groupID_x	featureID_x	exonBaseMean_x	dispersion_x	stat_x	pvalue_x	padj_x	Col_0_x	fio1.1	fio1.5	log2fold_fio1.1_Col_0	log2fold_fio1.5_Col_0	genomicData.seqnames_x	genomicData.start_x	genomicData.end_x	genomicData.width_x	genomicData.strand_x	countData.Sun_Col.0_1.bam	countData.Sun_Col.0_2.bam	countData.Sun_fio1.1_1.bam	countData.Sun_fio1.1_2.bam	countData.Sun_fio1.5_1.bam	countData.Sun_fio1.5_2.bam	transcripts_x	uniqueID	groupID_y	featureID_y	exonBaseMean_y	dispersion_y	stat_y	pvalue_y	padj_y	Col_0_y	fio1	log2fold_fio1_Col_0	genomicData.seqnames_y	genomicData.start_y	genomicData.end_y	genomicData.width_y	genomicData.strand_y	countData.Wang_Col.0_1.bam	countData.Wang_Col.0_2.bam	countData.Wang_fio1_1.bam	countData.Wang_fio1_2.bam	transcripts_y
AT2G41640+AT2G41650	E007	120.800294917099	0.005440471171492	217.795070012482	5.08629393084051e-48	2.2293371621557702e-44	25.5952331768553	12.4226765215456	9.31892018428641	-2.11481324478737	-2.94821455240454	2	17362645	17362890	246	+	242	251	76	55	38	42	AT2G41650.1	AT2G41640+AT2G41650:E007	AT2G41640+AT2G41650	E007	148.644828549738	0.0089537357820484	116.329281970709	4.02584100346534e-27	1.0529654241913699e-22	18.7591056772448	7.58250299298768	-2.63771804494787	2	17362645	17362890	246	+	213	258	40	44	AT2G41650.1
AT2G41640+AT2G41650	E008	535.365456632741	0.0024498401303456	782.576879591034	1.16302691205491e-170	4.46038266176741e-166	52.3878263586758	24.573946707454	19.6729222760892	-2.30698772414651	-2.96137937268644	2	17362891	17363788	898	+	1021	1227	276	246	151	211	"c(""AT2G41640.2"", ""AT2G41650.1"")"	AT2G41640+AT2G41650:E008	AT2G41640+AT2G41650	E008	479.919421081854	0.0038141075818129	293.518272945565	8.51083419611216e-66	6.67806860615039e-61	32.5844785059053	14.7872938525535	-2.3481261600515	2	17362891	17363788	898	+	718	762	166	156	"c(""AT2G41640.2"", ""AT2G41650.1"")"
AT2G41640+AT2G41650	E010	2436.63734191577	0.0009941458227529	128.047412919698	1.56623733967017e-28	2.5835505949402303e-25	65.666722598442	69.6735192501603	73.7868044358129	0.201311100637703	0.39977232732093	2	17364033	17364518	486	+	1848	1901	2395	2568	2574	3662	AT2G41650.1	AT2G41640+AT2G41650:E010	AT2G41640+AT2G41650	E010	2075.14867115325	0.0008563684734419	241.0256648979	2.34999394667834e-54	9.21967250115447e-50	47.6192027289385	54.4611945200261	0.442878361983434	2	17364033	17364518	486	+	1760	1623	2408	2690	AT2G41650.1
AT2G41680	E002	1751.8580621391	0.0004247261878996	14.5375143271537	0.0006969776849451	0.0145247341718142	61.8325490992231	61.3116856517618	58.2626938627189	-0.0280280076723436	-0.195812577357479	2	17376489	17376619	131	-	1596	1910	1881	1878	1500	1752	AT2G41680.1	AT2G41680:E002	AT2G41680	E002	1737.71885288876	0.0005694970744513	13.3860392370392	0.0002535041505355	0.0418351192858772	45.5711107377468	48.6559296363345	0.212191950559316	2	17376489	17376619	131	-	1400	1418	2110	2167	AT2G41680.1
AT2G41840+AT2G41835	E001	144.226053918979	0.0011607287935249	30.6491539803052	2.21116308700961e-07	2.02995622098023e-05	21.182120644903	17.0429780802901	17.055844233967	-0.636508648489624	-0.634305778108404	2	17457699	17458760	1062	-	187	183	113	122	127	131	AT2G41835.1	AT2G41840+AT2G41835:E001	AT2G41840+AT2G41835	E001	206.372404337473	0.0055000035916929	12.8555762408376	0.0003364750775558	0.0481343394675625	18.8692403823892	15.2785925378366	-0.619046200684855	2	17457699	17458760	1062	-	236	222	148	212	AT2G41835.1
AT2G42170	E008	143.654097147004	0.0011483202038713	14.1482642587101	0.0008467270846397	0.0169021490105723	18.0067326050926	19.4366114393086	16.673696627154	0.223583907673715	-0.224605578035823	2	17580157	17580392	236	+	84	88	203	195	138	156	"c(""AT2G42170.4"", ""AT2G42170.3"", ""AT2G42170.1"", ""AT2G42170.2"", ""AT2G42170.5"")"	AT2G42170:E008	AT2G42170	E008	31.1127377023707	0.0116028638224449	14.3895113684538	0.0001486278650057	0.030762607472696	8.13832170885641	5.39382326795629	-1.18988257854992	2	17580157	17580392	236	+	34	36	22	31	"c(""AT2G42170.4"", ""AT2G42170.3"", ""AT2G42170.1"", ""AT2G42170.2"", ""AT2G42170.5"")"
AT2G42910+AT2G42920	E010	255.954991983523	0.0005361166103128	29.5233554047455	3.88226190345646e-07	3.28314371312923e-05	22.8098483911322	23.9633795375566	27.1278581466942	0.145471502299383	0.512707553237564	2	17858698	17860384	1687	+	202	219	250	229	306	361	"c(""AT2G42920.1"", ""AT2G42920.2"")"	AT2G42910+AT2G42920:E010	AT2G42910+AT2G42920	E010	377.282838017309	0.0010628363988832	19.9446984415148	7.9714684011224e-06	0.0053232787559852	21.3625513507518	24.659474597008	0.42645408040849	2	17858698	17860384	1687	+	288	302	472	483	"c(""AT2G42920.1"", ""AT2G42920.2"")"
AT2G44065	E006	859.670287916317	0.0024186117628168	12.9017509623996	0.0015791390568241	0.0267915733412043	44.8906917666139	44.8777666674684	42.3508250400665	-0.0008972645709999	-0.180738925902379	2	18229821	18230590	770	+	827	908	702	863	808	1125	"c(""AT2G44065.2"", ""AT2G44065.3"", ""AT2G44065.1"")"	AT2G44065:E006	AT2G44065	E006	2020.47128042466	0.0008800154536983	15.8134322843486	6.99044785708923e-05	0.0200551731747874	51.219128121045	49.7076043751882	-0.0985654242983731	2	18229821	18230590	770	+	1889	1957	1926	2366	"c(""AT2G44065.2"", ""AT2G44065.3"", ""AT2G44065.1"")"
AT2G47320	E007	945.523620099658	0.0003531871277812	11.2175389955227	0.0036655770845867	0.0488720248772919	45.8519795224111	47.1906190320678	44.6403104672886	0.0901486526605257	-0.083544582999826	2	19428602	19428933	332	+	803	826	999	1012	965	1117	AT2G47320.1	AT2G47320:E007	AT2G47320	E007	856.370195678032	0.0005702907967992	14.0485158278539	0.0001781543755423	0.0338884173433202	35.3953320088383	32.9593621246349	-0.219185385566595	2	19428602	19428933	332	+	838	738	872	1014	AT2G47320.1
AT3G01090+AT3G01100	E027	103.435095948304	0.0018029932681489	19.6093730951232	5.51923308858007e-05	0.0020149535249564	13.5458004829636	17.4987554006681	16.2128749218262	0.745932473039418	0.523193734196849	3	36950	37138	189	-	73	76	103	125	109	146	"c(""AT3G01100.2"", ""AT3G01100.1"", ""AT3G01100.4"", ""AT3G01100.3"")"	AT3G01090+AT3G01100:E027	AT3G01090+AT3G01100	E027	120.242212846752	0.0030421512519933	19.6375014171774	9.36136532242888e-06	0.0059477264024861	11.32208764732	14.6746103854486	0.755480110075186	3	36950	37138	189	-	82	75	164	179	"c(""AT3G01100.2"", ""AT3G01100.1"", ""AT3G01100.4"", ""AT3G01100.3"")"
AT3G01500+AT3G01510	E005	23437.3410912623	9.18069936966117e-05	42.3409886071474	6.39397810524928e-10	1.13264965960031e-07	152.537898116716	155.048903100383	151.148742334398	0.085261554035581	-0.0473095656342188	3	195179	195337	159	-	24621	25320	26286	26187	16509	20797	"c(""AT3G01500.2"", ""AT3G01500.3"", ""AT3G01500.4"", ""AT3G01500.1"")"	AT3G01500+AT3G01510:E005	AT3G01500+AT3G01510	E005	56689.0699275084	7.41136146108631e-05	14.9799755551726	0.0001086581082888	0.025595007834927	154.92877979613	156.432815769547	0.0585859239941566	3	195179	195337	159	-	54920	52218	58132	63010	"c(""AT3G01500.2"", ""AT3G01500.3"", ""AT3G01500.4"", ""AT3G01500.1"")"
AT3G01540	E006	891.892205723457	0.0008619536285203	12.4782896569991	0.001951523696904	0.0313121477091583	42.9779046131405	46.9125085029151	44.533386278642	0.272985804879708	0.110377207433185	3	213210	213212	3	-	811	860	933	800	876	1140	"c(""AT3G01540.2"", ""AT3G01540.4"", ""AT3G01540.3"")"	AT3G01540:E006	AT3G01540	E006	1228.93587172003	0.0004728563898932	16.1380037378093	5.88903835492343e-05	0.0184464355718667	38.8801334713071	41.6823773905587	0.218944921670756	3	213210	213212	3	-	1050	930	1470	1576	"c(""AT3G01540.2"", ""AT3G01540.4"", ""AT3G01540.3"")"
AT3G01790	E001	754.259524686595	0.0015678729222676	27.2268607677404	1.22394613295018e-06	8.7371186817755e-05	38.2138360598221	43.2753117742569	42.6503965371438	0.382557062186414	0.337511216127314	3	283179	283660	482	-	618	694	837	790	715	915	AT3G01790.2	AT3G01790:E001	AT3G01790	E001	616.340760705337	0.0008991372964185	30.9051712752231	2.70948842759067e-08	8.17697554673522e-05	27.2789780153911	31.2143339738547	0.407487751973747	3	283179	283660	482	-	572	474	747	713	AT3G01790.2
AT3G02410	E001	310.380401375713	0.002466839140609	100.184121733333	1.75911559375172e-22	1.6761421538824602e-19	29.7791468522942	24.7494055210616	26.899684830619	-0.54966373094237	-0.302851868756004	3	489670	491927	2258	-	308	322	262	297	324	368	AT3G02410.1	AT3G02410:E001	AT3G02410	E001	614.694564909805	0.0022450865654427	14.9777586942375	0.0001087858372526	0.025595007834927	29.4332593048601	28.9255643369252	-0.0526050342061168	3	489670	491927	2258	-	590	515	720	659	AT3G02410.1
AT3G03110	E017	97.5958039885577	0.0019291035837056	11.745212921246	0.0028155252062893	0.0406985480182714	14.0975026573764	14.8028338331312	16.7954131846072	0.142050433010568	0.510090636516974	3	713099	713196	98	+	76	83	85	76	138	142	AT3G03110.1	AT3G03110:E017	AT3G03110	E017	64.8596214390032	0.0053736682169236	19.6976122993564	9.07146387251204e-06	0.0058105873346007	11.1211764739503	7.90614644094418	-0.989524593232715	3	713099	713196	98	+	78	81	44	50	AT3G03110.1
AT3G03340	E015	294.767357273609	0.0011720054982651	12.999311290839	0.0015039569982994	0.0258187138855324	27.6048830400153	26.6899633749266	24.693897892178	-0.100122787630026	-0.330338558982469	3	789744	790091	348	+	303	357	305	264	228	318	"c(""AT3G03340.2"", ""AT3G03340.3"", ""AT3G03340.1"")"	AT3G03340:E015	AT3G03340	E015	298.843759101117	0.0022333630178799	13.9080184018833	0.0001919777181387	0.0353595009244037	22.0932927113485	19.1644511273473	-0.420188859595703	3	789744	790091	348	+	276	296	303	326	"c(""AT3G03340.2"", ""AT3G03340.3"", ""AT3G03340.1"")"
AT3G04400	E006	11853.259216835	4.79487975168027e-05	26.431780339263	1.82142723410642e-06	0.0001207510225908	126.051673573029	126.242143982313	124.685873246057	0.00684679968154	-0.0492027189706157	3	1168226	1168546	321	+	10751	11358	12853	12102	10795	13758	"c(""AT3G04400.2"", ""AT3G04400.1"")"	AT3G04400:E006	AT3G04400	E006	12686.1493998158	0.0001055255089943	25.5626433224857	4.28250665791654e-07	0.0006857735227892	103.521602700751	101.413159903137	-0.0911193365510634	3	1168226	1168546	321	+	11977	11593	13097	14518	"c(""AT3G04400.2"", ""AT3G04400.1"")"
AT3G04610	E009	241.381696260966	0.002495574386478	43.7088325087804	3.22661847008044e-10	6.12602268590544e-08	19.57108535862	25.2951941982982	25.9637262650277	0.75514602203956	0.832395728426799	3	1254283	1254768	486	-	128	152	286	266	279	373	"c(""AT3G04610.2"", ""AT3G04610.3"")"	AT3G04610:E009	AT3G04610	E009	77.2930041400683	0.0079695609035514	20.4292380006239	6.1877189588518e-06	0.004495578351535	8.31308474639806	12.3114151338331	1.13981894579845	3	1254283	1254768	486	-	48	36	108	134	"c(""AT3G04610.2"", ""AT3G04610.3"")"
AT3G05590	E002	1574.60113741558	0.0001926799459015	13.4615017074228	0.0011936363752795	0.0219006077964527	57.2151823576136	57.2047780693769	59.3959704776661	-0.0005921797298622	0.122326109879635	3	1621405	1621513	109	+	1440	1448	1554	1452	1605	2091	"c(""AT3G05590.1"", ""AT3G05590.2"", ""AT3G05590.3"")"	AT3G05590:E002	AT3G05590	E002	913.779072369549	0.0005684400922348	24.3642637002843	7.97341654019048e-07	0.001079624892553	36.6760522225476	33.4750731363724	-0.281619698404137	3	1621405	1621513	109	+	992	904	824	924	"c(""AT3G05590.1"", ""AT3G05590.2"", ""AT3G05590.3"")"
AT3G06160+AT3G06170	E010	78.1389518245792	0.0215770540676067	24.5270812883103	4.72076052034271e-06	0.0002696411407846	8.98255621299012	15.7514311806442	14.9483481917236	1.63028869612114	1.4778646386503	3	1866137	1866659	523	+	34	25	80	121	119	96	"c(""AT3G06160.5"", ""AT3G06160.1"", ""AT3G06160.2"", ""AT3G06160.4"", ""AT3G06160.3"")"	AT3G06160+AT3G06170:E010	AT3G06160+AT3G06170	E010	189.143143359745	0.0019518277056343	17.8305979575117	2.41468821231379e-05	0.0111125934265869	14.8852038374152	17.8671417813978	0.534824766322905	3	1866137	1866659	523	+	145	134	243	257	"c(""AT3G06160.5"", ""AT3G06160.1"", ""AT3G06160.2"", ""AT3G06160.4"", ""AT3G06160.3"")"
AT3G09260	E002	14492.6907572481	3.91503357033487e-05	46.043335266914	1.00419205868222e-10	2.13069276561833e-08	133.646914842404	135.154232792682	132.21388053228	0.0530686653238952	-0.0506267144851371	3	2840946	2841054	109	-	11780	12473	13077	13401	17019	21144	AT3G09260.1	AT3G09260:E002	AT3G09260	E002	13774.2896728169	8.33762647860068e-05	30.7784003685691	2.89239480596711e-08	8.4949440265833e-05	103.974570156016	106.480549671339	0.107261419452628	3	2840946	2841054	109	-	12415	12247	14961	16138	AT3G09260.1
AT3G09670	E003	2.79585975664939	0.0540061418398156	19.2187216156753	6.7097698922053e-05	0.0023559600825901	4.05765971578728	1.17323969908102	0.0181393184510057	-3.58117713743524	-15.6117245948438	3	2966514	2966520	7	+	8	7	1	0	0	0	AT3G09670.2	AT3G09670:E003	AT3G09670	E003	6.56546020518141	0.0994540751091478	20.1993795225365	6.97755641870942e-06	0.0048883701176093	4.29209722855981	0.0259799856826817	-14.7377834047525	3	2966514	2966520	7	+	16	8	0	0	AT3G09670.2
AT3G09800	E010	126.612538364326	0.0014300718441065	26.7483299200366	1.55479794447806e-06	0.000106670542697	14.0996721138654	18.726650391569	17.3017075466904	0.827671707876509	0.596338479257972	3	3007939	3008263	325	-	59	54	170	164	151	174	"c(""AT3G09800.3"", ""AT3G09800.4"")"	AT3G09800:E010	AT3G09800	E010	23.3101777483773	0.023459074651755	14.7913566394893	0.0001200846441357	0.027154183413347	3.86191977324728	7.17217824281443	1.78917310748643	3	3007939	3008263	325	-	10	8	36	46	"c(""AT3G09800.3"", ""AT3G09800.4"")"
AT3G11830	E015	908.45814207456	0.0002945365055046	18.8219949189598	8.18192952041745e-05	0.0027501250657518	45.7064269183122	46.3817239703165	43.4059462549775	0.0458732402214697	-0.160738263454368	3	3735917	3735991	75	+	854	884	941	904	807	1113	"c(""AT3G11830.1"", ""AT3G11830.2"")"	AT3G11830:E015	AT3G11830	E015	1844.24354377772	0.0004014518752006	21.1308174567931	4.28973734771232e-06	0.0034543377080672	46.9247613927419	50.0589204416426	0.210781355181071	3	3735917	3735991	75	+	1624	1618	2049	2187	"c(""AT3G11830.1"", ""AT3G11830.2"")"
AT3G12780	E006	13537.6657425604	0.0001570482037922	30.136099610031	2.85778213277621e-07	2.54319192337803e-05	131.837835412357	128.854630003958	132.05112225794	-0.106060457719913	0.0075528666779138	3	4062721	4063306	586	-	14355	15137	12903	12507	12055	14604	AT3G12780.1	AT3G12780:E006	AT3G12780	E006	30519.2240369647	6.30540290854652e-05	14.225271440458	0.0001621778521587	0.0321251858855091	133.509554913312	132.467679160218	-0.0417296423125872	3	4062721	4063306	586	-	30140	28913	30147	33415	AT3G12780.1
AT3G13100+AT3G13110	E003	38.4207738542511	0.0081007426492969	18.8119016948872	8.22332490979489e-05	0.0027610141849682	7.66626978663064	10.6649411710304	10.55352255624	0.95575163238781	0.925311566853559	3	4209074	4209313	240	-	26	28	32	41	57	51	"c(""AT3G13100.2"", ""AT3G13100.1"")"	AT3G13100+AT3G13110:E003	AT3G13100+AT3G13110	E003	27.1455444954759	0.0268852072683785	12.7426446307811	0.0003574119564423	0.0495924100233853	4.78210605618898	7.51741553631905	1.3079321342735	3	4209074	4209313	240	-	13	16	32	54	"c(""AT3G13100.2"", ""AT3G13100.1"")"
AT3G13672	E001	1958.90035351733	0.0008912384140952	24.3320376280737	5.20433402049339e-06	0.0002935206120396	64.4996833803604	63.7434500115137	62.5946685602901	-0.0394888263241171	-0.10014029556933	3	4472562	4473540	979	-	1957	2252	1761	1914	1771	2169	AT3G13672.1	AT3G13672:E001	AT3G13672	E001	2027.50703610761	0.00210578871983	13.2504789926822	0.0002725102272455	0.043153685642656	51.1567562361872	49.9371573999872	-0.0794273898836604	3	4472562	4473540	979	-	1786	1961	2217	2206	AT3G13672.1
AT3G13672	E002	68.8974164743983	0.0024504523048634	26.6383360009408	1.6427021813902e-06	0.0001113748828756	10.3949749633624	14.621831742715	13.5342178488492	0.990614053231205	0.765811804128594	3	4473541	4473882	342	-	50	43	84	82	71	88	"c(""AT3G13672.2"", ""AT3G13672.1"")"	AT3G13672:E002	AT3G13672	E002	41.0911337168439	0.01260856488735	13.0569999391998	0.0003021530246632	0.0457212146976647	6.08789080068149	9.01959620008927	1.13786143889031	3	4473541	4473882	342	-	26	20	68	58	"c(""AT3G13672.2"", ""AT3G13672.1"")"
AT3G14350	E018	3.86407050587634	0.0562626289881954	12.7890179055219	0.0016707060578682	0.0279402958152554	0.0687104673618819	3.33812053727712	3.95234487132251	11.2053720936074	11.6929779316771	3	4786415	4786808	394	-	0	0	6	3	5	11	AT3G14350.2	AT3G14350:E018	AT3G14350	E018	4.93443853527497	0.0886641532613288	17.6237262253521	2.69208699141659e-05	0.0120706258185714	0.0295525500770282	3.89179498498797	14.0832573792482	3	4786415	4786808	394	-	0	0	10	12	AT3G14350.2
AT3G14415	E010	148.822069625671	0.0032243012016421	36.2640716170643	1.33461776889306e-08	1.73507096148143e-06	15.3541699066687	19.6392974418841	21.6177202968462	0.718920051123862	1.00059049212201	3	4819755	4819772	18	+	107	102	159	171	183	181	AT3G14415.2	AT3G14415:E010	AT3G14415	E010	186.495198566408	0.0077068506836513	14.7379603019744	0.0001235338554744	0.0277343225657626	13.9760672510295	18.381398503245	0.802201780642613	3	4819755	4819772	18	+	112	135	275	250	AT3G14415.2
AT3G18080	E001	1809.97135207266	0.0003646442309329	23.0037217173931	1.01112604542058e-05	0.0005110800728955	61.3642794194427	59.1116253355853	62.3002011821373	-0.1232465224232	0.0502045009640177	3	6191461	6191826	366	+	1909	2039	1185	1198	2057	2755	AT3G18080.1	AT3G18080:E001	AT3G18080	E001	1674.92032934106	0.0006300812540624	21.6409874997485	3.28751046104118e-06	0.0028038712182698	48.1878447602017	44.469137922923	-0.259252227197868	3	6191461	6191826	366	+	1754	1674	1506	1757	AT3G18080.1
AT3G19020	E004	180.175879916759	0.0030063481994232	13.24883348393	0.0013275545120966	0.023642306417773	21.3298521390725	21.3053856309877	19.4668060763468	-0.0033720132142605	-0.268118740420116	3	6560566	6562301	1736	-	204	193	166	184	138	200	"c(""AT3G19020.2"", ""AT3G19020.1"")"	AT3G19020:E004	AT3G19020	E004	247.164305278351	0.0017682657776564	24.5518833871206	7.23356051676651e-07	0.0010414402618868	19.9379724006318	16.9729292143062	-0.473484438272585	3	6560566	6562301	1736	-	302	273	196	200	"c(""AT3G19020.2"", ""AT3G19020.1"")"
AT3G22850+AT3G22845	E003	838.916360378981	0.0002636719832497	13.0765585296282	0.0014469762209479	0.0251187998360011	42.0306602976237	44.7052215913477	43.8042961666884	0.191286505921155	0.12798104151755	3	8087844	8088030	187	+	726	844	781	730	919	1119	"c(""AT3G22845.2"", ""AT3G22845.1"")"	AT3G22850+AT3G22845:E003	AT3G22850+AT3G22845	E003	799.346097460351	0.0006458913544382	17.2342470151545	3.30425895103909e-05	0.0134336958923709	31.8198209975232	34.2007312470763	0.220905189511527	3	8087844	8088030	187	+	675	646	944	995	"c(""AT3G22845.2"", ""AT3G22845.1"")"
AT3G24575+AT3G04755	E001	190.119688544403	0.0182012354763677	38.2231182598477	5.01135685125203e-09	7.13808922119934e-07	14.2540309819607	23.486758651121	23.7974209509523	1.46114829438901	1.49991353137261	3	8967516	8968260	745	+	74	71	199	261	263	305	AT3G04755.1	AT3G24575+AT3G04755:E001	AT3G24575+AT3G04755	E001	59.3597353206944	0.0148111758666486	13.2077303746983	0.0002787967862291	0.0436645294009225	7.46448271469339	10.7916870282845	1.06857651681547	3	8967516	8968260	745	+	44	26	72	108	AT3G04755.1
AT3G26090+AT3G26085	E021	75.6873527325932	0.0017922083447443	40.9033305353529	1.3120628184212802e-09	2.14353896403338e-07	16.0689365953785	10.4662084066009	13.3991337936809	-1.24570001270669	-0.528834453116774	3	9533949	9534022	74	+	108	103	47	42	75	82	"c(""AT3G26090.1"", ""AT3G26090.2"")"	AT3G26090+AT3G26085:E021	AT3G26090+AT3G26085	E021	76.9196474290135	0.0056882224028273	13.1595911539385	0.0002860512915965	0.0443142302483087	12.0219457092613	9.038441169436	-0.828182501798538	3	9533949	9534022	74	+	81	87	71	65	"c(""AT3G26090.1"", ""AT3G26090.2"")"
AT3G26090+AT3G26085	E025	113.314904698352	0.004376380998438	11.7040487426332	0.0028740750698854	0.041281802596411	18.5187206916529	14.9338620451291	15.7981191067485	-0.627749135090648	-0.463877211026153	3	9535013	9535134	122	+	147	134	103	79	98	121	"c(""AT3G26090.1"", ""AT3G26090.2"")"	AT3G26090+AT3G26085:E025	AT3G26090+AT3G26085	E025	93.2742185117704	0.006852084384921	16.3127220761501	5.37022010718383e-05	0.0174845230630802	13.3956600525017	9.7849695108103	-0.913088962475734	3	9535013	9535134	122	+	102	107	66	94	"c(""AT3G26090.1"", ""AT3G26090.2"")"
AT3G26890+AT3G26900	E005	1061.79718700398	0.0011294632242537	129.982431254821	5.95214744409099e-29	1.0034012426464e-25	40.4569164782362	53.1471618823401	52.1671591722885	0.855049541977472	0.795478729352503	3	9907639	9908052	414	-	831	843	1094	1212	1179	1276	"c(""AT3G26890.2"", ""AT3G26890.1"", ""AT3G26890.7"", ""AT3G26890.4"", ""AT3G26890.3"", ""AT3G26890.8"", ""AT3G26890.6"", ""AT3G26890.5"")"	AT3G26890+AT3G26900:E005	AT3G26890+AT3G26900	E005	570.489928478705	0.0010799873685045	30.7150721608998	2.98834772331246e-08	8.4949440265833e-05	25.7930261049832	30.7092324107515	0.525901416280021	3	9907639	9908052	414	-	510	473	616	722	"c(""AT3G26890.2"", ""AT3G26890.1"", ""AT3G26890.7"", ""AT3G26890.4"", ""AT3G26890.3"", ""AT3G26890.8"", ""AT3G26890.6"", ""AT3G26890.5"")"
AT3G26890+AT3G26900	E009	1665.03536346393	0.0008856691389784	194.430844940628	6.02390986918036e-43	2.10023617588973e-39	49.9939067341747	62.942239190475	65.552653702793	0.747420922570475	0.883550056933336	3	9909318	9910792	1475	-	1259	1388	1585	1797	1844	2299	"c(""AT3G26890.2"", ""AT3G26890.1"", ""AT3G26890.7"", ""AT3G26890.4"", ""AT3G26890.3"", ""AT3G26890.8"", ""AT3G26890.6"", ""AT3G26890.5"")"	AT3G26890+AT3G26900:E009	AT3G26890+AT3G26900	E009	1262.72272923258	0.0026778108117682	41.6411436164074	1.0966102627811601e-10	6.88368580594041e-07	36.5508999743795	45.390727953547	0.68312566523479	3	9909318	9910792	1475	-	984	1064	1546	1559	"c(""AT3G26890.2"", ""AT3G26890.1"", ""AT3G26890.7"", ""AT3G26890.4"", ""AT3G26890.3"", ""AT3G26890.8"", ""AT3G26890.6"", ""AT3G26890.5"")"
AT3G26890+AT3G26900	E011	80.3925411692743	0.0269223860088765	30.9108983438225	1.93991950325548e-07	1.81763053755314e-05	8.4197856028054	15.0657870777765	17.9114287616558	1.68790313742963	2.1925545832685	3	9910873	9910944	72	-	37	31	96	71	149	109	"c(""AT3G26890.3"", ""AT3G26890.6"", ""AT3G26890.8"", ""AT3G26890.7"")"	AT3G26890+AT3G26900:E011	AT3G26890+AT3G26900	E011	27.9509866620387	0.0375324867700843	15.4563731847656	8.44317487528593e-05	0.0226882855539982	4.10515222619651	8.40478402074166	2.07194793236906	3	9910873	9910944	72	-	12	12	34	62	"c(""AT3G26890.3"", ""AT3G26890.6"", ""AT3G26890.8"", ""AT3G26890.7"")"
AT3G26890+AT3G26900	E012	183.340159478529	0.0060373715790022	106.222698935539	8.59080773928112e-24	8.90460440575784e-21	12.9322067122418	23.7794801749337	25.6102717501654	1.78057671981894	1.99981775990718	3	9910945	9911367	423	-	94	67	198	224	267	277	"c(""AT3G26890.8"", ""AT3G26890.7"")"	AT3G26890+AT3G26900:E012	AT3G26890+AT3G26900	E012	72.3907316004327	0.00542997839001	66.7454654041301	3.08927233837842e-16	4.84802597334064e-12	6.69872850236325	13.3999856267946	2.01154839318909	3	9910945	9911367	423	-	30	34	113	131	"c(""AT3G26890.8"", ""AT3G26890.7"")"
AT3G26890+AT3G26900	E030	719.727719292327	0.0002115727977093	184.944222631048	6.91627615731775e-41	2.0403812695951702e-37	44.7626273166194	37.0018991199417	36.846007590541	-0.585783661086847	-0.598627618719378	3	9912774	9912873	100	-	1024	1056	512	543	528	638	"c(""AT3G26900.3"", ""AT3G26900.2"", ""AT3G26900.1"")"	AT3G26890+AT3G26900:E030	AT3G26890+AT3G26900	E030	632.335188152768	0.0021622092117001	13.3385578552357	0.0002600042269858	0.0421026738953376	30.8129680194455	27.59979319898	-0.332967214449747	3	9912774	9912873	100	-	761	665	536	532	"c(""AT3G26900.3"", ""AT3G26900.2"", ""AT3G26900.1"")"
AT3G26890+AT3G26900	E031	670.444441687233	0.0002399834410148	212.389875633526	7.58795069245778e-47	2.98471067673636e-43	43.8831652239431	34.9194026747373	35.5288230955059	-0.69982536215395	-0.647432393780941	3	9913002	9913084	83	-	972	1021	447	487	489	591	"c(""AT3G26900.3"", ""AT3G26900.2"", ""AT3G26900.1"")"	AT3G26890+AT3G26900:E031	AT3G26890+AT3G26900	E031	878.13624488834	0.0005211387900014	36.9088865952312	1.2378048028825601e-09	6.26612727487624e-06	35.9680683972935	32.2805230799472	-0.332425361377462	3	9913002	9913084	83	-	1018	962	698	788	"c(""AT3G26900.3"", ""AT3G26900.2"", ""AT3G26900.1"")"
AT3G26890+AT3G26900	E032	506.054334783996	0.0009203804286761	108.968492509275	2.17666954552665e-24	2.40226020360476e-21	38.5409387101593	30.2828192847984	31.2389900578765	-0.728505641430495	-0.635415535866045	3	9913212	9913299	88	-	756	754	341	353	345	482	"c(""AT3G26900.3"", ""AT3G26900.2"", ""AT3G26900.1"")"	AT3G26890+AT3G26900:E032	AT3G26890+AT3G26900	E032	747.062988179991	0.0009996672614657	22.7949996412742	1.80234037364197e-06	0.0018486475632418	33.3056160010757	29.9567401336615	-0.322906348808209	3	9913212	9913299	88	-	842	838	582	688	"c(""AT3G26900.3"", ""AT3G26900.2"", ""AT3G26900.1"")"
AT3G27050+AT3G27060	E004	665.023807858236	0.000570705668475	21.7070421729638	1.93364027359723e-05	0.0008686149921272	37.570042307006	40.3695737049556	38.6470234654542	0.219901422182852	0.0862654936430332	3	9978902	9978995	94	-	593	531	768	733	624	763	AT3G27050.1	AT3G27050+AT3G27060:E004	AT3G27050+AT3G27060	E004	472.121740182811	0.0013758479031033	17.9624309686664	2.25308149217192e-05	0.0107597329714044	24.0182098416814	27.5151657648938	0.406828302696939	3	9978902	9978995	94	-	403	421	497	597	AT3G27050.1
