groupID_x	featureID_x	exonBaseMean_x	dispersion_x	stat_x	pvalue_x	padj_x	Col_0_x	fio1	log2fold_fio1_Col_0	genomicData.seqnames_x	genomicData.start_x	genomicData.end_x	genomicData.width_x	genomicData.strand_x	countData.Parker_Col.0_20c_1.bam	countData.Parker_Col.0_20c_2.bam	countData.Parker_Col.0_20c_3.bam	countData.Parker_Col.0_20c_4.bam	countData.Parker_Col.0_20c_5.bam	countData.Parker_Col.0_20c_6.bam	countData.Parker_fio1_20c_1.bam	countData.Parker_fio1_20c_2.bam	countData.Parker_fio1_20c_3.bam	countData.Parker_fio1_20c_4.bam	countData.Parker_fio1_20c_5.bam	countData.Parker_fio1_20c_6.bam	transcripts_x	uniqueID	groupID_y	featureID_y	exonBaseMean_y	dispersion_y	stat_y	pvalue_y	padj_y	Col_0_y	fio1.1	fio1.5	log2fold_fio1.1_Col_0	log2fold_fio1.5_Col_0	genomicData.seqnames_y	genomicData.start_y	genomicData.end_y	genomicData.width_y	genomicData.strand_y	countData.Sun_Col.0_1.bam	countData.Sun_Col.0_2.bam	countData.Sun_fio1.1_1.bam	countData.Sun_fio1.1_2.bam	countData.Sun_fio1.5_1.bam	countData.Sun_fio1.5_2.bam	transcripts_y
AT3G27260	E009	564.95034936918	0.0036324942451495	68.144513595033	1.51941641387217e-16	5.9799387730341e-14	29.6716023180092	36.5093563482299	0.652260100610201	3	10070619	10070645	27	+	292	439	297	301	504	371	616	709	646	1098	952	429	AT3G27260.3	AT3G27260:E009	AT3G27260	E009	79.7006748431194	0.0037763842312929	15.9351351147324	0.0003465208536794	0.0085422429824118	11.2570432186713	13.9041071685546	15.2074214080009	0.613232780639066	0.873963313416932	3	10070619	10070645	27	+	40	41	86	78	122	125	AT3G27260.3
AT3G27700	E007	990.539337739819	0.000670871989502	14.1291337500749	0.0001706797598036	0.0083055046850574	45.0466473995515	44.0180147222064	-0.0774096404189173	3	10260623	10261376	754	-	958	1459	1132	1071	1338	1266	861	742	791	1157	1379	407	"c(""AT3G27700.1"", ""AT3G27700.2"")"	AT3G27700:E007	AT3G27700	E007	188.55835097774	0.0007318576858747	83.0276247202469	9.34932741756935e-19	6.46055370189028e-16	26.8184836417768	17.8448984712334	19.6232956518166	-1.19863180985797	-0.920658238880059	3	10260623	10261376	754	-	200	221	144	137	197	252	"c(""AT3G27700.1"", ""AT3G27700.2"")"
AT3G27770	E010	3971.51237942906	0.0005932737495464	14.7118954170326	0.0001252536056625	0.006432348394361	77.5927547085582	75.5261910088481	-0.11295109861314	3	10287281	10287396	116	-	3312	5230	4276	3749	6180	4898	4101	3083	3391	4864	5376	1736	AT3G27770.1	AT3G27770:E010	AT3G27770	E010	812.056397970954	0.0002227727186623	16.6757496727262	0.000239280312806	0.0063793944501777	43.5417933157662	40.6827085921703	43.4361048939421	-0.20977114916314	-0.0075385464508759	3	10287281	10287396	116	-	949	1014	683	683	708	852	AT3G27770.1
AT3G28345	E001	8507.70065617727	0.0029003899412368	10.609015737229	0.0011253757876289	0.0348571390982888	95.6019348876103	98.5726139136211	0.149197849059025	3	10593690	10595291	1602	-	9835	17091	9781	8573	12273	14173	6091	3460	6468	11111	9001	3110	AT3G28345.1	AT3G28345:E001	AT3G28345	E001	1172.21814061821	0.0032968267440599	12.5735842035727	0.0018607193814951	0.0302106227397594	50.5654701909412	53.0952253188801	47.8658760602514	0.155781847494332	-0.173462255591541	3	10593690	10595291	1602	-	941	861	1292	1289	1344	1364	AT3G28345.1
AT3G28550	E005	3166.80218228222	0.0037220696618003	18.2318971718112	1.95575911129512e-05	0.0013791250767119	71.7014966603836	67.0492470878848	-0.266170418668619	3	10703084	10703308	225	-	4428	4736	3457	3604	4921	7773	1753	823	2129	3896	2631	1150	AT3G28550.1	AT3G28550:E005	AT3G28550	E005	334.777475172968	0.0008444227762879	14.6147690371308	0.0006705686202531	0.0140994037498016	26.6425936007334	26.8359658911673	28.9793095014372	0.0214642344426839	0.250085505650418	3	10703084	10703308	225	-	239	278	211	253	483	633	AT3G28550.1
AT3G29320	E004	1552.97157619122	0.0011911015074131	13.671668041535	0.0002177144605123	0.0100826443548977	55.014015772671	52.5163317166856	-0.165160620374412	3	11253806	11253982	177	+	1800	2552	2056	1656	2087	2050	1198	929	1242	2222	1817	474	AT3G29320.1	AT3G29320:E004	AT3G29320	E004	921.097325724925	0.0007892508389021	27.463723806582	1.08724682760232e-06	7.88979124101993e-05	46.4312088981867	41.9838936643953	47.631845667442	-0.313020880352623	0.0801136686414292	3	11253806	11253982	177	+	827	966	703	745	1042	1381	AT3G29320.1
AT3G29320	E015	1817.96222096618	0.0014645184079198	13.616549652562	0.0002242003475705	0.0103168594794657	56.1210372031971	58.4953614681736	0.150878347621598	3	11257471	11257814	344	+	1748	2709	2235	1741	2391	2046	1669	1375	1522	2519	2321	753	AT3G29320.1	AT3G29320:E015	AT3G29320	E015	2012.07592832084	0.0001401940172353	72.2453458673093	2.05174069886878e-16	1.09287963073147e-13	64.5054357602422	67.099460407874	61.6854997301053	0.132944723756097	-0.149028284768107	3	11257471	11257814	344	+	1815	1927	2075	2044	1960	2348	AT3G29320.1
AT3G29350	E003	53.3579223168865	0.0107458963614443	41.0907369633479	1.45323438107003e-10	3.00210803612445e-08	9.05981868510642	13.0789601082571	1.07015699147065	3	11264631	11264685	55	-	33	47	50	42	59	39	50	62	62	75	89	33	AT3G29350.2	AT3G29350:E003	AT3G29350	E003	29.4440055431998	0.0145091182347189	13.8868338097564	0.0009649667580084	0.0186861512849093	6.0732195495047	9.64709212323359	9.1733817606752	1.33852922880122	1.19273044646705	3	11264631	11264685	55	-	12	18	39	36	41	32	AT3G29350.2
AT3G30390	E005	10926.343584997	0.0008377534521103	18.4230502302101	1.76905044897879e-05	0.0012670505596889	105.956530151171	103.634891006461	-0.114298776872051	3	11978404	11978842	439	-	9835	14597	12582	12104	17525	15771	10006	6716	9529	11768	13351	4805	"c(""AT3G30390.1"", ""AT3G30390.2"", ""AT3G30390.3"")"	AT3G30390:E005	AT3G30390	E005	2050.3027543675	0.0001000322591213	16.7641514221942	0.0002289342505593	0.0061667932644955	64.9204117888459	63.6080372486771	65.8735078675714	-0.0684192891536082	0.0490604477369132	3	11978404	11978842	439	-	2042	2188	1637	1614	2287	2752	"c(""AT3G30390.1"", ""AT3G30390.2"", ""AT3G30390.3"")"
AT3G30390	E006	1629.97903110683	0.0049553299266307	11.9129945439956	0.000557437174392	0.0206284411953021	52.5659415171208	57.0734020939926	0.294492324508049	3	11978927	11979037	111	-	1265	1748	1564	1715	2410	1956	1803	1033	1662	2385	2143	769	"c(""AT3G30390.2"", ""AT3G30390.3"")"	AT3G30390:E006	AT3G30390	E006	208.535164740164	0.0007913176123419	51.1649746697017	7.75652000834762e-12	2.03749436369962e-09	18.8135084296112	23.486684962768	24.3588042436289	0.651596941615757	0.759211711062104	3	11978927	11979037	111	-	134	171	197	189	275	319	"c(""AT3G30390.2"", ""AT3G30390.3"")"
AT3G30390	E007	2255.81774164452	0.0049532476697067	18.7278330115494	1.50765738353203e-05	0.0011053820866617	59.2356452217601	65.2531853028242	0.364599258859357	3	11979038	11979357	320	-	1759	2646	2188	2123	3335	2378	2536	1509	2230	3456	2962	1129	AT3G30390.2	AT3G30390:E007	AT3G30390	E007	367.989713429144	0.00283020601015	32.7943373150229	7.56484672860527e-08	8.03186602827134e-06	25.9331716875447	28.9200947865162	32.8933136835569	0.324013469190854	0.709624308203274	3	11979038	11979357	320	-	277	310	289	303	453	658	AT3G30390.2
AT3G42050	E001	9620.62481365152	0.0005929371653676	10.2559373236723	0.001362453905906	0.0397651554780111	100.251277199987	102.049842520137	0.0893300828997212	3	14228495	14229094	600	-	8648	13048	10067	8714	13091	11446	10468	7324	8663	11827	12938	4435	AT3G42050.1	AT3G42050:E001	AT3G42050	E001	6005.81210822535	0.0009186579522956	14.6002126778744	0.0006754669429377	0.0141771352918751	98.6751837008228	102.921799845997	97.495427637004	0.167690369674178	-0.0472185082414214	3	14228495	14229094	600	-	5717	5735	6160	5861	5930	6887	AT3G42050.1
AT3G43300	E005	2571.74920467748	0.0014071134185271	18.7724025282592	1.47283009442219e-05	0.0010827476815897	63.6563062024984	67.104257852092	0.20331858539654	3	15234622	15234877	256	-	2108	3495	2573	2189	3334	2831	2710	1972	2475	3446	3750	1281	"c(""AT3G43300.2"", ""AT3G43300.3"", ""AT3G43300.1"")"	AT3G43300:E005	AT3G43300	E005	824.898931796931	0.0006778037980746	39.2345733503766	3.02218222577053e-09	4.60106108664245e-07	43.9007184800455	45.8952390828846	39.7689950435204	0.138445047121069	-0.305016865960743	3	15234622	15234877	256	-	728	826	898	808	789	933	"c(""AT3G43300.2"", ""AT3G43300.3"", ""AT3G43300.1"")"
AT3G43300	E006	1938.74155533442	0.0011276649874541	16.0314810217143	6.22979640394589e-05	0.0036410388719318	57.2151746409279	60.0621051332737	0.178446752549307	3	15234952	15235088	137	-	1530	2513	1933	1746	2520	2296	1796	1538	1813	2547	2931	1024	"c(""AT3G43300.2"", ""AT3G43300.3"", ""AT3G43300.1"")"	AT3G43300:E006	AT3G43300	E006	466.734981013538	0.0006082194975761	11.3636350205144	0.0034073599005748	0.0464548038488789	32.9640914416198	34.6134093859071	31.3508690890458	0.147291224919908	-0.150760968952911	3	15234952	15235088	137	-	413	434	479	457	486	559	"c(""AT3G43300.2"", ""AT3G43300.3"", ""AT3G43300.1"")"
AT3G43300	E018	3614.24367862396	0.0003671114834011	10.8812547863141	0.000971424118369	0.0312698796174012	74.7123162345537	73.414038819597	-0.0720032357460667	3	15238721	15239344	624	-	3481	5006	3847	3424	5121	4680	3028	2769	3166	4760	4818	1577	"c(""AT3G43300.2"", ""AT3G43300.3"", ""AT3G43300.1"")"	AT3G43300:E018	AT3G43300	E018	572.160280509055	0.0006784133980544	20.9268645382165	2.85620321558397e-05	0.0011893558916663	36.1802023388227	34.2930417664296	38.1191292962463	-0.16222341913061	0.158911444948211	3	15238721	15239344	624	-	468	562	443	475	711	864	"c(""AT3G43300.2"", ""AT3G43300.3"", ""AT3G43300.1"")"
AT3G44340	E002	989.378023126085	0.0027383858773104	10.8852164979349	0.0009693484909338	0.031232572834473	43.0952912872014	45.9376019411158	0.21400721387557	3	16011621	16012032	412	-	834	1304	1078	987	1374	1047	962	839	875	1368	1301	442	"c(""AT3G44340.4"", ""AT3G44340.1"", ""AT3G44340.5"", ""AT3G44340.3"", ""AT3G44340.2"")"	AT3G44340:E002	AT3G44340	E002	644.127563842068	0.0002778375894184	27.3194439686547	1.16857910853876e-06	8.38480106288571e-05	37.9361030159918	40.6414727330802	36.7933681455295	0.210967867179603	-0.0931602881440714	3	16011621	16012032	412	-	549	655	661	670	599	766	"c(""AT3G44340.4"", ""AT3G44340.1"", ""AT3G44340.5"", ""AT3G44340.3"", ""AT3G44340.2"")"
AT3G44485+AT3G44480	E012	53.3540238799152	0.0208307882423181	13.404361755746	0.0002510398619155	0.0112616166626934	9.4109960444346	12.3789529169093	0.798768134595007	3	16096047	16096225	179	-	41	40	43	35	51	36	32	68	43	121	93	38	"c(""AT3G44480.2"", ""AT3G44480.3"", ""AT3G44480.4"")"	AT3G44485+AT3G44480:E012	AT3G44485+AT3G44480	E012	20.205360122909	0.0108671243210449	18.0737620234903	0.0001189412348344	0.0037048322986824	5.78367797058658	5.32501011838252	8.96432544492419	-0.238702013543503	1.26714096994296	3	16096047	16096225	179	-	9	19	12	7	37	45	"c(""AT3G44480.2"", ""AT3G44480.3"", ""AT3G44480.4"")"
AT3G44670+AT3G44665	E006	134.492737645993	0.005042346741604	31.2521951715827	2.26591122358761e-08	3.30786784064214e-06	15.4523040402502	19.0348404319435	0.616551563499571	3	16217058	16217236	179	+	90	135	113	67	146	103	102	128	145	263	259	93	AT3G44670.2	AT3G44670+AT3G44665:E006	AT3G44670+AT3G44665	E006	38.65146290738	0.0043278507260844	19.3177098435843	6.38576020308509e-05	0.0022623878284398	8.36973710115899	8.20016728395152	11.4422542757559	-0.0592211644611744	0.905769663923284	3	16217058	16217236	179	+	22	32	25	20	64	82	AT3G44670.2
AT3G44990	E001	1243.74643305501	0.0022443388984518	12.7143794265297	0.0003628546809945	0.0148572301094719	47.9480776866733	50.1544837672687	0.155060727554821	3	16446935	16447640	706	-	1164	1634	1391	922	1473	1200	1166	1008	1097	2641	1537	519	AT3G44990.1	AT3G44990:E001	AT3G44990	E001	1460.00070051767	0.0006819540881363	16.3073531260813	0.0002876757549217	0.0074058041381996	54.4496106107707	57.6268218120142	55.8007523586309	0.183829929685105	0.0791795684505594	3	16446935	16447640	706	-	1381	1609	1166	1270	1554	1926	AT3G44990.1
AT3G45040	E003	41.3665075045433	0.0271346483242742	71.2646947310926	3.1237567546530403e-17	1.3020832977923301e-14	6.11531328856867	12.486803955589	2.07416443841273	3	16473016	16473100	85	-	15	18	30	19	23	7	57	52	40	92	98	34	AT3G45040.2	AT3G45040:E003	AT3G45040	E003	20.7116480968986	0.0121067664282688	35.4033639369666	2.05237729110655e-08	2.54113793962463e-06	3.56519881135972	9.36257291803338	7.05988164442499	2.79019971102948	1.97348071200802	3	16473016	16473100	85	-	5	5	30	41	15	30	AT3G45040.2
AT3G45240	E014	307.535845489524	0.0084518879005898	42.2599875493019	7.991086866354969e-11	1.70662181825125e-08	22.3825009015553	28.9375083450269	0.781490022077231	3	16573244	16573555	312	-	201	290	252	195	328	192	259	323	369	582	527	201	AT3G45240.1	AT3G45240:E014	AT3G45240	E014	67.9555972094611	0.0085084150517321	17.9553241362192	0.00012619754414	0.0038765439440021	10.1291091705546	13.3005663122167	14.7009033783893	0.790275073423278	1.08138498477369	3	16573244	16573555	312	-	41	40	82	60	76	123	AT3G45240.1
AT3G45970	E002	33.308058272562	0.0179381429785456	10.9895593070065	0.0009162659540295	0.0299165387996378	7.84940164166781	9.95436984313707	0.69003404933677	3	16896359	16896434	76	+	27	48	26	29	45	32	34	27	24	47	65	17	AT3G45970.2	AT3G45970:E002	AT3G45970	E002	85.5904674186187	0.0107073230302474	14.1938508850149	0.0008276456596084	0.0166076926171207	9.5709414582866	11.5255826294188	14.4800188300134	0.538608622797969	1.20151605209895	3	16896359	16896434	76	+	14	10	115	158	109	115	AT3G45970.2
AT3G46610	E001	626.150314342177	0.0062804600356958	18.7115914833136	1.52055337799826e-05	0.0011133460649817	37.9566795105931	34.9537023717181	-0.263797551878275	3	17159763	17159785	23	-	562	994	707	654	1025	624	724	511	516	621	849	206	AT3G46610.1	AT3G46610:E001	AT3G46610	E001	396.085449135732	0.0006960374466516	51.602130717965	6.23361085844226e-12	1.65159465863591e-09	32.616724250008	28.3125886275158	29.0726064446385	-0.423466747662955	-0.344514768606762	3	17159763	17159785	23	-	505	561	308	290	318	399	AT3G46610.1
AT3G46610	E003	3513.38695689437	0.005071412655416	18.888379428838	1.38594360037352e-05	0.0010294721364836	71.6196581547981	74.6825302717944	0.170843808747254	3	17160122	17162475	2354	-	2820	4457	3337	3028	4609	3506	3706	3342	3359	4885	4882	1685	"c(""AT3G46610.2"", ""AT3G46610.1"")"	AT3G46610:E003	AT3G46610	E003	960.182149850899	0.0010167528598118	35.3946318722754	2.06135762669722e-08	2.55019861355737e-06	44.1458156354079	47.6164052697396	47.1072000390909	0.236568585978686	0.202792065777798	3	17160122	17162475	2354	-	1021	1000	914	879	874	1115	"c(""AT3G46610.2"", ""AT3G46610.1"")"
AT3G47010+AT3G47000	E024	174.188971672423	0.0016962154231613	9.68151256804833	0.0018613133732188	0.0495832282572453	20.6246808514316	19.1028759407737	-0.228448609537386	3	17318367	17318512	146	-	194	289	231	179	244	242	154	119	137	184	193	61	"c(""AT3G47010.3"", ""AT3G47010.1"", ""AT3G47010.4"", ""AT3G47010.2"")"	AT3G47010+AT3G47000:E024	AT3G47010+AT3G47000	E024	27.7520551011596	0.004588398244769	14.581142786939	0.0006819382863285	0.0142739015899196	9.82867412594871	6.81307244338649	7.29904933755785	-1.06029793420079	-0.861093399793868	3	17318367	17318512	146	-	40	45	16	19	22	24	"c(""AT3G47010.3"", ""AT3G47010.1"", ""AT3G47010.4"", ""AT3G47010.2"")"
AT3G47780	E016	636.865688203202	0.0017447591604014	12.9146032931426	0.0003260284950508	0.0137206208648585	35.7298943539171	37.6422914398551	0.167091489840983	3	17628478	17629285	808	+	756	1024	626	603	808	765	611	338	528	865	875	287	AT3G47780.1	AT3G47780:E016	AT3G47780	E016	246.891728093155	0.0028409440469592	26.7723557433445	1.53623203273019e-06	0.0001056329947167	23.3484878892526	27.0503233855385	22.033170436682	0.435422657381814	-0.170759368146001	3	17628478	17629285	808	+	207	221	287	294	214	261	AT3G47780.1
AT3G48880	E004	78.4021848002279	0.0153272422634851	26.0863698971177	3.26480606398717e-07	3.7973486508551e-05	11.4229817470493	15.3655601365234	0.868293148966214	3	18127231	18127860	630	+	53	86	77	41	68	78	103	73	65	154	116	48	AT3G48880.3	AT3G48880:E004	AT3G48880	E004	26.8536099831896	0.0087065903982222	42.7248152235624	5.27745153915072e-10	9.547084089799e-08	4.23522488827388	9.37475525492249	9.75221085407594	2.29674906711715	2.41106499316218	3	18127231	18127860	630	+	9	6	33	31	32	58	AT3G48880.3
AT3G49060+AT3G49055	E021	63.1923011945437	0.0145024904134599	71.8505562638762	2.32128078398062e-17	9.750091706258461e-15	8.63557273195448	14.668018196091	1.54562987019126	3	18191186	18191703	518	-	25	42	39	35	33	46	86	61	68	138	119	53	AT3G49060.3	AT3G49060+AT3G49055:E021	AT3G49060+AT3G49055	E021	12.3612295809607	0.0160360226279229	20.9253662166369	2.85834377275149e-05	0.0011899242464117	2.93985225256142	5.52317067720548	7.19017051096722	1.82077672326411	2.5830667504006	3	18191186	18191703	518	-	4	3	12	12	25	21	AT3G49060.3
AT3G49430	E007	230.16966649915	0.0026143916209486	132.609128329391	1.1008586856276799e-30	1.25552933095837e-27	25.7828558191827	18.7508664812815	-0.95657279121173	3	18332493	18332641	149	+	284	457	350	306	432	367	110	124	114	193	203	74	"c(""AT3G49430.6"", ""AT3G49430.4"")"	AT3G49430:E007	AT3G49430	E007	73.60514049164	0.0022704552717323	19.5294999445274	5.74411293366782e-05	0.0020812030909358	15.3797967227608	12.2801880379621	11.7959580668385	-0.654383310152276	-0.771140289975238	3	18332493	18332641	149	+	90	113	57	54	57	71	"c(""AT3G49430.6"", ""AT3G49430.4"")"
AT3G49490	E004	5303.22265890365	0.0005694334704966	10.2731890763462	0.0013497729170388	0.0395242860154269	84.594322230701	83.7824086597761	-0.0427177313516367	3	18346739	18348198	1460	-	4950	7709	6052	5594	8341	7969	4209	3100	4282	6404	6641	2409	AT3G49490.1	AT3G49490:E004	AT3G49490	E004	803.291804807443	0.0008402483521856	27.3226042259604	1.16673406129611e-06	8.37547989738845e-05	42.8005457052319	40.8698501346046	43.7847783000894	-0.142444508787095	0.0704807537625758	3	18346739	18348198	1460	-	811	910	587	659	901	1027	AT3G49490.1
AT3G50530	E002	1492.96622628893	0.00134041105371	13.3935516008788	0.0002524908392625	0.0113081743969893	54.038652924254	51.7281542850613	-0.154417576430655	3	18753541	18754390	850	+	1343	2177	1778	1553	2254	2027	1456	1042	1072	1801	1853	641	"c(""AT3G50530.2"", ""AT3G50530.1"")"	AT3G50530:E002	AT3G50530	E002	591.496292066447	0.0002872704824335	42.9516367063134	4.71162366963601e-10	8.60465881743074e-08	36.690813482478	34.5895779063811	39.3677534101309	-0.178781105897942	0.214890010099472	3	18753541	18754390	850	+	578	573	491	483	675	816	"c(""AT3G50530.2"", ""AT3G50530.1"")"
AT3G50590	E029	2319.69181060647	0.0014719715254	11.8671396436969	0.0005713309319612	0.021019449287155	61.4555182964349	64.3671842791262	0.175298478102137	3	18778744	18779502	759	+	2049	2883	2652	2289	3219	2893	2103	1754	2084	2818	3118	1146	"c(""AT3G50590.2"", ""AT3G50590.1"")"	AT3G50590:E029	AT3G50590	E029	816.924909114209	0.0004745626182788	41.3117869057532	1.06969374092536e-09	1.78755379107185e-07	42.0097270604924	46.0837156937536	40.8584702481492	0.287608801140578	-0.0856466413007873	3	18778744	18779502	759	+	722	709	835	840	824	1029	"c(""AT3G50590.2"", ""AT3G50590.1"")"
AT3G51120	E001	2857.99542620437	0.001032005892038	15.6637005943408	7.56624626891168e-05	0.0042848957146065	67.0429219521845	69.0443160751597	0.11559462874509	3	18986026	18987783	1758	-	2564	3873	3293	2747	3895	3521	2741	2151	2521	3380	3886	1331	AT3G51120.1	AT3G51120:E001	AT3G51120	E001	993.855491121146	0.0010366546264887	13.7418892928377	0.0010374965341754	0.0197148759224218	47.3335320999084	48.1093478371654	45.719224193572	0.051136405275555	-0.108706222193025	3	18986026	18987783	1758	-	973	1022	811	947	1041	1247	AT3G51120.1
AT3G51480	E009	15.9053024326955	0.0183493573117677	36.2079872436601	1.7734221979496601e-09	3.14527726148669e-07	3.92460140748568	7.18321344895068	1.74855429733828	3	19104109	19104162	54	+	8	8	10	2	5	6	16	24	21	40	30	13	AT3G51480.3	AT3G51480:E009	AT3G51480	E009	6.27023122767818	0.0280839940543931	16.6476967402781	0.0002426602186856	0.0064448638344339	1.26645178023051	5.28604192225436	3.48843926301157	4.12432221704843	2.92419322738932	3	19104109	19104162	54	+	1	0	13	11	4	9	AT3G51480.3
AT3G52075+AT3G52060+AT3G52072	E002	18197.1422651286	0.0027797982499111	10.5022446726457	0.0011922961541682	0.0362482750817023	121.591540627112	118.265857759636	-0.159308172320831	3	19310967	19312061	1095	-	17052	25932	21952	18212	28644	28384	16794	10984	14782	16561	22356	8705	AT3G52060.1	AT3G52075+AT3G52060+AT3G52072:E002	AT3G52075+AT3G52060+AT3G52072	E002	3146.01313197405	0.0004072735932525	15.2984639824231	0.0004764098755273	0.0109058722344859	77.9127798931993	75.9415224695198	77.8329696111109	-0.0907838657838589	-0.0036466880956904	3	19310967	19312061	1095	-	3386	3248	2258	2269	3714	4381	AT3G52060.1
AT3G52140	E031	5172.49765157597	0.001056500716111	11.9580090006719	0.000544129831296	0.0202363067149931	82.3312135539767	84.8547591277623	0.133129958930542	3	19340894	19341502	609	+	4246	6218	5987	5068	6643	5894	4831	4181	4631	7355	7339	2425	"c(""AT3G52140.1"", ""AT3G52140.4"", ""AT3G52140.3"", ""AT3G52140.2"")"	AT3G52140:E031	AT3G52140	E031	2036.26868991602	0.0004088585664041	55.5052629222382	8.8549333802666e-13	2.72224430888412e-10	64.6823681844652	68.013839004053	61.593473641573	0.169739810370514	-0.163165718371307	3	19340894	19341502	609	+	1945	2111	2140	1973	1800	2327	"c(""AT3G52140.1"", ""AT3G52140.4"", ""AT3G52140.3"", ""AT3G52140.2"")"
AT3G52155	E007	41.474747500905	0.0141977808722921	27.4252623289667	1.63284228088067e-07	2.03927721272695e-05	11.1579637946465	7.80745270975075	-1.037995222567	3	19344562	19344647	86	+	57	77	85	63	81	54	13	17	32	27	33	8	AT3G52155.2	AT3G52155:E007	AT3G52155	E007	22.0749440589274	0.0081553016737468	26.720260173168	1.5767731859933e-06	0.0001078406007001	9.56512039478315	5.90168831556537	5.31311737258233	-1.39660267442559	-1.70012454705625	3	19344562	19344647	86	+	32	46	15	15	11	11	AT3G52155.2
AT3G52560	E006	862.708269466917	0.0029591875083318	50.4708794270932	1.2094617552604e-12	3.15289401571312e-10	44.7628546088497	38.908489344579	-0.462162303076033	3	19495266	19495268	3	-	992	1693	1049	890	1375	1019	937	598	604	768	894	273	"c(""AT3G52560.2"", ""AT3G52560.3"")"	AT3G52560:E006	AT3G52560	E006	253.626942489452	0.0013989532602246	53.069561551375	2.9928925872593398e-12	8.30095363601137e-10	28.0542819224947	23.7892075540807	21.2523351150668	-0.48861079756036	-0.82059725250805	3	19495266	19495268	3	-	327	313	229	222	187	239	"c(""AT3G52560.2"", ""AT3G52560.3"")"
AT3G52640	E003	589.015873262278	0.0015231428723318	10.3773603571115	0.0012756995091067	0.037982357102903	34.3564997959274	36.3067956130045	0.175687875593018	3	19514875	19515342	468	-	564	907	727	615	964	876	480	337	463	739	669	236	"c(""AT3G52640.2"", ""AT3G52640.1"", ""AT3G52640.3"")"	AT3G52640:E003	AT3G52640	E003	374.940908507552	0.0003949258947297	15.275719472888	0.0004818586537292	0.0109967632015828	29.2167441861839	31.0677844827879	28.4232809760418	0.183687160365096	-0.0820854520384007	3	19514875	19515342	468	-	394	438	350	368	319	385	"c(""AT3G52640.2"", ""AT3G52640.1"", ""AT3G52640.3"")"
AT3G53240	E002	113.323952534236	0.0384506064070132	11.8785499972	0.0005678413212985	0.0209520817523051	18.243812131527	13.9872342552261	-0.7831599885941	3	19734621	19734623	3	+	157	217	168	91	207	146	123	61	106	55	114	26	AT3G53240.2	AT3G53240:E002	AT3G53240	E002	36.3701926828004	0.0045093044520272	11.3763766377321	0.0033857212637812	0.0462461006314338	7.90147564279516	9.51847017067973	10.7401010187004	0.538851522049283	0.888700756783142	3	19734621	19734623	3	+	29	26	30	35	44	61	AT3G53240.2
AT3G53460	E008	232.312026849587	0.006358729268939	64.2202019135654	1.11262034311869e-15	3.95502637798349e-13	19.3607280026058	25.8514945690933	0.869515199618568	3	19820724	19820786	63	-	165	202	172	185	218	220	256	233	220	374	402	154	AT3G53460.4	AT3G53460:E008	AT3G53460	E008	129.531425347149	0.0065214938676099	36.4631716134955	1.20815564595825e-08	1.59088691007615e-06	13.2450264965333	18.4049040954669	20.5846352399453	0.958752063617901	1.28663225926303	3	19820724	19820786	63	-	74	64	170	125	152	214	AT3G53460.4
AT3G53480	E003	690.035933303829	0.0014569886385119	12.7964837114815	0.0003472714546923	0.014376880652139	38.8008598917449	36.9460352573346	-0.157981685514182	3	19826051	19826136	86	+	826	1080	767	829	1069	1162	398	280	571	972	811	227	AT3G53480.1	AT3G53480:E003	AT3G53480	E003	87.1786579795758	0.010059422159114	22.2128107258697	1.50158332594357e-05	0.0007068177100328	11.5774428366927	13.3851225314416	17.3369617747757	0.421247050070004	1.17473203992496	3	19826051	19826136	86	+	45	40	68	104	118	171	AT3G53480.1
AT3G53480	E004	674.969864493014	0.002179995964436	12.9403793189126	0.0003215698453685	0.0135798557070094	38.6015243317243	36.3628139979849	-0.192277914582048	3	19826213	19826297	85	+	803	976	771	765	1100	1256	380	270	533	990	784	212	AT3G53480.1	AT3G53480:E004	AT3G53480	E004	88.0808590082182	0.0055059992932378	21.2732720734157	2.40197046664182e-05	0.0010353376830729	12.7960909778581	13.1533964565273	17.0910685453021	0.0800026630529906	0.84252663964295	3	19826213	19826297	85	+	54	50	77	89	109	172	AT3G53480.1
AT3G53480	E010	1683.26830561321	0.000965690888441	10.4048055449141	0.0012568779744525	0.0376334701003268	56.1522843961015	54.6995648751001	-0.0942231071630992	3	19827523	19827804	282	+	1964	2606	2006	1778	2528	2859	1010	696	1349	2562	1997	589	AT3G53480.1	AT3G53480:E010	AT3G53480	E010	245.092039094649	0.0005952179246987	19.3220391662581	6.37195214514307e-05	0.0022585390267509	25.0129906674683	22.2693778589196	25.047922144477	-0.342739225915119	0.0041278693802819	3	19827523	19827804	282	+	201	204	235	247	279	329	AT3G53480.1
AT3G53560+AT3G53570	E002	3116.78087074411	0.007049899695294	17.0561659645116	3.62903484297828e-05	0.0023163764101516	73.7583812107134	66.8705325056487	-0.391607674150132	3	19859627	19861097	1471	-	2943	4089	4046	3283	3638	3686	2968	2478	2383	4761	3967	1209	"c(""AT3G53560.2"", ""AT3G53560.1"")"	AT3G53560+AT3G53570:E002	AT3G53560+AT3G53570	E002	2422.45674737934	0.0027764251110226	16.5975030946039	0.0002488272823652	0.0065767743071209	74.316261178685	67.4373814284701	67.6971886455711	-0.334764771470269	-0.321700531351285	3	19859627	19861097	1471	-	2284	2556	2282	2223	2306	3069	"c(""AT3G53560.2"", ""AT3G53560.1"")"
