	SRR15236521	SRR15236522	SRR15236523	ERR9081509	ERR9081510	ERR9081511	ERR9081512	ERR9081513	ERR9081514	SRR14214602	SRR14214603	SRR14214604	SRR14214605	CRR341295	CRR341296
AT2G34210;A5:2:14446226-14446323:14446190-14446323:+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT2G34250;A5:2:14462309-14462607:14462224-14462607:+	0.000899649686921439	0.000921152614498848	0.00261765093233271	0.00237919606267123	0.00196068959286735	0.00383168287403436	0.00542376749514347	0.00174883735679358	0.00157160284899494	0.00409266208727025	0	0	0.00340948028671229	0	0.00172472872496174
AT2G34260;RI:2:14466213:14466277-14466359:14466446:+	0.166062516188062	0	0.160089676939546	0	0	0	0.0751457095218237	0.0379888748274312	0	0	0	0	0.0487366811198299	0.66137246295576	0.50547844948887
AT2G34300;A5:2:14476846-14477081:14476846-14477223:-	0	0.00593331086212394	0.0204106671229451	0.00526455796173125	0.00581171427207735	0.00320757425951096	0.0157632819581196	0.00171754735204654	0.0128789755317577	0	0	0	0	0.00780745063854117	0
AT2G34300;A5:2:14476846-14477081:14476846-14477292:-	0	0.00616907211283555	0.00772244105476712	0.00361803725541958	0.00426673126866716	0.00136681675403139	0.0100082102723536	0.000938670513897965	0.00577681659048732	0	0	0	0	0.0709737845829813	0
AT2G34300;AF:2:14476846-14477223:14477265:14476846-14477292:14477520:-	0.700774830611466	0.509799558693306	0.27194107496633	0.406918389038003	0.422973083995577	0.298411122198844	0.386960265224084	0.353207922552727	0.308122289811212	0.609224939314356	0.734611674090465	0.374707314076068	0.221253666616241	0.906617131155091	0.796433516423053
AT2G34310;A3:2:14478487-14478558:14477985-14478558:-	0.0186742320339138	0.0349906927549249	0.0360487066922247	0.0157006085032129	0.0337727914980713	0.0149184415263497	0.0370313776542263	0.0228879056871206	0.0178599972980415	0.0404248692129659	0.0596120506068435	0.0380609032459061	0.012318359585803	0.0765441912116436	0.0367101268710408
AT2G34310;A3:2:14479273-14479713:14479249-14479713:-	0.982709479041959	0.982102765350055	0.963303057506445	0.964538328373067	0.970307949191229	0.966789921407556	0.951453959889305	0.977690884313941	0.945709682214303	1	0.993644814002379	1	1	0.732223382671139	0.708788440674826
AT2G34310;A5:2:14477985-14478360:14477985-14478426:-	0.328159629049686	0.238841315046439	0.664056864178267	0.482954343760606	0.4948317909223	0.68120408258912	0.523471321702246	0.617680969485247	0.131133165894142	0.595847511203143	0.617720768717869	0.506747494312746	0.667114567473582	0.276971408320121	0.256115081904118
AT2G34310;A5:2:14477985-14478360:14477985-14478558:-	0.0152685914810359	0.015207979595427	0.0591895633947957	0.0149491392576874	0.0447765320938254	0.0338331180739743	0.0474538591240608	0.0516123906993053	0.0236094012128261	0.036159380168325	0.0430183614163612	0	0.0187820538470342	0.0480416312668319	0.0753622680909093
AT2G34310;RI:2:14477745:14477985-14478360:14478487:-	0.342633723918095	0.61761591224377	0.180090108074651	0.0703343439555634	0.193181954351692	0.0637107287887177	0.224850972486753	0.0995912097822473	0.781121735600559	0.2405962989105	0.310397575828324	0.199704273542271	0.145500471784739	0.600282492717287	1
AT2G34310;RI:2:14478360:14478487-14478558:14478653:-	0.298094021004964	0.407547460791483	0.269814529016247	0.0671463533968164	0.243058597572124	0.135950216052888	0.273141284678652	0.204438047786485	0.82594660754596	0.220053056784368	0.24195634305592	0	0.207187959598482	0.477625866764236	1
AT2G34310;SE:2:14477985-14478360:14478487-14478558:-	0.0352235837713531	0.0219563730615015	0.145488531726512	0.174125597617751	0.127385288353575	0.182044793515388	0.117053060831005	0.174766182978688	0.00506972669808813	0.117364033639435	0.123448272005095	0.136859826196191	0.0682470814953969	0.0523071683114093	0
AT2G34310;SE:2:14477985-14478426:14478487-14478558:-	0.0962412750315127	0.107746422664355	0.105514356382322	0.194826269735598	0.164497928371603	0.107576294865067	0.142391310823433	0.141458589240071	0.162462879917623	0.103651452710849	0.103118548254788	0.13370246712722	0.0440690777052673	0.216192997089183	0.191415948507475
AT2G34315;A5:2:14480475-14480572:14480475-14480638:-	nan	nan	nan	nan	1	nan	0	0	0.60294580707779	nan	0	0	0.264399733048222	nan	nan
AT2G34355;A5:2:14496984-14497091:14496828-14497091:+	0	0.0151392501978632	0.00311062544412132	0	0	0	0.00401903068974158	0	0.0100005092557228	0	0	0	0	0	0
AT2G34410_and_AT2G08665;A3:2:14519498-14519575:14519498-14519614:+	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
AT2G34450;A5:2:14528575-14528681:14528575-14528684:-	0.0910140847841117	0.0483378836486997	0	0	0	0	0	0	0	0	0	0	0	0.429361734132166	0.137839243064274
AT2G34450;RI:2:14526619:14526891-14527009:14527511:-	0.552836971385457	0.534583371090186	1	0.350506828117796	0.690682798127399	0.438046264880826	0.541169541663399	0.380906046643135	0.484559947209863	0	0.75380471229937	0	1	0	0.427938702626222
AT2G34470;A3:2:14532267-14532359:14532264-14532359:-	0.0270020723649119	0.0306147554213777	0.032101762319007	0.0180887728555335	0.0159124093660003	0.0155983408968093	0.0122102235804552	0.0317048777927247	0.0157451329823743	0.0121951457416351	0.031304703951307	0.0121610137566768	0.0192467827656277	0.0174016552503616	0.0402314211708868
AT2G34530;A5:2:14549380-14549452:14549380-14549456:-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT2G34540;A3:2:14551815-14551925:14551815-14551930:+	0.827663008087881	0	0	0	1	0	0	0.163365058186142	0	0	0	0	0	0	0
AT2G34560;A3:2:14560307-14560666:14560307-14560693:+	0.243469491354277	0.229399167197473	0.260323628160211	0.191156607047283	0.199287735586926	0.202262115935952	0.226441720099769	0.210632819355157	0.236391582498903	0.260901264598209	0.201814223342681	0.203519841584886	0.209010326872164	0.197927096298875	0.311186757824034
AT2G34630;A3:2:14578832-14579334:14578832-14579337:+	0.271258153609225	0.171096331147376	0.177398057277994	0.310643324904226	0.252563370658504	0.242269790249309	0.25839867059645	0.29715451747785	0.353442337321439	0.0969089374997734	0	0.244657337363756	0.180667978773211	0.595817401255841	0.593833494445413
AT2G34680;A5:2:14628317-14628647:14628317-14628860:-	0.0137290595524769	0.0130145398445176	0.00751224364725166	0.0056143509870183	0.0176653184450934	0.00549486666495189	0.0105069026353674	0.0165085568485636	0.0204318191650322	0.00833701968878315	0	0.00522421153832624	0.00410267411862395	0.00482968488011802	0
AT2G34720;RI:2:14650551:14650634-14651020:14651135:-	0.0511665776055691	0.0174584666132932	0.0836752111240455	0.0513334430671117	0.0228625792061275	0.0395606824071981	0.0536845761963221	0.0695481027912951	0.0296376270636796	0.0311608306609301	0.0369015186420971	0.0228556365223143	0.0240863158169432	0	0.0126249851855004
AT2G34780;SE:2:14668911-14669035:14669080-14669190:+	0.174829891255207	0.106356955188208	0.177027597616098	0.0791027626462765	0.30969301352728	0.152241623495298	0.210588794262149	0.136887261723435	0.273515799708826	0.0420431491445968	0.0267662635639033	0.144605347215914	0.0868118542814939	0.0306539361791303	0.0855731961796587
AT2G34840;RI:2:14702488:14702776-14702869:14702958:+	0.0179415313844967	0.00879367606175865	0.0996237334846397	0.0224168223940089	0	0.00619872451766339	0.0241561521322808	0.00859348688037721	0.0182149065494267	0	0	0	0.00713968495133225	0	0
AT2G34860;A5:2:14709812-14709931:14709808-14709931:+	0.278500308110543	0.186706883669348	0.0563804672806596	0.0900909606236027	0.0713292155142271	0.0668687822678204	0.0845189736824447	0.0669273983679886	0.0641688893559862	0.0703783204349838	0.078658753935874	0.046865447849085	0.0698030710173841	0.456545639196961	0.467699616312318
AT2G34900;A5:2:14725183-14725545:14725183-14725584:-	1	0.96189882755283	0.930286604155766	0.958616280742525	0.948948651710305	0.979665179659575	0.970522682762703	0.942213230729242	0.955405391579017	0.961787747699216	0.827084901613975	0.914209841908295	0.912340545561454	0.51211891969997	0.849451182558136
AT2G34920_and_AT2G08705;A3:2:14728797-14728880:14728755-14728880:-	0.597331515044871	0.595383894439144	0.629576805626098	0.616222299206228	0.584601638775555	0.682971058635535	0.57246750134787	0.759328191979091	0.530646737823413	0.320068661450255	0.465942788523647	0.477160236158773	0.561360969787213	0.543902053091399	0.730949755354476
AT2G35035;A3:2:14764361-14764493:14764358-14764493:-	0.0960229273445753	0	0	0	0	0	0.0767304153149748	0.175962776731574	0.035158191978046	0.0908855377665582	0.076841158675897	0	0	0.0934061449616948	0.234737931317638
AT2G35035;A3:2:14764537-14764636:14764521-14764636:-	0.903977072655425	1	1	1	1	1	0.923269584685025	0.824037223268426	0.964841808021954	0.909114462233442	0.923158841324103	1	1	0.906593855038305	0.765262068682362
AT2G35040;A3:2:14768087-14768162:14768068-14768162:-	0.00761241757930781	0.0253857787925205	0.0243532685182101	0.0124280504292937	0.0121688927171771	0.0100520611311496	0.0123774340246379	0.00831238961854174	0.0260018226430331	0.00346515916724673	0.01108217211745	0.0175896544881019	0	0.00622818320806926	0.00675270648190292
AT2G35050;AF:2:14768640:14768872-14769524:14768923:14769002-14769524:+	1	1	0.817011057820272	0.642575032965002	0.741147268868538	0.692970492660672	0.746667393031373	0.787273898868788	0.777502834484507	0.331392275228253	0.448534696934862	0.514704558802768	0.671316684111692	0.642307817471501	0.53747665294491
AT2G35060;A3:2:14778260-14778750:14778202-14778750:-	0.688143175567105	0.746584683883663	0.743780979650854	0.585633641641502	0.742586177701234	0.623845813884089	0.678518821668457	0.579845700149941	0.65562689959423	0.824883665608272	0.979585793362185	0.924453039563797	0.940367245544535	0.845018423028537	0.950532353384473
AT2G35060;A5:2:14777639-14777714:14777639-14777717:-	0	0	0	0	0	0	0	0	0	0	0	0	0	0.136076850186006	0.0428584880913145
AT2G35060;RI:2:14778035:14778202-14778750:14779106:-	0.638569885946443	0.672885392529977	0.605440912129216	0.431540687418171	0.477394383138613	0.427334165721095	0.567363868792107	0.386733516992917	0.438435620335937	0.717876181401677	0.944286703719068	0.823612356145125	0.878106799172643	1	1
AT2G35070;RI:2:14783254:14783400-14783511:14783736:+	0	0	0.432960400535992	0.0323613416022264	0.216356919160364	0.0960106538495432	0.100793267003223	0.221007012946811	0.141097306292717	0.312840905024868	0.248448754835343	0.156935365431521	0.211222318106721	0	1
AT2G35110;RI:2:14800807:14800949-14801037:14801081:-	0	0	0	0.0030898589380961	0	0	0.00182685350039204	0	0	0	0	0	0	0	0
AT2G35130;A3:2:14808939-14809039:14808930-14809039:-	0.183631133437245	0.159677673653899	0.0644370435860229	0.102286311170026	0.0102383394154963	0.133126943438208	0.0827036119344147	0.0569172100502086	0.103335673363498	0.10114192240371	0.0641697166582079	0.0950498252571806	0.0382034637889285	0.0336194218248522	0.0142284217733004
AT2G35140;A3:2:14813489-14813637:14813489-14813975:+	0.157874698465483	0.423448297475594	0	0	nan	0	0	0	0.0381223712629305	nan	nan	1	nan	0	1
AT2G35140;A3:2:14813489-14813637:14813489-14813988:+	1	1	nan	nan	nan	nan	nan	nan	1	nan	0	0.163838431296681	nan	nan	1
AT2G35140;A3:2:14813489-14813975:14813489-14813988:+	1	1	1	1	nan	1	1	1	1	nan	0	0	nan	1	nan
AT2G35140;A5:2:14813686-14813975:14813489-14813975:+	0	0.51357847116277	0.130366932740641	0	1	0.203306512532127	0	0.0825185023008144	0.0827269499798098	nan	nan	nan	nan	0	1
AT2G35140;RI:2:14813391:14813489-14813637:14813686:+	nan	0.600432766615147	1	0	0.490606190581681	1	0	0.14749578962816	0.270550176153863	nan	nan	nan	0	nan	1
AT2G35140;RI:2:14813391:14813489-14813637:14814289:+	0	0	nan	1	1	nan	1	1	0.822151365899253	1	nan	0	1	1	0
AT2G35140;RI:2:14813391:14813489-14813975:14814289:+	0	0	0	0.40993066701014	1	0	0.538533212251925	0.124539275375295	0.154845153597893	1	nan	nan	1	0.32994368164139	nan
AT2G35140;RI:2:14813391:14813686-14813975:14814289:+	nan	0	0	1	0.608442629580238	0	1	0.612653697926225	0.670128326354181	1	nan	nan	1	1	0
AT2G35140;RI:2:14813637:14813686-14813975:14814289:+	1	0.511075135413199	nan	0	0	nan	0	0	0.140148250301672	nan	nan	1	0	nan	1
AT2G35140;SE:2:14813489-14813637:14813686-14813975:+	0	0.412669324998643	0	0.395559544600727	1	0	0.728846234014072	0.342036645031052	0.195599707677043	nan	nan	nan	1	0	nan
AT2G35155;A5:2:14821383-14821549:14821383-14821711:-	0	0.0106409763592578	0.024965020359963	0.0123036590061366	0.0134491493724044	0.013384958314365	0.018635706760206	0.00861411926646133	0	0.0222133228977672	0.0105900646603683	0.0380056544630056	0.0205001911228601	0.0626293727951646	0.00769649572301486
AT2G35160;A3:2:14822889-14822972:14822889-14822985:+	0	0.807123443580369	0.555554555771039	0.200877812922854	0	1	1	0.782479760249459	0.722668811793207	0	0.895833242013364	0	0.750051417154722	1	0
AT2G35160;A3:2:14823090-14823550:14823090-14823634:+	1	0.791892936542094	0.746507025963051	1	1	1	1	1	0.891132767127807	1	1	1	1	1	1
AT2G35160;RI:2:14822972:14823090-14823550:14826162:+	nan	0	0	1	nan	0.351289307276839	0.266901893126125	0	0	nan	0	nan	0	0.24497159886479	nan
AT2G35160;RI:2:14822985:14823090-14823550:14826162:+	0.25024935269049	1	1	0	0.0859832581714477	nan	nan	1	0.280050276792179	0.0388543165248517	1	0.139820328154213	1	nan	0.0258109331659808
AT2G35210;A3:2:14837589-14837667:14837589-14837677:+	1	1	1	1	1	1	1	1	0.985061682364193	1	1	1	1	1	1
AT2G35230;A3:2:14842432-14842591:14842432-14842912:+	0	nan	0	0	0	nan	nan	0.154531432697983	0	0	nan	nan	nan	1	0
AT2G35330;RI:2:14868861:14869060-14869226:14870879:+	0.174419130286723	0.147629856972307	0.20173823640556	0.134132800732607	0.220190246429061	0.184104440070893	0.216602559943972	0.139068562704191	0.144643671925661	0.238005237846413	0.212391849808137	0.251322424980461	0.279346075253208	0	0.120956728662063
AT2G35360;RI:2:14889048:14889404-14889694:14890030:-	0.480585582200086	0.473310765163218	0.678602491612979	0.403779608039315	0.292251644593014	0.551764381962908	0.424078138308786	0.417399070422712	0.457677628850763	0.72569492996456	0.250371364592198	0.477933419146412	0.294527497801529	0.288391042392567	0
AT2G35360;RI:2:14889694:14889758-14889921:14890030:-	0.124670267624409	0.124818151842887	0.0271511572351447	0.0998878514815965	0.124598855299758	0.0486149367192417	0.0726360601933721	0.125049628064571	0.0712318888649597	0.0176844786483456	0.136259673202837	0.034266247924706	0.0750984726832816	0.0288130387404486	0.282264988968367
AT2G35380;RI:2:14892495:14892860-14893070:14893261:+	0	0.387389298766716	0.133436405763123	0.133885684212598	0.107924746973914	0.108129432823691	0.11187665147535	0.127469116956235	0.0967115945423607	0.210237718063532	0.10393062428816	0.11537760166649	0.270503710890599	0.129215237506871	0.1360138643046
AT2G35390;A5:2:14897107-14897216:14897107-14897438:-	0.0398293138867897	0.0459347253066093	0.0117078316982859	0.060743508167852	0.057899260691653	0.0328370136625246	0.0969935079084754	0.0684709902566976	0.0243813706445206	0.0825692943278787	0.140196573801647	0.122284877772901	0.140418134078558	0	0.0583258490789443
AT2G35480;A5:2:14910944-14911313:14910660-14911313:+	0.0281895591398345	0.0226416231093217	0.0267133359489722	0.0305558297414114	0.0556435229248938	0.0196817239261317	0.0231344510133767	0.0309923763187356	0.0271305812950354	0.00788227568090695	0.0583095589940722	0.0478010565237616	0.0589269595739759	0.0395239895214507	0.00780923993364977
AT2G35510;A5:2:14919308-14919593:14919308-14919733:-	0	0	0.0118795579617357	0.00575477343955484	0.00241328574493137	0.00692998691760054	0.0132752279080794	0.00759845975317243	0.010748404995658	0.00539443810821156	0	0	0.010008402930205	0	0
AT2G35510;RI:2:14917353:14917432-14917723:14917967:-	0.126060628817101	0.10535346617369	0.177350373783166	0.250021058174864	0.27613336380923	0.267611467202154	0.310492674646192	0.280895564165258	0.285928544212923	0.17777451900179	0.196916598735622	0.217588376994634	0.210731954859159	0.0468958174987342	0.161727353818485
AT2G35520;A3:2:14921811-14922189:14921811-14922192:+	0	0.015648005204297	0	0	0.00570601854861854	0.00477408670495711	0	0.0271198905341745	0	0.00530635182307232	0	0	0	0	0
AT2G35550;A5:2:14929448-14929890:14929401-14929890:+	0.72012125417044	0	0.593900228544409	0.690659367455924	0.18676475147038	0.919498449427481	0.936693796165084	0.468986209682073	0.576950300459934	1	nan	0.716800170462007	nan	0	0.655183822203546
AT2G35550;A5:2:14929477-14929890:14929401-14929890:+	0.879124061462103	0.794298511104542	0.344130842905782	0.755581655418125	0.559410019650065	0.96986804083669	0.974135757938443	0.682516136376965	0.7675512659497	1	1	0.839740785606927	1	0.184010487044624	0
AT2G35550;A5:2:14929477-14929890:14929448-14929890:+	0.738675958188153	1	0.264044532337215	0.580640404998819	0.846828321987569	0.738081668188478	0.71795012189338	0.708802212644605	0.707706103391919	0.430492236665138	1	0.674290757984637	1	1	0
AT2G35550;A5:2:14929612-14929890:14929401-14929890:+	0	0.335867165100539	0	0	0.145505818159924	0.635274250202648	0	0.196845446056371	0.055987741631306	nan	nan	0	1	0	0
AT2G35550;A5:2:14929612-14929890:14929448-14929890:+	0	1	0	0	0.425771885740693	0.132315285351702	0	0.217224653057556	0.0416755069257115	0	nan	0	1	nan	0
AT2G35550;A5:2:14929612-14929890:14929477-14929890:+	0	0.115801941306366	0	0	0.118254788270062	0.0513359934933432	0	0.102340304539047	0.0176442778509438	0	0	0	0.213435307530007	0	nan
AT2G35585;RI:2:14937356:14937532-14937646:14938032:+	0	0	0.0783554321100926	0.0291510571303805	0.0644613067132399	0.0835578020325914	0.0546584763684573	0.111285150323949	0.0935634360175247	0.0726012653003563	0	0.054555705377699	0.125452197228634	0	0
AT2G35600;A3:2:14944635-14945111:14944615-14945111:-	0.818755227096491	0.760474747531472	0.66811619481024	1	0.335613682715251	0	0.633379197880039	0.916910104751544	1	0	1	1	0.765028163272337	0	1
AT2G35620;A3:2:14964772-14965017:14964749-14965017:-	0.104609970024341	0.032909201694982	0.257471429276805	0	0.538259152251033	0.177335705537551	0.591233492002174	0.202831944332066	0.693808866564399	nan	0	0.753225731284855	0.680407590261868	0	0.265429873787139
AT2G35620;A3:2:14964772-14965246:14964749-14965246:-	0.442399227992761	0.558896887235765	0.467790019014858	0.631241581410921	0.554540329371587	0.63999482147832	0.623259201457219	0.612631169413421	0.622446893649495	0.644384129673584	0.72217656348824	0.8062398671301	0.576737549256713	0.517812534811864	0.347468697409922
AT2G35620;A5:2:14964772-14965017:14964772-14965246:-	0.0361138394784561	0.00785186203379137	0.0336469668397793	0	0.0836445694870281	0.0130150186879356	0.0471378013600239	0.0263330392033279	0.122635978309434	0	0	0.0286065947488951	0.0644849612011321	0	0.195406227476362
AT2G35620;AF:2:14964749-14965017:14965207:14964749-14965246:14965497:-	0.202828825422488	0.2276030835811	0.0811016412606083	0.0931900187664536	0.0888197799952781	0.0980832560535497	0.0535523044333627	0.143911972447645	0.092310752341448	0	0.0256437731587859	0.0385967870512124	0.0422526936405148	0.550046529956546	0.263567777325938
AT2G35630;A5:2:14967873-14968240:14967506-14968240:+	0.0055169885982898	0.00207323175254375	0.00800358622525277	0.00774916899419092	0.0201222044965609	0.00647905937018523	0.00868566495956249	0.0136544366891649	0.00135165658152183	0	0	0	0.0260254023323659	0.00284671592936899	0.00781990921813583
AT2G35637;A5:2:14983556-14983799:14983556-14983839:-	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AT2G35650;A5:2:14985829-14986064:14985690-14986064:+	0.00921860750010419	0.00757852724517012	0.00730867480669137	0.00189147799819043	0.0106674368476149	0.00207981244712789	0.0265774833429599	0	0.00511772656735815	0.0071663729561421	0	0.00654395463953126	0.0124707949736351	0.218654139972628	0.0264308174887682
AT2G35650;A5:2:14986574-14986704:14986569-14986704:+	0.994579218516054	1	0.940175177671363	0.964470936061092	1	1	0.990868786483976	1	0.992351204269481	0.989051954263165	1	0.98639520119458	1	0.962797620091538	1
AT2G35658;A3:2:14990539-14990651:14990536-14990651:-	1	1	0.914442012817537	0.933459361120427	1	1	1	0.95131096246378	0.6717842459607	0.908714990286598	1	0.780300939100871	1	0.743781305280264	0.174441880094735
AT2G35660;A3:2:14988924-14989002:14988924-14989010:+	0.248913715064659	0.204049488485323	0.165691224340663	0.145124062361504	0.185924711028446	0.100785353514815	0.255022146137913	0.237921135565626	0.199792988202425	0.206348169926477	0.243521164044873	0.26804319790386	0.0864728497222188	0.526149138439866	0.34401306641452
AT2G35660;RI:2:14988778:14988924-14989002:14989075:+	0.121119728326368	0.182065296018784	0.119438187998864	0.0202831686743981	0.0289917842088545	0.045292822395863	0	0.0446586705367302	0.0479251315223881	0.0452581766534134	0.044051368611551	0.0335185329216785	0.365898543246011	0.0204932334890258	0.198388939211075
AT2G35660;RI:2:14988778:14988924-14989010:14989075:+	0.0436766121449439	0.0539829888840209	0.0262308324650037	0.00350225598889661	0.0067728764453695	0.00528920111542151	0	0.0143842742594012	0.0124121168300853	0.01217479918475	0.0146173846318189	0.0125409348538162	0.051792132843789	0.0227036924257956	0.114877946886794
AT2G35710;RI:2:15010707:15011465-15011543:15011690:-	0.0349477591700507	0	0.0609565276617971	0	0.0153373822139178	0	0.0214937506258218	0.0407081377426483	0	0	0	0.0392778841488602	0	0.0422617480584441	0
AT2G35738;A3:2:15024001-15024477:15024001-15024599:+	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AT2G35738;A5:2:15023810-15023884:15023648-15023884:+	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AT2G35738;RI:2:15024477:15025789-15025970:15026809:+	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AT2G35738;RI:2:15024599:15024958-15025121:15026809:+	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AT2G35738;RI:2:15024599:15025789-15025970:15026809:+	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AT2G35820_and_AT2G35830;A3:2:15052453-15052667:15052453-15052682:+	0.563424417099717	0.561451646276515	0.401977868755192	0.370401891319621	0.381002447417029	0.38361852920954	0.398650590107178	0.358050432183986	0.423783851729051	0.413568755104288	0.409702843060306	0.480317339860089	0.456626993054407	0.481833340740747	0.447741977415425
AT2G35840_and_AT2G35850;A5:2:15053719-15053933:15053647-15053933:+	0.218208489388469	0.237297195750849	0.15736781861774	0.0732539604239703	0.0998457571150939	0.0981124987111156	0.0742120579620326	0.114719196456673	0.0704691300436575	0.152467274970331	0.140871350506665	0.259311702209099	0.124192495385465	0.0807600816981473	0.0491186775984888
AT2G35840_and_AT2G35850;RI:2:15053483:15053647-15053933:15054011:+	0.103606680745483	0.116000998016912	0.0460122093218035	0.0425976016128013	0.0519065401545793	0.0475649491986148	0.072486536910903	0.0598014521208969	0.0681027021942099	0.0490261878272347	0.0515682178873124	0.117089890726763	0.0671883154471233	0.0223706530211076	0.0087532147705366
AT2G35840_and_AT2G35850;RI:2:15053483:15053719-15053933:15054011:+	0.349082258023234	0.343490779334002	1	1	1	1	1	1	1	0.500938401334165	0.523356057118195	0.309313976505934	0.441598704496382	1	1
AT2G35880;A3:2:15065624-15065709:15065406-15065709:-	0.00217926385007939	0.0200571460352821	0.018446477171438	0.00977438103240707	0.00720708821678615	0.00596868694642835	0.0120903541249539	0.01756778448112	0.00925518728337621	0.00753292862343999	0.00200949365289996	0.00561379154379159	0.00477665449029647	0.0228132039507173	0.00266123543694682
AT2G35880;A5:2:15065406-15065518:15065406-15065709:-	0	0	0.00287477839154063	0	0.00516675790366196	0.0028566810312691	0.00297096035812263	0	0.00855335686133281	0.0017588443126263	0	0	0.0134720838617659	0	0.00263045948824819
AT2G35890;RI:2:15066614:15066965-15067103:15067294:-	nan	0	0.0252169704983849	0	0.474558014620345	0.066990280468383	0.0517653632202986	0	0.125342647331725	0	0	0	0	0	0
AT2G35900;A5:2:15070572-15070979:15070572-15071332:-	0.00256446993982549	0.0100097026617983	0.0131319455494171	0.0188206137742519	0.0253509131221152	0.0118790671413162	0.0174951576112125	0.00755193351241873	0.017571402650683	0.00604506115665986	0.020240723795271	0.012501931730329	0.0211197917845702	0.00722603195523401	0.00321062365226688
AT2G35900;SE:2:15070572-15070979:15071078-15071332:-	0.013220990677261	0.0133508326063043	0.0177761254110225	0.0197582286490234	0.045779088818007	0.0525507866788908	0.0292236645569955	0.0746463372421514	0.0287300125758322	0.0555214923382656	0.0491257638784808	0.067907879206178	0.0467152487403341	0.0207840922462921	0.0339165313507035
AT2G35920;A3:2:15075847-15075930:15075847-15075958:+	0.0748414416485319	0.0484917553970872	0.114924747759582	0.0815606969992042	0.0898334689064059	0.0759878888119534	0.0926396936798098	0.0990013235904404	0.0967316340287254	0.0282169920725442	0.0293308019156103	0.0844533374401373	0.0443654410985321	0.0260930758996626	0.0883929086987579
AT2G35940;RI:2:15090857:15091786-15092067:15092115:-	0.0516815710985748	0.0455998615347033	0.176130133008655	0.295361279734917	0.336122346615345	0.359956266979844	0.371073272986249	0.395173403744655	0.222597760170957	0.194204289816793	0.100518770558193	0.144775840740302	0.140226591681529	0.182388946845352	0.182169601758134
AT2G35990;RI:2:15113955:15114177-15114685:15114782:+	0	nan	0.112348651606223	0.0705865250692959	0.0314701315817939	0	0.0990852574047471	0	0.0749027533705159	nan	nan	nan	0	0	0
AT2G36000;A5:2:15118220-15118313:15118116-15118313:+	0.732852361633689	0.664816688784799	0.847122562343907	0.734494434501867	0.748307912552891	0.735073446059543	0.722981432078829	0.738670192242515	0.503966082751771	0.745523001353922	0.744817679922386	0.74580277512223	0.756554227376281	0.846541456584088	0.761775525198076
AT2G36010;A3:2:15121291-15121390:15121291-15121396:+	0.621496590465319	0.698315142039685	0.908369028525578	0.547089442396622	0.518659044075033	0.833812944162288	0.725052228357772	0.406694835457862	0.374836620950821	0.512445106564766	0.936885475038831	0.664198184705614	0.817393011851838	0.544062473642885	0.938339970079349
AT2G36010;MX:2:15120666-15120719:15120760-15120939:15120666-15120801:15120854-15120939:+	0	0	0	0.00755209007296985	0	0	0	0	0	0	0	0	0	0	0
AT2G36010;SE:2:15119963-15120000:15120149-15120480:+	0	0	0	0.00755209007296985	0	0	0	0	0	0	0	0	0	0	0
AT2G36010;SE:2:15121448-15121530:15121580-15121687:+	1	1	1	0.99244790992703	1	1	1	1	1	1	1	1	1	1	1
AT2G36060;A5:2:15143152-15143226:15143152-15143229:-	0.986138282235246	0.978544915047435	0.993738699036952	0.988723745159243	0.982358424727497	0.983471919016884	0.982863418823229	0.984925057294277	0.987699318693223	0.985822403349462	0.990366952133717	0.995847598978995	0.985513115578678	0.970119372545375	0.970848710736647
AT2G36060;A5:2:15143351-15143475:15143351-15143478:-	0.268844866976302	0.308882297020335	0.500443915371046	0.32151287554244	0.289097768228757	0.342543944913143	0.334980575974631	0.303056035521204	0.20517072485164	0.424044669887231	0.427313935617598	0.386034645753817	0.434368363160518	0.458657940137355	0.389040301445361
AT2G36080;A5:2:15149814-15149903:15149814-15150907:-	0.042270045667012	0.0148922696927977	0	0	0	0.00461975745766108	0	0	0	0	0	0	0.030261341331487	0	0.094231132235285
AT2G36080;RI:2:15149793:15149814-15149903:15151575:-	0	0	1	1	1	0.925375622712919	1	1	1	1	1	1	0	1	0
AT2G36200;RI:2:15182765:15182845-15182939:15182992:-	0	0	0	0	0	0	0	0	0	0	0.0100722613363718	0.00891926919390888	0	0.0260707284262892	0
AT2G36250;A3:2:15200016-15200469:15199841-15200469:-	1	1	1	1	1	0.975978565832006	1	0.989048552977756	0.993280953506157	0.932305618245731	1	1	1	0.812478353767146	0.695561882757619
