ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
2968	"AT1G80810"	NA	chr1	+	30365051	30365730	30365051	30365289	30365526	30365730
2969	"AT1G80810"	NA	chr1	+	30368219	30369139	30368219	30368294	30368390	30369139
2970	"AT1G07880"	NA	chr1	-	2434437	2435059	2434437	2434621	2434726	2435059
2971	"AT1G35340"	NA	chr1	+	12977676	12978148	12977676	12978013	12978079	12978148
2972	"AT1G35340"	NA	chr1	+	12978079	12978355	12978079	12978148	12978235	12978355
2973	"AT1G35340"	NA	chr1	+	12978940	12979405	12978940	12979078	12979263	12979405
2974	"AT1G35340"	NA	chr1	+	12979263	12979930	12979263	12979405	12979588	12979930
2975	"AT5G67170"	NA	chr5	+	26800220	26800525	26800220	26800296	26800375	26800525
2976	"AT1G77930"	NA	chr1	+	29302025	29302712	29302025	29302163	29302248	29302712
2977	"AT1G07940"	NA	chr1	-	2464330	2465076	2464330	2464814	2464912	2465076
2978	"AT3G27390"	NA	chr3	-	10136017	10136665	10136017	10136189	10136462	10136665
2979	"AT1G05950"	NA	chr1	-	1804400	1804882	1804400	1804724	1804815	1804882
2980	"AT1G05950"	NA	chr1	-	1804400	1805106	1804400	1804882	1804951	1805106
2981	"AT1G05950"	NA	chr1	-	1804815	1805106	1804815	1804882	1804962	1805106
2982	"AT3G54770"	NA	chr3	-	20273671	20274810	20273671	20273906	20274563	20274810
2983	"AT1G02145"	NA	chr1	+	404756	404953	404756	404842	404911	404953
2984	"AT1G55350"	NA	chr1	-	20653819	20654768	20653819	20654235	20654322	20654768
2985	"AT1G55350"	NA	chr1	-	20657492	20658194	20657492	20657812	20657896	20658194
2986	"AT1G65960"	NA	chr1	+	24552265	24555969	24552265	24552470	24554207	24555969
2987	"AT1G65960"	NA	chr1	+	24552265	24555969	24552265	24552470	24555768	24555969
2988	"AT1G72990"	NA	chr1	-	27461997	27462480	27461997	27462334	27462462	27462480
2989	"AT1G70630"	NA	chr1	+	26632436	26633168	26632436	26632563	26632656	26633168
2990	"AT1G09910"	NA	chr1	-	3223733	3224541	3223733	3223831	3224378	3224541
2991	"AT2G32487"	NA	chr2	+	13792352	13793177	13792352	13792435	13792545	13793177
2992	"AT3G02920"	NA	chr3	-	652044	652545	652044	652113	652468	652545
2993	"AT3G19080"	NA	chr3	+	6598297	6598981	6598297	6598470	6598541	6598981
2994	"AT5G52950"	NA	chr5	-	21474511	21477024	21474511	21474703	21474825	21477024
2995	"AT1G06960"	NA	chr1	+	2137066	2137838	2137066	2137146	2137263	2137838
2996	"AT4G02640"	NA	chr4	+	1155592	1156350	1155592	1155942	1156063	1156350
2997	"AT5G62850"	NA	chr5	-	25229937	25230553	25229937	25230347	25230433	25230553
2998	"AT1G02850"	NA	chr1	+	631602	632043	631602	631858	631927	632043
2999	"AT1G02850"	NA	chr1	+	631602	632043	631602	631858	632008	632043
3000	"AT1G02850"	NA	chr1	+	632527	632806	632527	632615	632715	632806
3001	"AT4G00380"	NA	chr4	+	167944	168862	167944	168160	168244	168862
3002	"AT1G32127"	NA	chr1	+	11556743	11557521	11556743	11557077	11557160	11557521
3003	"AT1G01060"	NA	chr1	-	37022	37398	37022	37203	37372	37398
3004	"AT1G01060"	NA	chr1	-	37372	37780	37372	37398	37568	37780
3005	"AT1G34380"	NA	chr1	-	12553034	12553605	12553034	12553257	12553370	12553605
3006	"AT1G18610"	NA	chr1	+	6408705	6409532	6408705	6408845	6408966	6409532
3007	"AT1G53370"	NA	chr1	+	19910515	19911646	19910515	19910905	19910968	19911646
3008	"AT1G55870"	NA	chr1	+	20896343	20896852	20896343	20896663	20896738	20896852
3009	"AT2G22250"	NA	chr2	-	9460175	9460908	9460175	9460285	9460852	9460908
3010	"AT1G49630"	NA	chr1	-	18367589	18368549	18367589	18367826	18368343	18368549
3011	"AT3G28100"	NA	chr3	+	10458769	10460375	10458769	10459016	10460213	10460375
3012	"AT3G28100"	NA	chr3	+	10460213	10460602	10460213	10460375	10460453	10460602
3013	"AT1G44750"	NA	chr1	+	16893564	16895327	16893564	16893831	16894071	16895327
3014	"AT1G29950"	NA	chr1	+	10492435	10492897	10492435	10492590	10492723	10492897
3015	"AT1G29950"	NA	chr1	+	10493065	10494598	10493065	10494261	10494338	10494598
3016	"AT1G72340"	NA	chr1	+	27237963	27238612	27237963	27238205	27238275	27238612
3017	"AT3G55510"	NA	chr3	+	20579787	20580521	20579787	20579896	20580032	20580521
3018	"AT2G18360"	NA	chr2	-	7976699	7977114	7976699	7976974	7977046	7977114
3019	"AT1G03180"	NA	chr1	+	773357	774153	773357	773691	774095	774153
3020	"AT4G03340"	NA	chr4	-	1468819	1470080	1468819	1468907	1468976	1470080
3021	"AT2G39630"	NA	chr2	-	16522437	16522768	16522437	16522521	16522636	16522768
3022	"AT2G39630"	NA	chr2	-	16522437	16522768	16522437	16522535	16522636	16522768
3023	"AT5G37478"	NA	chr5	+	14881415	14881878	14881415	14881601	14881818	14881878
3024	"AT5G37478"	NA	chr5	+	14882825	14883067	14882825	14882924	14883007	14883067
3025	"AT1G26730"	NA	chr1	+	9243812	9244462	9243812	9244238	9244325	9244462
3026	"AT4G06676"	NA	chr4	+	3901160	3901990	3901160	3901276	3901540	3901990
3027	"AT1G08800"	NA	chr1	-	2812817	2814758	2812817	2813422	2813551	2814758
3028	"AT2G21800"	NA	chr2	+	9301175	9301456	9301175	9301265	9301341	9301456
3029	"AT2G21385"	NA	chr2	+	9149884	9150197	9149884	9149976	9150091	9150197
3030	"AT2G21385"	NA	chr2	+	9149884	9150197	9149884	9149976	9150111	9150197
3031	"AT2G21385"	NA	chr2	+	9151263	9151509	9151263	9151311	9151387	9151509
3032	"AT1G21400"	NA	chr1	+	7495365	7495711	7495365	7495477	7495571	7495711
3033	"AT1G69750"	NA	chr1	+	26235212	26236361	26235212	26235354	26235776	26236361
3034	"AT1G69750"	NA	chr1	+	26236993	26238542	26236993	26237091	26237216	26238542
3035	"AT5G15630"	NA	chr5	+	5084970	5085597	5084970	5085050	5085140	5085597
3036	"AT1G03070"	NA	chr1	+	729829	730415	729829	730023	730139	730415
3037	"AT1G03070"	NA	chr1	+	729829	730415	729829	730056	730139	730415
3038	"AT1G22180"	NA	chr1	-	7829670	7830424	7829670	7829751	7830150	7830424
3039	"AT1G15790"	NA	chr1	-	5439752	5440131	5439752	5439837	5439994	5440131
3040	"AT1G15790"	NA	chr1	-	5439752	5440131	5439752	5439852	5439994	5440131
3041	"AT2G30370"	NA	chr2	-	12941989	12942829	12941989	12942189	12942571	12942829
3042	"AT5G48220"	NA	chr5	+	19549797	19550226	19549797	19550055	19550192	19550226
3043	"AT1G80245"	NA	chr1	+	30174100	30174627	30174100	30174289	30174538	30174627
3044	"AT1G80245"	NA	chr1	+	30174100	30174627	30174100	30174349	30174538	30174627
3045	"AT1G80245"	NA	chr1	+	30174709	30175133	30174709	30174812	30174943	30175133
3046	"AT1G10890"	NA	chr1	+	3627996	3629304	3627996	3628229	3629097	3629304
3047	"AT1G10890"	NA	chr1	+	3627996	3629304	3627996	3628972	3629097	3629304
3048	"AT1G20270"	NA	chr1	-	7021557	7021961	7021557	7021745	7021831	7021961
3049	"AT1G16020"	NA	chr1	+	5499441	5499750	5499441	5499513	5499640	5499750
3050	"AT1G67080"	NA	chr1	-	25045622	25045912	25045622	25045711	25045783	25045912
3051	"AT3G25790"	NA	chr3	+	9414394	9415240	9414394	9414471	9414615	9415240
3052	"AT2G32500"	NA	chr2	-	13795684	13795964	13795684	13795747	13795825	13795964
3053	"AT3G20480"	NA	chr3	-	7151769	7152023	7151769	7151850	7151963	7152023
3054	"AT3G20480"	NA	chr3	-	7152988	7153464	7152988	7153112	7153196	7153464
3055	"AT1G76350"	NA	chr1	+	28639790	28640937	28639790	28639927	28640115	28640937
3056	"AT1G04990"	NA	chr1	-	1420447	1420881	1420447	1420564	1420824	1420881
3057	"AT3G01980"	NA	chr3	-	327585	328328	327585	328025	328098	328328
3058	"AT3G01980"	NA	chr3	-	328098	328618	328098	328328	328418	328618
3059	"AT3G01980"	NA	chr3	-	328741	329387	328741	328848	328958	329387
3060	"AT3G00820"	NA	chr3	-	17331173	17331772	17331173	17331565	17331675	17331772
3061	"AT3G28130"	NA	chr3	+	10465259	10465946	10465259	10465780	10465880	10465946
3062	"AT3G28130"	NA	chr3	+	10468076	10468463	10468076	10468238	10468314	10468463
3063	"AT1G55960"	NA	chr1	-	20928902	20929169	20928902	20929031	20929106	20929169
3064	"AT5G36220"	NA	chr5	-	14254533	14256284	14254533	14254922	14255501	14256284
3065	"AT4G11670"	NA	chr4	-	7044731	7045098	7044731	7044906	7045002	7045098
3066	"AT4G11670"	NA	chr4	-	7047882	7048263	7047882	7047975	7048107	7048263
3067	"AT1G61430"	NA	chr1	-	22664500	22665205	22664500	22664965	22665054	22665205
3068	"AT1G61430"	NA	chr1	-	22665288	22665815	22665288	22665526	22665604	22665815
3069	"AT1G61430"	NA	chr1	-	22666517	22668213	22666517	22667696	22668016	22668213
3070	"AT1G61430"	NA	chr1	-	22666517	22668213	22666517	22667704	22668016	22668213
3071	"AT1G61430"	NA	chr1	-	22668016	22668518	22668016	22668213	22668291	22668518
3072	"AT3G22425"	NA	chr3	+	7952162	7952409	7952162	7952237	7952346	7952409
3073	"AT5G54790"	NA	chr5	-	22253985	22254481	22253985	22254302	22254415	22254481
3074	"AT3G06640"	NA	chr3	-	2074489	2074893	2074489	2074546	2074804	2074893
3075	"AT5G46450"	NA	chr5	+	18836181	18837289	18836181	18836366	18836435	18837289
3076	"AT2G24960"	NA	chr2	+	10618289	10618974	10618289	10618754	10618823	10618974
3077	"AT3G05030"	NA	chr3	-	1393141	1394113	1393141	1393803	1394029	1394113
3078	"AT3G54620"	NA	chr3	-	20218483	20218789	20218483	20218536	20218713	20218789
3079	"AT3G54620"	NA	chr3	-	20218483	20218789	20218483	20218609	20218713	20218789
3080	"AT5G66100"	NA	chr5	+	26428839	26429207	26428839	26428984	26429116	26429207
3081	"AT2G05530"	NA	chr2	+	2030048	2030544	2030048	2030138	2030171	2030544
3082	"AT4G05320"	NA	chr4	+	2718558	2720308	2718558	2718639	2719551	2720308
3083	"AT1G31600"	NA	chr1	-	11314623	11315640	11314623	11314994	11315568	11315640
3084	"AT5G13130"	NA	chr5	+	4168583	4168925	4168583	4168742	4168829	4168925
3085	"AT1G71410"	NA	chr1	-	26912725	26913961	26912725	26912748	26912877	26913961
3086	"AT2G37300"	NA	chr2	-	15663424	15663817	15663424	15663569	15663688	15663817
3087	"AT5G24630"	NA	chr5	-	8435631	8436170	8435631	8435730	8435859	8436170
3088	"AT5G24630"	NA	chr5	-	8435631	8436170	8435631	8435742	8435859	8436170
3089	"AT5G24630"	NA	chr5	-	8435631	8436170	8435631	8435730	8435926	8436170
3090	"AT4G23290"	NA	chr4	-	12179993	12180936	12179993	12180318	12180447	12180936
3091	"AT5G46390"	NA	chr5	+	18818416	18818630	18818416	18818500	18818591	18818630
3092	"AT1G70700"	NA	chr1	+	26656237	26656478	26656237	26656320	26656392	26656478
3093	"AT1G70700"	NA	chr1	+	26656573	26657064	26656573	26656628	26656710	26657064
3094	"AT1G70100"	NA	chr1	+	26405396	26405654	26405396	26405496	26405597	26405654
3095	"AT4G13960"	NA	chr4	-	8061319	8062241	8061319	8061994	8062062	8062241
3096	"AT4G13960"	NA	chr4	-	8062713	8063044	8062713	8062840	8062940	8063044
3097	"AT2G04800"	NA	chr2	-	1687172	1687939	1687172	1687616	1687721	1687939
3098	"AT2G04800"	NA	chr2	-	1687172	1687939	1687172	1687616	1687788	1687939
3099	"AT3G14420"	NA	chr3	+	4821787	4822157	4821787	4821940	4822032	4822157
3100	"AT3G14420"	NA	chr3	+	4821787	4822157	4821787	4821944	4822032	4822157
3101	"AT3G01130"	NA	chr3	-	44044	44761	44044	44186	44426	44761
3102	"AT3G01130"	NA	chr3	-	44902	45377	44902	44949	45311	45377
3103	"AT1G11710"	NA	chr1	+	3948713	3951359	3948713	3949265	3949352	3951359
3104	"AT2G38185"	NA	chr2	+	15999925	16000377	15999925	16000048	16000144	16000377
3105	"AT2G38185"	NA	chr2	+	16000144	16000583	16000144	16000377	16000476	16000583
3106	"AT1G09300"	NA	chr1	+	3004360	3004778	3004360	3004435	3004514	3004778
3107	"AT2G26400"	NA	chr2	-	11231799	11232310	11231799	11232121	11232239	11232310
3108	"AT1G03920"	NA	chr1	+	1001115	1001747	1001115	1001301	1001435	1001747
3109	"AT1G03920"	NA	chr1	+	1001435	1002067	1001435	1001747	1001808	1002067
3110	"AT1G77320"	NA	chr1	+	29061855	29062058	29061855	29061897	29061984	29062058
3111	"AT1G15360"	NA	chr1	+	5283267	5283688	5283267	5283459	5283597	5283688
3112	"AT1G48510"	NA	chr1	+	17935118	17935526	17935118	17935210	17935296	17935526
3113	"AT1G48510"	NA	chr1	+	17935118	17935526	17935118	17935210	17935302	17935526
3114	"AT3G02510"	NA	chr3	-	522371	522652	522371	522428	522538	522652
3115	"AT3G02510"	NA	chr3	-	524264	524631	524264	524409	524507	524631
3116	"AT1G09023"	NA	chr1	+	25922422	25923554	25922422	25922530	25922669	25923554
3117	"AT1G09023"	NA	chr1	+	25923659	25926170	25923659	25923744	25923828	25926170
3118	"AT3G04380"	NA	chr3	+	1162043	1162933	1162043	1162292	1162373	1162933
3119	"AT1G77480"	NA	chr1	-	29114448	29115061	29114448	29114834	29114973	29115061
3120	"AT2G03730"	NA	chr2	-	1139805	1140204	1139805	1139948	1140081	1140204
3121	"AT1G14300"	NA	chr1	-	4882816	4883176	4882816	4882930	4883044	4883176
3122	"AT1G68862"	NA	chr1	-	25887748	25888071	25887748	25887804	25887985	25888071
3123	"AT1G02090"	NA	chr1	-	387583	388406	387583	387655	388267	388406
3124	"AT1G02090"	NA	chr1	-	387583	388406	387583	387672	388267	388406
3125	"AT4G12850"	NA	chr4	+	7536912	7538322	7536912	7537203	7538081	7538322
3126	"AT1G78750"	NA	chr1	-	29613732	29614884	29613732	29614698	29614774	29614884
3127	"AT5G35560"	NA	chr5	-	13745138	13745504	13745138	13745271	13745349	13745504
3128	"AT4G38060"	NA	chr4	-	17873000	17875201	17873000	17873758	17874018	17875201
3129	"AT5G36930"	NA	chr5	-	14567999	14568761	14567999	14568059	14568150	14568761
3130	"AT2G22240"	NA	chr2	-	9451604	9452354	9451604	9452083	9452165	9452354
3131	"AT3G63500"	NA	chr3	-	23447068	23450002	23447068	23449230	23449753	23450002
3132	"AT2G44470"	NA	chr2	+	18356785	18357019	18356785	18356820	18356916	18357019
3133	"AT1G75390"	NA	chr1	+	28291697	28293008	28291697	28292538	28292608	28293008
3134	"AT1G11100"	NA	chr1	-	3705704	3706548	3705704	3706056	3706188	3706548
3135	"AT5G26090"	NA	chr5	-	9111152	9111641	9111152	9111334	9111403	9111641
3136	"AT1G14520"	NA	chr1	-	4968141	4968661	4968141	4968402	4968500	4968661
3137	"AT1G14520"	NA	chr1	-	4969917	4970311	4969917	4970060	4970160	4970311
3138	"AT3G24530"	NA	chr3	-	8947109	8947396	8947109	8947208	8947285	8947396
3139	"AT4G27745"	NA	chr4	+	13839888	13840398	13839888	13840078	13840360	13840398
3140	"AT5G53486"	NA	chr5	+	21721698	21722013	21721698	21721888	21721956	21722013
3141	"AT5G53486"	NA	chr5	+	21721698	21722293	21721698	21722013	21722228	21722293
3142	"AT3G22845"	NA	chr3	+	8087843	8088256	8087843	8088030	8088148	8088256
3143	"AT3G60510"	NA	chr3	-	22357663	22357898	22357663	22357762	22357837	22357898
3144	"AT1G11000"	NA	chr1	-	3672499	3672704	3672499	3672560	3672636	3672704
3145	"AT1G77800"	NA	chr1	+	29255543	29255891	29255543	29255721	29255802	29255891
3146	"AT1G77800"	NA	chr1	+	29256137	29256515	29256137	29256234	29256441	29256515
3147	"AT4G02150"	NA	chr4	-	950545	951472	950545	951253	951344	951472
3148	"AT1G09570"	NA	chr1	-	3097157	3099223	3097157	3098940	3099031	3099223
3149	"AT1G10910"	NA	chr1	+	3643453	3644187	3643453	3643582	3643731	3644187
3150	"AT1G35780"	NA	chr1	-	13278466	13279566	13278466	13278596	13279492	13279566
3151	"AT1G70180"	NA	chr1	+	26427495	26428457	26427495	26427909	26427957	26428457
3152	"AT1G70180"	NA	chr1	+	26427495	26428740	26427495	26428457	26428659	26428740
3153	"AT1G70180"	NA	chr1	+	26428659	26428946	26428659	26428740	26428883	26428946
3154	"AT1G07420"	NA	chr1	+	2278586	2279117	2278586	2278724	2278971	2279117
3155	"AT1G01860"	NA	chr1	-	305784	306287	305784	305934	306044	306287
3156	"AT2G45500"	NA	chr2	-	18752007	18752241	18752007	18752030	18752149	18752241
3157	"AT2G45500"	NA	chr2	-	18752007	18752241	18752007	18752030	18752161	18752241
3158	"AT2G19280"	NA	chr2	+	8362386	8364753	8362386	8362530	8362647	8364753
3159	"AT2G19280"	NA	chr2	+	8364952	8366144	8364952	8365547	8365620	8366144
3160	"AT3G07130"	NA	chr3	-	2255980	2256546	2255980	2256256	2256355	2256546
3161	"AT1G05320"	NA	chr1	+	1553606	1553949	1553606	1553759	1553893	1553949
3162	"AT1G05320"	NA	chr1	+	1556944	1557328	1556944	1557079	1557175	1557328
3163	"AT1G27770"	NA	chr1	-	9673280	9675232	9673280	9673339	9673561	9675232
3164	"AT1G27770"	NA	chr1	-	9673280	9675363	9673280	9675232	9675308	9675363
3165	"AT1G02910"	NA	chr1	-	656133	656505	656133	656234	656316	656505
3166	"AT5G25560"	NA	chr5	+	8897796	8898983	8897796	8898083	8898180	8898983
3167	"AT1G10060"	NA	chr1	+	3286533	3287292	3286533	3286646	3286722	3287292
3168	"AT2G04170"	NA	chr2	-	1417670	1418246	1417670	1417837	1417966	1418246
3169	"AT2G04170"	NA	chr2	-	1418595	1419171	1418595	1418713	1418792	1419171
3170	"AT1G05410"	NA	chr1	-	1586907	1587278	1586907	1587124	1587205	1587278
3171	"AT2G33051"	NA	chr2	-	14023644	14024212	14023644	14023807	14023873	14024212
3172	"AT1G32400"	NA	chr1	-	11690634	11691465	11690634	11691147	11691365	11691465
3173	"AT3G07960"	NA	chr3	+	2537437	2537716	2537437	2537571	2537655	2537716
3174	"AT3G07960"	NA	chr3	+	2537655	2538374	2537655	2537716	2537801	2538374
3175	"AT1G59124"	NA	chr1	+	21818021	21820839	21818021	21819547	21819635	21820839
3176	"AT4G10120"	NA	chr4	+	6313913	6315290	6313913	6314925	6315016	6315290
3177	"AT4G10120"	NA	chr4	+	6315417	6315890	6315417	6315507	6315636	6315890
3178	"AT2G17150"	NA	chr2	-	7466686	7469222	7466686	7467887	7468213	7469222
3179	"AT2G17150"	NA	chr2	-	7469301	7470694	7469301	7469349	7469699	7470694
3180	"AT1G17090"	NA	chr1	-	5842167	5843267	5842167	5842858	5843210	5843267
3181	"AT1G73320"	NA	chr1	-	27565986	27566365	27565986	27566100	27566180	27566365
3182	"AT2G06005"	NA	chr2	+	2335587	2335831	2335587	2335680	2335768	2335831
3183	"AT2G06005"	NA	chr2	+	2335587	2335831	2335587	2335700	2335768	2335831
3184	"AT1G16060"	NA	chr1	+	5508833	5509155	5508833	5508916	5509146	5509155
3185	"AT1G16060"	NA	chr1	+	5509593	5509981	5509593	5509682	5509907	5509981
3186	"AT4G31150"	NA	chr4	-	15143216	15143918	15143216	15143502	15143751	15143918
3187	"AT4G31150"	NA	chr4	-	15144188	15144609	15144188	15144317	15144492	15144609
3188	"AT4G31150"	NA	chr4	-	15145184	15145640	15145184	15145446	15145518	15145640
3189	"AT1G61210"	NA	chr1	+	22569013	22570200	22569013	22569377	22569683	22570200
3190	"AT3G47660"	NA	chr3	+	17571996	17574436	17571996	17572188	17572276	17574436
3191	"AT4G02210"	NA	chr4	-	975587	976154	975587	975942	976088	976154
3192	"AT1G07620"	NA	chr1	-	2344389	2346162	2344389	2345067	2345145	2346162
3193	"AT1G05590"	NA	chr1	+	1669349	1670660	1669349	1669527	1669676	1670660
3194	"AT1G05590"	NA	chr1	+	1669349	1670660	1669349	1669527	1669850	1670660
3195	"AT2G26980"	NA	chr2	-	11515562	11515817	11515562	11515619	11515703	11515817
3196	"AT1G60440"	NA	chr1	-	22268316	22268586	22268316	22268433	22268539	22268586
3197	"AT3G20270"	NA	chr3	+	7068129	7068500	7068129	7068281	7068363	7068500
3198	"AT3G20270"	NA	chr3	+	7068363	7069394	7068363	7068500	7068574	7069394
3199	"AT3G20270"	NA	chr3	+	7068574	7069394	7068574	7068724	7068956	7069394
3200	"AT5G58200"	NA	chr5	+	23549881	23550143	23549881	23549903	23550031	23550143
3201	"AT1G16710"	NA	chr1	+	5713793	5714358	5713793	5713963	5714119	5714358
3202	"AT1G16710"	NA	chr1	+	5715723	5716316	5715723	5716110	5716188	5716316
3203	"AT1G16710"	NA	chr1	+	5720460	5721045	5720460	5720539	5720652	5721045
3204	"AT1G16710"	NA	chr1	+	5721667	5722614	5721667	5721898	5722284	5722614
3205	"AT1G25250"	NA	chr1	+	8849033	8850250	8849033	8849599	8849844	8850250
3206	"AT4G17680"	NA	chr4	-	9843499	9843900	9843499	9843750	9843829	9843900
3207	"AT3G09440"	NA	chr3	-	2902793	2905169	2902793	2903061	2903145	2905169
3208	"AT1G05700"	NA	chr1	+	1711738	1712285	1711738	1711977	1712070	1712285
3209	"AT3G48290"	NA	chr3	+	17882464	17884515	17882464	17883453	17883531	17884515
3210	"AT1G19360"	NA	chr1	-	6692040	6692566	6692040	6692297	6692382	6692566
3211	"AT3G61600"	NA	chr3	+	22797127	22798324	22797127	22797937	22798053	22798324
3212	"AT1G24030"	NA	chr1	+	8503233	8503789	8503233	8503460	8503601	8503789
3213	"AT2G40340"	NA	chr2	-	16848159	16849667	16848159	16849051	16849180	16849667
3214	"AT2G40340"	NA	chr2	-	16849780	16850487	16849780	16849853	16850334	16850487
3215	"AT2G03640"	NA	chr2	-	1106238	1106905	1106238	1106420	1106729	1106905
3216	"AT2G03640"	NA	chr2	-	1106238	1106905	1106238	1106431	1106729	1106905
3217	"AT1G10990"	NA	chr1	-	3670242	3671191	3670242	3670901	3670979	3671191
3218	"AT3G15605"	NA	chr3	+	5288260	5288642	5288260	5288446	5288555	5288642
3219	"AT1G76620"	NA	chr1	+	28758601	28759332	28758601	28758730	28758813	28759332
3220	"AT1G26260"	NA	chr1	+	9086803	9087762	9086803	9086897	9087163	9087762
3221	"AT1G26260"	NA	chr1	+	9088836	9089375	9088836	9088924	9089012	9089375
3222	"AT1G05870"	NA	chr1	-	1771386	1771954	1771386	1771757	1771891	1771954
3223	"AT1G05870"	NA	chr1	-	1771386	1771954	1771386	1771814	1771891	1771954
3224	"AT1G05870"	NA	chr1	-	1771384	1772141	1771384	1771954	1772096	1772141
3225	"AT1G05870"	NA	chr1	-	1771384	1772533	1771384	1772141	1772308	1772533
3226	"AT1G05870"	NA	chr1	-	1772096	1772533	1772096	1772141	1772355	1772533
3227	"AT3G21755"	NA	chr3	-	7666297	7666946	7666297	7666791	7666912	7666946
3228	"AT3G21755"	NA	chr3	-	7666297	7669480	7666297	7666946	7667123	7669480
3229	"AT3G21755"	NA	chr3	-	7666297	7669480	7666297	7667043	7667123	7669480
3230	"AT1G05880"	NA	chr1	+	1777999	1778553	1777999	1778126	1778227	1778553
3231	"AT3G27610"	NA	chr3	-	10227328	10227700	10227328	10227389	10227480	10227700
3232	"AT3G27610"	NA	chr3	-	10227328	10227808	10227328	10227389	10227723	10227808
3233	"AT3G27610"	NA	chr3	-	10227480	10227808	10227480	10227550	10227723	10227808
3234	"AT3G27610"	NA	chr3	-	10227328	10227986	10227328	10227808	10227887	10227986
3235	"AT3G27610"	NA	chr3	-	10227480	10227986	10227480	10227808	10227892	10227986
3236	"AT1G08680"	NA	chr1	+	2765055	2765451	2765055	2765200	2765326	2765451
3237	"AT3G59960"	NA	chr3	+	22149872	22150069	22149872	22149900	22149978	22150069
3238	"AT1G05960"	NA	chr1	-	1815173	1815351	1815173	1815242	1815325	1815351
3239	"AT2G41170"	NA	chr2	-	17159073	17159668	17159073	17159497	17159596	17159668
3240	"AT2G41170"	NA	chr2	-	17159596	17159960	17159596	17159668	17159787	17159960
3241	"AT1G16720"	NA	chr1	+	5725668	5725902	5725668	5725725	5725824	5725902
3242	"AT1G03470"	NA	chr1	-	867408	867733	867408	867511	867625	867733
3243	"AT1G03470"	NA	chr1	-	867408	867733	867408	867520	867625	867733
3244	"AT1G03470"	NA	chr1	-	867408	867733	867408	867520	867629	867733
3245	"AT1G50690"	NA	chr1	+	18780063	18780693	18780063	18780407	18780502	18780693
3246	"AT2G38620"	NA	chr2	+	16153266	16153630	16153266	16153336	16153491	16153630
3247	"AT2G39730"	NA	chr2	-	16570745	16571472	16570745	16571066	16571179	16571472
3248	"AT2G39730"	NA	chr2	-	16570745	16571472	16570745	16571066	16571190	16571472
3249	"AT1G31420"	NA	chr1	+	11249617	11250459	11249617	11249834	11250249	11250459
3250	"AT1G06110"	NA	chr1	-	1853404	1853833	1853404	1853511	1853614	1853833
3251	"AT1G02630"	NA	chr1	-	560609	561695	560609	561320	561452	561695
3252	"AT2G05260"	NA	chr2	+	1918878	1920042	1918878	1919665	1919756	1920042
3253	"AT1G77890"	NA	chr1	+	29294581	29295204	29294581	29294962	29295104	29295204
3254	"AT2G27150"	NA	chr2	+	11606041	11606308	11606041	11606137	11606209	11606308
3255	"AT1G49360"	NA	chr1	-	18267337	18268715	18267337	18268529	18268661	18268715
3256	"AT1G49360"	NA	chr1	-	18269101	18269448	18269101	18269170	18269361	18269448
3257	"AT1G20696"	NA	chr1	+	7179998	7180425	7179998	7180094	7180367	7180425
3258	"AT1G20696"	NA	chr1	+	7180673	7181069	7180673	7180754	7180982	7181069
3259	"AT1G20696"	NA	chr1	+	7180673	7181069	7180673	7180760	7180989	7181069
3260	"AT5G55570"	NA	chr5	-	22514213	22514801	22514213	22514633	22514719	22514801
3261	"AT3G01435"	NA	chr3	-	167717	168030	167717	167834	167930	168030
3262	"AT2G41640"	NA	chr2	+	17360962	17362601	17360962	17361040	17361177	17362601
3263	"AT5G25630"	NA	chr5	+	8947256	8948572	8947256	8947497	8947696	8948572
3264	"AT1G04643"	NA	chr1	-	2538663	2539548	2538663	2539064	2539112	2539548
3265	"AT1G71920"	NA	chr1	+	27067155	27067589	27067155	27067401	27067505	27067589
3266	"AT1G71920"	NA	chr1	+	27067505	27067860	27067505	27067589	27067705	27067860
3267	"AT1G71920"	NA	chr1	+	27067505	27067860	27067505	27067593	27067715	27067860
3268	"AT1G14240"	NA	chr1	+	4864880	4865732	4864880	4864965	4865150	4865732
3269	"AT1G14240"	NA	chr1	+	4864880	4865732	4864880	4865032	4865150	4865732
3270	"AT1G80360"	NA	chr1	-	30210580	30211097	30210580	30210671	30210761	30211097
3271	"AT1G03770"	NA	chr1	+	945110	945530	945110	945168	945471	945530
3272	"AT1G03770"	NA	chr1	+	945471	945861	945471	945530	945779	945861
3273	"AT5G17270"	NA	chr5	+	5680522	5681404	5680522	5680661	5681072	5681404
3274	"AT1G02205"	NA	chr1	+	419296	419894	419296	419529	419674	419894
3275	"AT1G02205"	NA	chr1	+	419296	420889	419296	419894	420513	420889
3276	"AT1G68090"	NA	chr1	-	25519304	25519807	25519304	25519645	25519717	25519807
3277	"AT3G05190"	NA	chr3	+	1474938	1475832	1474938	1475082	1475380	1475832
3278	"AT5G47430"	NA	chr5	-	19235554	19237054	19235554	19236502	19236963	19237054
3279	"AT2G42850"	NA	chr2	+	17832721	17833545	17832721	17832909	17833012	17833545
3280	"AT1G18660"	NA	chr1	+	6420974	6421501	6420974	6421303	6421397	6421501
3281	"AT1G65120"	NA	chr1	-	24191644	24191956	24191644	24191734	24191822	24191956
