AT5G63680	A5	5	25490375-25490475	25490165-25490475	+	-0.0060889808	0.2852147852		
AT5G63710	A5	5	25499919-25500024	25499811-25500024	+	-0.2555101814	0.2217782218		
AT5G63960	A5	5	25601303-25601463	25601252-25601463	+	0.0031326943	0.4250749251		
AT5G64390_and_AT5G64400	A5	5	25749122-25749244	25748943-25749244	+	-0.000640499	0.4085914086		
AT5G64460	A5	5	25775106-25775478	25775106-25775483	-	-0.0796806274	0.1603396603		
AT5G64460	A5	5	25775115-25775306	25775115-25775478	-	-0.0025506297	0.4276081062		
AT5G64460	A5	5	25775115-25775306	25775115-25775483	-	-0.0820396301	0.2592407592		
AT5G64460	A5	5	25775115-25775478	25775115-25775483	-	-0.1374323511	0.03996004		
AT5G64460	A5	5	25775354-25775478	25775354-25775483	-	-0.3373411354	0.03996004		
AT5G64470	A5	5	25777305-25777458	25777300-25777458	+	0	0.4200799201		
AT5G64630	A5	5	25833772-25833857	25833762-25833857	+	-0.1475032899	0.2367632368		
AT5G64816	A5	5	25913348-25913433	25913063-25913433	+	-0.0164285394	0.3526473526		
AT5G64816	A5	5	25913348-25913457	25913063-25913457	+	-0.0218365451	0.3526473526		
AT5G64910	A5	5	25940781-25940888	25940706-25940888	+	0.071153787	0.3481518482		
AT5G64990	A5	5	25964266-25964351	25964266-25964372	-	0	0.3576423576		
AT5G65210	A5	5	26058053-26059020	26058028-26059020	+	-0.0991337928	0.0284715285		
AT5G65440	A5	5	26151747-26151997	26151686-26151997	+	-0.002261917	0.4080919081		
AT5G65440	A5	5	26151806-26151997	26151686-26151997	+	-0.0186538044	0.3038961039		
AT5G65440	A5	5	26151806-26151997	26151747-26151997	+	-0.1721945743	0.3038961039		
AT5G65575	A5	5	26207162-26207261	26207162-26207686	-	nan	1		
AT5G65685	A5	5	26275236-26275329	26275236-26275481	-	0.1398162536	0.3436563437		
AT5G65685	A5	5	26275514-26275686	26275514-26275749	-	-0.0162871513	0.3436563437		
AT5G65740	A5	5	26302904-26302973	26302904-26303333	-	-0.2433841189	0.196969697		
AT5G65770_and_AT5G65780	A5	5	26313190-26313232	26313109-26313232	+	0.000188264	0.4370629371		
AT5G65860_and_AT5G09495	A5	5	26348688-26348837	26348688-26349046	-	0.0125230608	0.3256743257		
AT5G65890	A5	5	26355198-26355669	26355080-26355669	+	-0.0130039163	0.3481518482		
AT5G66005	A5	5	26398817-26398910	26398817-26398914	-	-0.0771264334	0.3392607393		
AT5G66050	A5	5	26412497-26412579	26412497-26412593	-	-0.0183706902	0.1573426573		
AT5G66060_and_AT5G66070	A5	5	26420922-26421045	26420836-26421045	+	-0.0015385923	0.4200799201		
AT5G66170	A5	5	26448396-26448488	26448392-26448488	+	-0.0006043791	0.4070929071		
AT5G66170	A5	5	26448398-26448488	26448392-26448488	+	-0.0254410026	0.218031968		
AT5G66170	A5	5	26448398-26448488	26448396-26448488	+	-0.1836619738	0.218031968		
AT5G66180	A5	5	26449064-26449140	26449059-26449140	+	-0.0382092707	0.2227772228		
AT5G66620	A5	5	26589279-26589386	26589223-26589386	+	0.0682348469	0.3396603397		
AT5G66620	A5	5	26591442-26591520	26591389-26591520	+	0.0040981671	0.3816183816		
AT5G66930	A5	5	26726029-26726144	26725979-26726144	+	-0.004026429	0.3286713287		
AT5G67380	A5	5	26882588-26882660	26882588-26882759	-	-0.0064485456	0.2292707293		
AT5G67390	A5	5	26888605-26888786	26888605-26889092	-	-0.0417107677	0.2337662338		
AT5G67480	A5	5	26932523-26932803	26932523-26933115	-	-0.0069831767	0.2947052947		
AT5G67580	A5	5	26957107-26957524	26957107-26957565	-	0.0446980524	0.1148851149		
AT1G01050	AF	1	32670-32839	33009	32670-33029	33171	-	0.0003713631	0.4250749251
AT1G01100	AF	1	50963-51064	51108	50963-51123	51187	-	0.0809906717	0.2937062937
AT1G01100	AF	1	50963-51064	51108	50963-51126	51197	-	0.0139966382	0.2937062937
AT1G01100	AF	1	50963-51064	51108	50963-51126	51210	-	0.0029926847	0.2937062937
AT1G01670	AF	1	245264-245630	245676	245264-245877	246054	-	-0.009226627	0.3616383616
AT1G02520	AF	1	523536	523675-524125	523703	523876-524125	+	-0.0013048258	0.4110889111
AT1G03010	AF	1	693190	693571-694117	693934	694038-694117	+	0.1265315312	0.1893106893
AT1G03620	AF	1	906023-906135	906803	906023-907128	907511	-	nan	1
AT1G03620	AF	1	906023-906314	906803	906023-907128	907511	-	0	0.3836163836
AT1G03620	AF	1	906023-906314	906846	906023-907128	907511	-	nan	1
AT1G04490	AF	1	1219906-1219999	1220137	1219906-1220829	1220899	-	nan	1
AT1G04500	AF	1	1223181-1223272	1223402	1223181-1224194	1224372	-	nan	1
AT1G04850	AF	1	1367934-1368075	1368461	1367934-1368539	1368940	-	0.0013212978	0.3536463536
AT1G05200	AF	1	1504941	1505153-1505561	1505186	1505462-1505561	+	nan	1
AT1G05200	AF	1	1504941	1505153-1505561	1505266	1505462-1505561	+	0.0390508196	0.3851148851
AT1G05200	AF	1	1504942	1505153-1505561	1505186	1505462-1505561	+	nan	1
AT1G05200	AF	1	1504942	1505153-1505561	1505266	1505462-1505561	+	nan	1
AT1G05200	AF	1	1504960	1505153-1505561	1505186	1505462-1505561	+	-0.0050743245	0.3851148851
AT1G05200	AF	1	1504960	1505153-1505561	1505266	1505462-1505561	+	0.0085401705	0.3851148851
AT1G05200	AF	1	1504996	1505153-1505561	1505186	1505462-1505561	+	0.0053988915	0.3851148851
AT1G05200	AF	1	1504996	1505153-1505561	1505266	1505462-1505561	+	0.0030046424	0.3851148851
AT1G05230	AF	1	1517057-1517149	1518089	1517057-1518570	1518794	-	-0.1129447343	0.3321678322
AT1G05230	AF	1	1517057-1517176	1517248	1517057-1518570	1518794	-	-0.2594929269	0.2056277056
AT1G05230	AF	1	1517057-1517176	1518089	1517057-1518570	1518794	-	-0.0775160357	0.3321678322
AT1G05320	AF	1	1553568	1553759-1554813	1553771	1553949-1554813	+	0.0222932604	0.4085914086
AT1G05570	AF	1	1658699-1658807	1659079	1658699-1659256	1659437	-	0.0235825141	0.2437562438
AT1G05570	AF	1	1658699-1658807	1659079	1658699-1659256	1659611	-	0.026629561	0.2437562438
AT1G05710	AF	1	1714818	1715384-1716196	1715385	1716102-1716196	+	0.0064408254	0.4250749251
AT1G05960	AF	1	1815242-1815326	1815351	1815242-1815392	1815465	-	0	0.461038961
AT1G05960	AF	1	1815242-1815326	1815351	1815242-1815392	1815568	-	-0.0257906527	0.461038961
AT1G06190	AF	1	1893626-1893717	1894019	1893626-1894033	1894148	-	nan	1
AT1G06190	AF	1	1893626-1893717	1894019	1893626-1894033	1894194	-	-0.0007150944	0.4315684316
AT1G06220	AF	1	1899951	1900107-1900512	1900233	1900429-1900512	+	0.0007272855	0.4480519481
AT1G06430	AF	1	1962525-1962916	1962965	1962525-1962971	1963189	-	-0.0756366913	0.032967033
AT1G06833	AF	1	12923746-12923830	12924756	12923746-12924917	12925030	-	nan	1
AT1G07890	AF	1	2437281	2437555-2437993	2437725	2437751-2437993	+	0.0189838829	0.2251082251
AT1G07890	AF	1	2437330	2437555-2437993	2437725	2437751-2437993	+	0.0027738836	0.3103896104
AT1G07910	AF	1	2445437	2445637-2446667	2446036	2446358-2446667	+	-0.0358690011	0.2167832168
AT1G08010	AF	1	2487415-2487818	2487850	2487415-2487858	2488085	-	-0.1010920842	0.0364635365
AT1G08620	AF	1	2736656	2736846-2737268	2736854	2737048-2737268	+	0.034228677	0.3916083916
AT1G08630	AF	1	2746477-2746630	2746740	2746477-2747890	2747936	-	0.0069915951	0.4375624376
AT1G08630	AF	1	2746477-2746630	2746740	2746477-2747890	2747967	-	0.0000045991	0.4375624376
AT1G08630	AF	1	2746477-2746729	2747243	2746477-2747890	2747936	-	-0.0731473188	0.4375624376
AT1G08630	AF	1	2746477-2746729	2747243	2746477-2747890	2747967	-	-0.0020046715	0.4375624376
AT1G08800	AF	1	2817158-2817424	2817639	2817158-2817718	2818071	-	-0.0014748612	0.4440559441
AT1G09570	AF	1	3099223-3099423	3099830	3099223-3099937	3100819	-	-0.0873953622	0.4340659341
AT1G09570	AF	1	3099223-3099423	3099830	3099223-3100147	3100357	-	0.0035463037	0.4340659341
AT1G09570	AF	1	3099223-3099423	3099830	3099223-3100147	3100819	-	-0.0067826712	0.4340659341
AT1G09570	AF	1	3099223-3099661	3099830	3099223-3099937	3100819	-	-0.0054769043	0.4340659341
AT1G09570	AF	1	3099223-3099661	3099830	3099223-3100147	3100357	-	0.0365940813	0.2965367965
AT1G09570	AF	1	3099223-3099661	3099830	3099223-3100147	3100819	-	-0.0619370474	0.2012987013
AT1G09840	AF	1	3199623-3199710	3199992	3199623-3200036	3200403	-	-0.0010417226	0.4430569431
AT1G09840	AF	1	3199623-3199714	3199736	3199623-3200036	3200403	-	0.0048885943	0.4430569431
AT1G09910	AF	1	3223831-3224207	3224251	3223831-3224379	3224541	-	0	0.453046953
AT1G10920	AF	1	3647386-3647482	3647546	3647386-3647655	3647768	-	nan	1
AT1G10920	AF	1	3647386-3647482	3647546	3647386-3647655	3647784	-	0.2053484147	0.1252081252
AT1G11110	AF	1	3710375	3710387-3710573	3710485	3710507-3710573	+	nan	1
AT1G11170	AF	1	3740664	3740869-3741525	3740929	3741043-3741525	+	-0.1240403247	0.3951048951
AT1G11170	AF	1	3740664	3740869-3741525	3741127	3741314-3741525	+	0.0413521302	0.3951048951
AT1G11170	AF	1	3740688	3740869-3741525	3740929	3741043-3741525	+	-0.1596687597	0.3951048951
AT1G11170	AF	1	3740688	3740869-3741525	3741127	3741314-3741525	+	0.2808474585	0.3951048951
AT1G11170	AF	1	3740929	3741043-3741525	3741127	3741314-3741525	+	nan	1
AT1G11400_and_AT1G11410	AF	1	3837694	3837987-3838708	3838016	3838083-3838708	+	-0.0714762765	0.0819180819
AT1G11400_and_AT1G11410	AF	1	3837749	3837987-3838708	3838016	3838083-3838708	+	nan	1
AT1G11660	AF	1	3920478	3920605-3921002	3920656	3920911-3921002	+	0.0140527626	0.2617382617
AT1G11660	AF	1	3920497	3920605-3921002	3920656	3920911-3921002	+	0.1919696832	0.2617382617
AT1G11910	AF	1	4019879-4019969	4020765	4019879-4020875	4021043	-	0.000083172	0.4310689311
AT1G11960	AF	1	4043219-4043444	4043709	4043219-4043773	4044021	-	0.0054267846	0.4030969031
AT1G11960	AF	1	4043219-4043444	4043709	4043219-4043773	4044046	-	nan	1
AT1G13640	AF	1	4679298-4679376	4679594	4679298-4679596	4679862	-	-0.0005588456	0.4115884116
AT1G13730	AF	1	4709757	4710085-4710513	4710217	4710406-4710513	+	0.0011839726	0.4225774226
AT1G14240	AF	1	4864881	4864965-4865151	4865006	4865032-4865151	+	nan	1
AT1G14685	AF	1	5042240	5042557-5043077	5042562	5042855-5043077	+	0.031756869	0.2127872128
AT1G15780	AF	1	5435929-5436156	5436352	5435929-5436354	5436618	-	0.0024302067	0.4110889111
AT1G16240	AF	1	5556345-5556451	5556614	5556345-5556634	5556841	-	nan	1
AT1G16240	AF	1	5556345-5556451	5556614	5556345-5556634	5556844	-	-0.0000375978	0.4420579421
AT1G16710	AF	1	5713794	5713963-5714513	5713977	5714358-5714513	+	0.0151590807	0.4300699301
AT1G16710	AF	1	5713794	5713963-5714513	5714004	5714358-5714513	+	nan	1
AT1G16710	AF	1	5713794	5713963-5714513	5714219	5714342-5714513	+	nan	1
AT1G16710	AF	1	5713794	5713963-5714513	5714289	5714358-5714513	+	nan	1
AT1G16710	AF	1	5713843	5713963-5714513	5713977	5714358-5714513	+	0.1993798642	0.0745920746
AT1G16710	AF	1	5713843	5713963-5714513	5714004	5714358-5714513	+	0	0.4300699301
AT1G16710	AF	1	5713843	5713963-5714513	5714219	5714342-5714513	+	0.0017236645	0.4300699301
AT1G16710	AF	1	5713843	5713963-5714513	5714289	5714358-5714513	+	0.0601328489	0.3496503497
AT1G16820	AF	1	5757559-5758186	5758314	5757559-5758367	5758653	-	0.1009562901	0.2127872128
AT1G17280	AF	1	5919197-5919473	5919864	5919197-5919979	5920342	-	0.035905942	0.4075924076
AT1G17280	AF	1	5919197-5919484	5919976	5919197-5919979	5920342	-	-0.061079745	0.4075924076
AT1G17640	AF	1	6069110-6069203	6069257	6069110-6069267	6069392	-	-0.202530517	0.02997003
AT1G17940	AF	1	6172499-6172715	6173025	6172499-6173044	6173273	-	0.0218055383	0.4035964036
AT1G18200_and_AT1G18210	AF	1	6266662-6266779	6267076	6266662-6268216	6268828	-	-0.0213370435	0.0824175824
AT1G18390	AF	1	6325536	6326623-6328429	6327463	6328219-6328429	+	0.002502397	0.4090909091
AT1G18620	AF	1	6409655	6410854-6411260	6410947	6411054-6411260	+	0.0280301645	0.3558941059
AT1G19690_and_AT1G19700	AF	1	6811927-6812204	6812523	6811927-6812540	6812757	-	0.0025201046	0.4225774226
AT1G19690_and_AT1G19700	AF	1	6811927-6812204	6812523	6811927-6812843	6813063	-	-0.0027016961	0.4225774226
AT1G19690_and_AT1G19700	AF	1	6811927-6812501	6812757	6811927-6812843	6813063	-	0.0012511617	0.4225774226
AT1G19690_and_AT1G19700	AF	1	6811927-6812540	6812757	6811927-6812843	6813063	-	-0.0007056663	0.4225774226
AT1G19835	AF	1	6859513-6859699	6859908	6859513-6860098	6860376	-	0.0126355637	0.4330669331
AT1G19835	AF	1	6859513-6859890	6860059	6859513-6860098	6860376	-	0.0377744704	0.4330669331
AT1G21320	AF	1	7463970-7464136	7464232	7463970-7464600	7465334	-	-0.0963245869	0.3056943057
AT1G21320	AF	1	7463970-7464136	7464232	7463970-7466068	7466164	-	nan	1
AT1G21320	AF	1	7463970-7464600	7465334	7463970-7466068	7466164	-	0.1032184034	0.3056943057
AT1G22060	AF	1	7780613-7781017	7781179	7780613-7781223	7781539	-	0.0183907517	0.2737262737
AT1G22150	AF	1	7817609	7817754-7818306	7818067	7818086-7818306	+	nan	1
AT1G23060	AF	1	8172184-8172336	8172484	8172184-8172698	8172817	-	nan	1
AT1G23060	AF	1	8172184-8172395	8172696	8172184-8172698	8172817	-	nan	1
AT1G23240	AF	1	8254152-8254277	8254302	8254152-8254440	8254635	-	nan	1
AT1G24330	AF	1	8631206	8631239-8631726	8631355	8631551-8631726	+	0.0431181565	0.3031968032
AT1G24706	AF	1	8741836	8741900-8742151	8741940	8742063-8742151	+	nan	1
AT1G27170	AF	1	9433393	9434049-9435287	9434351	9435190-9435287	+	0.0038303186	0.3901098901
AT1G27180	AF	1	9439653	9440331-9441867	9440924	9441777-9441867	+	nan	1
AT1G27180	AF	1	9439653	9440331-9441867	9441191	9441777-9441867	+	0.1745723635	0.4160839161
AT1G27180	AF	1	9439800	9440331-9441867	9440924	9441777-9441867	+	nan	1
AT1G27180	AF	1	9439800	9440331-9441867	9441191	9441777-9441867	+	0.0157917809	0.4160839161
AT1G27370	AF	1	9507051-9507212	9507265	9507051-9508147	9508322	-	-0.101463737	0.2767946339
AT1G27500	AF	1	9553680-9553903	9553919	9553680-9554033	9554422	-	-0.0968449272	0.0789210789
AT1G29150	AF	1	10180302	10180597-10181214	10180599	10180871-10181214	+	-0.0031376182	0.3351648352
AT1G29330	AF	1	10260416-10260562	10260808	10260416-10260816	10261232	-	0.0052317007	0.3756243756
AT1G29470	AF	1	10313407-10313691	10313755	10313407-10313762	10314147	-	0.0011163001	0.3311688312
AT1G29820	AF	1	10437657	10437698-10438168	10437865	10437939-10438168	+	-0.0029679878	0.4060939061
AT1G29950	AF	1	10491698	10491833-10492436	10491975	10492354-10492436	+	0.0249849108	0.1943056943
AT1G30475	AF	1	10789719-10789859	10789943	10789719-10790009	10790241	-	0.0019711136	0.4030969031
AT1G30620	AF	1	10854517	10854873-10855430	10854913	10855050-10855430	+	0.0046465541	0.4265734266
AT1G30620	AF	1	10854517	10854873-10855430	10854935	10855337-10855430	+	0.0001868892	0.4265734266
AT1G30620	AF	1	10854517	10854873-10855430	10855120	10855337-10855430	+	-0.004045154	0.4265734266
AT1G30620	AF	1	10854549	10854873-10855430	10854913	10855050-10855430	+	nan	1
AT1G30620	AF	1	10854549	10854873-10855430	10854935	10855337-10855430	+	nan	1
AT1G30620	AF	1	10854549	10854873-10855430	10855120	10855337-10855430	+	nan	1
AT1G30620	AF	1	10854913	10855050-10855430	10855120	10855337-10855430	+	nan	1
AT1G30810	AF	1	10941580-10941767	10941968	10941580-10942046	10942292	-	0.1210023691	0.2122877123
AT1G30890	AF	1	10994243	10994415-10994888	10994440	10994473-10994888	+	0.0268162809	0.1858141858
AT1G31810	AF	1	11405770-11405947	11406017	11405770-11406068	11406809	-	-0.0119493557	0.3361638362
AT1G31930	AF	1	11464985	11465197-11465751	11465246	11465660-11465751	+	nan	1
AT1G32940_and_AT1G32950	AF	1	11937183	11937402-11937800	11937499	11937717-11937800	+	-0.2157743934	0.021978022
AT1G32940_and_AT1G32950	AF	1	11937183	11937402-11937800	11937528	11937717-11937800	+	0.0241794975	0.3271728272
AT1G34260	AF	1	12485318	12485494-12485910	12485516	12485762-12485910	+	-0.0102085444	0.3781218781
AT1G35183	AF	1	12882654	12882685-12883377	12882775	12882811-12883377	+	nan	1
AT1G37150	AF	1	14177742-14177887	14177992	14177742-14177995	14178034	-	nan	1
AT1G43130	AF	1	16230227-16230505	16230830	16230227-16231042	16231254	-	0.0005591135	0.4395604396
AT1G44170	AF	1	16798439-16798551	16798675	16798439-16799819	16800307	-	0.0016612942	0.4250749251
AT1G45180	AF	1	17098475	17098692-17099258	17098704	17098967-17099258	+	-0.0045056546	0.4275724276
AT1G47340	AF	1	17355429-17356108	17356142	17355429-17356318	17356397	-	0	0.4180819181
AT1G47340	AF	1	17355429-17356108	17356142	17355429-17356422	17356564	-	0	0.4180819181
AT1G47340	AF	1	17355429-17356318	17356397	17355429-17356422	17356564	-	-0.0481341417	0.4180819181
AT1G47740	AF	1	17566511	17566787-17567879	17566801	17567525-17567879	+	0.0032187623	0.3531468531
AT1G48210	AF	1	17798431	17798584-17799518	17798628	17799415-17799518	+	0.000602277	0.4475524476
AT1G48210	AF	1	17798431	17798584-17799518	17798979	17799010-17799518	+	0.0355911965	0.4475524476
AT1G48210	AF	1	17798431	17798584-17799518	17798979	17799213-17799518	+	0.0046079472	0.4475524476
AT1G48590	AF	1	17962520	17962712-17962956	17962810	17962883-17962956	+	nan	1
AT1G50140	AF	1	18578700-18578945	18578974	18578700-18579030	18579175	-	-0.0322165689	0.3631368631
AT1G50140	AF	1	18578700-18578945	18578974	18578700-18579030	18579182	-	-0.0095631437	0.3631368631
AT1G50460	AF	1	18693644	18694302-18695227	18694774	18694989-18695227	+	-0.0060474483	0.4450549451
AT1G50600	AF	1	18738989-18739174	18739335	18738989-18739346	18739547	-	0.0002833266	0.451048951
AT1G50600	AF	1	18738989-18739174	18739335	18738989-18739346	18739649	-	nan	1
AT1G50670	AF	1	18776569-18776924	18776995	18776569-18777000	18777030	-	0.0403557988	0.1153846154
AT1G51720	AF	1	19180744	19180999-19181649	19181031	19181190-19181649	+	0.0033825691	0.3911088911
AT1G51720	AF	1	19180772	19180999-19181649	19181031	19181190-19181649	+	-0.2569673969	0.20004995
AT1G52000	AF	1	19335729-19335898	19336072	19335729-19336080	19336135	-	0.0313128556	0.3216783217
AT1G52080	AF	1	19369089	19369440-19369704	19369566	19369615-19369704	+	0.0699940205	0.1483516484
AT1G52370	AF	1	19506356	19506522-19507018	19506617	19506765-19507018	+	0.0452845508	0.2242757243
AT1G52370	AF	1	19506356	19506571-19507018	19506617	19506765-19507018	+	0.254181135	0.2242757243
AT1G52380	AF	1	19508952	19509105-19509938	19509241	19509832-19509938	+	-0.0017556624	0.4515484515
AT1G52570	AF	1	19586564-19587027	19587428	19586564-19587508	19587531	-	nan	1
AT1G52700	AF	1	19633128-19633336	19633610	19633128-19633978	19634051	-	nan	1
AT1G53190	AF	1	19837110	19837228-19837464	19837270	19837340-19837464	+	0.0771623754	0.04995005
AT1G53380	AF	1	19914702-19914868	19915802	19914702-19915842	19916147	-	0.0526357171	0.2762237762
AT1G53380	AF	1	19914702-19915454	19915802	19914702-19915842	19916147	-	0.1481384408	0.2762237762
AT1G54217	AF	1	20245059-20245375	20245404	20245059-20245455	20245549	-	0.0121777609	0.4250749251
AT1G54217	AF	1	20245059-20245375	20245404	20245059-20245455	20245555	-	0.0401425883	0.4250749251
AT1G54510	AF	1	20362033-20362361	20362382	20362033-20362442	20362624	-	0.0742803306	0.1925574426
AT1G54510	AF	1	20362033-20362361	20362382	20362033-20362507	20362593	-	0.3251719355	0.1925574426
AT1G54560	AF	1	20379622-20379734	20379745	20379622-20379869	20380156	-	0	0.1523476523
AT1G54790	AF	1	20442303-20442394	20442863	20442303-20443760	20444029	-	0.024623505	0.2807192807
AT1G54790	AF	1	20442303-20442394	20442863	20442303-20443760	20444066	-	-0.1201341151	0.2807192807
AT1G55120	AF	1	20566030	20566186-20567032	20566485	20566938-20567032	+	nan	1
AT1G56380	AF	1	21101327	21101364-21101451	21101374	21101378-21101451	+	nan	1
AT1G56690_and_AT1G56700	AF	1	21256025	21256395-21256735	21256410	21256453-21256735	+	0.0008981333	0.4260739261
AT1G56690_and_AT1G56700	AF	1	21256340	21256371-21256735	21256410	21256453-21256735	+	-0.0582289217	0.4260739261
AT1G58110	AF	1	21517386-21517780	21518016	21517386-21518017	21518270	-	-0.0088894832	0.2937062937
AT1G58350	AF	1	21667007-21667180	21667438	21667007-21667464	21667629	-	0	0.4325674326
AT1G59660	AF	1	21923986	21924171-21924638	21924193	21924375-21924638	+	0.0163754472	0.4030969031
AT1G60140	AF	1	22180151-22180330	22180579	22180151-22180706	22181313	-	0.0188538437	0.3506493506
AT1G60650	AF	1	22339809	22339881-22340076	22339887	22339998-22340076	+	-0.0114095721	0.2812187812
AT1G61150	AF	1	22542524	22542673-22543107	22542759	22542981-22543107	+	-0.009427539	0.3988095238
AT1G61240	AF	1	22581336	22581721-22582297	22581725	22582128-22582297	+	0.0056016901	0.4325674326
AT1G61240	AF	1	22581336	22581721-22582297	22581910	22582114-22582297	+	-0.0915101286	0.4325674326
AT1G62290	AF	1	23012687-23013416	23013477	23012687-23013511	23013523	-	nan	1
AT1G62290	AF	1	23012687-23013416	23013477	23012687-23013511	23013601	-	-0.0014923194	0.4480519481
AT1G62290	AF	1	23012687-23013416	23013492	23012687-23013511	23013523	-	-0.0133015664	0.4480519481
AT1G62290	AF	1	23012687-23013416	23013492	23012687-23013511	23013601	-	-0.1992698462	0.00999001
AT1G63010	AF	1	23351068-23351478	23351893	23351068-23351910	23352181	-	0.0022378691	0.4225774226
AT1G63010	AF	1	23351068-23351559	23351893	23351068-23351910	23352181	-	0.0280807135	0.4225774226
AT1G63380	AF	1	23505250	23505351-23505668	23505412	23505599-23505668	+	nan	1
AT1G63670	AF	1	23610073-23610220	23610327	23610073-23610379	23610777	-	-0.058711442	0.2622377622
AT1G63770	AF	1	23663863-23664166	23664243	23663863-23664614	23664677	-	-0.0019954548	0.4460539461
AT1G63770	AF	1	23663863-23664166	23664478	23663863-23664614	23664677	-	0.0487830129	0.1975524476
AT1G63770	AF	1	23663863-23664166	23664497	23663863-23664614	23664677	-	-0.01866624	0.4009324009
AT1G65486	AF	1	24349399	24349631-24349964	24349632	24349870-24349964	+	-0.0882054982	0.2312687313
AT1G65486	AF	1	24349502	24349631-24349964	24349632	24349870-24349964	+	-0.1699528757	0.1888111888
AT1G65486	AF	1	24349510	24349631-24349964	24349632	24349870-24349964	+	-0.1793894637	0.1048951049
AT1G65620	AF	1	24398143	24398513-24399713	24399550	24399594-24399713	+	-0.0128730079	0.3766233766
AT1G65620	AF	1	24398156	24398960-24399713	24399550	24399594-24399713	+	0.0169081366	0.3766233766
AT1G65620	AF	1	24398156	24399314-24399713	24399550	24399594-24399713	+	-0.0144604497	0.3766233766
AT1G66330	AF	1	24732154-24732266	24732360	24732154-24732378	24732575	-	-0.0466241274	0.0719280719
AT1G66960	AF	1	24989714-24989789	24989856	24989714-24991643	24991766	-	nan	1
AT1G67480	AF	1	25276183	25276345-25276833	25276552	25276614-25276833	+	0.0205263108	0.1823176823
AT1G67480	AF	1	25276183	25276463-25276833	25276552	25276614-25276833	+	0.0224149353	0.1823176823
AT1G67530	AF	1	25307617	25307807-25308200	25307821	25308105-25308200	+	0.070299972	0.0904095904
AT1G67850	AF	1	25437914	25438272-25439054	25438788	25438965-25439054	+	nan	1
AT1G68862	AF	1	25888071-25888220	25888248	25888071-25888780	25889024	-	0.0438043142	0.253996004
AT1G69120	AF	1	25984575-25984752	25984937	25984575-25985918	25986349	-	nan	1
AT1G69840	AF	1	26295159-26295448	26295649	26295159-26295703	26295907	-	-0.0054138817	0.3921078921
AT1G69840	AF	1	26295187-26295590	26295609	26295187-26295703	26295781	-	-0.0303549387	0.3074925075
AT1G70100	AF	1	26402978	26403319-26403715	26403341	26403627-26403715	+	0.0058919038	0.3141858142
AT1G70100	AF	1	26402978	26403319-26403715	26403368	26403627-26403715	+	-0.0451516706	0.1488511489
AT1G70100	AF	1	26403083	26403319-26403715	26403341	26403627-26403715	+	0.0481578978	0.3141858142
AT1G70100	AF	1	26403083	26403319-26403715	26403368	26403627-26403715	+	-0.0988896336	0.1488511489
AT1G70580	AF	1	26612359	26612760-26613170	26612768	26612974-26613170	+	-0.0147433039	0.3301698302
AT1G70580	AF	1	26612359	26612760-26613170	26612999	26613093-26613170	+	0.045730535	0.2751248751
AT1G70580	AF	1	26612359	26612791-26613170	26612999	26613093-26613170	+	-0.0172519676	0.2751248751
AT1G70580	AF	1	26612768	26612974-26613170	26612999	26613093-26613170	+	0.0323729896	0.2751248751
AT1G70630	AF	1	26631151	26631350-26631554	26631440	26631471-26631554	+	0.1628292485	0.3536463536
AT1G70630	AF	1	26631218	26631350-26631554	26631440	26631471-26631554	+	nan	1
AT1G70790_and_AT1G70800	AF	1	26700499	26700837-26701525	26700852	26701418-26701525	+	-0.1946753067	0.1863136863
AT1G72700	AF	1	27365772	27366284-27366824	27366291	27366664-27366824	+	0.0237199378	0.2562437562
AT1G72830	AF	1	27407130-27407282	27407540	27407130-27407587	27407968	-	-0.1412845892	0.2510822511
AT1G72830	AF	1	27407130-27407282	27407540	27407130-27407587	27408221	-	-0.0790381874	0.2510822511
AT1G73130	AF	1	27498929	27499007-27499456	27499035	27499191-27499456	+	nan	1
AT1G73130	AF	1	27498955	27499007-27499456	27499035	27499191-27499456	+	-0.0456707149	0.2852147852
AT1G73390	AF	1	27594551-27594741	27595197	27594551-27595541	27595752	-	0	0.4360639361
AT1G73390	AF	1	27594551-27594962	27595142	27594551-27595541	27595752	-	0	0.4360639361
AT1G73390	AF	1	27594551-27594962	27595197	27594551-27595541	27595752	-	0	0.4360639361
AT1G73600	AF	1	27669152	27669278-27671033	27670626	27670837-27671033	+	0.1843274634	0.021978022
AT1G73680	AF	1	27706328-27706433	27706617	27706328-27706888	27707213	-	0.0082345012	0.3816183816
AT1G73980	AF	1	27823564-27823657	27823902	27823564-27823938	27824127	-	0.0010983475	0.4430569431
AT1G74160	AF	1	27885911	27887299-27887802	27887383	27887697-27887802	+	0.0200319021	0.3596403596
AT1G74160	AF	1	27885911	27887299-27887802	27887482	27887501-27887802	+	0.0378435375	0.3596403596
AT1G74340_and_AT1G74350	AF	1	27948671-27948791	27949018	27948671-27951565	27951668	-	-0.0078774435	0.2677322677
AT1G75180	AF	1	28218008-28218147	28218330	28218008-28218374	28218801	-	-0.0212099434	0.2697302697
AT1G76130	AF	1	28560629	28561020-28561587	28561281	28561307-28561587	+	0.0033894192	0.4055944056
AT1G76350	AF	1	28639453	28639761-28640116	28639791	28639927-28640116	+	-0.0703773188	0.2207792208
AT1G76350	AF	1	28639453	28639761-28640116	28640011	28640034-28640116	+	0.1195938806	0.2207792208
