Parker20c_event_psi_fio1-Parker20c_event_psi_col0_dPSI	Parker20c_event_psi_fio1-Parker20c_event_psi_col0_p-val								
AT4G30993_and_AT4G08425	RI	4	15099299	15099410~15099504	15099616	+	0.0707306457	0.0494505495	
AT4G31150	RI	4	15143217	15143502~15143752	15143918	-	0.1078682655	0.040959041	
AT4G31150	RI	4	15144189	15144317~15144493	15144609	-	-0.2172449608	0.017982018	
AT4G31150	RI	4	15145185	15145446~15145519	15145640	-	0.125829552	0.040959041	
AT4G31240	RI	4	15177882	15178034~15178470	15178849	-	-0.1320039189	0.0464535465	
AT4G32660	RI	4	15756993	15757019~15757112	15757265	+	-0.0933812434	0.046953047	
AT4G32850	RI	4	15853670	15853753~15854165	15855186	+	-0.2026380807	0.0254745255	
AT4G33625	RI	4	16153265	16153345~16153716	16153833	-	-0.1350328001	0.014985015	
AT4G35770	RI	4	16945317	16945513~16945604	16946192	+	0.0800372147	0.034965035	
AT4G35770	RI	4	16945317	16945674~16945775	16946192	+	-0.1052708152	0.024975025	
AT4G35770	RI	4	16945775	16945832~16945909	16946192	+	0.0667287158	0.0441225441	
AT4G38380	RI	4	17974277	17974419~17974519	17974799	-	-0.6357990934	0.013986014	
AT5G02810	RI	5	640622	640755~640889	641050	-	-0.1478443307	0.001998002	
AT5G03730	RI	5	974360	974708~974850	975054	-	0.0424073045	0.038961039	
AT5G05930	RI	5	1780772	1780844~1781090	1781151	-	-0.1469969207	0.0324675325	
AT5G07100	RI	5	2204206	2204465~2204608	2205165	+	0.1640255488	0.041958042	
AT5G07440	RI	5	2355759	2356015~2356127	2356260	+	0.0652712326	0.0184815185	
AT5G08100	RI	5	2593980	2594213~2594422	2594701	-	-0.0492000239	0.0464535465	
AT5G08500	RI	5	2748133	2748479~2748661	2748807	+	-0.1096066892	0.0184815185	
AT5G08580	RI	5	2780450	2780725~2780808	2780868	-	-0.151105828	0.025974026	
AT5G10710	RI	5	3382100	3382197~3382327	3382508	+	-0.2734506784	0.002997003	
AT5G14150	RI	5	4566593	4566664~4566810	4566988	-	0.433005381	0.0204795205	
AT5G14260	RI	5	4603953	4604127~4604248	4604473	+	-0.2085544168	0.020979021	
AT5G15190	RI	5	4932708	4933034~4933118	4933620	-	0.1516255286	0.0444555445	
AT5G18780	RI	5	6264245	6264368~6264592	6265506	+	0.4008677397	0.021978022	
AT5G21930	RI	5	7248086	7248217~7248349	7248499	+	-0.0804929159	0.02997003	
AT5G22875	RI	5	7650582	7650681~7651266	7651389	+	-0.1027268456	0.018981019	
AT5G25770	RI	5	8971311	8971438~8971673	8971829	-	-0.0927011959	0.0374625375	
AT5G26980	RI	5	9488133	9488361~9488446	9488831	-	0.1307747131	0.0294705295	
AT5G35995	RI	5	14137343	14138245~14138479	14138647	-	-0.1420628524	0.0364635365	
AT5G36290	RI	5	14302662	14302852~14302953	14303054	+	0.047643013	0.046953047	
AT5G37850	RI	5	15065300	15065479~15065605	15065701	+	0.2560975999	0.000999001	
AT5G40530	RI	5	16235699	16235813~16235883	16235927	+	-0.269926731	0.0024975025	
AT5G40810	RI	5	16340171	16340259~16340589	16340800	+	-0.0627886581	0.022977023	
AT5G41340	RI	5	16539236	16539350~16539734	16539813	-	-0.0674568945	0.0254745255	
AT5G46390	RI	5	18818417	18818500~18818592	18818630	+	0.0717199524	0.0484515485	
AT5G48543_and_AT5G48545	RI	5	19676968	19677034~19677545	19677600	+	-0.086226949	0.04995005	
AT5G48543_and_AT5G48545	RI	5	19677545	19677600~19677694	19677747	+	-0.0999179443	0.04995005	
AT5G50565	RI	5	20580199	20580493~20580856	20580958	+	-0.2784799669	0.00999001	
AT5G53550	RI	5	21755291	21755474~21755824	21755903	+	-0.3606220083	0.0074925075	
AT5G53760	RI	5	21822323	21822629~21822720	21822901	+	0.1617011846	0.0384615385	
AT5G53900	RI	5	21882329	21882434~21882591	21882734	-	0.1011736009	0.0214785215	
AT5G53900	RI	5	21882329	21882734~21882857	21882907	-	-0.4319658203	0.007992008	
AT5G55040	RI	5	22326940	22327458~22327538	22329187	-	-0.1018686591	0.021978022	
AT5G55100	RI	5	22361121	22361296~22361420	22362768	-	-0.3855377062	0.034965035	
AT5G56180	RI	5	22740074	22740141~22740256	22740326	-	-0.1075056885	0.01998002	
AT5G57630	RI	5	23340811	23341136~23341242	23341376	-	0.0832103463	0.0484515485	
AT5G58190_and_AT5G58200	RI	5	23549882	23549903~23550032	23550143	+	-0.0748633879	0.035964036	
AT5G59960	RI	5	24144353	24144549~24144636	24144720	-	-0.0655091116	0.022977023	
AT5G59970	RI	5	24145831	24146098~24146289	24146729	-	-0.0844614853	0.031968032	
AT5G60580	RI	5	24353562	24354185~24354296	24354369	+	0.1375458038	0.028971029	
AT5G60940	RI	5	24523578	24523687~24523780	24523849	+	-0.3385247297	0.0014985015	
AT5G61440	RI	5	24708227	24708391~24708490	24709396	+	-0.0838589245	0.038961039	
AT5G61530	RI	5	24743834	24744051~24744194	24744350	+	-0.3751895042	0.0074925075	
AT5G63620	RI	5	25466694	25466864~25466946	25467087	-	-0.0452213285	0.0454545455	
AT5G63700	RI	5	25494357	25494407~25494578	25494637	-	-0.4010391958	0.003996004	
AT5G66160	RI	5	26446607	26446704~26446801	26447433	+	-0.1166692419	0.00999001	
AT5G66240	RI	5	26466174	26466274~26466364	26466443	+	0.0715221027	0.047952048	
AT1G03090	SE	1	741065~741148	741207~741509	+	-0.0298536788	0.040959041		
AT1G47278	SE	1	17330916~17331228	17331277~17331365	+	0.162537661	0.0187312687		
AT1G55840	SE	1	20873945~20874058	20874086~20874483	+	0.085544137	0.018981019		
AT1G61010	SE	1	22474547~22474630	22474669~22474930	-	-0.2704104251	0.0174825175		
AT1G68580	SE	1	25753118~25753368	25753422~25753544	+	-0.1167229095	0.035964036		
AT2G41560	SE	2	17335471~17335576	17335630~17337009	-	0.0635202964	0.047952048		
AT2G45830	SE	2	18866228~18866314	18866503~18866607	+	0.4843107257	0.0174825175		
AT3G01150	SE	3	52364~52645	52746~52889	+	-0.126678824	0.0184815185		
AT3G23280	SE	3	8323014~8323099	8323170~8323363	+	0.0858432734	0.0154845155		
AT3G26890_and_AT3G26900	SE	3	9910792~9910873	9910944~9911368	-	-0.2502213849	0.031968032		
AT4G24740	SE	4	12756566~12756745	12756934~12757552	-	0.1338486645	0.0227272727		
AT4G38510	SE	4	18014796~18014960	18014975~18015066	-	-0.1030389577	0.027972028		
AT5G05550	SE	5	1639357~1639454	1639551~1639824	-	-0.1503655763	0.041958042		
AT5G16480	SE	5	5381744~5381829	5381886~5382114	-	0.0783564052	0.0424575425		
AT5G44290	SE	5	17843307~17843433	17843493~17843577	-	-0.1628847573	0.0066600067		
AT5G53850	SE	5	21863128~21863653	21863700~21864089	-	0.1200077237	0.035964036		
AT5G63460	SE	5	25414326~25414413	25414448~25414574	-	0.1962599506	0.006993007		
AT5G64460	SE	5	25775115~25775306	25775354~25775478	-	-0.1560535894	0.03996004		
