	SRR15236518	SRR15236519	SRR15236520
AT2G36500.1	1.737554	1.541565	1.340778
AT2G36530.1	342.835232	351.054845	337.690087
AT2G36530.2	0	0	0
AT2G36540.1	0.305012	0.361411	0.130874
AT2G36550.1	0	0	0
AT2G36560.1	0	0	0
AT2G36570.1	30.395634	31.219443	30.612016
AT2G36580.1	26.564398	25.727599	25.305881
AT2G36590.1	3.333209	4.71247	6.379671
AT2G36590.2	2.951143	1.665257	0
AT2G36610.1	0.165174	0.17491	0.424134
AT2G36620.1	296.945379	303.27105	298.839112
AT2G36630.1	40.947781	39.874916	41.60785
AT2G36640.1	0	0	0.1012
AT2G36640.2	0	0	0
AT2G36650.1	0.681171	0.916033	0.808358
AT2G36660.1	0.902891	0.841509	0.833609
AT2G36670.1	3.639517	4.699346	3.710717
AT2G36670.2	1.472315	1.894601	2.536311
AT2G36670.3	0	0.371675	0.109465
AT2G36670.4	0.769737	0	0.507449
AT2G36680.1	18.028051	18.986509	19.279907
AT2G36680.2	4.923311	3.506325	2.166726
AT2G36680.3	2.004115	3.707178	3.1007
AT2G36680.4	0.220534	0.431116	0.540254
AT2G36690.1	0.55837	0.356631	0.118899
AT2G36690.2	0	0	0
AT2G36695.1	0	0	0
AT2G36700.1	0	0	0
AT2G36710.1	0.045276	0.031533	0.028918
AT2G36720.1	8.284108	11.039351	10.160146
AT2G36720.2	7.924417	4.782336	4.493786
AT2G36724.1	0	0	0
AT2G36730.1	2.06926	2.194939	2.136476
AT2G36740.1	12.120253	10.803632	11.558601
AT2G36740.2	0.410448	1.623927	0.539295
AT2G36750.1	0.597505	0.544613	0.524183
AT2G36760.1	0.038945	0	0
AT2G36770.1	0.885848	0.860668	0.632855
AT2G36780.1	0.091199	0.210588	0.213155
AT2G36790.1	4.176863	3.928544	3.965601
AT2G36800.1	8.598922	8.259779	8.847965
AT2G36810.1	0	0	0
AT2G36810.2	3.906703	2.82498	4.036131
AT2G36810.3	7.711649	8.848702	7.6473
AT2G36815.1	0	0	0
AT2G36815.2	0	0	0
AT2G36830.1	319.99033	336.161224	319.823827
AT2G36835.1	92.020427	85.128721	94.239178
AT2G36840.1	3.371217	3.746686	4.409847
AT2G36850.1	21.89589	21.908877	21.671173
AT2G36854.1	0	0	0
AT2G36870.1	50.980645	57.221539	54.079243
AT2G36870.2	3.908583	2.366679	1.684901
AT2G36880.1	275.301319	282.056725	290.80537
AT2G36880.2	0	0.566641	0.205378
AT2G36885.1	39.950557	40.946353	42.376054
AT2G36885.2	0	0	0.325176
AT2G36890.1	2.189776	1.683561	1.777677
AT2G36890.2	0.177153	0.318517	0
AT2G36895.1	35.042699	34.086049	31.966931
AT2G36895.2	59.584222	59.415218	62.71658
AT2G36895.3	1.200665	0.924899	1.156874
AT2G36900.1	3.918068	3.713861	3.350246
AT2G36900.2	5.46731	7.039149	6.736083
AT2G36900.3	0	0	0
AT2G36910.1	41.233829	40.763102	40.935838
AT2G36920.1	0.130701	0	0
AT2G36930.1	55.294071	56.893408	50.804899
AT2G36950.1	22.724058	22.294367	22.603007
AT2G36960.1	5.04075	4.66539	4.062673
AT2G36960.2	0	0	0.803492
AT2G36960.3	0.287016	1.124222	0.771258
AT2G36970.1	10.510421	11.864821	10.949341
AT2G36980.1	1.273104	0.714154	0.573284
AT2G36980.2	0	0.107309	0.115734
AT2G36980.3	0	0.685995	0.715741
AT2G36985.1	2.300863	3.778261	5.368663
AT2G36990.1	70.094746	69.14085	65.974213
AT2G37000.1	0.347226	0.341536	0.089001
AT2G37010.1	0	0	0
AT2G37020.1	0	0	0
AT2G37020.2	0.538858	0.075486	0.196529
AT2G37020.3	13.325007	12.969997	13.828063
AT2G37025.1	2.910622	2.666495	2.555671
AT2G37025.2	0.232457	0.283583	0.285424
AT2G37025.3	0	0.183835	0
AT2G37030.1	0.4646	0.166039	0.299613
AT2G37035.1	14.397145	13.5919	13.861137
AT2G37040.1	104.358001	103.048458	101.189983
AT2G37050.1	3.42867	1.710516	2.200536
AT2G37050.2	0	0	0
AT2G37050.3	16.36399	18.366892	17.491519
AT2G37050.4	0.83028	0.667795	0.578044
AT2G37060.1	1.219066	0.792955	0.889791
AT2G37060.2	8.345478	8.075216	9.637575
AT2G37060.3	1.688822	1.351178	2.64026
AT2G37070.1	0.729194	0.620548	0.824287
AT2G37070.2	0	0	0
AT2G37080.1	13.937662	18.201666	16.965377
AT2G37080.2	0.13528	0.312519	0.138777
AT2G37080.3	35.480643	27.54023	25.571293
AT2G37090.1	4.871939	4.934944	4.166536
AT2G37100.1	5.844423	6.663451	5.662603
AT2G37110.1	45.5708	43.530956	51.828871
AT2G37120.1	18.62835	18.922781	20.685276
AT2G37125.1	0	0	0
AT2G37130.1	7.550905	8.179039	7.894184
AT2G37130.2	0	0.457127	0
AT2G37140.1	0	0	0
AT2G37150.1	0	0	0
AT2G37150.10	0	0	0
AT2G37150.11	0.697371	0	0
AT2G37150.12	3.136261	3.931806	3.185621
AT2G37150.13	0	0	0.590298
AT2G37150.14	0	0	0
AT2G37150.15	0.75346	0.697499	0.209893
AT2G37150.2	0	0	0.292571
AT2G37150.3	0	0	0
AT2G37150.4	0	0	0
AT2G37150.5	0	0	0
AT2G37150.6	0	0	0
AT2G37150.7	0	0.230255	0
AT2G37150.8	0	0	0
AT2G37150.9	0.174829	0.41939	0.085108
AT2G37160.1	8.705497	9.936419	10.705709
AT2G37160.2	0	0	0
AT2G37160.3	1.486004	1.526356	0.449313
AT2G37160.4	0.403157	0.121628	0.227429
AT2G37170.1	86.257204	93.053803	97.861425
AT2G37170.2	0.625009	1.247795	0.396415
AT2G37180.1	43.441855	42.284704	42.293432
AT2G37190.1	271.789566	267.782485	271.652011
AT2G37195.1	7.973666	7.251152	8.760563
AT2G37195.2	0.129572	1.042131	0.63396
AT2G37200.1	18.837942	21.60325	20.429804
AT2G37200.2	0	0	0.259742
AT2G37210.1	0.34421	0.481552	0.330315
AT2G37210.2	0	0	0
AT2G37220.1	718.22987	686.107054	710.428213
AT2G37230.1	11.76126	11.885146	12.355332
AT2G37240.1	59.926885	64.610363	64.924716
AT2G37250.1	30.373672	26.659428	28.778389
AT2G37260.1	2.633912	3.82279	4.664439
AT2G37260.2	1.104077	1.045069	1.602809
AT2G37260.3	2.468246	2.518523	0
AT2G37270.1	93.401117	95.886242	97.138793
AT2G37270.2	3.371733	4.600869	6.213213
AT2G37280.1	0.811378	0.84611	0.706562
AT2G37280.2	0	0	0
AT2G37280.3	0	0	0.068829
AT2G37280.4	0	0	0
AT2G37290.1	0	0.046886	0
AT2G37290.2	0	0	0
AT2G37290.3	0.166737	0.420173	0.437854
AT2G37300.1	0	0	0.959034
AT2G37300.2	0	0	0
AT2G37300.3	0	1.323328	1.369248
AT2G37300.4	1.642421	0.893724	0
AT2G37300.5	3.099035	0.194536	0.847021
AT2G37300.6	3.22662	5.115029	4.206987
AT2G37310.1	1.233867	1.18032	1.271084
AT2G37320.1	0.661495	0.688925	0.984709
AT2G37330.1	5.3732	5.034423	3.962868
AT2G37340.1	81.309808	85.419887	74.308751
AT2G37340.2	1.026288	0.501448	0.55159
AT2G37340.3	2.378986	4.82699	3.653591
AT2G37340.4	0	0	0
AT2G37340.5	0.977937	0.232893	2.047418
AT2G37340.6	4.264234	4.555067	4.152234
AT2G37360.1	0.168228	0.1661	0.168365
AT2G37370.1	0	0.138011	0
AT2G37370.2	0.052881	0	0.117914
AT2G37370.3	0	0	0
AT2G37370.4	0	0	0
AT2G37380.1	3.681792	3.399823	3.36058
AT2G37390.1	0.534953	1.732186	1.573394
AT2G37390.2	10.734088	6.987073	7.299256
AT2G37400.1	20.45877	19.577903	19.582983
AT2G37410.1	9.636521	18.161947	19.492611
AT2G37410.2	81.791363	76.497922	70.839097
AT2G37420.1	4.937797	5.349983	5.121794
AT2G37420.2	0.169412	0	0.330025
AT2G37430.1	0.603175	1.061752	1.353901
AT2G37435.1	0	0	0.072438
AT2G37440.1	0	0	0
AT2G37440.2	0	0	0
AT2G37440.3	0.130705	0.022654	0.083341
AT2G37450.1	3.757811	5.936413	2.867501
AT2G37450.2	13.676662	11.637852	12.180636
AT2G37450.3	7.373965	8.639603	8.889104
AT2G37460.1	38.524982	40.077516	38.178903
AT2G37470.1	34.488033	31.383488	33.376937
AT2G37480.1	40.450724	43.058447	41.116484
AT2G37480.2	11.226051	11.586009	11.631141
AT2G37500.1	25.111528	25.347039	25.197646
AT2G37500.2	0	0	0.179952
AT2G37510.1	2.471627	2.511724	3.210434
AT2G37510.2	0.682708	0	0.125225
AT2G37520.1	6.350134	5.741657	5.565771
AT2G37530.1	0.501004	0.355992	0.193436
AT2G37540.1	10.02783	10.179379	11.230138
AT2G37540.2	12.783992	11.790913	12.587807
AT2G37550.1	48.46326	45.50408	47.623166
AT2G37550.2	1.5278	4.198554	0.584132
AT2G37560.1	3.12335	2.818828	2.910295
AT2G37560.2	0	0	0
AT2G37570.1	20.413013	20.183569	19.304467
AT2G37570.2	0	0	0
AT2G37580.1	1.829551	1.734929	1.850502
AT2G37585.1	10.020622	10.219215	9.904217
AT2G37590.1	2.128201	1.954568	2.500205
AT2G37600.1	13.341894	15.098562	16.270035
AT2G37600.2	120.405545	113.279233	116.712075
AT2G37610.1	0.919071	1.075884	0.597974
AT2G37620.1	13.182378	12.383302	13.800867
AT2G37620.2	8.059961	7.852445	6.994961
AT2G37620.3	0	0.127632	0.124478
AT2G37620.4	0	0	0
AT2G37630.1	38.467749	40.007194	41.158722
AT2G37640.1	7.127586	8.857794	10.103457
AT2G37640.2	19.220315	19.237409	16.75736
AT2G37650.1	4.959953	4.105613	5.496308
AT2G37650.2	1.379118	2.083938	0
AT2G37660.1	375.094845	371.432744	369.576323
AT2G37670.1	0	0.351159	0.213643
AT2G37670.2	0.414561	0	0.057821
AT2G37678.1	7.034818	9.044802	8.267248
AT2G37678.2	0	0.572696	0.501069
AT2G37680.1	8.9139	10.188238	9.681706
AT2G37680.2	0.32778	0.222689	0.225163
AT2G37690.1	8.471236	7.519399	8.398327
AT2G37700.1	0	0	0
AT2G37700.2	0.069973	0.072828	0.022315
AT2G37700.3	0	0	0
AT2G37700.4	0	0	0
AT2G37710.1	60.129619	61.193216	60.106439
AT2G37720.1	0.663693	0.836643	0.741459
AT2G37730.1	0	0	0
AT2G37740.1	0.04761	0	0
AT2G37750.1	0.53483	1.371517	1.44678
AT2G37760.1	14.662475	13.678408	14.543111
AT2G37760.2	12.240402	16.754369	16.543654
AT2G37760.3	3.753538	0	0
AT2G37760.4	0	0	0
AT2G37760.5	0	0.92358	0
AT2G37760.6	0.343829	0.381529	0.161814
AT2G37760.7	0.821921	0	0
AT2G37770.1	0.118282	0	0.208201
AT2G37770.2	3.852556	4.912349	4.299693
AT2G37780.1	0	0	0
AT2G37790.1	17.323349	18.713087	18.878101
AT2G37800.1	0	0	0
AT2G37805.1	0	0	0
AT2G37810.1	0	0	0
AT2G37820.1	0.110284	0.038541	0.035267
AT2G37840.1	4.738965	4.977568	4.460191
AT2G37840.2	3.899127	3.807692	3.557916
AT2G37840.3	2.967264	1.928872	3.407798
AT2G37860.1	0	0	0
AT2G37860.2	0	0	0
AT2G37860.3	29.474011	27.230063	29.808862
AT2G37860.4	0.787506	1.223858	0.866116
AT2G37870.1	1.264777	0.544469	1.470181
AT2G37880.1	1.129611	1.119215	1.276876
AT2G37890.1	2.620352	1.902419	2.520861
AT2G37900.1	4.128636	3.485099	3.483638
AT2G37900.2	0	0.39112	0.13343
AT2G37910.1	0	0	0
AT2G37920.1	33.993625	33.597262	33.834769
AT2G37925.1	0.468526	0.418753	1.057642
AT2G37930.1	3.22448	2.383777	2.996369
AT2G37930.2	0.125366	0	0
AT2G37930.3	1.839357	2.850318	2.452798
AT2G37930.4	0.095256	0.31173	0
AT2G37940.1	4.690178	6.846153	6.832683
AT2G37940.2	15.394729	15.069735	15.617286
AT2G37950.1	4.288286	4.072944	2.390955
AT2G37960.1	0	0	0
AT2G37960.2	1.133161	1.572774	1.084199
AT2G37970.1	107.756525	105.422975	106.00901
AT2G37975.1	3.789925	3.693206	3.618302
AT2G37975.2	53.216873	59.253486	52.432052
AT2G37980.1	0.20551	0.220852	0.450756
AT2G37990.1	47.594174	49.146683	48.970987
AT2G38000.1	16.13654	15.111396	16.230817
AT2G38010.1	1.24273	1.767863	0.867797
AT2G38010.2	0.144748	0.324307	0.993132
AT2G38010.3	20.208096	18.38338	18.55829
AT2G38020.1	14.461622	13.252844	13.053916
AT2G38020.2	0.570745	0.319728	0.255497
AT2G38025.1	47.992589	45.146549	44.481497
AT2G38025.2	1.436447	1.405998	2.713102
AT2G38040.1	92.65681	88.307303	88.958877
AT2G38040.2	28.520974	26.55094	24.436579
AT2G38050.1	12.741093	12.263719	13.778307
AT2G38060.1	0.305338	0.444205	0.369807
AT2G38060.2	0	0	0
AT2G38070.1	2.521535	2.370737	2.165492
AT2G38080.1	10.336509	10.228432	10.096262
AT2G38090.1	3.471784	2.924113	2.66877
AT2G38100.1	0	0.028312	0.025992
AT2G38100.2	0	0	0
AT2G38100.3	0	0	0
AT2G38110.1	7.006677	7.177777	6.741715
AT2G38120.1	58.52382	59.559085	59.086197
AT2G38120.2	2.951516	2.044277	2.386591
AT2G38130.1	14.810839	14.011879	12.944614
AT2G38130.2	4.320073	7.993607	6.146364
AT2G38140.1	382.011852	342.807909	387.618466
AT2G38150.1	0	0	0
AT2G38152.1	0.295089	0.330463	0.755307
AT2G38160.1	0	0	0
AT2G38160.2	2.952768	3.621206	3.348693
AT2G38160.3	0	0.593428	2.025436
AT2G38160.4	0.337345	0.455091	0.580838
AT2G38160.5	3.954233	0	0
AT2G38160.6	0	1.972269	0.351689
AT2G38170.1	242.729599	231.211362	235.32036
AT2G38170.2	1.879089	1.385083	2.826648
AT2G38170.3	12.705736	13.236867	13.575355
AT2G38180.1	9.562375	9.741019	8.742823
AT2G38185.1	3.577416	4.359286	4.174249
AT2G38185.2	0.323057	0.29196	0.082829
AT2G38185.3	0.097497	0.155986	0.160599
AT2G38185.4	0	0	0
AT2G38195.1	0	0	0
AT2G38195.2	0	0.061718	0
AT2G38210.1	9.65621	8.157264	9.645145
AT2G38220.1	0	0	0
AT2G38220.2	0.036604	0.050827	0.070056
AT2G38230.1	176.40643	176.0828	168.399536
AT2G38240.1	1.537154	1.659277	1.265176
AT2G38250.1	1.149148	0.952401	1.182517
AT2G38255.1	0.225683	0.322223	0.436423
AT2G38270.1	85.043549	77.569473	77.387791
AT2G38280.1	14.8177	13.502135	15.24091
AT2G38280.2	9.09503	11.131257	8.886035
AT2G38290.1	9.194167	10.355038	9.978883
AT2G38290.2	0.20231	0	0
AT2G38300.1	4.213568	4.881818	3.97004
AT2G38310.1	107.144646	115.191541	101.361985
AT2G38320.1	3.539004	3.128697	3.936927
AT2G38320.2	0.338834	0	0.1084
AT2G38330.1	19.117276	19.580684	19.434044
AT2G38340.1	0.198155	0.092699	0.042307
AT2G38350.1	0	0	0
AT2G38360.1	26.161003	23.48422	24.112317
AT2G38365.1	0	0	0
AT2G38370.1	0.755932	1.319734	2.742741
AT2G38370.2	6.08623	5.657231	3.729876
AT2G38380.1	7.71172	8.53538	7.935662
AT2G38390.1	1.078357	1.698947	1.198101
AT2G38400.1	5.235828	5.907185	5.850302
AT2G38400.2	9.753205	8.711332	7.654256
AT2G38410.1	12.967534	11.520132	11.835589
AT2G38420.1	4.90226	5.268028	5.083291
AT2G38430.1	1.660753	1.90465	1.819453
AT2G38440.1	17.549549	18.5746	19.042087
AT2G38450.1	24.543655	22.646017	19.89492
AT2G38450.2	0.623881	1.095124	0.654112
AT2G38460.1	0.750181	1.173443	0.333196
AT2G38460.2	1.785226	0.727375	0.524075
AT2G38460.3	0	1.437456	2.976753
AT2G38460.4	0	0.325835	0
AT2G38460.5	0.249728	0	0
AT2G38460.6	0.83435	0.623653	0
AT2G38460.7	0	0.140328	0.300581
AT2G38460.8	0	0.133376	0.398719
AT2G38465.1	0.309345	0.112103	0.802141
AT2G38470.1	41.313217	42.30485	42.030351
AT2G38480.1	7.016641	6.684347	7.075596
AT2G38490.1	0.101591	0.24813	0.357147
AT2G38500.1	2.032454	2.673616	2.307788
AT2G38510.1	0	0	0
AT2G38530.1	27.342606	29.11229	25.64116
AT2G38540.1	1255.825792	1395.305624	1303.049585
AT2G38550.1	31.401372	30.605156	29.586614
AT2G38560.1	14.50009	13.475081	14.279533
AT2G38570.1	5.560518	5.731261	5.739648
AT2G38570.2	0.683077	0.155363	0.323593
AT2G38580.1	14.140676	14.621685	13.808856
AT2G38580.2	1.376537	0.939318	0.39844
AT2G38580.3	0	0.178745	0
AT2G38590.1	0	0	0
AT2G38600.1	0.756553	0.751267	1.049492
AT2G38600.2	0	0	0
AT2G38610.1	14.328514	14.808766	10.513436
AT2G38610.2	9.973161	9.875384	12.57339
AT2G38620.1	0	0	0
AT2G38620.2	4.240074	3.498598	3.925971
AT2G38620.3	0	0.077236	0
AT2G38620.4	0	0	0
AT2G38630.1	1.574444	4.484382	3.899973
AT2G38630.2	0.510711	0.413499	0.725864
AT2G38630.3	4.24928	1.452757	1.094402
AT2G38640.1	16.782256	15.133855	17.348465
AT2G38646.1	0	0	0
AT2G38650.1	30.324198	30.375487	29.036393
AT2G38650.2	2.56668	2.46821	3.586669
AT2G38650.3	3.676691	3.06561	3.693883
AT2G38660.1	0	0	0.404232
AT2G38660.2	2.807273	1.904181	2.793055
AT2G38660.3	0	0	0
AT2G38660.4	5.731622	7.583728	4.630672
AT2G38660.5	0	0.937627	0.456244
AT2G38660.6	0.080256	0.464806	0.211831
AT2G38660.7	1.487322	0.570788	0.992403
AT2G38660.8	0	0	0
AT2G38670.1	26.116828	29.102741	25.823703
AT2G38680.1	11.387265	9.535144	11.224925
AT2G38690.1	0.075913	0.374229	0.292129
AT2G38695.1	7.542487	7.826325	7.912712
AT2G38695.2	0.624987	0.481395	0.959247
AT2G38695.3	0	0	0
AT2G38695.4	0	0	0
AT2G38700.1	30.202269	29.799839	28.513737
AT2G38710.1	30.018223	27.289766	28.154864
AT2G38710.2	0	1.278798	0.732009
AT2G38710.3	0.590319	1.366477	0.819556
AT2G38710.4	0	0.107367	0.579949
AT2G38720.1	3.406249	3.376622	3.150429
AT2G38730.1	12.881132	14.377632	14.152691
AT2G38740.1	45.258845	44.999688	47.570641
AT2G38750.1	24.660657	20.0981	23.001369
AT2G38750.2	0	0.039531	0
AT2G38760.1	8.655861	8.221926	7.922382
AT2G38770.1	8.880221	9.563986	8.892905
AT2G38780.1	18.27489	15.225565	15.572768
AT2G38780.10	0.387812	0.72654	0.59413
AT2G38780.11	1.173452	0.945413	1.023508
AT2G38780.12	1.620604	0.763525	0.82922
AT2G38780.13	1.958312	2.940351	3.265256
AT2G38780.2	0	0	0
AT2G38780.3	0	0.386779	0
AT2G38780.4	0	0	0
AT2G38780.5	0	0	0
AT2G38780.6	1.744914	0.955117	1.135983
AT2G38780.7	0	0	0
AT2G38780.8	0	0	0
AT2G38780.9	0.369801	0	0.139372
AT2G38790.1	12.152402	11.017985	10.880431
AT2G38800.1	61.718999	62.981394	62.539039
AT2G38810.1	0	0	0
AT2G38810.2	5.519588	3.795437	5.173676
AT2G38810.3	3.589276	1.775175	1.891081
AT2G38810.4	3.710235	8.914028	10.13916
AT2G38820.1	0.197573	0.458299	0.545341
AT2G38820.2	8.010291	6.502931	7.399978
AT2G38823.1	0	0	0
AT2G38830.1	0.248788	0.043583	0.039817
AT2G38840.1	6.728411	7.172694	6.997823
AT2G38840.2	1.26488	1.436347	2.078969
AT2G38860.1	23.788535	23.400775	24.53208
AT2G38860.2	18.971757	19.136029	17.052388
AT2G38860.3	0	0	0
AT2G38870.1	68.762084	60.923686	70.798963
AT2G38880.1	13.017743	11.83046	13.420728
AT2G38880.10	0	0.560039	0.367904
AT2G38880.11	0	0.093948	0
AT2G38880.2	1.198363	0.594369	1.704852
AT2G38880.3	0	0	0.149286
AT2G38880.4	0	0	0
AT2G38880.5	6.767171	8.552034	4.584516
AT2G38880.6	0.393626	0	0
AT2G38880.7	0.944671	0	0
AT2G38880.8	0	0	0.305779
AT2G38880.9	0	0.167607	0
AT2G38890.1	0.105238	0.056099	0.287998
AT2G38890.2	0	0	0
AT2G38890.3	0.328416	0.282661	0.312645
AT2G38890.4	0	0	0
AT2G38900.1	0	0	0
AT2G38900.2	0	0	0
AT2G38905.1	0	0	0
AT2G38910.1	0	0	0
AT2G38920.1	0	0	0
AT2G38920.2	0	0	0
AT2G38920.3	0	0	0
AT2G38920.4	0	0	0
AT2G38920.5	0	0	0
AT2G38920.6	0.043534	0	0
AT2G38940.1	1.513669	1.797849	1.63446
AT2G38950.1	17.74	19.14639	18.005212
AT2G38960.1	8.806357	9.369149	10.345301
AT2G38960.2	0	0	0
AT2G38960.3	0	0	0
AT2G38970.1	8.219036	8.881151	8.502087
AT2G38995.1	6.438979	5.917274	4.282933
AT2G38995.2	3.101491	3.075046	1.696737
AT2G38995.3	1.817384	1.382019	2.177008
AT2G38995.4	0.971952	0.558211	1.017488
AT2G39000.1	4.244118	7.468307	6.320439
AT2G39000.2	6.499629	5.485163	7.886527
AT2G39000.3	31.613892	27.572232	26.568843
AT2G39000.4	1.282592	1.758631	1.418657
AT2G39010.1	151.672463	155.616894	145.979946
AT2G39010.2	4.481712	3.849981	3.9131
AT2G39020.1	37.796026	37.976752	34.219434
AT2G39030.1	12.004028	10.808674	10.989458
AT2G39040.1	0	0	0
AT2G39050.1	17.970917	18.446133	18.093614
AT2G39060.1	0	0	0
AT2G39080.1	50.537994	49.985672	46.699547
AT2G39090.1	10.365188	10.319547	8.476641
AT2G39090.2	0	0.47085	0.468514
AT2G39100.1	4.099934	4.036768	3.796371
AT2G39100.2	0	0.079505	0
AT2G39110.1	0.646491	0.623238	0.64151
AT2G39110.2	0	0	0
AT2G39120.1	1.986882	1.650575	1.682538
AT2G39130.1	7.454698	6.872055	6.869028
AT2G39130.2	0.756835	1.098251	0.938926
AT2G39130.3	0	0.316663	0
AT2G39140.1	21.34683	20.094799	19.67984
AT2G39140.2	7.15226	5.955502	4.61034
AT2G39160.1	0	0	0
AT2G39170.1	30.627121	32.1944	29.729264
AT2G39180.1	1.928421	2.490149	2.675291
AT2G39190.1	3.68246	3.73556	3.686239
AT2G39190.2	41.495714	42.881102	42.523346
AT2G39200.1	1.616139	1.892357	1.404593
AT2G39210.1	22.06988	20.73101	20.996174
AT2G39220.1	14.935598	14.534917	14.902278
AT2G39230.1	0.917104	0.994162	0.988668
AT2G39240.1	0.098867	0.067578	0.256653
AT2G39240.2	0.552799	0.859447	0.509577
AT2G39250.1	34.046563	32.579516	29.215851
AT2G39250.2	2.92758	3.255411	3.643262
AT2G39260.1	20.200253	21.424264	19.164613
AT2G39270.1	19.454635	20.062713	19.980721
AT2G39280.1	16.580497	15.823732	16.140493
AT2G39280.2	3.151739	2.302724	2.406998
AT2G39290.1	24.236314	21.370128	22.968164
AT2G39300.1	0.340391	0	1.142389
AT2G39300.2	1.534605	1.305182	0
AT2G39300.3	0	0.102908	0
AT2G39300.4	0	0	0.200392
AT2G39310.1	26.427776	25.6627	24.976224
AT2G39310.2	0	0	0
AT2G39310.3	0	0	0
AT2G39310.4	0.277698	0.307011	0.235328
AT2G39320.1	0.9234	0.329915	0.223286
AT2G39330.1	0.184031	1.018635	0
AT2G39330.2	5.301928	2.501659	3.471125
AT2G39330.3	144.732351	145.312796	143.939885
AT2G39340.1	21.776493	20.999893	21.316208
AT2G39350.1	1.800785	2.161326	1.921084
AT2G39355.1	0	0	0
AT2G39360.1	8.436585	8.837189	8.635201
AT2G39370.1	0	0.159786	0.029304
AT2G39375.1	0.991099	0.266741	0.393768
AT2G39375.2	0	0.78073	0.936999
AT2G39375.3	0	0	0
AT2G39380.1	0.059177	0.020491	0.11315
AT2G39390.1	156.125935	149.8987	143.844453
AT2G39400.1	21.795583	23.424673	18.842801
AT2G39400.2	2.734425	2.270779	2.075397
AT2G39410.1	0	0	0
AT2G39410.2	0.167425	0.234097	0.214177
AT2G39415.1	0	0	0
AT2G39420.1	35.944709	34.906828	32.493716
AT2G39430.1	0.395841	0.83043	0.506427
AT2G39435.1	1.274371	1.610836	1.255832
AT2G39435.2	0	0	0
AT2G39435.3	0.361673	0.46005	0
AT2G39435.4	4.792015	2.920366	3.474457
AT2G39435.5	0	0	0
AT2G39435.6	0	0	0.084664
AT2G39440.1	5.211875	4.711804	5.113664
AT2G39440.2	0	0.086342	0
AT2G39445.1	3.091819	3.270094	3.185028
AT2G39445.2	1.109488	0.673515	0.837888
AT2G39445.3	0	1.373124	0.514599
AT2G39450.1	41.759319	45.770428	43.681349
AT2G39460.1	399.592137	418.827561	429.308542
AT2G39460.2	49.937878	46.46987	45.558597
AT2G39470.1	222.59035	217.254463	220.001041
AT2G39470.2	69.244083	72.883044	71.393253
AT2G39470.3	0.338927	0	0.759511
AT2G39480.1	8.076837	8.801914	8.110432
AT2G39480.2	0	0	0
AT2G39490.1	0	0.027733	0
AT2G39500.1	16.231861	13.826026	14.481719
AT2G39510.1	3.103115	2.35045	2.869221
AT2G39518.1	0.834607	1.585977	0.866791
AT2G39520.1	0	0	0
AT2G39530.1	0.738893	0.519973	0.331639
AT2G39540.1	0	0	0
AT2G39550.1	12.162831	10.684714	10.450726
AT2G39560.1	4.401433	4.640838	4.475295
AT2G39570.1	33.691855	29.659779	29.666487
AT2G39580.1	4.040916	1.748779	1.772611
AT2G39580.2	12.127672	14.348245	13.137968
AT2G39590.1	0	0	0
AT2G39620.1	0.294061	0.156259	0.15844
AT2G39630.1	12.80901	13.431337	12.844635
AT2G39630.2	0	0	0.556926
AT2G39630.3	0.768583	0	1.788222
AT2G39640.1	0	0	0
AT2G39650.1	3.273946	3.639517	2.757981
AT2G39650.2	0.145065	0.277924	1.036299
AT2G39660.1	6.678836	7.103011	7.762829
AT2G39670.1	50.638668	47.459072	48.726031
AT2G39670.2	0	0	0
AT2G39690.1	0	0	0
AT2G39690.2	0.109636	0.09746	0
AT2G39690.3	0	0.138887	0.09209
AT2G39690.4	0	0	0.640697
AT2G39690.5	1.473345	0.819724	1.43462
AT2G39690.6	0	0	0
AT2G39690.7	0	0.436829	0
AT2G39690.8	0.73636	0.507244	0.23293
AT2G39700.1	56.060249	54.724001	54.187934
AT2G39705.1	6.888893	4.428819	5.884253
AT2G39710.1	5.889891	6.535967	6.442945
AT2G39720.1	25.963036	28.365061	27.00324
AT2G39720.2	4.214119	4.057075	4.087623
AT2G39725.1	1.183089	0.898667	0.866699
AT2G39725.2	2.351539	2.991874	1.587574
AT2G39730.1	4529.845125	4675.547345	4670.071655
AT2G39730.2	4517.004265	4558.968409	4525.532608
AT2G39730.3	453.164543	373.96625	369.166823
AT2G39740.1	2.337996	2.821866	2.537799
AT2G39740.2	0.125572	0.227297	0.308034
AT2G39740.3	14.326462	13.501651	12.247405
AT2G39750.1	21.79429	22.098443	22.064584
AT2G39760.1	20.899858	23.249602	20.555376
AT2G39760.2	0.762084	0.429948	1.15854
AT2G39760.3	2.857066	2.033336	1.267855
AT2G39760.4	0.101974	0.057799	0.318229
AT2G39770.1	6.750334	7.562001	6.006041
AT2G39770.2	150.860774	143.428672	153.832232
AT2G39770.3	0	0.224764	0.081038
AT2G39780.1	53.710858	52.107173	49.64615
AT2G39780.2	0	0	0
AT2G39782.1	0	0	0
AT2G39790.1	0	0	0
AT2G39795.1	13.822525	14.246439	13.867314
AT2G39800.1	0.895267	1.335071	0.575838
AT2G39800.2	2.062649	1.454388	2.33511
AT2G39800.3	0	0	0
AT2G39800.4	31.435461	31.848224	31.036545
AT2G39805.1	7.72171	7.106288	7.798997
AT2G39805.2	5.609943	5.238089	3.934217
