	SRR15236521	SRR15236522	SRR15236523
AT3G05155.1	0	0	0.073041
AT3G05155.2	0.035281	0	0
AT3G05160.1	6.845796	6.724815	7.228698
AT3G05160.2	1.544277	1.391062	1.770192
AT3G05160.3	0	0	0.095487
AT3G05165.1	9.677204	8.29112	6.557512
AT3G05165.2	19.546906	19.173983	22.719592
AT3G05165.3	4.588902	6.345958	7.654499
AT3G05165.4	0	0	0
AT3G05165.5	0.610516	0.287252	0.433354
AT3G05165.6	0.47065	0.554211	0.76427
AT3G05170.1	4.22863	4.623386	4.500406
AT3G05180.1	28.359927	28.915795	30.064114
AT3G05190.1	0	0	0
AT3G05190.2	0.107469	0.041954	0.05186
AT3G05190.3	3.217353	3.915539	3.596397
AT3G05200.1	5.490039	5.719203	5.855761
AT3G05210.1	14.185815	13.295882	13.423733
AT3G05210.2	2.604295	2.976283	2.894396
AT3G05220.1	43.963853	48.128098	44.46526
AT3G05220.2	17.90179	10.688991	17.696263
AT3G05230.1	3.597117	3.326844	2.999998
AT3G05230.2	22.45312	23.806481	24.858595
AT3G05240.1	0.663679	0.879649	0.652629
AT3G05250.1	5.877778	4.509803	5.494858
AT3G05250.2	2.783711	2.474181	2.65741
AT3G05250.3	0	2.633568	1.572195
AT3G05260.1	0.074584	0.189723	0.043318
AT3G05270.1	3.629173	6.38202	5.323475
AT3G05270.2	10.339711	10.083872	9.841657
AT3G05270.3	1.990697	2.248662	1.754187
AT3G05280.1	30.522753	28.566241	29.386706
AT3G05290.1	11.474057	11.70599	11.916122
AT3G05300.1	0.148632	0	0
AT3G05310.1	0	0	0
AT3G05310.2	0	0	0
AT3G05310.3	0	0	0
AT3G05320.1	7.318962	6.435016	6.42297
AT3G05320.2	0.734893	0.546727	0.684467
AT3G05320.3	1.655375	1.553545	1.655253
AT3G05327.1	3.187779	2.519608	2.590081
AT3G05330.1	7.072967	7.658918	6.884434
AT3G05340.1	2.531083	2.882341	2.839384
AT3G05345.1	47.645197	46.581995	52.489477
AT3G05350.1	24.523521	25.860819	25.339301
AT3G05360.1	1.360343	1.420462	1.33277
AT3G05365.1	0.22877	0.32156	0
AT3G05365.2	0.677988	0.590449	1.162832
AT3G05365.3	0	0	0.126686
AT3G05365.4	0	0.067072	0
AT3G05370.1	8.660247	8.810067	8.222567
AT3G05380.1	0	0	0
AT3G05380.2	2.244601	3.440866	2.999194
AT3G05380.3	0.705893	0	0.385998
AT3G05380.4	0.728612	0	0
AT3G05380.5	5.978702	7.115317	6.251376
AT3G05390.1	0.184445	0.269585	0.404967
AT3G05400.1	2.218574	2.582806	2.036899
AT3G05400.2	0	0	0
AT3G05410.1	5.630129	6.013025	3.182153
AT3G05410.2	30.138308	29.673735	30.88913
AT3G05410.3	0.491178	0	0.563616
AT3G05420.1	14.736688	16.344587	14.447253
AT3G05420.2	22.356413	22.087206	23.024482
AT3G05425.1	0	0	0
AT3G05430.1	1.929912	1.858199	0.484991
AT3G05430.2	0	0	1.31452
AT3G05440.1	0	0	0
AT3G05450.1	0	0	0
AT3G05460.1	0	0	0
AT3G05470.1	7.548779	7.77012	8.805508
AT3G05480.1	1.674736	2.065519	1.99309
AT3G05480.2	0.26193	0.132612	0.207778
AT3G05480.3	0	0	0
AT3G05490.1	13.665885	13.411091	14.091487
AT3G05500.1	30.075662	29.770444	30.891588
AT3G05500.2	0.123118	0.123127	0
AT3G05510.1	4.175508	4.215117	3.786573
AT3G05510.2	3.406863	3.856001	3.295708
AT3G05520.1	18.564676	14.947826	21.271335
AT3G05520.2	0	0	0
AT3G05520.3	9.838306	12.976996	4.380521
AT3G05530.1	90.630229	88.638893	90.574009
AT3G05540.1	0	0	0
AT3G05545.1	23.595891	24.760164	25.261082
AT3G05550.1	0.856676	0.587751	0.993719
AT3G05560.1	432.401907	438.03631	431.133061
AT3G05560.2	0.310183	1.572944	2.67142
AT3G05560.3	4.710251	1.998885	4.533392
AT3G05570.1	15.912139	13.957453	13.128358
AT3G05580.1	4.372308	4.08092	4.682351
AT3G05580.2	0	0	0.099977
AT3G05590.1	627.746776	667.967501	621.6811
AT3G05590.2	0.800695	1.52924	1.086114
AT3G05590.3	0.156927	0	0
AT3G05600.1	11.107131	10.589404	12.520334
AT3G05600.2	4.572036	5.271452	4.30008
AT3G05610.1	0	0	0
AT3G05620.1	1.432305	1.801498	1.04715
AT3G05625.1	24.569694	21.0375	20.920646
AT3G05625.2	1.400687	0.827322	2.406608
AT3G05630.1	1.123937	0.879365	0.986845
AT3G05640.1	0.799983	1.108957	0.570809
AT3G05640.2	6.205644	6.959535	6.044924
AT3G05640.3	0	0	0.086708
AT3G05650.1	10.761028	10.076835	10.844909
AT3G05660.1	1.107964	0.989726	1.006914
AT3G05670.1	16.914901	19.203456	20.08603
AT3G05670.2	0	0	0
AT3G05670.3	1.457836	0.208602	0
AT3G05675.1	0.851965	1.240606	1.142557
AT3G05675.2	0	0.095403	0
AT3G05675.3	3.021091	2.088163	2.215179
AT3G05680.1	7.7164	8.510899	8.54246
AT3G05680.2	2.047711	1.44565	1.643548
AT3G05685.1	0	0	0
AT3G05685.2	0.326912	0.380132	0.150222
AT3G05685.3	2.614175	2.032607	1.531471
AT3G05690.1	8.62233	7.633017	7.622849
AT3G05690.2	0	0.117951	0.06143
AT3G05700.1	13.580308	13.116533	12.146755
AT3G05700.2	1.12622	0.841892	0.541399
AT3G05710.1	8.495451	9.268007	11.149111
AT3G05710.2	6.841618	5.568756	4.680367
AT3G05720.1	0.33129	0.167787	0.247522
AT3G05720.2	0	0	0
AT3G05725.1	0	0	0
AT3G05727.1	20.967867	19.357622	24.265208
AT3G05730.1	52.789174	59.196941	53.680848
AT3G05740.1	4.158762	3.977006	4.479751
AT3G05740.2	0.110595	0	0
AT3G05741.1	0	0	0
AT3G05746.1	0	0	0
AT3G05750.1	2.638941	2.664663	2.227495
AT3G05750.2	7.737384	7.015457	8.40994
AT3G05750.3	0.293414	0.896097	0.561933
AT3G05750.4	0	0	0
AT3G05760.1	42.381383	43.6373	38.940359
AT3G05760.2	0	0	0
AT3G05770.1	0	0	0
AT3G05770.2	0.109509	0	0.042403
AT3G05775.1	0	0	0
AT3G05780.1	0	0	0.068836
AT3G05790.1	0	0.135819	0
AT3G05790.2	2.912179	3.390965	3.202008
AT3G05800.1	3.25187	3.617171	4.172582
AT3G05810.1	16.648885	17.089916	17.499344
AT3G05810.2	0	0	0
AT3G05820.1	0.14383	0	0
AT3G05820.2	0.615116	0.599501	0.577883
AT3G05830.1	9.850459	10.746986	9.640247
AT3G05830.2	0.323002	0	0
AT3G05830.3	0.871068	1.331511	0.95013
AT3G05840.1	42.274516	50.205244	46.273762
AT3G05840.2	47.349654	41.314455	42.761246
AT3G05850.1	8.326714	8.364639	8.001999
AT3G05858.1	0.363482	0.84864	1.05317
AT3G05860.1	0	0	0
AT3G05860.2	0	0	0
AT3G05860.3	0	0	0
AT3G05870.1	0	0	0
AT3G05870.2	4.396728	6.794529	5.240805
AT3G05870.3	1.222288	1.921399	1.17685
AT3G05870.4	0	0	0
AT3G05870.5	0.446391	0.136433	0.220035
AT3G05870.6	4.473993	2.129172	4.603281
AT3G05870.7	0.706854	0	0
AT3G05880.1	18.986579	19.735691	21.377739
AT3G05890.1	8.559797	7.120388	7.934719
AT3G05900.1	46.906954	47.64922	39.924271
AT3G05900.2	76.452467	77.48635	83.860461
AT3G05910.1	48.023883	47.931966	47.210778
AT3G05910.2	16.115713	19.42605	21.346407
AT3G05920.1	0	0.058396	0
AT3G05920.2	0.102762	0	0.119301
AT3G05930.1	0.106214	0.05432	0.06165
AT3G05935.1	4.2738	4.98753	5.797276
AT3G05935.2	0.950916	2.237768	2.781444
AT3G05935.3	2.270538	7.473386	4.918083
AT3G05935.4	7.925773	0	1.811971
AT3G05935.5	0.098403	0	0.146988
AT3G05936.1	2.189016	2.821532	3.599751
AT3G05936.2	9.241273	8.70782	9.55342
AT3G05937.1	2.504758	2.37495	1.479891
AT3G05940.1	5.362057	5.127501	5.471668
AT3G05950.1	0	0	0
AT3G05960.1	0.136124	0.114866	0.131844
AT3G05970.1	28.008395	28.854948	29.583444
AT3G05975.1	0	0.074473	0
AT3G05980.1	1.634541	2.406719	2.286521
AT3G05990.1	5.221097	4.696356	5.307716
AT3G06000.1	0	0	0
AT3G06010.1	10.557523	11.655341	11.408835
AT3G06019.1	0	0	0
AT3G06020.1	14.241294	13.714232	13.331632
AT3G06030.1	8.470978	9.329177	8.096573
AT3G06035.1	81.71725	84.796976	74.732702
AT3G06040.1	45.332799	46.537548	45.013175
AT3G06040.2	0.249318	0.252352	0.699951
AT3G06040.3	42.849059	39.72754	37.739081
AT3G06050.1	76.807442	85.431457	79.546827
AT3G06050.2	0	0.502712	0.296122
AT3G06060.1	17.094306	13.70184	15.470087
AT3G06060.2	0.869445	1.141328	0.911515
AT3G06070.1	42.327813	42.361705	42.56206
AT3G06080.1	2.464137	2.227838	2.249116
AT3G06080.2	23.629093	25.137426	26.38461
AT3G06085.1	0	0	0
AT3G06090.1	0	0	0
AT3G06100.1	0.483592	0.247461	0.561801
AT3G06100.2	0	0.341225	0
AT3G06100.3	0	0	0
AT3G06110.1	0	2.021351	0
AT3G06110.2	7.466416	6.412146	8.910546
AT3G06110.3	11.663196	9.437166	8.530181
AT3G06120.1	2.444695	1.967804	1.69078
AT3G06130.1	33.622147	30.669763	32.699979
AT3G06130.2	0	0	0
AT3G06140.1	10.805825	10.789729	11.130373
AT3G06145.1	27.223047	25.253031	24.721585
AT3G06150.1	14.149283	14.153365	13.854614
AT3G06160.1	3.624044	5.429933	3.683554
AT3G06160.2	3.829327	2.731663	0
AT3G06160.3	0.452175	0.491774	0.38893
AT3G06160.4	0.751261	0.236372	0.811124
AT3G06160.5	0.303499	1.41117	3.421087
AT3G06170.1	18.91117	19.422215	19.688414
AT3G06180.1	4.431791	4.937072	5.046255
AT3G06180.2	0.760762	0	1.368116
AT3G06190.1	14.97897	13.790883	15.121445
AT3G06190.2	0	0	0
AT3G06190.3	0.339087	0.362534	0.531714
AT3G06190.4	1.304284	1.290084	0
AT3G06190.5	0.914923	1.505273	1.434149
AT3G06200.1	23.021642	24.528657	26.124017
AT3G06210.1	2.146831	2.726291	2.94351
AT3G06210.2	1.338698	1.036245	0.383099
AT3G06220.1	6.860104	5.447612	6.139996
AT3G06230.1	0	0	0
AT3G06240.1	6.112755	5.840345	5.932923
AT3G06250.1	8.261021	8.208797	9.450883
AT3G06250.2	0.587388	0.646754	0.643325
AT3G06250.3	0	0	0
AT3G06260.1	0	0	0
AT3G06270.1	7.848532	8.02017	7.879099
AT3G06280.1	0	0	0
AT3G06290.1	0	0	0
AT3G06290.2	4.995416	4.751707	4.446282
AT3G06290.3	2.878716	2.536358	3.074466
AT3G06290.4	1.95803	3.105667	3.084145
AT3G06300.1	12.871479	13.903994	12.175376
AT3G06310.1	26.404937	29.359616	21.279295
AT3G06310.2	0.354472	0.359351	0.156201
AT3G06310.3	13.039655	11.396669	18.579215
AT3G06320.1	41.896808	42.397349	40.91776
AT3G06330.1	15.30158	13.997912	14.389875
AT3G06330.2	0.341485	0.251806	0
AT3G06330.3	0.298311	0.311233	0.620174
AT3G06330.4	0.599327	0.135565	0.542758
AT3G06340.1	1.448332	1.038959	0.372698
AT3G06340.2	2.50408	4.903301	5.491268
AT3G06340.3	4.332627	2.191576	2.804692
AT3G06340.4	0.058064	0.15882	0.064724
AT3G06350.1	60.328432	60.763061	60.560089
AT3G06360.1	4.574641	4.501206	3.563205
AT3G06370.1	1.153358	1.066542	1.502803
AT3G06370.2	0.664671	0.138807	0.232557
AT3G06370.3	0	0	0
AT3G06370.4	3.78153	4.693391	4.84942
AT3G06380.1	17.310422	14.517876	15.359855
AT3G06380.2	0.660242	1.072163	1.835233
AT3G06390.1	0	0	0
AT3G06400.1	28.392283	29.048733	33.654242
AT3G06400.2	13.406549	12.311877	13.189453
AT3G06400.3	7.694137	7.732825	2.708175
AT3G06410.1	15.481415	16.240148	15.298172
AT3G06420.1	11.977921	12.579909	12.748459
AT3G06430.1	30.553452	30.373497	32.310304
AT3G06435.1	0.587015	0.693283	0.68354
AT3G06435.2	0.116089	0.063594	0.037395
AT3G06436.1	0	0	0
AT3G06440.1	7.584272	8.000579	7.579537
AT3G06440.2	0	0	0.634938
AT3G06450.1	5.692277	5.574395	8.92583
AT3G06450.2	2.007607	2.688327	3.639645
AT3G06450.3	6.707993	7.881043	3.551151
AT3G06450.4	0	0.510979	0
AT3G06455.1	3.180632	3.228198	2.728619
AT3G06460.1	0	0	0
AT3G06470.1	16.861478	14.612838	14.449461
AT3G06480.1	12.886101	13.185596	13.173341
AT3G06480.2	0.120135	0.629369	0.21645
AT3G06483.1	26.577834	25.268908	26.268813
AT3G06490.1	0.160442	0.255321	0.159836
AT3G06500.1	7.24941	7.799185	8.189054
AT3G06500.2	1.433625	0.407446	0.113991
AT3G06510.1	62.810636	65.230228	64.136938
AT3G06510.2	19.40348	17.525627	15.034738
AT3G06520.1	0	0	0
AT3G06520.2	2.995968	3.354007	3.723866
AT3G06530.1	0	0	0
AT3G06530.2	0	0	2.634362
AT3G06530.3	0	0	0
AT3G06530.4	14.389732	14.65732	11.706737
AT3G06530.5	0.160028	0	0.608322
AT3G06540.1	13.957971	13.2564	13.272166
AT3G06545.1	0	0	0
AT3G06550.1	4.925398	6.270741	5.144678
AT3G06550.2	5.017493	4.194368	4.965319
AT3G06550.3	62.60964	61.137113	60.281478
AT3G06560.1	0.072115	0	0
AT3G06570.1	8.274549	9.954125	7.92598
AT3G06580.1	27.566553	27.330493	27.363065
AT3G06590.1	16.162689	15.120091	16.503484
AT3G06590.2	0.560594	1.460574	0.717277
AT3G06590.3	0.026514	0	0.029246
AT3G06590.4	0	0	0
AT3G06600.1	0	0	0
AT3G06600.2	0.881872	0.85074	0.240014
AT3G06600.3	0	0	0.266445
AT3G06610.1	36.601458	38.61571	34.823869
AT3G06620.1	7.855216	8.261487	8.291663
AT3G06630.1	0	0.0651	0
AT3G06630.2	1.847838	1.82031	1.560633
AT3G06630.3	0	0	0
AT3G06630.4	0	0.040916	0.307675
AT3G06630.5	0.159123	0.126432	0.141435
AT3G06630.6	0.121968	0	0.071111
AT3G06630.7	0	0	0
AT3G06640.1	0	0	0
AT3G06640.2	0.867987	0.780755	0.744779
AT3G06640.3	0	0.603131	0.346848
AT3G06650.1	95.441825	97.08418	97.426304
AT3G06650.2	0.608485	0.672956	0.379922
AT3G06660.1	11.51244	11.614039	11.895876
AT3G06670.1	31.600236	30.397102	31.625191
AT3G06670.2	0	0	0
AT3G06680.1	0	0	0
AT3G06680.2	39.917627	31.584582	21.595377
AT3G06680.3	161.460683	130.274252	163.344276
AT3G06690.1	4.247368	3.351662	3.439787
AT3G06700.1	634.632432	577.436452	645.574015
AT3G06700.2	35.22418	37.567938	30.191188
AT3G06700.3	20.076972	22.297764	18.19233
AT3G06710.1	0.56135	0.433663	0.621273
AT3G06720.1	2.445331	1.991584	1.669619
AT3G06720.2	50.641885	52.638586	53.111157
AT3G06730.1	68.346712	69.444539	67.502142
AT3G06740.1	25.570031	27.682587	24.255473
AT3G06750.1	66.588776	67.322043	68.599737
AT3G06760.1	16.986768	18.53155	18.511281
AT3G06760.2	0.31975	0.854926	0.345131
AT3G06770.1	1.543509	0	0.384361
AT3G06770.2	6.703866	6.552947	5.61804
AT3G06770.3	6.484301	6.92083	3.997403
AT3G06770.4	1.178163	0.132045	1.819242
AT3G06770.5	3.052431	5.721229	7.781262
AT3G06778.1	2.712024	2.195413	2.551851
AT3G06780.1	11.994749	9.227348	11.303245
AT3G06790.1	0	0	0
AT3G06790.2	40.39342	40.833751	37.616323
AT3G06810.1	17.335246	17.963103	17.531823
AT3G06820.1	1.81614	0.774988	0.326026
AT3G06820.2	1.56534	1.113142	1.024129
AT3G06820.3	5.650023	6.127022	7.185784
AT3G06830.1	0.018406	0.037224	0.042793
AT3G06840.1	10.136744	10.156625	11.45579
AT3G06850.1	14.363227	15.173903	13.532834
AT3G06850.2	2.318721	1.934352	1.94938
AT3G06860.1	33.597557	35.376151	37.137498
AT3G06868.1	19.842113	20.559352	21.110371
AT3G06870.1	0.105475	0.432535	0.48978
AT3G06880.1	0	0	0
AT3G06880.2	16.823608	18.08613	16.510895
AT3G06880.3	0.560437	0.441756	0.537082
AT3G06880.4	1.680767	2.130317	1.231666
AT3G06880.5	2.675498	2.21885	3.44018
AT3G06890.1	1.843456	2.268998	2.424511
AT3G06895.1	0	0	0
AT3G06910.1	5.431194	4.808705	4.645637
AT3G06920.1	1.619219	1.792955	2.526998
AT3G06920.2	0.246627	0.625586	0.626932
AT3G06920.3	2.594695	2.129625	0.825024
AT3G06930.1	18.059476	19.667324	19.288029
AT3G06930.2	2.68383	1.742296	2.093375
AT3G06950.1	16.618426	15.841564	14.734656
AT3G06960.1	12.19484	10.866852	11.023499
AT3G06960.2	0.206903	0.283558	0.149687
AT3G06970.1	0.049699	0.050776	0.057701
AT3G06980.1	58.272194	59.255344	58.288041
AT3G06985.1	0.309932	0	0
AT3G06990.1	0.511855	0.136588	0.344366
AT3G07000.1	0.439473	0.666923	0.650162
AT3G07005.1	0	0	0
AT3G07010.1	31.291988	34.086204	34.217743
AT3G07010.2	0.263526	0.26514	0.238125
AT3G07020.1	6.850435	7.60962	5.667324
AT3G07020.2	6.36535	6.345786	6.797393
AT3G07020.3	0	0	0
AT3G07030.1	0	0.241503	0
AT3G07030.2	0	0.617235	0.654751
AT3G07030.4	24.640112	21.446166	23.28552
AT3G07030.5	0	0	0
AT3G07040.1	4.817119	3.926647	3.894451
AT3G07050.1	64.655418	65.059472	65.432288
AT3G07060.1	4.552636	4.299204	4.707953
AT3G07070.1	0	0	0.026088
AT3G07080.1	5.622262	6.321077	5.923985
AT3G07090.1	82.636154	82.237711	86.625858
AT3G07090.2	11.67508	10.563138	8.895779
AT3G07100.1	28.080143	28.688396	30.167571
AT3G07110.1	249.024741	238.211594	240.696185
AT3G07110.2	0	0	0.177372
AT3G07120.1	0.396572	0.550015	0.79572
AT3G07130.1	4.309169	4.699076	4.984756
AT3G07130.2	0.223843	0.596948	0.076792
AT3G07140.1	5.046227	5.40602	5.003275
AT3G07140.2	9.592267	9.449324	12.021032
AT3G07150.1	0.426733	0.878243	0.990005
AT3G07160.1	0	0	0
AT3G07160.2	19.021549	18.252933	21.25311
AT3G07160.3	8.855973	8.547276	6.095842
AT3G07170.1	48.256354	49.741524	50.841642
AT3G07170.2	0	0	0
AT3G07180.1	23.36721	24.588824	25.378369
AT3G07180.2	0	0	0
AT3G07180.3	0	0	0
AT3G07190.1	10.334329	11.709381	11.237488
AT3G07195.1	2.531063	2.536521	2.316341
AT3G07195.2	0	0	0.235676
AT3G07200.1	5.081723	3.914408	6.553179
AT3G07200.2	4.685652	5.978392	3.930427
AT3G07200.3	0.192462	0	0
AT3G07210.1	6.892829	6.672167	7.146885
AT3G07220.1	24.384226	22.35847	23.209978
AT3G07230.1	232.281876	240.912433	229.742745
AT3G07250.1	0.018326	0.037061	0
AT3G07255.1	0	0.038326	0.087496
AT3G07260.1	0.389773	0.710946	0.674634
AT3G07270.1	13.547623	13.974919	13.862184
AT3G07270.2	20.980737	16.831698	19.75601
AT3G07273.1	5.014575	2.524164	4.231591
AT3G07290.1	1.700513	1.771256	1.506423
AT3G07300.1	5.909085	8.304964	7.136216
AT3G07300.2	0	0	0.479207
AT3G07300.3	12.692579	12.611061	11.084321
AT3G07310.1	39.257926	41.128544	40.996991
AT3G07310.2	0.155572	0.43993	0.515806
AT3G07320.1	24.408245	23.311263	23.009117
AT3G07330.1	19.412245	19.798325	19.661716
AT3G07330.2	0	0	0
AT3G07340.1	5.628508	6.857728	6.282961
AT3G07340.2	0.330895	0.067368	0.323989
AT3G07350.1	0.272102	0.441508	0.1581
AT3G07360.1	24.512387	22.831054	24.099171
AT3G07360.10	5.319456	9.792997	7.24685
AT3G07360.2	0	0	0
AT3G07360.3	4.086187	1.365518	3.028783
AT3G07360.4	1.407853	1.577495	1.362141
AT3G07360.5	0	0	0
AT3G07360.6	0.7166	0.711077	0.958908
AT3G07360.7	0	0	0
AT3G07360.8	0.827018	0	0
AT3G07360.9	0	0.229857	0
AT3G07370.1	8.003833	9.257519	8.684687
AT3G07380.1	0.030514	0	0
AT3G07390.1	90.324982	92.28631	86.006162
AT3G07390.2	1.83513	0.213772	0
AT3G07400.1	9.107114	10.039094	9.038277
AT3G07410.1	30.765885	29.717395	31.400687
AT3G07420.1	4.184962	3.601472	3.581506
AT3G07420.2	0.081954	0.40544	0.331295
AT3G07425.1	0.202035	0.105001	0.35108
AT3G07430.1	120.501686	110.992453	110.359548
AT3G07440.1	9.118568	9.844205	8.884497
AT3G07440.2	4.308584	3.414061	3.694645
AT3G07450.1	2.529929	1.258261	1.386287
AT3G07460.1	37.790428	40.799759	37.595788
AT3G07460.2	12.302837	8.410877	10.645855
AT3G07470.1	51.523859	51.519824	52.095235
AT3G07470.2	0.843992	0.700018	0.606055
AT3G07470.3	0.155485	1.163337	0.634356
AT3G07480.1	64.62189	65.841155	61.633427
AT3G07490.1	0	0	0
AT3G07500.1	4.836893	5.867439	5.356305
AT3G07510.1	13.380979	13.010128	12.109133
AT3G07510.2	7.103963	5.782852	4.833615
AT3G07510.3	1.620325	1.069572	1.740708
AT3G07520.1	2.738931	2.883771	3.18728
AT3G07522.1	0	0	0
AT3G07525.1	2.34566	1.387407	2.778021
AT3G07525.2	2.682749	4.012792	2.95648
AT3G07530.1	0.357052	0	0
AT3G07530.2	0	0.497641	1.44464
AT3G07530.3	1.728158	1.529828	0
AT3G07530.4	0	0	0
AT3G07530.5	0	0.53537	0.78309
AT3G07540.1	14.540054	14.937745	16.240083
AT3G07550.1	4.986042	3.541278	4.065019
AT3G07550.2	1.66133	3.012004	2.594962
AT3G07550.3	0	0	0
AT3G07560.1	57.266521	56.272196	57.436731
AT3G07565.1	8.625638	7.352751	6.358782
AT3G07565.2	0	0.081131	0
AT3G07565.3	1.889115	3.025769	4.93124
AT3G07565.4	0.327995	1.036213	0.371703
AT3G07568.1	45.673713	45.219441	47.555595
AT3G07570.1	9.329343	8.790272	8.858197
AT3G07580.1	8.694477	8.455065	8.455211
AT3G07580.2	0.611897	0.898421	0.26936
AT3G07590.1	20.46919	20.392904	22.246244
AT3G07590.2	2.302655	1.656831	1.639818
AT3G07590.3	2.312391	2.354884	1.837403
AT3G07600.1	0.295565	0.380536	0.085702
AT3G07600.2	0	0	0
AT3G07610.1	7.168552	6.544816	8.095172
AT3G07610.2	0.31817	0.409836	0.37671
AT3G07610.3	0	1.582595	0
AT3G07620.1	0.305882	0.217381	0.177703
AT3G07630.1	17.445558	14.523569	16.517928
AT3G07630.2	0.950214	0.876189	2.096673
AT3G07630.3	0.371426	0.352387	0.694261
AT3G07640.1	16.018923	15.131247	12.512159
AT3G07650.1	2.515141	1.229543	0.914957
AT3G07650.2	0	0	0
AT3G07650.3	0	0	0
AT3G07650.4	0.461637	1.711211	1.5956
AT3G07660.1	23.968817	24.688442	25.490211
AT3G07670.1	15.850151	15.386685	16.142294
AT3G07670.2	1.693707	2.128319	1.574217
AT3G07680.1	51.75057	55.087421	53.613689
AT3G07690.1	2.142258	1.963994	1.939894
AT3G07690.2	6.398892	5.546687	5.874174
AT3G07700.1	50.401856	51.173242	52.118936
AT3G07700.2	0.114714	0	0.36419
AT3G07700.3	0	0.051893	0.266529
AT3G07700.4	22.125571	21.756895	21.587023
AT3G07710.1	0	0	0
AT3G07720.1	51.438294	49.345445	54.087356
AT3G07730.1	3.138893	4.067456	3.732651
AT3G07730.2	0	0	0
AT3G07740.1	8.126982	7.607274	7.214175
AT3G07740.2	0	0	0
AT3G07740.3	0	0	0
AT3G07740.4	0	0	0
AT3G07750.1	14.891033	15.956086	16.647551
AT3G07750.2	0.756415	0.687966	0.398145
AT3G07760.1	13.814217	13.775398	13.311082
AT3G07760.10	0.5504	0.124842	0.164688
AT3G07760.11	0	0	0
AT3G07760.2	10.173366	11.66162	11.181989
AT3G07760.3	0.457959	0.437025	0
AT3G07760.4	0	0.324279	0.407893
AT3G07760.5	2.261741	0.606723	1.971217
AT3G07760.6	0.097767	0	0.532502
AT3G07760.7	0.639422	0	0.422733
AT3G07760.8	0	0	0
AT3G07760.9	0	0.426049	0.673056
AT3G07770.1	7.930478	11.277041	5.727828
AT3G07770.2	66.899069	68.184921	74.517572
AT3G07770.3	2.541341	1.400504	1.154822
AT3G07780.1	34.594499	34.163123	34.074622
AT3G07780.2	0.271435	0.119032	0.649417
AT3G07780.3	0.154146	0.226178	0.079576
AT3G07790.1	26.527708	27.417577	27.429454
AT3G07800.1	10.476492	10.512904	9.543579
AT3G07810.1	16.568294	20.08899	20.00698
AT3G07810.2	14.025723	10.305812	11.453329
AT3G07820.1	0.146222	0.148385	0.101943
AT3G07830.1	0.086797	0.058714	0.067238
AT3G07840.1	0	0	0
AT3G07850.1	1.155545	0.992844	1.284539
AT3G07860.1	11.67171	11.975745	11.515979
AT3G07860.2	0.894754	1.224826	0.399204
AT3G07860.3	3.295944	3.073185	4.295284
AT3G07870.1	11.17001	9.95237	9.815074
AT3G07880.1	60.040469	63.237002	64.32708
AT3G07890.1	1.937323	1.855685	1.811213
AT3G07890.2	0.724648	0.400637	0.772631
AT3G07890.3	2.529898	1.270715	1.634389
AT3G07890.4	9.164878	10.098145	9.914824
AT3G07890.5	1.173423	1.936152	0.16893
AT3G07900.1	0.086213	0.021817	0.025052
AT3G07910.1	46.999903	44.313292	47.087093
AT3G07920.1	0.174994	0.119537	0.203103
AT3G07930.1	0	0	0
AT3G07930.2	0.493264	0	0.30454
AT3G07930.3	2.996795	3.880661	3.740654
AT3G07930.4	0.881618	0.445451	0.761349
AT3G07940.1	12.558753	15.120976	13.727071
AT3G07940.2	0.752586	0.237633	0
AT3G07950.1	30.899576	29.188756	30.80673
AT3G07960.1	1.827434	3.326118	2.372719
AT3G07960.2	0	0	0.124793
AT3G07960.3	0.291307	0	0.245884
AT3G07960.4	0.420862	0	0
AT3G07970.1	0.446561	0.213046	0.335792
AT3G07980.1	2.354482	2.745205	3.51527
AT3G07980.2	0.595491	0.723972	0.180627
AT3G07980.3	0.679335	0.672269	0
AT3G07990.1	8.609167	8.094466	8.821938
AT3G08000.1	5.631951	6.466525	3.852571
AT3G08010.1	73.708422	72.845964	79.014031
AT3G08020.1	13.618374	14.141948	13.953917
AT3G08030.1	87.792984	90.058983	91.388807
AT3G08030.2	0.471362	0.447483	0.532096
AT3G08040.1	0.878411	0.871363	1.087016
AT3G08040.2	0.078226	0	0
AT3G08490.1	1.514006	1.425218	1.494832
AT3G08500.1	1.282494	0.899657	1.003214
AT3G08505.1	0	0	0.165116
AT3G08505.2	10.051906	10.705751	10.33936
AT3G08505.3	0.895352	0.478696	0
AT3G08510.1	54.59111	59.491628	62.039673
AT3G08510.2	0	0	0
AT3G08510.3	0	0	0
AT3G08510.4	0.888904	0	0.142557
AT3G08520.1	451.012243	420.910316	406.364943
AT3G08530.1	68.343999	70.081295	69.755496
AT3G08550.1	16.921697	18.060054	16.695119
AT3G08560.1	0.21257	0.51035	0.49316
AT3G08570.1	2.931788	2.981909	3.077709
AT3G08580.1	0.131502	0.144091	0.405435
AT3G08580.2	807.245488	823.022428	834.979777
AT3G08590.1	116.577678	113.556862	116.620303
AT3G08590.2	58.384128	61.706207	56.755814
AT3G08600.1	11.993496	12.782484	12.66972
AT3G08610.1	334.547466	343.275689	332.371142
AT3G08620.1	12.590946	12.182843	11.289472
AT3G08620.2	0	0	0
AT3G08630.1	13.242624	12.681978	12.863078
AT3G08636.1	0	0	0
AT3G08640.1	71.326061	75.694222	72.316836
