	CRR341293	CRR341294
AT3G47965.1	14.777305	17.037495
AT3G47980.1	12.280521	11.594034
AT3G47990.1	6.2986	5.353661
AT3G47990.2	0	0
AT3G47990.3	1.190239	1.076697
AT3G47990.4	0	0
AT3G47990.5	9.842993	9.209666
AT3G48000.1	108.748975	109.661082
AT3G48010.1	0.020575	0.173194
AT3G48020.1	3.110655	3.203316
AT3G48030.1	0	0
AT3G48030.2	16.444411	16.050071
AT3G48040.1	10.256005	6.440461
AT3G48040.2	0	1.754763
AT3G48050.1	2.562857	2.225771
AT3G48050.2	14.984398	15.392334
AT3G48060.1	3.348881	4.515773
AT3G48060.2	4.273985	1.991574
AT3G48060.3	1.630999	1.487398
AT3G48070.1	12.450845	14.576968
AT3G48070.2	8.697732	5.741933
AT3G48070.3	0.910014	4.157425
AT3G48080.1	2.744508	3.317081
AT3G48090.1	4.901052	5.972819
AT3G48090.2	13.349666	12.622746
AT3G48100.1	3.237492	3.894278
AT3G48110.1	29.19084	30.490521
AT3G48120.1	8.318968	8.464779
AT3G48120.2	8.781465	5.012872
AT3G48131.1	0	0
AT3G48140.1	415.953972	430.531835
AT3G48150.1	2.570888	5.756143
AT3G48150.2	3.445766	0
AT3G48160.1	0	0.960727
AT3G48160.2	2.902146	1.831071
AT3G48170.1	56.533213	60.875324
AT3G48180.1	6.785154	7.048981
AT3G48185.1	2.186081	2.065702
AT3G48187.1	4.002334	3.922194
AT3G48190.1	0.03814	0
AT3G48190.2	3.352284	3.17754
AT3G48190.3	0	0
AT3G48195.1	5.435408	5.49979
AT3G48200.1	33.596722	35.23084
AT3G48205.1	0	0
AT3G48205.2	0	0
AT3G48208.1	0	0
AT3G48209.1	0	0
AT3G48210.1	7.781683	9.91271
AT3G48220.1	0	0
AT3G48230.1	0.092283	0.194239
AT3G48231.1	0	0
AT3G48240.1	1.132868	1.369168
AT3G48250.1	4.139573	3.730408
AT3G48260.1	0.557795	0.868821
AT3G48260.2	0.518903	0.204933
AT3G48270.1	0.035054	0
AT3G48280.1	4.072873	4.898517
AT3G48290.1	0	0
AT3G48290.2	0.761629	0.672185
AT3G48298.1	0	0
AT3G48300.1	0.203885	0.250348
AT3G48300.2	0	0
AT3G48310.1	17.134103	17.242225
AT3G48320.1	14.825499	12.80155
AT3G48330.1	19.271016	20.326948
AT3G48330.2	3.4671	0
AT3G48330.3	0	1.55015
AT3G48330.4	0	0
AT3G48340.1	32.822512	30.896853
AT3G48343.1	0	0
AT3G48344.1	0.352783	0.222935
AT3G48346.1	0	0
AT3G48350.1	20.270209	21.698208
AT3G48350.2	0.756603	1.522989
AT3G48360.1	18.559967	20.409037
AT3G48360.2	8.019344	8.21719
AT3G48360.3	64.77623	63.945788
AT3G48380.1	9.227963	8.645754
AT3G48380.2	4.568038	5.323193
AT3G48380.3	0	0
AT3G48390.1	0.486657	0.712444
AT3G48400.1	0	0
AT3G48410.1	0	3.558122
AT3G48410.2	3.670464	0
AT3G48420.1	182.422619	183.088125
AT3G48425.1	10.852069	9.854408
AT3G48430.1	8.983393	7.272526
AT3G48430.2	0.959419	3.181562
AT3G48440.1	7.412818	7.264423
AT3G48450.1	0.20325	0
AT3G48450.2	2.871163	3.771869
AT3G48460.1	12.326112	13.090979
AT3G48470.1	0	0
AT3G48470.2	2.265545	2.329786
AT3G48475.1	0.074167	0.10088
AT3G48480.1	1.192688	0.931416
AT3G48490.1	9.273016	9.397697
AT3G48500.1	46.555791	49.220636
AT3G48500.2	8.766854	5.521181
AT3G48510.1	1.437953	1.558175
AT3G48520.1	1.052659	0.830802
AT3G48530.1	41.424079	41.743445
AT3G48540.1	3.495459	3.845652
AT3G48550.1	7.390547	7.331778
AT3G48550.2	0.173055	0
AT3G48560.1	221.066213	219.703057
AT3G48570.1	13.866088	12.589807
AT3G48580.1	0.087957	0
AT3G48580.2	0	0
AT3G48580.3	0.519226	0.989569
AT3G48590.1	32.6498	29.767174
AT3G48600.1	0.93703	0
AT3G48600.2	2.438292	3.84433
AT3G48610.1	26.690291	27.123331
AT3G48620.1	0.046861	0
AT3G48630.1	0	0
AT3G48640.1	0	0
AT3G48640.2	0	0
AT3G48640.3	0.25278	0.887682
AT3G48660.1	7.684074	5.938766
AT3G48670.1	1.322786	0
AT3G48670.2	15.565823	14.460418
AT3G48670.3	4.244286	7.434084
AT3G48675.1	0	0
AT3G48680.1	58.614987	60.471668
AT3G48690.1	201.511732	209.105932
AT3G48700.1	1.74172	1.028505
AT3G48710.1	13.584514	14.896472
AT3G48720.1	27.326122	28.813948
AT3G48730.1	226.770324	230.559592
AT3G48740.1	101.877647	97.443378
AT3G48750.1	30.787731	33.017729
AT3G48760.1	37.813765	37.027893
AT3G48770.1	0	0
AT3G48770.2	0.150506	0.149991
AT3G48780.1	18.679147	17.858431
AT3G48780.2	0	0
AT3G48790.1	0.394893	0
AT3G48790.2	0	0.200574
AT3G48800.1	19.033606	17.112355
AT3G48810.1	2.539024	3.246925
AT3G48820.1	5.539379	3.517507
AT3G48820.2	5.951303	8.92807
AT3G48830.1	1.838218	2.049928
AT3G48835.1	0.037984	0.159921
AT3G48840.1	0.294414	0
AT3G48840.2	0	0.090042
AT3G48850.1	1.18835	0.625368
AT3G48860.1	0.71116	0
AT3G48860.2	21.251681	21.988003
AT3G48860.3	0.331054	0.098431
AT3G48870.1	123.590514	107.075331
AT3G48870.2	10.936118	22.845277
AT3G48870.3	0	0.284878
AT3G48870.4	5.828818	6.327616
AT3G48880.1	1.717639	0.654572
AT3G48880.2	18.452912	19.567738
AT3G48880.3	0.410506	0.659562
AT3G48890.1	72.944667	77.459924
AT3G48900.1	0	0.550489
AT3G48900.2	0.600057	0.8227
AT3G48900.3	1.026126	0
AT3G48920.1	2.41113	2.402136
AT3G48930.1	508.163513	532.027709
AT3G48940.1	0.469954	0.556711
AT3G48950.1	0	0
AT3G48960.1	0	0
AT3G48970.1	0.316641	1.466315
AT3G48970.2	0	0.095706
AT3G48970.3	4.510059	4.786168
AT3G48980.1	6.533956	7.092848
AT3G48980.2	0.243054	0
AT3G48990.1	204.341021	206.074759
AT3G49000.1	10.811328	12.203459
AT3G49010.1	169.338558	152.870032
AT3G49010.2	477.304328	479.456971
AT3G49010.3	26.419765	25.189923
AT3G49010.4	3.140555	7.819586
AT3G49010.5	0.438778	1.180783
AT3G49010.6	0.223593	0.375492
AT3G49010.7	1.044182	0.667777
AT3G49020.1	0	0.121981
AT3G49030.1	0	0
AT3G49030.2	0	0
AT3G49040.1	0	0
AT3G49045.1	0	0
AT3G49050.1	7.874512	7.901175
AT3G49055.1	0.102895	0.180492
AT3G49060.1	7.95074	7.068258
AT3G49060.2	3.085561	3.400248
AT3G49060.3	0.125621	0.057665
AT3G49070.1	0.320808	0.728066
AT3G49070.2	1.415011	1.222054
AT3G49080.1	52.803609	55.921741
AT3G49100.1	30.574174	32.332092
AT3G49100.2	0.743506	1.503184
AT3G49110.1	23.147279	23.750025
AT3G49115.1	2.041085	0
AT3G49120.1	92.467007	90.628612
AT3G49130.1	0	0.431402
AT3G49140.1	47.411003	47.143711
AT3G49142.1	1.68002	1.742588
AT3G49150.1	0	0
AT3G49155.1	0.070387	0.147255
AT3G49160.1	1.217776	0
AT3G49160.2	0	0.910025
AT3G49160.3	1.645245	2.221178
AT3G49170.1	4.917495	4.493214
AT3G49180.1	11.468726	11.947885
AT3G49190.1	1.598668	1.819695
AT3G49200.1	0.029988	0.063118
AT3G49210.1	4.234699	4.020186
AT3G49210.2	0	0.612193
AT3G49220.1	55.55474	51.601094
AT3G49220.2	0.240917	0.78168
AT3G49220.3	0	0
AT3G49230.1	0.230439	0.121321
AT3G49240.1	9.475505	10.651151
AT3G49250.1	8.312902	8.307265
AT3G49260.1	0	0
AT3G49260.2	52.706765	51.055543
AT3G49260.3	8.265846	8.984307
AT3G49260.4	0.595375	0.201193
AT3G49270.1	0	0
AT3G49270.2	0	0
AT3G49270.3	0	0
AT3G49290.1	2.139902	2.306609
AT3G49290.2	6.181187	9.015398
AT3G49300.1	0	0.137723
AT3G49305.1	0	0
AT3G49307.1	0	0
AT3G49310.1	14.16161	14.696097
AT3G49320.1	4.335106	3.723543
AT3G49320.2	0.366416	0.920825
AT3G49330.1	2.87495	3.027655
AT3G49330.2	0	0
AT3G49340.1	0.084064	0.176978
AT3G49350.1	12.688581	11.761202
AT3G49360.1	20.260762	18.808276
AT3G49370.1	2.256414	2.14376
AT3G49380.1	0.581798	0.816515
AT3G49390.1	5.374861	4.238198
AT3G49390.2	23.214146	24.641805
AT3G49390.3	0.25274	0.404438
AT3G49400.1	2.003185	0.957515
AT3G49400.2	0	0
AT3G49400.3	0	1.309659
AT3G49400.4	0	0
AT3G49410.1	1.600731	0.639342
AT3G49410.2	0.16485	0
AT3G49410.3	0	0
AT3G49410.4	0	1.175857
AT3G49420.1	8.124283	8.59037
AT3G49420.2	0	0
AT3G49420.3	0	0
AT3G49430.1	72.30574	71.975161
AT3G49430.2	0	0.684995
AT3G49430.3	0	0
AT3G49430.4	0.828575	0.967205
AT3G49430.5	0	0
AT3G49430.6	0	1.437018
AT3G49430.7	6.585207	6.06611
AT3G49440.1	0.289596	0
AT3G49450.1	0.084511	0.04448
AT3G49460.1	0	0
AT3G49470.1	97.368081	120.290846
AT3G49470.2	66.817027	50.221508
AT3G49480.1	0.116201	0
AT3G49480.2	0	0.040464
AT3G49490.1	18.278024	16.291082
AT3G49500.1	8.627274	4.205776
AT3G49500.2	0	0
AT3G49500.3	0.617887	0.88542
AT3G49500.4	1.711113	4.8007
AT3G49500.5	0	1.658842
AT3G49510.1	1.26252	0.806929
AT3G49520.1	0.09018	0
AT3G49530.1	17.254607	17.476772
AT3G49530.2	0.594425	0.451862
AT3G49540.1	0	0
AT3G49550.1	7.552139	8.36803
AT3G49551.1	2.273253	0.855697
AT3G49560.1	113.120547	117.459805
AT3G49570.1	34.775679	40.189944
AT3G49580.1	25.720372	35.140896
AT3G49580.2	0	0
AT3G49580.3	19.489826	2.854957
AT3G49590.1	0.999783	1.575225
AT3G49590.2	8.052408	9.059264
AT3G49590.3	0	0.313865
AT3G49600.1	0.797745	3.004699
AT3G49600.2	4.079657	1.278304
AT3G49600.3	7.536391	8.224474
AT3G49601.1	42.831172	45.390743
AT3G49610.1	0.053239	0
AT3G49620.1	6.143115	5.903206
AT3G49630.1	0	0
AT3G49630.2	0.169818	0
AT3G49630.3	0.277166	0.121052
AT3G49640.1	8.887778	8.587014
AT3G49640.2	0.537673	2.053054
AT3G49640.3	0.863791	0.342878
AT3G49640.4	0	0
AT3G49640.5	0	0
AT3G49645.1	1.846005	4.635141
AT3G49645.2	3.767376	0.833873
AT3G49650.1	3.411522	3.329022
AT3G49660.1	4.245203	4.811549
AT3G49670.1	28.711507	28.786388
AT3G49680.1	47.323423	39.23136
AT3G49680.2	82.998698	92.390613
AT3G49690.1	1.221241	1.285464
AT3G49700.1	0	0
AT3G49710.1	4.615876	4.808279
AT3G49720.1	84.025998	77.88838
AT3G49720.2	2.188504	5.068214
AT3G49720.3	0	0
AT3G49725.1	8.7966	7.725961
AT3G49730.1	3.236218	3.439229
AT3G49740.1	0.185958	0.040203
AT3G49744.1	0	0
AT3G49750.1	4.579791	5.267293
AT3G49750.2	0	0
AT3G49760.1	3.459136	3.962074
AT3G49770.1	0	0
AT3G49780.1	3.859133	4.978523
AT3G49790.1	6.118234	5.855327
AT3G49796.1	0.183989	0.582599
AT3G49800.1	25.326734	23.0873
AT3G49810.1	9.983807	8.050921
AT3G49820.1	0.347643	0.512593
AT3G49830.1	0.256677	0.438972
AT3G49840.1	2.39399	1.039462
AT3G49840.2	1.314876	3.173821
AT3G49845.1	2.901746	1.58502
AT3G49845.2	1.876206	2.564395
AT3G49850.1	12.995414	14.93078
AT3G49850.2	1.094207	0.779542
AT3G49860.1	4.310321	3.869936
AT3G49870.1	43.318569	45.429534
AT3G49870.2	0.068654	0.514817
AT3G49880.1	8.28298	10.031974
AT3G49890.1	7.576368	6.438171
AT3G49890.2	0.234501	0.953254
AT3G49900.1	7.24231	7.03651
AT3G49900.2	2.258385	0.884691
AT3G49910.1	691.737904	685.309462
AT3G49920.1	0.70333	0.844821
AT3G49920.2	0.891553	0.807148
AT3G49920.3	0	0
AT3G49920.4	1.376618	0.823697
AT3G49930.1	2.306667	2.790104
AT3G49940.1	42.776309	43.023825
AT3G49950.1	4.069272	3.692163
AT3G49960.1	8.492922	10.610346
AT3G49970.1	0.072073	0.353925
AT3G49970.2	0	0
AT3G49980.1	0	0
AT3G49980.2	0.038598	0.16251
AT3G49990.1	32.473433	33.674817
AT3G50000.1	46.378945	44.370863
AT3G50010.1	1.518704	1.314766
AT3G50020.1	0	0
AT3G50030.1	0.307609	0.258985
AT3G50040.1	0	1.413114
AT3G50040.2	0	0
AT3G50040.3	0	0.364955
AT3G50040.4	1.111008	0
AT3G50050.1	2.6394	2.303556
AT3G50060.1	6.989264	7.480092
AT3G50070.1	14.886465	14.195807
AT3G50080.1	11.45503	14.349121
AT3G50090.1	0	0
AT3G50100.1	5.972589	3.886068
AT3G50100.2	0	0
AT3G50110.1	2.839184	3.174064
AT3G50120.1	1.226865	1.66406
AT3G50123.1	0	0
AT3G50130.1	0.621033	0.62512
AT3G50140.1	0.647745	1.099485
AT3G50140.2	0	0.39173
AT3G50150.1	0	0.125998
AT3G50150.2	0.192717	0
AT3G50160.1	0	0.052683
AT3G50170.1	0.48452	0.209956
AT3G50170.2	0	0
AT3G50180.1	0	0
AT3G50190.1	0.86013	0.29559
AT3G50190.2	0	0.394366
AT3G50190.3	0	0
AT3G50190.4	0	0
AT3G50200.1	0.639585	0.561167
AT3G50210.1	4.125981	6.915634
AT3G50210.2	0	0
AT3G50210.3	0	0
AT3G50210.4	16.396563	11.81662
AT3G50220.1	2.043566	2.190048
AT3G50230.1	0.892282	0.834613
AT3G50230.2	0	0
AT3G50240.1	2.637582	7.985206
AT3G50240.2	2.616137	0.674637
AT3G50240.3	2.698746	0.340693
AT3G50240.4	6.114999	4.679863
AT3G50250.1	0	0
AT3G50260.1	9.706722	9.519527
AT3G50270.1	18.107376	17.959085
AT3G50280.1	0.979808	2.184376
AT3G50280.2	0.470424	0
AT3G50290.1	0.129294	0.136075
AT3G50300.1	4.30072	5.144828
AT3G50310.1	0.10697	0.750579
AT3G50320.1	0	0
AT3G50330.1	0.072615	0.114644
AT3G50340.1	8.503293	7.711143
AT3G50350.1	7.63224	6.380182
AT3G50350.2	10.571083	9.639368
AT3G50360.1	38.455751	38.518291
AT3G50370.1	0	0
AT3G50370.2	16.89679	17.884738
AT3G50373.1	0	0
AT3G50380.1	0	0
AT3G50380.2	1.677468	0
AT3G50380.3	2.7365	1.319394
AT3G50380.4	0	3.314788
AT3G50390.1	0.427347	0.35337
AT3G50400.1	3.046772	2.620236
AT3G50410.1	5.13428	5.855021
AT3G50420.1	1.48843	1.764671
AT3G50420.2	0	0
AT3G50430.1	3.470461	3.898245
AT3G50430.2	0	0.109672
AT3G50440.1	66.33893	62.947379
AT3G50450.1	0	0.368868
AT3G50460.1	0.508662	0.29755
AT3G50470.1	0.530553	0.837758
AT3G50480.1	19.292919	19.940565
AT3G50480.2	0	0
AT3G50500.1	69.796172	76.203437
AT3G50500.2	3.720934	0
AT3G50510.1	0	0
AT3G50510.2	0.075946	0
AT3G50520.1	28.551247	28.94192
AT3G50530.1	6.091806	7.4348
AT3G50530.2	25.509445	23.931399
AT3G50540.1	0	0.474674
AT3G50550.1	20.187669	22.449054
AT3G50550.2	0	0
AT3G50560.1	2.808674	2.485132
AT3G50570.1	1.916357	2.691158
AT3G50570.2	0	0
AT3G50580.1	0.061153	0.064396
AT3G50590.1	0	0
AT3G50590.2	19.569285	19.830262
AT3G50610.1	0.656688	0.951216
AT3G50610.2	0	0
AT3G50620.1	0.407755	1.544767
AT3G50620.2	0.736513	0
AT3G50620.3	3.463113	2.281131
AT3G50630.1	21.752245	23.727329
AT3G50630.2	0.509227	0.700087
AT3G50640.1	7.2736	6.530603
AT3G50650.1	8.103493	8.225241
AT3G50660.1	7.340235	9.184717
AT3G50660.2	0.905965	0.775239
AT3G50670.1	64.14161	64.231836
AT3G50670.2	12.003967	12.29573
AT3G50685.1	222.003454	230.270185
AT3G50690.1	42.93324	46.62324
AT3G50700.1	8.577822	8.676138
AT3G50710.1	0.128684	0.237007
AT3G50720.1	0	0
AT3G50730.1	0	0.049872
AT3G50740.1	72.818459	67.430597
AT3G50750.1	11.509303	11.319276
AT3G50760.1	4.35509	3.859811
AT3G50770.1	4.086954	5.717449
AT3G50780.1	3.828068	2.117091
AT3G50780.2	7.653873	10.70202
AT3G50790.1	0.145985	0
AT3G50790.2	30.543212	30.106206
AT3G50800.1	4.576423	5.436696
AT3G50808.1	0	0
AT3G50810.1	0	0
AT3G50810.2	4.188936	1.240575
AT3G50810.3	0	2.628125
AT3G50820.1	1728.167314	1712.204935
AT3G50830.1	22.061275	20.223659
AT3G50840.1	0.27902	0.476995
AT3G50840.2	5.191541	5.088181
AT3G50840.3	0	0
AT3G50845.1	8.321038	4.147872
AT3G50850.1	2.742752	2.300458
AT3G50860.1	11.081741	12.606573
AT3G50860.2	0.723324	0.427694
AT3G50870.1	3.306817	3.39588
AT3G50880.1	9.122292	8.323905
AT3G50890.1	12.204963	8.59377
AT3G50900.1	11.55021	9.761137
AT3G50910.1	17.859447	17.814449
AT3G50920.1	7.334681	3.570304
AT3G50920.2	6.883565	12.021435
AT3G50925.1	0	0
AT3G50930.1	3.390776	3.784485
AT3G50940.1	0.134962	0.071022
AT3G50950.1	33.586894	28.95645
AT3G50950.2	18.562925	21.833859
AT3G50960.1	9.502314	9.522631
AT3G50960.2	0.417387	0
AT3G50970.1	47.868005	49.875312
AT3G50980.1	0.236105	0.414517
AT3G50990.1	0.124236	0.435914
AT3G51000.1	21.346855	19.418457
AT3G51010.1	81.588367	82.048127
AT3G51020.1	0.325338	0.171626
AT3G51030.1	7.614797	11.314632
AT3G51040.1	11.599814	9.115943
AT3G51040.2	1.551307	1.478697
AT3G51040.3	0	0.710879
AT3G51050.1	27.64046	28.773496
AT3G51060.1	3.01593	2.744892
AT3G51070.1	0.4141	0.688914
AT3G51070.2	0.605617	0
AT3G51080.1	13.433046	11.775869
AT3G51090.1	3.589083	4.277885
AT3G51090.2	0.431705	0
AT3G51100.1	11.26794	12.245765
AT3G51100.2	0.631345	0.605925
AT3G51100.3	14.576163	15.958778
AT3G51110.1	7.620694	8.841853
AT3G51120.1	8.786475	9.695767
AT3G51130.1	28.54158	26.473466
AT3G51140.1	64.738186	66.093197
AT3G51140.2	0	0
AT3G51150.1	2.075206	4.782027
AT3G51150.2	0	0
AT3G51150.3	0	0
AT3G51150.4	4.606376	3.563549
AT3G51150.5	3.811226	3.638064
AT3G51160.1	48.798361	50.488414
AT3G51171.1	0.043567	0.183447
AT3G51180.1	1.003044	1.535205
AT3G51190.1	0	0.066005
AT3G51200.1	0	0
AT3G51210.1	0	0
AT3G51220.1	2.500027	3.741404
AT3G51230.1	5.25445	6.501921
AT3G51240.1	13.866746	11.086205
AT3G51240.2	69.337751	72.408446
AT3G51250.1	18.361107	18.188293
AT3G51250.2	2.094029	2.495516
AT3G51260.1	139.741386	145.544159
AT3G51260.2	2.840167	5.312998
AT3G51270.1	3.836483	5.85168
AT3G51270.2	0.226331	0.100052
AT3G51270.3	34.022148	30.399607
AT3G51270.4	0.696566	2.876967
AT3G51280.1	22.95663	20.247399
AT3G51290.1	3.243629	2.355953
AT3G51290.2	1.309662	0.551013
AT3G51290.3	2.836973	3.901972
AT3G51300.1	1.302988	1.933781
AT3G51310.1	27.162076	25.733641
AT3G51320.1	5.904315	5.785338
AT3G51325.1	1.010464	0.645717
AT3G51330.1	9.740236	9.441143
AT3G51330.2	0.27271	0.145537
AT3G51330.3	0	1.579647
AT3G51340.1	0	0
AT3G51340.2	1.172476	1.435196
AT3G51340.3	0	0
AT3G51340.4	0	0
AT3G51350.1	2.135937	1.8147
AT3G51360.1	0	0
AT3G51360.10	0.761708	0.585761
AT3G51360.2	0	0.059414
AT3G51360.3	0	0
AT3G51360.4	0	0
AT3G51360.5	0	0
AT3G51360.6	0	0
AT3G51360.7	0	0
AT3G51360.8	0	0.086372
AT3G51360.9	0	0
AT3G51370.1	10.147668	11.391686
AT3G51370.2	0	0
AT3G51370.3	68.112451	66.114326
AT3G51380.1	2.014043	1.272988
AT3G51390.1	7.468529	10.667102
AT3G51390.2	1.671017	0
AT3G51400.1	3.164599	2.336186
AT3G51410.1	0.335797	0.088345
AT3G51420.1	46.589781	44.197546
AT3G51430.1	12.992445	11.287726
AT3G51430.2	1.891797	2.786536
AT3G51440.1	4.027748	3.457484
AT3G51450.1	6.16866	6.071507
AT3G51460.1	26.633824	26.744442
AT3G51470.1	8.28569	8.633471
AT3G51470.2	0.339219	1.08169
AT3G51480.1	0.857551	1.406437
AT3G51480.2	0.338341	0
AT3G51480.3	0	0
AT3G51480.4	3.746311	2.311088
AT3G51490.1	0	0.493195
AT3G51490.2	0	0
AT3G51490.3	0.428852	0.187502
AT3G51500.1	18.199443	20.541465
AT3G51510.1	81.644361	79.982767
AT3G51520.1	26.100317	27.842845
AT3G51530.1	3.493946	4.310996
AT3G51540.1	0	0
AT3G51540.2	0.18163	0
AT3G51540.3	0.736098	0.954745
AT3G51540.4	0	0
AT3G51550.1	44.603652	46.927575
AT3G51560.1	0.012643	0.013302
AT3G51570.1	0	0
AT3G51570.2	0	0.014286
AT3G51580.1	13.077021	13.440345
AT3G51580.2	0	0
AT3G51590.1	0	0
AT3G51600.1	521.649625	522.747634
AT3G51610.1	33.293149	34.99862
AT3G51620.1	6.779587	7.44346
AT3G51620.2	4.360103	2.640518
AT3G51620.3	0	1.286606
AT3G51630.1	11.433439	17.391114
AT3G51630.2	8.822677	4.174187
AT3G51640.1	10.87013	9.119928
AT3G51640.2	0.166131	0.175713
AT3G51640.3	0.781046	2.41054
AT3G51642.1	1.655616	2.21041
AT3G51644.1	0.40722	0
AT3G51650.1	8.466103	10.121523
AT3G51650.2	0.966107	0
AT3G51650.3	0	0
AT3G51650.4	0	0
AT3G51660.1	11.689221	15.211297
AT3G51670.1	52.838978	54.537137
AT3G51680.1	0.6122	1.140252
AT3G51690.1	0.319477	0.485698
AT3G51700.1	0.041592	0
AT3G51710.1	2.595159	2.911128
AT3G51720.1	38.990149	39.961907
AT3G51730.1	96.748924	97.474668
AT3G51740.1	17.62042	17.446013
AT3G51750.1	4.967494	7.314014
AT3G51750.2	0.814554	1.226714
AT3G51750.3	0	0.268885
AT3G51760.1	0.720827	2.250395
AT3G51760.2	2.34745	1.712211
AT3G51760.3	0	0
AT3G51760.4	0	0
AT3G51770.1	2.890425	0
AT3G51770.2	6.594453	10.123573
AT3G51780.1	30.917773	30.085333
AT3G51790.1	9.261301	11.058929
AT3G51800.1	86.053602	109.9615
AT3G51800.2	42.956718	18.888406
AT3G51800.3	0	0
AT3G51810.1	0	0
AT3G51810.2	0	0.074978
AT3G51820.1	154.971318	158.28318
AT3G51830.1	13.711326	13.398867
AT3G51830.2	0.178218	0.082549
AT3G51840.1	70.732535	70.340635
AT3G51850.1	37.443191	34.130193
AT3G51850.2	0.071357	0.421908
AT3G51850.3	0.883676	3.121714
AT3G51860.1	5.27578	7.705201
AT3G51860.2	1.170113	0
AT3G51870.1	34.50469	32.089759
AT3G51880.1	3.69038	7.378006
AT3G51880.2	10.290252	8.947127
AT3G51880.3	4.521341	0
AT3G51880.4	0	1.263069
AT3G51880.5	80.78523	79.246558
AT3G51890.1	7.582671	9.076713
AT3G51895.1	7.132077	6.22262
AT3G51895.2	0	0.219886
AT3G51910.1	6.633281	5.117623
AT3G51920.1	27.85263	28.777361
AT3G51930.1	7.590996	5.710662
AT3G51940.1	3.972339	4.565896
AT3G51940.2	0.756811	1.414587
AT3G51950.1	11.855224	12.048024
AT3G51950.2	7.627903	4.653469
AT3G51950.3	0.927349	0.196919
AT3G51950.4	65.076919	66.667642
AT3G51960.1	1.562843	0.8191
AT3G51960.2	0.87731	1.649762
AT3G51960.3	0	0
AT3G51970.1	2.56395	1.194604
AT3G51980.1	24.626018	26.863874
AT3G51990.1	9.053312	8.044334
AT3G52000.1	0	0.031779
AT3G52010.1	0.115035	0.12106
AT3G52020.1	0.12991	0.136724
AT3G52030.1	0.312881	0
AT3G52030.2	10.746634	11.566351
AT3G52040.1	38.053961	41.37304
AT3G52050.1	1.691896	1.399046
AT3G52050.2	0	0
AT3G52050.3	2.888591	3.675981
AT3G52050.4	2.259241	0
AT3G52050.5	0.096763	0
AT3G52050.6	0	0
AT3G52050.7	0	0
AT3G52050.8	6.232769	6.346233
AT3G52060.1	35.130691	39.135333
AT3G52070.1	21.725759	16.973565
AT3G52070.2	1.961282	2.93041
AT3G52075.1	1.106946	0
AT3G52080.1	0.053939	0.018858
AT3G52090.1	60.394777	61.009548
AT3G52090.2	0	0
AT3G52100.1	0	0
AT3G52100.2	0	0.106631
AT3G52100.3	3.898139	9.197415
AT3G52100.4	5.451488	0
AT3G52105.1	9.937134	11.75397
AT3G52105.2	30.487095	21.957473
AT3G52110.1	0	0
AT3G52110.2	7.000613	5.793848
AT3G52110.3	8.128939	10.17344
AT3G52110.4	0	0
AT3G52115.1	1.780676	2.930687
AT3G52120.1	29.483881	32.17992
AT3G52120.2	4.440654	3.314554
AT3G52120.3	0	0
AT3G52120.4	0	0
AT3G52130.1	1.397975	0.737158
AT3G52140.1	31.699721	32.577599
AT3G52140.2	0	0
AT3G52140.3	0	0
AT3G52140.4	0	0
AT3G52150.1	151.129031	176.235422
AT3G52150.2	225.43565	199.170296
AT3G52155.1	31.433158	24.7854
AT3G52155.2	0.895472	3.276421
AT3G52155.3	3.365019	0
AT3G52155.4	3.096283	6.071695
AT3G52160.1	0.033768	0.035336
AT3G52160.2	0	0
AT3G52170.1	16.452159	15.77579
AT3G52170.2	3.892773	4.275295
AT3G52170.3	0	0
AT3G52170.4	0.739259	0
AT3G52180.1	29.601649	22.397043
AT3G52180.2	2.521011	1.678232
AT3G52180.3	0.71816	7.020851
AT3G52180.4	44.717921	47.49465
AT3G52190.1	14.265304	16.349977
AT3G52200.1	34.83372	33.36153
AT3G52200.2	0	0
AT3G52210.1	13.162722	9.688618
AT3G52210.2	0.269871	0.322021
AT3G52210.3	0.249247	0.686029
AT3G52220.1	77.611907	74.013373
AT3G52230.1	127.829661	127.090702
AT3G52240.1	13.771001	14.850994
AT3G52250.1	8.122192	8.884025
AT3G52250.2	0.543853	0
AT3G52260.1	1.889599	0.938947
AT3G52260.2	4.279933	4.542337
AT3G52260.3	0.271429	0.286482
AT3G52260.4	0.271056	1.151715
AT3G52270.1	0.564457	0.374
AT3G52270.2	0.087032	0
AT3G52280.1	17.519188	15.590767
AT3G52280.2	0	0
AT3G52290.1	10.428638	9.29886
AT3G52300.1	219.713685	246.078778
AT3G52300.2	58.56033	28.184491
AT3G52310.1	0.245315	0.258121
AT3G52320.1	0	0
AT3G52330.1	0	0
AT3G52340.1	3.11283	0.945339
AT3G52340.2	2.060297	5.205694
AT3G52340.3	8.347113	10.296763
AT3G52340.4	0.362888	0
AT3G52340.5	0	0.50902
AT3G52340.6	0	0
AT3G52340.7	14.009262	9.884011
AT3G52350.1	0	0
AT3G52360.1	30.644701	36.397794
AT3G52370.1	16.563207	14.485741
AT3G52370.2	0	0
AT3G52380.1	301.201434	302.294443
AT3G52390.1	9.702122	11.479845
AT3G52390.2	0	0
AT3G52400.1	18.496927	20.801891
AT3G52420.1	18.458606	22.695014
AT3G52430.1	11.183472	11.814474
AT3G52440.1	0.256443	0
AT3G52440.2	0	0.048475
AT3G52450.1	3.784375	4.159513
AT3G52460.1	4.212852	3.914944
