	CRR341295	CRR341296
AT2G45980.1	32.611934	31.964542
AT2G45990.1	67.391544	63.875485
AT2G45990.2	0.569181	0.125782
AT2G45990.3	0	0
AT2G45990.4	5.26769	7.402661
AT2G46000.1	24.440167	27.484413
AT2G46020.1	0	0
AT2G46020.2	13.164182	11.045584
AT2G46020.3	2.247634	1.427466
AT2G46020.4	2.256658	4.001022
AT2G46020.5	0	0
AT2G46020.6	0	0
AT2G46030.1	0	0.43198
AT2G46030.2	0.193717	0
AT2G46030.3	0	1.11391
AT2G46030.4	1.68697	0.579721
AT2G46030.5	24.390855	23.094133
AT2G46040.1	0.217475	1.151249
AT2G46040.2	0.153273	0.860015
AT2G46040.3	4.316736	2.203059
AT2G46050.1	0.52936	0.394387
AT2G46060.1	5.267322	5.20217
AT2G46060.2	0	0
AT2G46060.3	0	0.10729
AT2G46070.1	9.476792	9.810718
AT2G46070.2	0.119434	0
AT2G46070.3	0.834028	0
AT2G46080.1	20.548678	21.716565
AT2G46090.1	18.699566	19.735203
AT2G46100.1	54.072873	49.337046
AT2G46100.2	0.300084	0.270761
AT2G46110.1	6.653561	6.841879
AT2G46130.1	0	0.749385
AT2G46130.2	0.662809	0.376141
AT2G46140.1	33.917314	34.523896
AT2G46150.1	5.163893	5.088701
AT2G46160.1	1.321849	2.379733
AT2G46160.2	4.17869	4.312429
AT2G46170.1	34.111187	35.765158
AT2G46170.2	1.42481	1.268485
AT2G46180.1	11.592646	8.859616
AT2G46190.1	0	0
AT2G46200.1	0	0.697064
AT2G46200.2	2.240544	4.223503
AT2G46200.3	0.462179	0
AT2G46200.4	2.392523	0
AT2G46210.1	2.861469	3.116645
AT2G46220.1	54.012532	55.485415
AT2G46225.1	16.478175	17.484835
AT2G46225.2	2.237158	1.042889
AT2G46225.3	2.066231	2.442093
AT2G46230.1	49.023338	45.358767
AT2G46230.2	0	0.890722
AT2G46240.1	3.308836	3.381573
AT2G46250.1	15.551858	14.733852
AT2G46250.2	0	0.617567
AT2G46260.1	20.522318	21.733375
AT2G46270.1	3.805784	2.225801
AT2G46270.2	0	0
AT2G46270.3	2.794972	3.04206
AT2G46270.4	1.876721	2.227648
AT2G46280.1	44.502134	49.295133
AT2G46280.2	13.22783	16.315141
AT2G46280.3	65.044609	58.950524
AT2G46290.1	7.234181	6.538595
AT2G46300.1	0.19805	0.820175
AT2G46308.1	0	0
AT2G46310.1	5.765147	6.078873
AT2G46320.1	10.925963	10.235086
AT2G46320.2	3.322401	4.737491
AT2G46320.3	0	0
AT2G46320.4	1.589549	1.48857
AT2G46320.5	0	0
AT2G46330.1	40.011667	44.363414
AT2G46330.2	13.929743	15.044209
AT2G46340.1	23.980635	23.9596
AT2G46340.2	0	0
AT2G46360.1	0.127229	0.05853
AT2G46370.1	3.340643	0
AT2G46370.2	9.383419	15.256738
AT2G46370.3	19.247107	16.007138
AT2G46370.4	0.116019	0.514201
AT2G46375.1	0.765754	0.654082
AT2G46375.2	0	1.478831
AT2G46375.3	2.267188	0.820427
AT2G46380.1	3.002122	2.953522
AT2G46380.2	0.966495	0.26876
AT2G46390.1	173.90005	156.868982
AT2G46400.1	1.482725	2.108789
AT2G46410.1	7.768081	8.801144
AT2G46420.1	3.837563	3.358269
AT2G46420.2	9.207023	8.794936
AT2G46420.3	0.370087	0.699224
AT2G46430.1	4.127396	0
AT2G46430.2	2.305792	6.77996
AT2G46440.1	7.79736	4.895341
AT2G46440.2	1.780882	4.583228
AT2G46450.1	0.037794	0.214621
AT2G46450.2	6.986258	8.458456
AT2G46450.3	4.493986	2.390916
AT2G46450.4	12.55952	9.497731
AT2G46455.1	0	0
AT2G46455.2	0.721846	0.730923
AT2G46455.3	0	0
AT2G46455.4	0.097107	0
AT2G46455.5	0	0
AT2G46460.1	0.44958	0
AT2G46470.1	17.744924	18.927891
AT2G46480.1	0.248213	0.126907
AT2G46480.2	0	0
AT2G46480.3	0	0
AT2G46480.4	0	0
AT2G46490.1	50.777664	53.917525
AT2G46493.1	0	0.080872
AT2G46494.1	0	0.039404
AT2G46495.1	1.027938	0.38431
AT2G46495.2	0	0
AT2G46500.1	3.650276	3.51812
AT2G46500.2	23.495756	21.485884
AT2G46500.3	0	1.000088
AT2G46505.1	30.704044	29.921651
AT2G46510.1	9.486845	8.247298
AT2G46520.1	12.551354	12.198321
AT2G46530.1	0	0
AT2G46530.2	4.507266	4.499522
AT2G46530.3	4.726509	4.893703
AT2G46535.1	24.561748	26.606065
AT2G46540.1	104.67034	105.611998
AT2G46550.1	36.057542	27.363473
AT2G46550.2	0.671596	1.825906
AT2G46550.3	0.592491	4.397549
AT2G46560.1	0	0.26361
AT2G46560.2	7.873936	7.999793
AT2G46560.3	0.217165	0.20464
AT2G46567.1	0	0
AT2G46570.1	2.381814	1.59702
AT2G46570.2	0	1.145471
AT2G46580.1	17.204705	17.882772
AT2G46590.1	0.694411	0.565187
AT2G46590.2	4.976702	5.811945
AT2G46600.1	110.75798	104.012386
AT2G46610.1	4.764716	3.682436
AT2G46610.2	2.887694	2.056597
AT2G46610.3	0	0.288207
AT2G46610.4	0.238286	2.665129
AT2G46620.1	9.060344	9.826383
AT2G46630.1	8.591324	9.030468
AT2G46640.1	0	0
AT2G46640.2	6.748244	6.082755
AT2G46640.3	0.975834	0
AT2G46640.4	1.198526	3.949908
AT2G46650.1	56.724631	58.30625
AT2G46660.1	3.713607	2.955408
AT2G46670.1	0	2.12181
AT2G46680.1	22.386682	19.827413
AT2G46680.2	2.575001	4.861991
AT2G46690.1	21.760811	23.065844
AT2G46700.1	6.447756	6.46089
AT2G46700.2	0.138858	0.475206
AT2G46700.3	0.237366	0
AT2G46710.1	22.527989	21.822549
AT2G46720.1	1.968256	2.27412
AT2G46735.1	16.479786	15.255811
AT2G46740.1	7.013252	5.490606
AT2G46750.1	3.308478	3.875486
AT2G46760.1	1.793728	1.283998
AT2G46765.1	0	0
AT2G46770.1	0.065809	0.151407
AT2G46780.1	3.839974	2.968188
AT2G46780.2	1.788947	1.40895
AT2G46790.1	0	0.244021
AT2G46790.2	0.693453	0.183198
AT2G46790.3	0.238696	0.078839
AT2G46790.4	0	0
AT2G46790.5	0	0
AT2G46800.1	34.163682	36.206251
AT2G46800.2	0	0
AT2G46800.3	0	0.114851
AT2G46800.4	2.30726	2.831772
AT2G46800.5	4.656224	3.499543
AT2G46810.1	3.849264	2.828487
AT2G46810.2	0	0.565295
AT2G46810.3	0.751478	1.755548
AT2G46810.4	0.863269	0
AT2G46820.1	162.084946	156.500784
AT2G46820.2	742.816394	761.766925
AT2G46830.1	0.352308	0
AT2G46830.2	0	0.536291
AT2G46830.3	0.47627	0
AT2G46840.1	0.11517	0.10597
AT2G46850.1	0.338748	0.350739
AT2G46860.1	1.640189	2.352682
AT2G46870.1	18.419558	17.256721
AT2G46880.1	4.545435	5.508907
AT2G46880.2	0.203527	0.203226
AT2G46890.1	14.441458	13.663641
AT2G46900.1	18.139551	19.646454
AT2G46910.1	42.972016	42.797249
AT2G46915.1	19.590334	17.974031
AT2G46915.2	2.583918	6.283531
AT2G46920.1	0.632399	0.872503
AT2G46920.2	3.289255	3.016596
AT2G46920.3	0	0
AT2G46920.4	3.858983	3.491909
AT2G46930.1	15.29314	14.122267
AT2G46940.1	4.375909	3.261656
AT2G46950.1	0.282289	0.519617
AT2G46950.2	0	0
AT2G46960.1	0	0
AT2G46960.2	0.022381	0
AT2G46970.1	0	0
AT2G46970.2	0.543593	0.676822
AT2G46970.3	0	0
AT2G46980.1	0	0
AT2G46980.2	1.529149	2.013031
AT2G46980.3	1.950622	1.099898
AT2G46980.4	0	0
AT2G46980.5	0	0
AT2G46980.6	0	0.318496
AT2G46990.1	1.202446	1.065911
AT2G46990.2	0	0.07932
AT2G46995.1	0	0.452991
AT2G47000.1	1.743115	0
AT2G47000.2	1.082935	1.449003
AT2G47000.3	0	0
AT2G47000.4	0	0
AT2G47000.5	15.964131	18.796739
AT2G47000.6	0.588281	0.324913
AT2G47000.7	1.024363	1.622462
AT2G47010.1	0	0
AT2G47010.2	12.254594	11.563382
AT2G47010.3	2.849634	3.428879
AT2G47020.1	8.048924	6.58216
AT2G47020.2	0.056186	0
AT2G47020.3	3.045465	4.899606
AT2G47020.4	0	0.376064
AT2G47020.5	1.010953	1.011116
AT2G47030.1	0.194614	0.358233
AT2G47040.1	0.097579	0.233502
AT2G47050.1	0.3337	1.036386
AT2G47060.1	0	0
AT2G47060.2	5.764822	2.130346
AT2G47060.3	10.970985	12.067436
AT2G47060.4	0	0
AT2G47060.5	0.380646	1.68049
AT2G47060.6	0.320199	0.987578
AT2G47070.1	34.971343	32.267085
AT2G47070.2	3.123585	5.554263
AT2G47090.1	3.240287	2.762369
AT2G47090.2	0	0
AT2G47090.3	0	0
AT2G47090.4	0	0
AT2G47090.5	1.025321	1.599034
AT2G47110.1	415.4039	381.682983
AT2G47110.2	271.295041	312.496735
AT2G47115.1	0	0
AT2G47120.1	0	0
AT2G47120.2	0	0
AT2G47130.1	23.109271	24.28441
AT2G47140.1	13.155876	14.480773
AT2G47150.1	0	0
AT2G47160.1	8.049743	6.858536
AT2G47160.2	4.036895	5.943391
AT2G47170.1	306.008389	301.350905
AT2G47170.2	0.36706	0
AT2G47170.3	0	0.328894
AT2G47180.1	8.24025	8.365732
AT2G47190.1	0.366848	0.460364
AT2G47200.1	0.1988	0
AT2G47210.1	0	0.248851
AT2G47210.2	6.873631	6.274098
AT2G47210.3	15.581458	16.847318
AT2G47220.1	4.822076	4.292114
AT2G47230.1	5.084518	5.283558
AT2G47230.2	0.975995	0.139381
AT2G47240.1	13.222318	11.851609
AT2G47240.2	0.179312	0.578205
AT2G47240.3	52.936058	45.278641
AT2G47240.4	22.021461	41.002727
AT2G47245.1	0.16505	0
AT2G47250.1	26.733	25.529977
AT2G47260.1	4.543874	3.795889
AT2G47270.1	6.163372	8.653481
AT2G47280.1	0	0.10949
AT2G47300.2	1.35106	1.512633
AT2G47300.3	0.074643	0.250883
AT2G47300.4	0.157226	0
AT2G47310.1	3.745141	4.132309
AT2G47320.1	67.605132	72.948815
AT2G47330.1	15.521608	15.42995
AT2G47340.1	0.326055	0.171447
AT2G47350.1	4.796919	4.084092
AT2G47350.2	2.459502	3.229684
AT2G47360.1	6.704446	6.50152
AT2G47370.1	8.599467	5.547273
AT2G47370.2	0.720051	1.766235
AT2G47380.1	123.871179	140.550732
AT2G47380.2	0.171834	1.04202
AT2G47390.1	74.343282	76.886656
AT2G47400.1	2366.816275	2350.768529
AT2G47410.1	3.819747	4.432228
AT2G47410.2	0.511628	1.058816
AT2G47410.3	0	0
AT2G47410.4	0	1.048117
AT2G47410.5	2.864225	0.576569
AT2G47410.6	2.594135	2.846997
AT2G47420.1	31.206493	31.718335
AT2G47430.1	0.011752	0.010817
AT2G47440.1	28.523549	28.99544
AT2G47440.2	0.760132	0
AT2G47450.1	424.340767	417.348438
AT2G47460.1	9.249243	7.778785
AT2G47470.1	165.015894	167.118106
AT2G47470.2	0	0
AT2G47470.3	0	0
AT2G47470.4	0	0.30806
AT2G47480.1	1.475256	1.81043
AT2G47485.1	9.621286	11.846734
AT2G47490.1	10.260452	9.876956
AT2G47500.1	10.72637	9.682402
AT2G47500.2	0	1.998787
AT2G47510.1	27.043946	25.722426
AT2G47510.2	6.290051	7.805089
AT2G47510.3	68.113074	67.160814
AT2G47520.1	3.202753	2.315436
AT2G47530.1	2.308739	1.565251
AT2G47540.1	8.536136	9.250222
AT2G47550.1	2.620007	2.49446
AT2G47560.1	3.95046	4.062831
AT2G47570.1	0.214986	0.263725
AT2G47580.1	63.295684	59.851441
AT2G47590.1	208.033031	212.114041
AT2G47600.1	14.682229	13.478759
AT2G47610.1	446.572424	442.699739
AT2G47620.1	10.682041	10.51256
AT2G47620.2	0.106995	0.594214
AT2G47630.1	26.853345	28.343196
AT2G47630.2	0	0.224072
AT2G47630.3	2.202241	1.627161
AT2G47640.1	10.503575	8.726942
AT2G47640.2	21.839243	16.536251
AT2G47640.3	3.242844	2.936361
AT2G47640.4	26.100181	32.528331
AT2G47650.1	49.564121	46.634149
AT2G47650.2	0	0.484589
AT2G47670.1	2.57245	2.893143
AT2G47680.1	2.04066	1.889565
AT2G47690.1	75.038345	79.931459
AT2G47690.2	0.608205	0.932077
AT2G47690.3	1.237494	1.19305
AT2G47700.1	26.438962	23.269059
AT2G47700.2	5.766277	8.797104
AT2G47710.1	128.895982	130.623341
AT2G47720.1	0	0
AT2G47730.1	195.859556	183.017916
AT2G47730.2	0	8.816278
AT2G47750.1	1.504581	1.206567
AT2G47760.1	0.775851	1.066651
AT2G47760.2	0	0
AT2G47760.3	3.005969	0
AT2G47760.4	0	0.65697
AT2G47760.5	7.79663	10.62318
AT2G47770.1	0.673254	0.826036
AT2G47780.1	1.251388	0.91158
AT2G47790.1	34.23952	31.060644
AT2G47800.1	15.206465	14.869454
AT2G47810.1	0.689658	0.090658
AT2G47820.1	0.444199	1.082843
AT2G47820.2	1.604847	1.66509
AT2G47830.1	5.372693	4.571762
AT2G47830.2	2.664102	4.303763
AT2G47840.1	126.7762	116.811881
AT2G47844.1	2.33828	1.842657
AT2G47850.1	0	2.569189
AT2G47850.2	5.175568	3.035345
AT2G47850.3	10.05184	7.833361
AT2G47850.4	0.573789	0.74716
AT2G47860.1	0	0
AT2G47860.2	0.124659	0.535318
AT2G47860.3	6.596599	5.449599
AT2G47860.4	0.914267	2.739459
AT2G47860.5	1.113397	0
AT2G47860.6	0	0
AT2G47870.1	0.605615	0.309557
AT2G47880.1	14.880507	10.847816
AT2G47885.1	26.56759	32.102411
AT2G47890.1	1.510302	3.167224
AT2G47890.2	18.343745	18.081052
AT2G47890.3	7.209073	5.209198
AT2G47900.1	3.423796	9.268773
AT2G47900.2	5.89854	6.311698
AT2G47900.3	11.296602	4.844386
AT2G47910.1	134.723033	139.567458
AT2G47910.2	3.454448	3.426307
AT2G47920.1	0.439099	0
AT2G47920.2	3.999302	5.02269
AT2G47930.1	16.698345	21.579436
AT2G47935.1	5.544487	5.041516
AT2G47940.1	94.990231	96.804613
AT2G47940.2	0	0.904668
AT2G47950.1	0.961894	1.317475
AT2G47950.2	0	0.104079
AT2G47960.1	28.102526	24.551239
AT2G47970.1	41.539252	38.524218
AT2G47970.2	2.616095	2.83849
AT2G47980.1	22.362547	22.272109
AT2G47990.1	28.693921	28.969383
AT2G48000.1	6.934609	7.493949
AT2G48010.1	4.743696	4.429282
AT2G48020.1	14.283585	14.572525
AT2G48020.2	0	1.704945
AT2G48020.3	2.755676	1.276798
AT2G48020.4	0.330746	0.635813
AT2G48030.1	10.704977	10.807738
AT2G48030.2	0	0
AT2G48060.1	4.726079	0
AT2G48060.2	2.041475	6.169232
AT2G48060.3	0.120023	0
AT2G48070.1	78.274314	77.204611
AT2G48070.2	7.137194	10.389425
AT2G48070.3	8.989681	9.41033
AT2G48075.1	1.409609	1.199551
AT2G48080.1	2.722463	2.914576
AT2G48090.1	6.074237	8.355506
AT2G48090.2	0.213612	0.125914
AT2G48100.1	0	0
AT2G48100.2	2.761409	0
AT2G48100.3	3.251735	0
AT2G48100.4	5.407461	6.048934
AT2G48100.5	0	0
AT2G48100.6	1.818072	2.049355
AT2G48100.7	0	0
AT2G48100.8	12.832495	17.517305
AT2G48110.1	5.621307	6.126084
AT2G48120.1	33.084028	34.257989
AT2G48120.2	0	0.929362
AT2G48121.1	0	0
AT2G48121.2	0.130844	0.424597
AT2G48130.1	0.129412	0
AT2G48130.2	0	0
AT2G48130.3	4.019843	6.746929
AT2G48130.4	0	0.028545
AT2G48130.5	0	0
AT2G48130.6	4.78804	2.238187
AT2G48140.1	15.037886	14.809213
AT2G48140.2	1.704908	2.885138
AT2G48150.1	0.136513	0.523203
AT2G48150.2	0.798809	0
AT2G48160.1	19.316176	20.311485
AT2G48160.2	0.899959	1.36571
AT3G01010.1	0	0
AT3G01015.1	0.223508	0.388547
AT3G01020.1	0	0
AT3G01030.1	0.083342	0.038347
AT3G01040.1	1.468471	0.657941
AT3G01040.2	6.474902	8.84068
AT3G01040.3	0	0
AT3G01050.1	0	0
AT3G01050.2	23.433917	22.669128
AT3G01050.3	0.784435	0.548337
AT3G01050.4	0	0
AT3G01050.5	0	3.197044
AT3G01060.1	20.206384	20.446816
AT3G01060.2	0	0.477293
AT3G01060.3	0	0
AT3G01070.1	2.833633	2.147406
AT3G01080.1	0.317192	0
AT3G01080.2	0.093086	0.068446
AT3G01080.3	0	0
AT3G01085.1	0.060578	0.074338
AT3G01085.2	0	0
AT3G01085.3	0	0
AT3G01090.1	13.294365	22.07066
AT3G01090.2	0	0.253065
AT3G01090.3	8.088457	0
AT3G01100.1	3.990276	0
AT3G01100.2	1.598818	1.215387
AT3G01100.3	2.441506	6.041553
AT3G01100.4	0	0.65755
AT3G01120.1	182.924672	187.921403
AT3G01130.1	40.794211	33.66506
AT3G01130.2	0	0
AT3G01130.3	0	0
AT3G01130.4	0.366011	0
AT3G01130.5	0	0
AT3G01130.6	0	0.280197
AT3G01130.7	0	1.507697
AT3G01130.8	0	0.210801
AT3G01140.1	2.373932	1.868631
AT3G01140.2	9.123012	8.957997
AT3G01150.1	13.987978	19.020431
AT3G01150.2	2.399185	0
AT3G01150.3	0	0
AT3G01150.4	1.418338	1.17964
AT3G01160.1	20.708991	19.710128
AT3G01170.1	11.808706	7.946362
AT3G01170.2	1.661904	3.797881
AT3G01175.1	0.259933	0.282722
AT3G01180.1	15.901564	15.682314
AT3G01185.1	0.232899	0.214293
AT3G01190.1	42.827621	44.544519
AT3G01200.1	25.975094	27.442134
AT3G01210.1	3.266136	2.865145
AT3G01210.2	12.458209	12.89246
AT3G01220.1	6.286466	6.085062
AT3G01230.1	0.062477	0.114968
AT3G01240.1	0.201303	0.185232
AT3G01250.1	0	0.150875
AT3G01260.1	5.619274	7.672319
AT3G01270.1	0	0
AT3G01280.1	190.868326	191.602673
AT3G01290.1	70.900568	76.248992
AT3G01300.1	11.524401	10.530819
AT3G01310.1	18.056396	13.731323
AT3G01310.2	14.869041	15.849705
AT3G01310.3	2.827511	4.387774
AT3G01311.1	0.35743	0.046985
AT3G01311.2	0	0
AT3G01319.1	2.072249	0
AT3G01320.1	8.764082	9.436565
AT3G01320.2	0	0
AT3G01322.1	0	0
AT3G01323.1	0	0
AT3G01324.1	0	0
AT3G01325.1	0	0
AT3G01326.1	0.1056	0
AT3G01327.1	0	0
AT3G01328.1	0	0
AT3G01329.1	0	0.3503
AT3G01330.1	4.182409	4.766834
AT3G01331.1	0.118094	0
AT3G01340.1	36.601698	35.050341
AT3G01340.2	49.188775	46.457758
AT3G01345.1	0	0.128428
AT3G01350.1	1.833704	3.351876
AT3G01360.1	2.149022	0.806437
AT3G01360.2	8.19264	9.339172
AT3G01370.1	49.89632	49.696769
AT3G01380.1	0	0.133978
AT3G01380.2	5.645904	5.559257
AT3G01390.1	252.096216	228.441401
AT3G01390.2	2.254346	2.580418
AT3G01390.3	0	0.784888
AT3G01390.4	0	0
AT3G01400.1	13.17165	13.309769
AT3G01410.1	9.287028	8.658277
AT3G01410.2	0	0.138603
AT3G01415.1	0	0
AT3G01420.1	30.819041	29.90612
AT3G01430.1	10.898794	9.894371
AT3G01435.1	7.632526	6.130236
AT3G01435.2	0	0.815025
AT3G01435.3	1.057463	0
AT3G01435.4	3.115306	2.447444
AT3G01440.1	87.089594	89.012983
AT3G01450.1	4.690109	3.891514
AT3G01450.2	0.128912	0
AT3G01460.1	6.074469	5.862801
AT3G01470.1	70.839617	69.943226
AT3G01475.1	0.919189	1.075577
AT3G01480.1	215.491753	229.080316
AT3G01480.2	9.651183	5.39418
AT3G01490.1	16.827832	24.003341
AT3G01490.2	14.808878	3.699435
AT3G01500.1	2518.21295	2550.029798
AT3G01500.2	9.63763	7.73849
AT3G01500.3	768.584869	753.600398
AT3G01500.4	21.631597	28.306338
AT3G01510.1	4.717573	3.898657
AT3G01510.2	5.107739	2.245916
AT3G01510.3	4.57022	6.808562
AT3G01513.1	4.203227	3.816638
AT3G01516.1	4.160075	4.98339
AT3G01516.2	0.157524	0.407451
AT3G01520.1	52.378716	56.301881
AT3G01530.1	0	0.055232
AT3G01540.1	40.646901	39.741756
AT3G01540.2	0	0
AT3G01540.3	7.198716	6.469641
AT3G01540.4	72.350251	70.862496
AT3G01550.1	7.158543	5.643917
AT3G01550.2	0	0.267938
AT3G01560.1	6.732576	6.789114
AT3G01560.2	2.264193	2.048943
AT3G01570.1	2.262823	2.027249
AT3G01572.1	0	0
AT3G01580.1	1.346824	1.308443
AT3G01590.1	18.182703	14.167531
AT3G01590.2	1.060024	4.014331
AT3G01600.1	1.271885	1.361654
AT3G01610.1	6.719608	4.157356
AT3G01610.2	4.115132	6.654571
AT3G01620.1	0.293972	0.432869
AT3G01630.1	0.213757	0.327881
AT3G01630.2	0	0
AT3G01640.1	18.433195	19.030887
AT3G01640.2	0	0
AT3G01650.1	9.460306	8.431666
AT3G01650.2	0	0
AT3G01660.1	20.524365	20.832375
AT3G01670.1	23.453401	23.49265
AT3G01670.2	0	0
AT3G01680.1	23.405905	23.073625
AT3G01690.1	104.57302	101.265987
AT3G01700.1	0	0.239945
AT3G01710.1	4.925275	4.344511
AT3G01710.2	0	0
AT3G01710.3	2.051322	3.381697
AT3G01710.4	0	0
AT3G01720.1	15.689407	15.404106
AT3G01730.1	0.869373	0.799704
AT3G01740.1	21.633733	21.368562
AT3G01750.1	4.610523	1.674495
AT3G01750.2	0	2.9329
AT3G01760.1	0.280927	0.229808
AT3G01770.1	20.691554	20.654534
AT3G01770.2	2.01993	1.0431
AT3G01780.1	17.538151	13.731325
AT3G01780.2	2.983787	6.333526
AT3G01790.1	55.399185	50.515299
AT3G01790.2	10.997984	8.982086
AT3G01790.3	0.904525	0.909539
AT3G01800.1	12.509131	13.487034
AT3G01810.1	4.69511	3.641881
AT3G01810.2	3.428384	1.573306
AT3G01810.3	7.370172	9.258996
AT3G01820.1	29.929238	30.868949
AT3G01830.1	1.143887	0.237497
AT3G01830.2	0	0.676574
AT3G01840.1	0.862404	0.723789
AT3G01850.1	13.017063	14.319642
AT3G01850.2	0.098771	0.221937
AT3G01850.3	18.91402	12.151599
AT3G01850.4	0	3.525536
AT3G01860.1	19.118812	17.465719
AT3G01860.2	1.234302	1.756357
AT3G01870.1	0.126647	0.213693
AT3G01880.1	0.075351	0.023116
AT3G01890.1	5.403329	5.99199
AT3G01900.1	0.663144	0.457737
AT3G01910.1	70.224822	66.597806
AT3G01910.2	55.827155	55.075632
AT3G01910.3	0	0
AT3G01920.1	17.482272	18.823709
AT3G01920.2	0.971955	1.037683
AT3G01930.1	2.186604	1.701664
AT3G01930.2	8.35388	8.967017
AT3G01930.3	1.378864	0
AT3G01940.1	4.938889	6.005006
AT3G01950.1	17.628386	11.720082
AT3G01960.1	2.079334	2.591717
AT3G01961.1	0	0
AT3G01970.1	4.262551	4.694897
AT3G01980.1	0	2.687943
AT3G01980.2	8.346985	9.303465
AT3G01980.3	0	0
AT3G01980.4	13.766215	13.218837
AT3G01980.5	1.576342	0.656797
AT3G01980.6	0	0
AT3G01990.1	0	0
AT3G01990.10	0	0
AT3G01990.11	0	0
AT3G01990.2	0	0
AT3G01990.3	0.109978	0
AT3G01990.4	0.140981	0.117971
AT3G01990.5	0	0
AT3G01990.6	0.128121	0.165773
AT3G01990.7	1.836036	1.678611
AT3G01990.8	0	0
AT3G01990.9	0	0
AT3G02000.1	2.733621	2.608445
AT3G02010.1	0.073805	0.033683
AT3G02020.1	28.257209	27.624337
AT3G02030.1	1.793111	1.187291
AT3G02030.2	2.948959	2.841544
AT3G02040.1	48.958082	50.665664
AT3G02050.1	18.810549	17.83288
AT3G02060.1	14.101146	12.493387
AT3G02060.2	12.26459	14.236869
AT3G02060.3	0	0
AT3G02065.1	0.577035	0.248063
AT3G02065.2	1.295169	7.265998
AT3G02065.3	13.88249	9.095992
AT3G02070.1	0	0
AT3G02070.2	8.286719	7.513515
AT3G02080.1	499.78497	506.904039
AT3G02090.1	183.266415	185.221505
AT3G02090.2	0	0
AT3G02100.1	0.228361	0.120089
AT3G02110.1	37.664599	37.297531
AT3G02120.1	27.033467	28.695584
AT3G02125.1	0.224689	0.02954
AT3G02130.1	3.326455	3.124011
AT3G02130.2	3.246831	4.482002
AT3G02140.1	11.432786	11.947515
AT3G02150.1	0.389035	0
AT3G02150.2	4.408874	5.861481
AT3G02160.1	1.325884	3.559063
AT3G02160.2	1.160153	0
AT3G02170.1	12.318274	10.514298
AT3G02170.2	0	0.957016
AT3G02170.3	0.449741	1.216239
AT3G02180.1	0	10.740713
AT3G02180.2	37.227024	17.616911
AT3G02180.3	70.010989	69.426933
AT3G02190.1	35.729893	34.882717
AT3G02200.1	0	0
AT3G02200.2	57.383466	51.776256
AT3G02210.1	3.836286	3.552089
AT3G02220.1	65.996122	65.079281
AT3G02230.1	92.357303	92.821941
AT3G02240.1	2.132759	2.330197
AT3G02242.1	0.607576	0.47908
AT3G02245.1	1.621309	0.852338
AT3G02250.1	18.865557	19.558359
AT3G02255.1	0	0.690233
AT3G02260.1	0	0
AT3G02260.2	0.164359	0
AT3G02260.3	2.320021	2.759921
AT3G02260.4	7.602486	6.8588
AT3G02270.1	0	0
AT3G02280.1	6.929441	8.515568
AT3G02280.2	1.144925	0
AT3G02280.3	0	0
AT3G02290.1	2.291472	2.304274
AT3G02290.2	6.890725	6.483469
AT3G02290.3	0	0.05173
AT3G02290.4	0.152185	0.865195
AT3G02290.5	0.348287	0
AT3G02290.6	0	0
AT3G02300.1	28.256929	31.102889
AT3G02300.2	0	0
AT3G02310.1	0.424665	0.334986
AT3G02310.2	0	0
AT3G02320.1	9.295728	8.902045
AT3G02330.1	1.644206	1.527203
AT3G02340.1	13.265217	13.297392
AT3G02340.2	0	0
AT3G02350.1	30.903258	29.193723
AT3G02360.1	101.017263	108.173025
AT3G02360.2	0	0
AT3G02370.1	0.176715	0.527448
AT3G02370.2	0.656419	1.378298
AT3G02370.3	1.548396	1.293272
AT3G02370.4	1.149288	0.314243
AT3G02380.1	4.381766	3.610214
AT3G02390.1	0.62648	0.284948
AT3G02390.2	0.257909	0
AT3G02400.1	6.735622	5.814347
AT3G02400.2	0	0
AT3G02410.1	0.540389	0.585488
AT3G02410.2	0	0
AT3G02410.3	0	0
AT3G02420.1	18.516836	18.714467
AT3G02420.2	0	0.277078
AT3G02430.1	0.262337	0.289668
AT3G02440.1	0	0
AT3G02440.2	0	0
AT3G02450.1	55.14681	59.191366
AT3G02460.1	2.435435	3.727039
AT3G02460.2	3.332029	0
AT3G02460.3	2.838547	0.879595
AT3G02460.4	0.874297	0.885142
AT3G02460.5	0.244477	2.393035
AT3G02470.1	7.192287	6.717089
AT3G02470.3	415.647977	410.963725
AT3G02470.4	0	1.425444
AT3G02480.1	3.811189	5.171056
AT3G02490.1	5.898904	6.105798
AT3G02493.1	1.984534	2.509567
AT3G02500.1	0.795199	0.447856
AT3G02500.2	0	0
AT3G02500.3	1.200162	1.61154
AT3G02510.1	8.828722	12.152044
AT3G02510.2	0.808835	0.417975
AT3G02510.3	1.861169	0.145648
AT3G02520.1	71.054399	68.595668
AT3G02520.2	0	0.465937
AT3G02530.1	40.011651	40.457349
AT3G02540.1	44.047285	30.577578
AT3G02540.2	0.278918	0.913202
AT3G02540.3	0	13.963799
AT3G02550.1	18.826924	17.546038
AT3G02555.1	7.071626	8.718845
AT3G02555.2	0	0
AT3G02560.1	327.152013	323.815346
AT3G02560.2	0.616521	0.877319
AT3G02560.3	0	0
AT3G02570.1	86.948313	88.543855
AT3G02580.1	19.219104	20.135867
AT3G02590.1	0.142191	0.112633
AT3G02590.2	0.206456	0.268858
AT3G02600.1	2.138292	1.267997
