ERR9081510	ERR9081511
AT3G18040.3	0.569572	0.270888
AT3G18040.4	12.701177	10.713613
AT3G18040.5	0	0
AT3G18050.1	92.010086	94.353609
AT3G18060.1	52.835297	54.765808
AT3G18070.1	0.333834	0.398893
AT3G18070.2	0	0
AT3G18070.3	0	0.273387
AT3G18070.4	0	0
AT3G18070.5	0	0
AT3G18070.6	0.036886	0.114293
AT3G18070.7	0	0
AT3G18080.1	46.592741	49.923652
AT3G18090.1	1.542015	1.143261
AT3G18090.2	0	0
AT3G18090.3	0.205663	0.426965
AT3G18100.1	0.374377	0
AT3G18100.2	2.745368	2.721038
AT3G18100.3	0	0.15508
AT3G18100.4	0.967704	0.640286
AT3G18110.1	6.211553	5.335427
AT3G18120.1	0	0
AT3G18130.1	44.091451	40.991207
AT3G18140.1	49.590645	49.75038
AT3G18140.2	1.283495	1.625082
AT3G18150.1	0	0
AT3G18160.1	2.958847	4.737492
AT3G18160.2	0.075364	0.159386
AT3G18160.3	1.622375	0
AT3G18165.1	42.75856	37.743052
AT3G18170.1	9.521113	10.237997
AT3G18170.2	2.814998	3.417923
AT3G18180.1	0.052283	0
AT3G18190.1	57.949923	55.451006
AT3G18200.1	0.077922	0
AT3G18200.2	5.446247	5.1784
AT3G18210.1	11.239382	10.566972
AT3G18210.2	0.160613	0.897943
AT3G18215.1	38.4299	31.317927
AT3G18215.2	0.356488	0.276459
AT3G18220.1	0	0
AT3G18230.1	31.560071	34.270191
AT3G18235.1	0	0
AT3G18240.1	1.181252	1.125863
AT3G18240.2	3.777792	3.538478
AT3G18250.1	8.501819	12.002341
AT3G18260.1	2.153256	1.552481
AT3G18270.1	13.271272	13.022956
AT3G18280.1	88.111609	102.053948
AT3G18280.2	0.199757	0
AT3G18282.1	0.092298	0.304994
AT3G18290.1	47.229723	44.88343
AT3G18291.1	0	0
AT3G18295.1	13.678987	14.998681
AT3G18300.1	0.593423	0.50102
AT3G18300.2	0.508789	0.700253
AT3G18310.1	4.884437	4.182626
AT3G18320.1	13.80745	15.305249
AT3G18330.1	0.332045	0.101622
AT3G18340.1	0	0
AT3G18350.1	8.933952	8.707103
AT3G18350.2	0.238225	0.111627
AT3G18350.3	0.309146	0.657345
AT3G18360.1	0.097604	0.027363
AT3G18370.1	21.378671	22.5523
AT3G18380.1	7.748936	7.567527
AT3G18380.2	3.245717	0.70253
AT3G18380.3	3.228054	4.225611
AT3G18390.1	72.813421	65.227998
AT3G18400.1	5.369098	7.086791
AT3G18410.1	244.558745	221.249005
AT3G18410.2	1.147646	0.966482
AT3G18420.1	23.343734	23.669266
AT3G18430.1	30.768431	30.075546
AT3G18430.2	1.742076	1.436071
AT3G18430.3	0.674148	0.411319
AT3G18440.1	14.090958	13.961237
AT3G18450.1	0.977477	0.449943
AT3G18460.1	0	0
AT3G18470.1	0	0
AT3G18480.1	21.200232	21.118985
AT3G18485.1	0	0.056724
AT3G18490.1	39.532385	40.128093
AT3G18500.1	0.516438	0.90809
AT3G18500.2	0	0
AT3G18500.3	1.922916	2.026449
AT3G18500.4	4.386442	3.988373
AT3G18510.1	4.890221	3.342841
AT3G18518.1	0	0
AT3G18520.1	24.734245	23.306005
AT3G18520.2	0	0.216028
AT3G18520.3	0.035346	0.033083
AT3G18520.4	0	0
AT3G18524.1	4.14693	3.545042
AT3G18530.1	0	0
AT3G18530.2	0	0
AT3G18530.3	0.327446	0.252847
AT3G18535.1	15.26252	15.812576
AT3G18535.2	1.49038	1.027067
AT3G18535.3	5.932729	6.272977
AT3G18550.1	0	0.342144
AT3G18550.2	0	0
AT3G18550.3	0	0
AT3G18550.4	0.305955	0
AT3G18560.1	20.567326	21.106425
AT3G18570.1	0.053978	0.135322
AT3G18580.1	7.174002	6.580779
AT3G18590.1	0	0.151215
AT3G18600.1	17.375672	15.939577
AT3G18610.1	1.311971	1.513586
AT3G18610.2	0.488791	0.431761
AT3G18610.3	0	0.43032
AT3G18620.1	5.346565	5.503169
AT3G18630.1	1.300188	0.842036
AT3G18640.1	12.487795	10.871036
AT3G18640.2	0.226897	0.070725
AT3G18640.3	0	0
AT3G18650.1	0	0
AT3G18660.1	0	0
AT3G18660.2	1.203805	1.293609
AT3G18660.3	0	0
AT3G18670.1	0	0
AT3G18670.2	0.381706	0.36002
AT3G18680.1	81.256494	68.198629
AT3G18680.2	5.287765	4.504541
AT3G18690.1	20.384829	21.535556
AT3G18700.1	0	0
AT3G18710.1	1.628339	2.381698
AT3G18715.1	0.368101	0.511514
AT3G18720.1	0.030093	0
AT3G18730.1	1.204713	1.305673
AT3G18740.1	607.830434	520.881871
AT3G18750.1	0	0
AT3G18750.2	0.293822	0
AT3G18750.3	3.767636	4.960007
AT3G18750.4	0	0.12254
AT3G18750.5	1.52656	0
AT3G18750.6	0	0
AT3G18760.1	16.100217	15.467908
AT3G18760.2	0	0
AT3G18770.1	4.499438	4.276141
AT3G18773.1	6.371622	6.413254
AT3G18775.1	0	0
AT3G18780.1	0.464372	0.842607
AT3G18780.2	736.109268	712.186175
AT3G18780.3	1.197959	0.82445
AT3G18790.1	34.675763	31.361085
AT3G18800.1	10.679724	10.567547
AT3G18810.1	0	0
AT3G18820.1	145.243733	134.429598
AT3G18830.1	58.786473	63.017159
AT3G18840.2	0.531749	0
AT3G18840.3	0.199824	0.846001
AT3G18850.1	3.592943	2.956139
AT3G18850.2	0.8129	0.240102
AT3G18850.3	1.158294	1.039145
AT3G18850.4	0	0
AT3G18850.5	0.106035	0
AT3G18850.6	0	0.795655
AT3G18860.1	30.738682	30.881783
AT3G18860.2	0	0
AT3G18870.1	7.47484	8.586617
AT3G18880.1	2.1466	2.029017
AT3G18880.2	0	0
AT3G18890.1	34.083952	34.877333
AT3G18900.1	0	0.066547
AT3G18900.2	0	0.183257
AT3G18900.3	0.308715	0
AT3G18900.4	0.140209	0.037958
AT3G18900.5	0	0
AT3G18900.6	0	0
AT3G18905.1	0	0
AT3G18910.1	6.026374	6.10947
AT3G18915.1	2.101844	0.497899
AT3G18930.1	8.226539	6.608055
AT3G18930.2	5.727607	5.938486
AT3G18930.3	0.855305	0.332946
AT3G18940.1	21.237065	20.967195
AT3G18950.1	3.8706	3.846185
AT3G18957.1	0	0
AT3G18960.1	9.001131	10.295587
AT3G18960.2	0	0
AT3G18960.3	0	0
AT3G18970.1	2.588333	2.186587
AT3G18980.1	9.919742	14.172915
AT3G18980.2	21.435039	15.65614
AT3G18990.1	22.662975	22.494133
AT3G18990.2	0	0.038683
AT3G19000.1	26.405623	28.135605
AT3G19000.2	4.822396	3.620031
AT3G19010.1	1.032401	0
AT3G19010.2	3.237613	1.571211
AT3G19010.3	0	0
AT3G19010.4	46.662279	55.288203
AT3G19020.1	0.075032	0.079438
AT3G19020.2	0	0
AT3G19030.1	561.486365	528.331388
AT3G19035.1	0	0
AT3G19040.1	0.199233	0.173765
AT3G19040.2	0	0
AT3G19050.1	1.542148	1.62305
AT3G19055.1	0	0
AT3G19070.1	0	0
AT3G19080.1	0.396602	0.822823
AT3G19080.2	0.252038	0.320392
AT3G19080.3	0	0
AT3G19080.4	4.320878	3.619152
AT3G19085.1	0	0
AT3G19085.2	0	0.088935
AT3G19090.1	0.110861	0.316384
AT3G19090.2	0.316733	0
AT3G19100.1	44.740395	48.912384
AT3G19120.1	19.393349	18.557233
AT3G19130.1	38.82188	39.162161
AT3G19140.1	0	0
AT3G19150.1	8.95574	7.962595
AT3G19150.2	1.032584	0.892753
AT3G19150.3	0.826778	1.089981
AT3G19160.1	0	0
AT3G19170.1	111.73486	103.595189
AT3G19170.2	0	5.429574
AT3G19180.1	5.821906	6.040738
AT3G19180.2	0.52645	0.203221
AT3G19184.1	0.118065	0.372704
AT3G19184.2	0	0
AT3G19190.1	0	0
AT3G19190.2	0.551055	0.34758
AT3G19190.3	13.883334	14.268488
AT3G19200.1	1.357963	2.945315
AT3G19210.1	1.969298	1.554057
AT3G19210.2	0	0
AT3G19210.3	0	0
AT3G19220.1	27.963152	25.662337
AT3G19230.1	0.514249	0.542961
AT3G19240.1	13.026327	14.832911
AT3G19250.1	1.038171	1.104099
AT3G19260.1	11.500037	10.774658
AT3G19270.1	0.366634	0
AT3G19270.2	0.459275	0.62171
AT3G19274.1	0	0
AT3G19280.1	6.90285	6.699086
AT3G19290.1	31.936186	34.703556
AT3G19290.2	0	0
AT3G19290.3	7.060283	6.82943
AT3G19290.4	0.543575	0.597097
AT3G19290.5	2.87997	2.35648
AT3G19300.1	0.80786	0.931552
AT3G19310.1	0.069764	0
AT3G19320.1	0.23102	0.478583
AT3G19330.1	0.777869	0.485981
AT3G19330.2	1.546291	1.497312
AT3G19330.3	0	0
AT3G19330.4	0	0
AT3G19340.1	24.671459	28.010837
AT3G19350.1	0	0
AT3G19360.1	5.202907	5.002717
AT3G19360.2	0.393512	0.195114
AT3G19370.1	1.934662	1.980208
AT3G19370.2	11.560537	10.798871
AT3G19370.3	0.21064	0.936165
AT3G19380.1	3.022664	3.048394
AT3G19390.1	50.644432	58.768075
AT3G19400.1	11.815403	12.169967
AT3G19400.2	1.184999	1.588119
AT3G19410.1	0	0
AT3G19420.1	61.22368	61.532423
AT3G19430.1	0	0.266342
AT3G19430.2	0.18528	0.187024
AT3G19440.1	1.956097	1.857697
AT3G19440.2	0.043504	0.129331
AT3G19450.1	74.712	81.548656
AT3G19460.1	10.438537	8.940108
AT3G19460.2	0	0
AT3G19460.3	2.494706	1.301508
AT3G19460.4	0.540887	0.740056
AT3G19460.5	0.420398	0.465218
AT3G19460.6	0.292243	0.718914
AT3G19460.7	0	0
AT3G19470.1	1.074409	2.692732
AT3G19470.2	2.600281	1.617512
AT3G19480.1	16.721314	14.076396
AT3G19490.1	39.479385	37.813302
AT3G19500.1	0.096851	0.109898
AT3G19500.2	0	0.073958
AT3G19500.3	0	0
AT3G19508.1	7.070181	6.5353
AT3G19510.1	8.748183	7.558406
AT3G19510.2	0.724044	1.378479
AT3G19515.2	17.795519	17.281874
AT3G19520.1	40.044634	33.0061
AT3G19520.2	16.815396	18.572908
AT3G19520.3	0	0
AT3G19520.4	2.336656	2.12601
AT3G19530.1	0.254461	0
AT3G19540.1	25.993092	22.761385
AT3G19550.1	0.18474	0.270788
AT3G19552.1	0	0
AT3G19553.1	48.989527	46.48767
AT3G19560.1	0	0
AT3G19565.1	0	0
AT3G19570.1	0	0
AT3G19570.2	5.052614	4.54631
AT3G19570.3	0.039417	0.043861
AT3G19570.4	0.146218	0.249345
AT3G19580.1	4.254872	5.646316
AT3G19580.2	0	0
AT3G19590.1	5.985847	5.066206
AT3G19595.1	0	0
AT3G19600.1	0	0
AT3G19610.1	0	0
AT3G19613.1	0	0
AT3G19615.1	0.832136	5.747561
AT3G19620.1	0.79081	0.498903
AT3G19630.1	30.495113	26.429334
AT3G19640.1	23.749053	22.518146
AT3G19650.1	10.918835	9.750198
AT3G19660.1	11.951107	15.485077
AT3G19663.1	1.208149	1.31068
AT3G19670.1	8.300417	7.13443
AT3G19670.2	0.729541	1.243107
AT3G19670.3	5.083912	5.536242
AT3G19670.4	2.59611	2.2786
AT3G19680.1	33.171507	29.550309
AT3G19690.1	0	0
AT3G19700.1	0.027728	0.046973
AT3G19710.1	10.897189	12.42444
AT3G19720.1	23.353514	23.842147
AT3G19720.2	5.876106	5.280245
AT3G19720.3	0	0.036804
AT3G19740.1	22.418098	21.058583
AT3G19760.1	112.500405	106.212185
AT3G19770.1	13.450565	15.510314
AT3G19770.2	0.62605	0
AT3G19780.1	1.816337	2.444257
AT3G19780.2	3.571939	2.928235
AT3G19780.3	2.245825	1.862189
AT3G19780.4	1.995922	2.160392
AT3G19790.1	6.967733	7.139324
AT3G19790.2	0.581281	0
AT3G19800.1	56.346787	56.115984
AT3G19800.2	12.000876	12.386121
AT3G19810.1	27.004905	24.087288
AT3G19810.2	3.994606	2.378351
AT3G19820.1	9.549727	6.724299
AT3G19820.2	268.350021	270.656156
AT3G19820.3	0	0
AT3G19830.1	0	0
AT3G19830.2	8.294075	7.014037
AT3G19830.3	0.590694	1.236649
AT3G19830.4	0.037477	0.329741
AT3G19840.1	11.375344	11.180251
AT3G19850.1	29.175394	28.377398
AT3G19860.1	122.69762	121.862044
AT3G19860.2	5.771226	2.723326
AT3G19860.3	6.160313	4.941661
AT3G19870.1	7.029217	5.836773
AT3G19870.2	7.676836	8.965544
AT3G19880.1	0	0
AT3G19890.1	0	0
AT3G19895.1	9.143583	10.572317
AT3G19900.1	44.582023	46.785911
AT3G19900.2	2.950521	2.480742
AT3G19910.1	74.207569	75.37354
AT3G19910.2	1.253977	0.256599
AT3G19920.1	0.057664	0
AT3G19920.2	0.234716	0.24217
AT3G19930.1	22.810616	32.752426
AT3G19930.2	111.352385	111.709144
AT3G19940.1	0	0.019722
AT3G19950.1	25.249959	27.357893
AT3G19950.2	0.442207	0.735551
AT3G19950.3	0	0
AT3G19960.1	10.400023	13.915424
AT3G19960.2	0	0.033805
AT3G19960.3	2.854853	2.749178
AT3G19960.4	0.133569	0.097198
AT3G19960.5	4.863657	0
AT3G19970.1	0.904234	1.892154
AT3G19970.2	0.61923	0.13486
AT3G19970.3	2.079843	1.527845
AT3G19970.4	0.049486	0.039351
AT3G19970.5	0	0.062967
AT3G19980.1	19.086962	18.009179
AT3G19990.1	0	0
AT3G19990.2	44.431572	43.714025
AT3G20000.1	39.394053	37.361654
AT3G20000.2	0.242629	0.306202
AT3G20010.1	1.38055	2.916059
AT3G20010.2	0.439902	0.167995
AT3G20010.3	0	0
AT3G20010.4	0.386561	0.382935
AT3G20010.5	0	0
AT3G20010.6	0	0
AT3G20010.7	1.674802	0
AT3G20010.8	0	0.132803
AT3G20015.1	8.061404	7.89876
AT3G20020.1	5.450975	5.284589
AT3G20020.2	0.208102	0.052932
AT3G20020.3	0.04188	0.132254
AT3G20030.1	0	0
AT3G20040.1	3.247517	3.783185
AT3G20050.1	78.633455	72.944376
AT3G20060.1	62.502151	66.28615
AT3G20060.2	34.713624	31.326037
AT3G20070.1	1.392051	1.964147
AT3G20070.2	1.213313	0.957287
AT3G20070.3	0.057523	0
AT3G20070.4	4.428091	2.49769
AT3G20080.1	0.87363	2.20139
AT3G20080.2	9.091222	8.024048
AT3G20080.3	0.642557	0.533948
AT3G20080.4	0.466298	0.258695
AT3G20080.5	0	0
AT3G20080.6	0.729771	0
AT3G20090.1	1.567409	1.199445
AT3G20090.2	3.573109	4.186079
AT3G20100.1	29.916322	31.653168
AT3G20110.1	5.120502	5.937136
AT3G20120.1	0	0
AT3G20120.2	1.478546	1.502769
AT3G20120.3	1.853719	1.183085
AT3G20120.4	6.466863	8.47214
AT3G20130.1	2.161968	1.855135
AT3G20130.2	0	0.276646
AT3G20140.1	0.106075	0.08952
AT3G20150.1	2.095182	2.176149
AT3G20150.2	0.232755	0
AT3G20155.1	0	0
AT3G20160.1	0.661181	1.293559
AT3G20160.2	0	0.076387
AT3G20170.1	7.189864	6.071642
AT3G20180.1	0	0
AT3G20180.2	0	0
AT3G20180.3	0	0
AT3G20180.4	0	0
AT3G20190.1	0.234812	0.176587
AT3G20190.2	0	0
AT3G20200.1	0.516918	0.076491
AT3G20200.2	0.258674	0.335782
AT3G20200.3	0.483475	0
AT3G20200.4	0	0.370812
AT3G20210.1	2.524841	0.456764
AT3G20220.1	0	0
AT3G20230.1	82.966115	74.729023
AT3G20240.1	4.356062	3.558285
AT3G20250.1	3.573223	4.121247
AT3G20250.2	25.554208	26.576656
AT3G20250.3	0	0.084964
AT3G20260.1	3.737819	3.553774
AT3G20270.1	1.951376	1.478216
AT3G20270.2	0.937143	1.049754
AT3G20270.3	1.473379	1.34888
AT3G20270.4	0	0.088501
AT3G20270.5	0.123755	0.068943
AT3G20270.6	1.543103	1.529545
AT3G20280.1	2.93762	1.873943
AT3G20280.2	0	0
AT3G20280.3	0.533304	0
AT3G20280.4	0.871493	2.089409
AT3G20280.5	0	0
AT3G20290.1	4.017334	6.212147
AT3G20290.2	36.273639	31.658275
AT3G20290.3	8.954229	9.681836
AT3G20300.1	13.441606	10.440201
AT3G20310.1	28.915202	27.123585
AT3G20320.1	28.505972	26.974903
AT3G20320.2	8.517476	5.373279
AT3G20320.3	0.469449	1.710869
AT3G20330.1	18.791065	17.529508
AT3G20330.2	0.040496	0.034176
AT3G20340.1	25.707913	24.386734
AT3G20350.1	9.007933	7.988053
AT3G20360.1	0.199375	0.263824
AT3G20362.1	0	0
AT3G20370.1	98.776965	102.42874
AT3G20370.2	0.459917	0.775732
AT3G20380.1	6.007214	8.803718
AT3G20390.1	84.521564	86.709086
AT3G20390.2	26.578018	30.693907
AT3G20395.1	94.916832	88.159317
AT3G20400.1	0.541907	0.288603
AT3G20410.1	19.345431	16.605906
AT3G20410.2	60.163933	61.475397
AT3G20420.1	0.712899	0.269424
AT3G20430.1	9.880205	10.106038
AT3G20440.1	0	0.111684
AT3G20440.2	6.476996	4.869166
AT3G20440.3	0.024135	0
AT3G20450.1	2.829856	2.620676
AT3G20460.1	1.720971	2.465571
AT3G20470.1	37.988529	41.47965
AT3G20475.1	0.079853	0.391608
AT3G20475.2	0	0
AT3G20475.3	0.46089	0.125409
AT3G20480.1	0.838659	0.435454
AT3G20480.2	0.089375	0
AT3G20480.3	0	0.035114
AT3G20480.4	0.455979	0
AT3G20480.5	0	0.180381
AT3G20490.1	4.051529	4.021098
AT3G20500.1	18.564969	17.4561
AT3G20510.1	34.639984	34.698518
AT3G20520.1	0.041859	0.047206
AT3G20530.1	0.020719	0
AT3G20530.2	0	0
AT3G20540.1	16.786913	15.20494
AT3G20540.2	0	0.934813
AT3G20550.1	34.47096	34.54548
AT3G20555.1	0	0
AT3G20557.1	0.730082	1.057548
AT3G20557.2	0.086444	0.159355
AT3G20557.3	0.076672	0.312307
AT3G20560.1	7.100132	7.21074
AT3G20570.1	14.616045	14.376866
AT3G20580.1	0	0.010667
AT3G20590.1	0.444808	0.529246
AT3G20600.1	5.931661	5.949409
AT3G20610.1	0	0
AT3G20620.1	4.001495	4.068916
AT3G20630.1	29.192561	31.008217
AT3G20640.1	1.34173	1.289932
AT3G20640.2	0.100992	0.049984
AT3G20640.3	0.145702	0.033121
AT3G20640.4	0	0.040405
AT3G20650.1	9.936052	10.315304
AT3G20650.2	0.33478	0
AT3G20650.3	0.40551	0.370751
AT3G20660.1	19.386895	19.723831
AT3G20670.1	43.590118	39.791666
AT3G20680.1	48.101706	43.934923
AT3G20690.1	0	0
AT3G20700.1	0	0
AT3G20710.1	0.338165	0.45091
AT3G20720.1	0	0
AT3G20720.2	7.911302	7.483993
AT3G20730.1	1.334856	1.204765
AT3G20740.1	12.540859	11.569406
AT3G20750.1	0	0
AT3G20760.1	0.013622	0
AT3G20770.1	167.918262	170.623459
AT3G20780.1	4.774238	3.919991
AT3G20790.1	30.895155	29.11902
AT3G20800.1	26.142731	26.540217
AT3G20810.1	3.546718	4.02108
AT3G20810.2	0	0.198852
AT3G20810.3	0.146332	0
AT3G20810.4	2.68661	2.202324
AT3G20810.5	1.959079	1.880385
AT3G20820.1	117.471099	107.365458
AT3G20830.1	8.370289	9.254066
AT3G20840.1	0.211617	0.274433
AT3G20850.1	0.769671	1.58745
AT3G20860.1	7.610478	7.664841
AT3G20865.1	3.344811	1.84245
AT3G20870.1	15.056992	14.703883
AT3G20870.2	0.773022	0.197252
AT3G20870.3	4.255696	5.025552
AT3G20880.1	0	0
AT3G20890.1	6.807903	7.823304
AT3G20890.2	1.550143	0
AT3G20898.1	1.216125	2.350222
AT3G20900.1	1.486901	0
AT3G20910.1	7.538699	6.82711
AT3G20920.1	53.498135	50.351753
AT3G20920.2	1.113775	0.719764
AT3G20930.1	11.546513	12.032788
AT3G20930.2	6.374514	2.604976
AT3G20935.1	0.872	1.460153
AT3G20940.1	1.467544	1.175857
AT3G20950.1	0	0
AT3G20960.1	3.638516	4.662464
AT3G20960.2	3.24795	3.819986
AT3G20970.1	26.214431	26.003753
AT3G20970.2	0.120235	0.093812
AT3G20980.1	0	0
AT3G20993.1	0	0
AT3G20997.1	0	0
AT3G21000.1	0.024018	0.040504
AT3G21055.1	133.904794	113.032969
AT3G21055.2	1567.970786	1745.139242
AT3G21060.1	6.188409	5.90901
AT3G21070.1	0.289968	0.329652
AT3G21070.2	23.741336	28.942652
AT3G21070.3	0	0
AT3G21070.4	0	0.073427
AT3G21080.1	11.276462	8.636296
AT3G21090.1	38.290217	28.08024
AT3G21100.1	1.459142	1.738823
AT3G21100.2	2.444584	2.262307
AT3G21100.3	0	0
AT3G21100.4	1.793787	1.721286
AT3G21110.1	9.795643	8.166481
AT3G21110.2	0.853367	0.590877
AT3G21110.3	3.545705	2.582075
AT3G21120.1	0	0
AT3G21130.1	0	0
AT3G21140.1	15.979157	16.866541
AT3G21150.1	0.118303	0.099587
AT3G21160.1	15.64889	15.614214
AT3G21160.2	0.64966	0.249013
AT3G21165.1	0	0
AT3G21170.1	0	0
AT3G21175.1	1.769206	1.684328
AT3G21175.2	15.416009	15.733954
AT3G21175.3	3.583546	3.775462
AT3G21180.1	1.349998	2.166743
AT3G21190.1	9.183765	10.194038
AT3G21200.1	77.833926	77.797225
AT3G21210.1	0.142273	0.140481
AT3G21215.1	15.164465	11.846263
AT3G21215.2	0	0
AT3G21215.3	0.147001	0.316098
AT3G21215.4	9.792875	11.037694
AT3G21220.1	1.649065	1.223186
AT3G21220.2	13.239556	14.062263
AT3G21230.1	4.587907	5.329587
AT3G21230.2	0.176499	0.13005
AT3G21230.3	0.055335	0
AT3G21230.4	0	0
AT3G21240.1	15.7568	23.09147
AT3G21240.2	0.905941	1.018308
AT3G21240.3	1.903645	0
AT3G21250.1	0	1.62796
AT3G21250.2	9.35014	12.78571
AT3G21250.3	0	0
AT3G21250.4	10.774775	7.276338
AT3G21250.5	0.599113	0
AT3G21250.6	4.511563	7.599114
AT3G21260.1	16.359785	19.979914
AT3G21260.2	3.626904	2.661364
AT3G21260.3	8.314031	9.432224
AT3G21270.1	15.668617	15.324785
AT3G21280.1	8.387454	9.634435
AT3G21280.2	0	0
AT3G21290.1	10.315384	9.746579
AT3G21290.2	0	0.170329
AT3G21295.1	6.283306	5.312257
AT3G21295.2	1.227036	2.293213
AT3G21295.3	0.609853	0.937176
AT3G21300.1	10.363163	8.996907
AT3G21305.1	0.618366	0.374348
AT3G21310.1	0.128184	0.039453
AT3G21310.2	0	0
AT3G21310.3	0	0
AT3G21320.1	0.036379	0.051311
AT3G21330.1	8.315802	9.573346
AT3G21340.1	1.21089	1.316598
AT3G21340.2	0	0
AT3G21350.1	27.062457	26.308843
AT3G21350.2	0.281288	0.270666
AT3G21351.1	26.020191	31.677171
AT3G21352.1	2.351244	4.523681
AT3G21360.1	6.236811	6.397083
AT3G21370.1	1.571223	0.381403
AT3G21371.1	0	0
AT3G21380.1	0.91423	0.089714
AT3G21390.1	8.648767	8.10396
AT3G21390.2	3.236136	2.826397
AT3G21400.1	7.516754	7.29501
AT3G21405.1	0	0
AT3G21410.1	0.186898	0
AT3G21420.1	2.56392	2.015401
AT3G21430.2	3.261383	2.763807
AT3G21430.3	1.291893	1.24025
AT3G21430.4	8.552229	8.129901
AT3G21450.1	0	0
AT3G21460.1	0.838608	0.569549
AT3G21465.1	7.768591	7.716808
AT3G21465.2	0	0
AT3G21470.1	0.815029	0.832579
AT3G21473.1	0	0
AT3G21480.1	4.176449	4.140163
AT3G21490.1	0	0
AT3G21500.1	0	0
AT3G21500.2	0.180615	0.211525
AT3G21500.3	0	0
AT3G21510.1	22.649828	28.343085
AT3G21520.1	1.349456	1.39833
AT3G21530.1	7.907742	9.127425
AT3G21530.2	0	0
AT3G21530.3	7.475581	5.092813
AT3G21530.4	0	0
AT3G21540.1	8.159401	6.96882
AT3G21550.1	6.479267	13.61748
AT3G21560.1	6.374304	7.579328
AT3G21570.1	0	0.029092
AT3G21580.1	4.875682	4.507351
AT3G21590.1	0	0
AT3G21590.2	0	0
AT3G21590.3	0	0.131696
AT3G21600.1	7.965766	5.511147
AT3G21600.2	2.016787	1.37784
AT3G21600.3	0.537137	0.19624
AT3G21610.1	19.67915	17.818509
AT3G21610.2	3.720175	5.315214
AT3G21620.1	0.141045	0.18443
AT3G21630.1	20.374138	20.160647
AT3G21640.1	16.689824	15.858461
AT3G21650.1	12.440157	12.06955
AT3G21650.2	0.971682	0.267602
AT3G21660.1	0	0
AT3G21660.2	0	0.024077
AT3G21670.1	2.765461	2.376846
AT3G21680.1	2.083014	2.604094
AT3G21690.1	66.102902	64.551693
AT3G21700.1	0	0
AT3G21700.2	0	0.107873
AT3G21700.3	5.543535	7.397559
AT3G21710.1	2.738187	2.789392
AT3G21710.2	16.408612	21.726948
AT3G21720.1	92.167828	111.467456
AT3G21730.1	0	0
AT3G21730.2	0	0
AT3G21740.1	8.584359	7.012921
AT3G21750.1	4.510612	5.249271
AT3G21760.1	3.500673	3.587823
AT3G21770.1	48.8528	64.099075
AT3G21780.1	2.92106	3.640735
AT3G21790.1	26.661018	28.095586
AT3G21800.1	0.397608	0.176623
AT3G21810.1	4.308026	4.724169
AT3G21810.2	2.554999	2.201231
AT3G21820.1	9.448507	9.838013
AT3G21825.1	0	0
AT3G21830.1	0	0
AT3G21840.1	0	0
AT3G21850.1	0	0
AT3G21860.1	0	0.112486
AT3G21865.1	52.726519	55.255318
AT3G21870.1	55.165032	48.904032
AT3G21880.1	0	0
AT3G21880.2	0	0
AT3G21880.3	0	0
AT3G21890.1	0.471134	0.608917
AT3G21900.1	0	0
AT3G21900.2	0	0
AT3G21910.1	0	0
AT3G21920.1	0	0
AT3G21920.2	0	0
AT3G21930.1	0	0
AT3G21940.1	0	0
AT3G21940.2	0	0
AT3G21945.1	0	0
AT3G21950.1	0.958414	0.698963
AT3G21950.2	0	0.048156
AT3G21960.1	0	0
AT3G21970.1	0	0
AT3G21980.1	0	0
AT3G21990.1	0	0
AT3G22000.1	0	0
AT3G22010.1	0	0
AT3G22020.1	0	0
AT3G22020.2	0	0
AT3G22022.1	0	0
AT3G22030.1	0	0
AT3G22040.1	0	0
AT3G22050.1	0	0
AT3G22053.1	0	0
AT3G22057.1	0	0
AT3G22060.1	23.886176	29.66916
AT3G22070.1	8.082438	10.736765
AT3G22080.1	0	0
AT3G22085.1	0	0
AT3G22090.1	0	0
AT3G22100.1	0.054276	0.544227
AT3G22104.1	8.543974	7.710711
AT3G22104.2	0.436077	0.068486
AT3G22104.3	0.343805	0.253751
AT3G22104.4	4.194046	5.274925
AT3G22110.1	90.041685	89.31674
AT3G22120.1	1911.425147	2121.18052
AT3G22120.2	182.530724	163.010119
AT3G22125.1	0.033264	0
AT3G22125.2	0	0
AT3G22125.3	0	0
AT3G22125.4	0	0
AT3G22125.5	0	0.075781
AT3G22142.1	18.420879	18.878882
AT3G22150.1	6.509226	6.588563
AT3G22150.2	3.175854	2.229407
AT3G22160.1	7.688687	9.647265
AT3G22170.1	17.195117	17.60814
AT3G22170.2	21.824202	21.168635
AT3G22180.1	5.716409	5.453601
AT3G22183.1	0	0
AT3G22190.1	1.546035	0.415037
AT3G22190.2	25.599153	24.780338
AT3G22190.3	9.236047	10.135052
AT3G22190.4	0	0
AT3G22200.1	182.799624	207.055651
AT3G22200.2	0.374741	0.499862
AT3G22210.1	39.149271	33.100722
AT3G22220.1	5.460388	6.466584
AT3G22220.2	4.152495	3.694035
AT3G22220.3	1.134169	1.286271
AT3G22220.4	0.730314	0.497233
AT3G22230.1	166.676496	164.796463
AT3G22231.1	0.065457	0.054289
AT3G22235.1	0.828257	1.843785
AT3G22235.2	2.319064	0
AT3G22240.1	189.517871	315.904718
AT3G22250.1	0.55365	0.747379
AT3G22260.1	5.936931	5.906516
AT3G22260.2	2.077014	2.681072
AT3G22260.3	2.369195	5.20999
