	ERR9081509	ERR9081510	ERR9081511	ERR9081512	ERR9081513	ERR9081514
AT3G55770.5	27.19296	29.333341	24.993362	26.300551	30.738672	21.890881
AT3G55770.6	8.439868	10.322118	7.533747	7.357286	9.135466	5.884655
AT3G55770.7	1.437967	3.114441	3.326898	2.177742	2.542518	1.705077
AT3G55780.1	0.018425	0	0.085538	0.047871	0.013725	0
AT3G55790.1	0	0	0	0	0.080709	0
AT3G55800.1	349.606003	335.646757	370.520065	408.682488	364.057552	343.30285
AT3G55810.1	0	0	0	0	0	0
AT3G55820.1	1.603038	2.309908	1.940948	1.653451	1.959311	1.162674
AT3G55830.1	68.090347	72.511292	67.815941	58.427707	69.74806	64.162753
AT3G55840.1	2.286566	2.669837	2.897053	2.262718	2.53952	2.767002
AT3G55850.1	0	0	0	0	0	0
AT3G55850.2	0.161574	0.994203	0.043438	0.203127	0.458951	0.118366
AT3G55850.3	0.820263	0.500194	0.95329	0.787482	0.83687	0.447333
AT3G55850.4	11.509095	16.882097	12.01276	15.408574	13.953969	17.037779
AT3G55850.5	0.207063	0.565011	0.246264	0.654246	0.170109	0.807021
AT3G55850.6	6.798321	7.07299	7.992922	7.759982	8.508485	8.265592
AT3G55860.1	0	0	0	0	0	0
AT3G55860.2	0	0	0	0.035445	0	0.088124
AT3G55870.1	0	0	0	0	0	0
AT3G55870.2	0.084135	0	0	0	0	0
AT3G55870.3	0	0.052246	0.147144	0.065736	0.08484	0.109495
AT3G55880.1	0.669318	0	0	0	0.674146	0.813351
AT3G55880.2	14.186571	12.366911	14.95248	12.74578	14.397505	15.940107
AT3G55880.3	0.78378	0.494735	1.108178	0.694252	1.02254	0.41943
AT3G55880.4	0.160778	0.522365	0.911328	0.733582	0.389494	0.261067
AT3G55890.1	0	0.214784	0	0	0.610622	0.352984
AT3G55890.2	0.221502	0	0.82117	0.466113	0	0
AT3G55890.3	0.992417	0.419747	0.861751	0.429005	0.871314	2.052051
AT3G55890.4	4.375941	3.457578	4.461791	3.608112	4.682009	3.767959
AT3G55900.1	0.098498	0.541118	0.110023	0.171442	0.146107	0
AT3G55910.1	2.797434	2.018565	3.01051	2.717456	3.795819	2.88099
AT3G55920.1	28.75558	27.367612	26.085341	28.770672	27.558069	20.317109
AT3G55930.1	0	0.148599	0	0.062281	0	0.229963
AT3G55935.1	0	0	0	0	0	0
AT3G55940.1	1.645823	0.841401	1.516425	1.168572	1.280533	1.448395
AT3G55950.1	2.903507	4.019363	3.543338	2.886737	2.999402	3.878827
AT3G55960.1	30.353698	30.607901	30.389763	28.403033	33.42854	34.100766
AT3G55970.1	0.717598	0.823123	0.951182	1.059396	0.904855	1.081237
AT3G55970.2	0.311222	0.130294	0.198601	0.353324	0.116029	0.146429
AT3G55980.1	22.213367	24.00782	21.496481	16.124158	20.762987	19.300304
AT3G55980.2	0.349215	0.672953	0.734036	1.020994	0.983172	0
AT3G55990.1	6.351555	5.519044	6.140754	4.410183	6.263133	6.682235
AT3G56000.1	6.558527	6.166749	5.680309	3.998094	6.091925	5.924349
AT3G56010.1	70.236828	68.349451	64.15008	71.817936	63.887841	63.905299
AT3G56020.1	133.353576	171.358325	138.713108	221.221236	130.72213	106.252325
AT3G56030.1	5.123411	5.131404	5.31629	5.246323	6.085132	4.721268
AT3G56040.1	20.609543	25.609517	22.810012	23.305959	22.805431	21.381287
AT3G56050.1	32.487724	34.470864	33.980079	32.069188	33.149158	31.119727
AT3G56050.2	0.611772	0.827658	0	0.115799	0.144674	0.347837
AT3G56060.1	12.927118	12.924541	9.601372	9.107242	10.81511	9.43479
AT3G56070.1	34.728565	41.517148	35.121935	50.752548	35.861326	27.172474
AT3G56070.2	0.684849	0	0	0.4106	0	0
AT3G56080.1	2.824091	3.389786	2.594658	2.160974	2.939317	3.150617
AT3G56080.2	0.301032	0.098964	0	0.063326	0.3712	0.108097
AT3G56090.1	19.810151	19.639119	20.764115	25.954343	22.045148	18.409999
AT3G56100.1	1.038786	1.01293	0.867048	1.75452	0.795072	0.825352
AT3G56100.2	0	0	0	0	0	0
AT3G56110.1	0.107431	0.06181	0.304948	0.043024	0.295061	0
AT3G56110.2	2.756419	2.410024	2.410807	3.522819	3.095669	5.458844
AT3G56110.3	0.695546	1.1428	1.242621	0.860822	0.311766	0
AT3G56110.4	27.098739	28.324273	27.435662	31.399859	30.802554	25.174041
AT3G56120.1	8.568228	9.451471	8.826047	11.969684	9.956923	7.3658
AT3G56130.1	164.843235	166.410944	167.497848	164.43028	160.27898	155.001296
AT3G56130.2	7.382625	10.404226	7.431571	8.038454	9.024271	8.559512
AT3G56130.3	0.048455	0	0	0.117931	0	0
AT3G56130.4	0.26093	0.245932	0.097189	0.262736	0.04871	0
AT3G56130.5	1.212426	1.286613	1.149027	1.482584	1.987181	1.701855
AT3G56140.1	48.014004	45.914637	46.83153	41.925887	45.007011	43.177937
AT3G56140.2	2.6167	2.682513	3.259937	3.389787	4.652505	3.695699
AT3G56140.3	6.944647	21.17976	14.558796	19.952446	18.132808	23.657424
AT3G56150.1	43.70322	60.055651	51.335997	62.065035	50.105952	40.062781
AT3G56150.2	51.538114	47.701439	49.395426	50.440841	46.628588	54.4623
AT3G56160.1	0	0.067536	0.163754	0	0	0
AT3G56160.2	0	0.852361	0	0.190879	0	0
AT3G56160.3	13.616934	16.949407	13.012324	15.378934	13.810415	13.83878
AT3G56160.4	2.309177	1.833574	2.041362	4.651964	3.393437	3.295554
AT3G56160.5	0.137337	0.16111	0	0.33347	0.179976	0.191615
AT3G56170.1	36.778791	33.882823	32.880454	29.314443	36.320397	33.222485
AT3G56180.1	0	0	0	0	0	0.080213
AT3G56180.2	0	0	0	0	0	0
AT3G56190.1	162.51597	154.474106	147.857943	151.768754	153.428635	139.092463
AT3G56190.2	0.070259	0	0.244431	0.060622	0.248207	0
AT3G56200.1	7.267922	7.455044	8.189586	6.459762	7.927745	7.654764
AT3G56210.1	0.203081	0.311698	0.161536	0.173145	0.172114	0.211603
AT3G56210.2	13.194807	14.117896	14.788357	13.760242	14.736936	13.676695
AT3G56210.4	8.777035	10.919552	5.389943	6.248802	7.627446	6.248633
AT3G56210.5	1.849228	0.938865	3.581368	2.227748	2.126512	2.768364
AT3G56220.1	0.592968	0.322831	0.59109	1.233093	0.801001	0.383712
AT3G56220.2	0	2.263117	0.663901	0	0	1.650549
AT3G56230.1	2.758837	2.67787	3.56726	2.183687	3.469205	3.218817
AT3G56240.1	33.618524	22.372129	30.361804	21.042643	25.933379	21.82247
AT3G56240.2	1.99993	1.88271	2.147037	2.900057	2.537118	2.567602
AT3G56240.3	575.388581	453.400724	505.141538	475.962855	543.43496	451.810627
AT3G56250.1	0	0	1.792202	0	0	0
AT3G56250.2	2.283727	0.729142	0	0.738753	0.44053	0
AT3G56250.3	0	0	0	0	0	0.982721
AT3G56250.4	2.895519	3.36098	4.267162	3.316877	4.362178	2.948663
AT3G56260.1	0	0	0	0	0	0
AT3G56260.2	0.979127	0.960752	0.838848	0.700662	0.996869	1.016405
AT3G56270.1	1.829095	2.559948	1.755384	2.579028	1.593807	1.753156
AT3G56290.1	15.625985	14.146114	13.093764	12.609341	15.887406	11.984625
AT3G56300.1	0	0	0	0	0	0
AT3G56300.2	0	0	0	0	0	0.072918
AT3G56300.3	0.475863	0.549994	0.696251	0.678619	0.732598	0.578654
AT3G56310.1	133.856596	138.405518	137.175583	132.543691	143.395802	127.202635
AT3G56310.2	0.283699	0	0	0	0.071831	0.196251
AT3G56320.1	1.458892	2.260445	1.660647	1.659805	1.508284	1.019021
AT3G56320.2	0	0	0	0	0	0
AT3G56320.3	0.494268	0.414176	0.703512	0.422853	0.122602	0.66214
AT3G56320.4	0	0.244734	0.608104	0.541382	1.07644	0.512706
AT3G56320.5	0	0	0	0	0	0
AT3G56320.6	0.928378	0.16706	0.095098	0	0	1.132095
AT3G56320.7	0	0	0	0	0.27019	0
AT3G56330.1	2.043171	2.598403	2.482561	3.049363	1.999649	1.676505
AT3G56340.1	245.651922	249.083408	229.200465	271.363601	234.561446	218.339997
AT3G56350.1	0.360599	0.224908	0.150756	2.205552	0.097191	0.209277
AT3G56360.1	371.902358	380.376168	285.10074	212.292938	299.914423	293.363915
AT3G56370.1	7.821469	9.584588	8.011009	12.765658	7.056252	7.169251
AT3G56380.1	0.256757	0	0	0.128352	0	0.449977
AT3G56380.2	1.430264	0.268133	1.094193	0.689343	1.095259	1.287702
AT3G56390.1	0	0	0	0	0	0
AT3G56400.1	5.1119	4.427788	3.795512	4.9909	4.911756	4.285243
AT3G56410.1	0.5307	0.752709	1.223974	2.293666	1.133007	1.761865
AT3G56410.2	12.107887	16.687493	14.676257	14.22425	14.923809	16.669531
AT3G56410.3	3.624735	3.396556	3.114204	3.068638	2.468104	2.065916
AT3G56420.1	0	0	0	0	0	0
AT3G56420.2	0	0	0	0	0	0
AT3G56420.3	0	0.066777	0	0	0	0.052072
AT3G56430.1	8.648027	9.102518	7.895054	10.029008	8.449792	8.263102
AT3G56440.1	2.449093	2.653735	2.718251	2.123814	3.120911	3.683468
AT3G56440.2	0.032809	0	0.057758	0.356891	0	0
AT3G56440.3	0	0	0	0.156013	0.184113	0.216323
AT3G56450.1	4.544633	6.110435	6.117392	5.396182	6.031114	6.047048
AT3G56460.1	90.005305	88.100269	85.336526	87.330395	86.04184	82.287272
AT3G56470.1	2.981043	3.386504	3.060222	2.721238	3.23928	3.73513
AT3G56480.1	11.955159	12.438845	11.150289	15.074868	12.383552	9.452023
AT3G56490.1	54.663461	55.423482	55.041906	71.395386	59.458122	52.071818
AT3G56500.1	3.10378	1.436818	1.768962	1.282731	1.857862	1.651405
AT3G56510.1	10.498688	9.361642	9.649975	12.78727	10.612206	8.281315
AT3G56510.2	17.045587	16.585553	15.30218	14.137876	13.854294	13.253312
AT3G56510.3	0	0	0.061935	0	0	0
AT3G56510.4	0.438549	0.143064	0.271738	0.387468	0.407482	0
AT3G56510.5	0	0.736701	0	0	0	0.376623
AT3G56520.1	0	0	0	0	0	0
AT3G56530.1	0	0	0	0	0	0
AT3G56540.1	0	0	0	0	0	0
AT3G56550.1	0.430905	0.695895	0.703097	0.918121	0.61999	0.513186
AT3G56550.2	0	0	0	0	0	0
AT3G56560.1	0	0	0	0	0	0
AT3G56570.1	1.134462	1.417559	0.729414	1.517732	0.865816	0.753756
AT3G56570.2	1.020828	0.897111	1.292604	1.904848	1.072873	1.116021
AT3G56580.1	13.407846	14.672091	14.552672	20.098689	12.432188	12.556349
AT3G56580.2	0	0.769033	0.549128	0	0.122617	0
AT3G56580.3	1.004396	0	0	0.310996	2.584191	1.167315
AT3G56590.1	1.626919	3.522159	2.313751	4.376608	3.379367	2.147878
AT3G56590.2	24.04618	25.212802	24.981156	29.679904	23.459192	24.705971
AT3G56600.1	0	0.119608	0.063209	0.053803	0.089037	0
AT3G56600.2	0	0	0	0.116489	0	0
AT3G56600.3	0.119236	0	0	0	0	0.107954
AT3G56610.1	0	0	0	0	0	0
AT3G56620.1	1.17211	1.266483	0.921112	1.249514	0.980687	1.011178
AT3G56630.1	17.938425	17.92011	17.934872	17.944028	17.06469	18.58348
AT3G56640.1	4.930706	4.912328	5.170744	6.680796	4.750942	4.60819
AT3G56650.1	86.827169	91.169086	86.45914	88.158665	88.292321	84.563652
AT3G56660.1	0.023782	0.082002	0.110889	0.134132	0.017756	0.025791
AT3G56670.1	0	0	0	0	0	0
AT3G56680.1	75.687484	79.033555	72.542715	89.851963	75.043384	69.125332
AT3G56690.1	6.60017	7.873711	7.045774	7.443591	7.034067	6.505268
AT3G56700.1	0.049657	0	0	0	0.009267	0
AT3G56700.2	0	0	0	0	0	0
AT3G56710.1	1.256361	0.800383	1.34905	1.006784	1.005574	0.565822
AT3G56710.2	0	0	0	0	0	0
AT3G56720.1	4.629569	3.474374	4.123704	5.310622	3.992658	3.378399
AT3G56720.2	23.666729	24.452893	25.175897	21.786056	24.665601	22.381602
AT3G56720.3	7.556763	6.739228	3.783848	5.605572	5.359602	6.938353
AT3G56720.4	0.026472	0.119404	0.105183	0.140822	0.355673	0.616563
AT3G56720.5	0.467658	0.472738	0.151012	0.851194	0.278485	0.702566
AT3G56720.6	0.565982	1.41106	0.588504	0.37981	1.391268	0.457869
AT3G56720.7	3.11868	5.712779	4.104132	4.068749	4.255095	3.669451
AT3G56730.1	0.271512	0.384852	0.197187	0.182429	0.205647	0
AT3G56730.2	1.372491	1.711904	2.378795	0	1.24854	1.906498
AT3G56730.3	1.277537	0.796431	0.776824	1.76513	1.557521	0.8158
AT3G56730.4	0.118942	0.13582	0	0.089053	0	0.394891
AT3G56730.5	0	0	0.173089	0	0	0
AT3G56730.6	0.301742	0.207904	0.218949	0.215478	0.085979	0.22998
AT3G56740.1	7.101099	6.517947	7.228259	8.838222	7.009135	7.386034
AT3G56750.1	29.099525	32.028519	29.141108	30.724637	28.343026	29.253224
AT3G56760.1	8.816053	8.370341	8.54348	12.529439	8.862773	8.463683
AT3G56770.1	0.356745	0.385294	0.41211	0.704749	0.605882	0.272919
AT3G56770.2	0	0	0	0	0	0
AT3G56780.1	0	0.058385	0.049153	0	0	0
AT3G56780.2	0	0	0	0.050386	0.043348	0.094305
AT3G56780.3	0.118165	0	0	0	0	0
AT3G56790.1	0	0	0.062374	0.094657	0	0
AT3G56800.1	103.970785	99.111227	99.825546	108.072919	102.512007	95.048098
AT3G56810.1	4.258986	3.642777	3.922178	5.753274	3.970169	2.441958
AT3G56820.1	11.074635	8.650967	9.436986	9.831912	10.620367	8.623815
AT3G56820.2	0.368518	0.3921	0.38038	0.39977	0.306331	0.223547
AT3G56820.3	0	0.09437	0.252066	0.321593	0.047095	0.553999
AT3G56830.1	0	0.891935	0.242035	0.782365	0	0
AT3G56830.2	0.742726	0.631445	0.712242	1.697063	1.119926	0.476116
AT3G56830.3	4.103379	4.562107	3.779772	2.456588	3.478406	5.533883
AT3G56830.4	0	0.093572	0	0	0	0
AT3G56830.5	0.069746	0	0	0.357504	0	0
AT3G56830.6	0.254161	0.617789	0.597091	0.316092	0.06778	0.200559
AT3G56830.7	0.293259	0	0.349982	0	1.331878	0.497883
AT3G56830.8	0.5226	0.240904	0	0	0.42836	0
AT3G56840.1	12.995093	12.340607	12.387457	12.329858	13.440895	12.319892
AT3G56850.1	16.327719	17.393869	15.191732	17.485372	15.932623	14.382083
AT3G56860.1	16.682655	14.92292	13.949074	16.606066	16.224285	19.680208
AT3G56860.10	1.754448	2.579145	2.397595	3.29561	1.951198	2.177793
AT3G56860.11	9.884993	9.824469	9.367355	9.880535	9.951666	9.189224
AT3G56860.2	0	0	0	0	0	0.856788
AT3G56860.3	23.607304	39.223923	28.604352	29.421382	31.992882	26.488438
AT3G56860.4	1.421501	7.72006	2.456829	1.22784	4.776042	1.745699
AT3G56860.5	2.797437	1.041051	3.92134	1.888	1.947194	2.775457
AT3G56860.6	2.001074	0	0	3.427783	1.088679	0
AT3G56860.7	0	0	0	0	0	0
AT3G56860.8	5.493352	8.217983	8.487027	7.962186	7.911988	9.33963
AT3G56860.9	9.205619	6.950304	10.009833	11.025527	7.853812	16.347946
AT3G56870.1	0.917746	1.204393	0.643116	1.499642	1.091505	0.978712
AT3G56870.2	0.067896	0	0.30241	0	0	0
AT3G56880.1	20.879456	26.050079	24.047421	25.843471	23.541278	24.100042
AT3G56890.1	0.804976	0.472827	1.010195	0.528547	0.851189	0.649505
AT3G56891.1	1.493108	0.139533	1.044047	2.098073	0.817249	0.462678
AT3G56891.2	0	0.582341	0.725947	0	0	0
AT3G56900.1	8.01776	6.989528	7.877402	8.095634	7.270619	6.600136
AT3G56910.1	586.510913	599.475126	592.907822	626.753913	578.784466	650.511025
AT3G56920.1	0	0.020373	0.051594	0.025631	0	0.031977
AT3G56930.1	27.336874	25.513439	23.939446	26.476509	23.219573	25.495599
AT3G56930.2	0	0	0	0	0	0
AT3G56940.1	1051.97332	1075.278555	1136.0716	1065.258481	1069.979638	1168.51608
AT3G56940.2	0.304294	0	0	0	0	0
AT3G56950.1	31.117358	28.333295	30.426333	28.584009	29.97334	27.710428
AT3G56950.2	0	0	0	0	0	0
AT3G56960.1	0.06682	0.199794	0.52993	0.42846	0.231996	0.384969
AT3G56960.2	2.831891	4.123168	3.04345	3.986869	3.075466	3.169953
AT3G56970.1	32.005551	25.868665	27.679978	14.210704	23.930451	26.115831
AT3G56980.1	42.23189	37.125219	38.39089	19.29126	37.347491	34.995785
AT3G56990.1	10.43835	11.022547	11.267471	13.523475	10.016188	10.191344
AT3G56990.2	0.701345	0.878017	0.753611	0.805829	1.147115	0.488605
AT3G56990.3	0	0.362648	0.257834	0.174013	0.862571	0.389348
AT3G57000.1	28.847229	28.0416	26.01357	32.490583	27.602137	22.378617
AT3G57010.1	13.661987	13.369346	14.733087	20.334354	13.18135	13.032237
AT3G57020.1	71.874526	56.558487	62.568036	54.84445	62.121994	53.40546
AT3G57020.2	8.673051	8.633167	8.321953	5.324511	7.521895	8.418407
AT3G57030.1	18.976288	19.157158	21.525464	21.108736	17.812396	16.804479
AT3G57040.1	19.493656	16.233499	17.376747	22.604729	14.378359	18.924529
AT3G57040.2	0	2.552487	0	0	4.056245	0
AT3G57050.1	38.25121	37.548621	39.325635	50.232725	41.263819	35.790955
AT3G57050.2	13.708243	18.086379	19.719224	22.847099	19.035216	19.584685
AT3G57050.3	0.042077	0	0	0	0.031503	0.233463
AT3G57050.4	0.821242	0.52208	0.638486	1.035023	1.056417	0
AT3G57050.5	4.380364	5.390499	2.86997	4.656817	2.166676	4.820533
AT3G57060.1	0	0.060843	0	0.130066	0	0
AT3G57060.2	0	0	0	0	0	0
AT3G57060.3	1.741271	2.027371	2.14875	2.452757	1.907075	1.53556
AT3G57062.1	8.859725	9.77361	8.831923	8.280407	8.568246	9.693254
AT3G57062.2	4.978134	6.253577	4.408013	3.812782	5.650766	4.116469
AT3G57070.1	10.791654	10.650942	11.400477	11.680211	11.135612	10.570978
AT3G57072.1	0	0	0	0	0	0
AT3G57080.1	16.23893	15.052358	14.447891	16.189739	15.642266	16.489663
AT3G57090.1	58.147757	53.977523	58.889144	55.143944	58.679577	56.427161
AT3G57090.2	0.069591	0.514646	0.202383	0.060112	0.549972	0
AT3G57100.1	0.036127	0.149251	0.083879	0.046936	0.013457	0
AT3G57110.1	0.229716	0	0.262105	0.237497	0.135852	0.386905
AT3G57120.1	7.174107	6.989228	6.602772	6.375878	6.637655	5.799777
AT3G57130.1	0.840074	0.816378	0.705471	1.003235	0.637071	0.357827
AT3G57130.2	0	0	0	0	0	0
AT3G57140.1	0	0	0	0.296099	0	0.26139
AT3G57140.2	0.520209	0.416389	0.520033	0.51836	0.377723	0.457241
AT3G57150.1	45.247203	51.589626	48.29219	68.266407	45.171188	36.98786
AT3G57160.1	0	0	0	0	0	0
AT3G57160.2	6.610897	2.734923	6.840512	8.687677	8.953527	4.283438
AT3G57170.1	22.335857	30.716248	24.13324	29.991531	27.497293	31.20492
AT3G57170.2	2.17519	3.270118	3.064827	3.714124	2.755583	1.961495
AT3G57180.1	10.144809	12.319575	10.965211	11.816221	10.658262	10.192027
AT3G57190.1	9.845397	10.717527	9.822605	8.624366	9.190811	10.087902
AT3G57200.1	0.485236	0.573696	0.687	0.611576	0.431345	0.401068
AT3G57200.2	0	0	0	0	0	0
AT3G57210.1	0.249633	0.156081	0.026264	0.235557	0.202547	0.146208
AT3G57220.1	14.684042	17.055285	15.30569	19.008285	15.61306	16.483921
AT3G57230.1	14.896528	12.132008	14.662069	11.148077	12.073157	11.756898
AT3G57230.2	3.533868	3.292819	3.07619	3.584802	3.526149	3.146593
AT3G57230.3	1.646537	1.055031	2.099274	2.271069	1.547485	1.860122
AT3G57230.4	11.425828	18.109765	10.537951	10.821428	15.84702	17.892971
AT3G57230.5	5.944765	5.899912	4.643956	4.613591	5.921929	6.670672
AT3G57240.1	0.230746	0.344145	0.379194	0.149844	0.300705	0.082852
AT3G57250.1	0	0	0	0	0	0
AT3G57260.1	0.356224	0.428794	0.077323	0.096302	0.215303	0.334822
AT3G57260.2	0	0	0	0	0	0
AT3G57270.1	0.047316	0	0	0	0	0
AT3G57280.1	35.313151	32.84886	33.740408	39.10882	38.231995	35.96378
AT3G57290.1	109.468157	114.398244	107.3932	126.388551	104.467542	95.915378
AT3G57300.1	0	0	0	0	0	0
AT3G57300.2	0	0	0	0	0.052513	0
AT3G57300.3	0	0.172297	0	0.069996	0	0
AT3G57300.4	23.468859	31.287109	29.537047	33.295687	30.334753	33.134521
AT3G57310.1	0	0	0	0	0	0
AT3G57320.1	16.439214	14.557725	12.738097	14.729968	12.027779	10.310321
AT3G57320.2	0	0.621348	0.198058	0.082995	0.38136	0
AT3G57330.1	41.494853	46.672379	45.585828	48.787199	49.130113	46.312038
AT3G57330.2	0.695051	1.089619	0.62615	1.222256	0.581047	0.170025
AT3G57340.1	20.702088	20.009507	21.9537	17.608261	18.289136	22.408338
AT3G57340.2	44.099278	41.377913	39.039359	40.658899	42.479446	41.629269
AT3G57350.1	6.922581	7.819354	7.45853	8.91511	7.23853	6.322367
AT3G57360.1	2.427115	2.670578	1.872132	3.338651	2.492531	1.736774
AT3G57370.1	0	0	0.027303	0	0	0.151954
AT3G57380.1	2.256185	1.967697	3.11476	2.659581	2.731464	2.747271
AT3G57380.2	0.335143	0.081438	0.063375	0.121304	0.214622	0
AT3G57380.3	0.063322	0	0	0.209167	0	0
AT3G57390.1	11.742634	10.204934	8.932407	10.362205	11.130798	9.407448
AT3G57390.2	0.151479	0.035954	0.073167	0.224939	0.087976	0.138198
AT3G57390.3	0.290794	1.023519	1.45061	0.562715	0.226386	1.785378
AT3G57400.1	20.496948	19.755864	17.357898	15.740017	17.308075	20.82153
AT3G57410.1	84.402325	93.933343	86.482986	86.047164	91.772407	93.031825
AT3G57410.10	5.29164	6.527449	5.667099	9.933744	8.995812	8.231413
AT3G57410.2	1.441051	2.635494	2.010706	3.337508	3.051076	2.24873
AT3G57410.3	0	0	0	0	0	0
AT3G57410.4	0.802996	1.413626	1.325773	1.659143	1.229971	1.457669
AT3G57410.5	0	0	0	0	0	0
AT3G57410.6	0.064827	0.208723	0.13163	0.399368	0.299594	0.140441
AT3G57410.7	12.215194	13.130523	15.693277	14.166673	12.151292	15.857358
AT3G57410.8	0	0	0	0	0	0
AT3G57410.9	4.581079	6.471303	6.904318	6.331529	6.24362	6.384943
AT3G57420.1	20.944853	21.538639	21.55291	21.571867	20.557467	19.443214
AT3G57430.1	4.073529	4.692019	4.422721	5.241624	4.589334	4.022542
AT3G57440.1	0.315347	0.340833	0.286788	0.155876	0.268066	0.241902
AT3G57440.2	0	0	0	0	0	0
AT3G57450.1	15.72686	19.661371	15.971982	14.190044	16.632402	14.831888
AT3G57460.1	0.122267	0.120287	0.263708	0.060526	0.260305	0.150764
AT3G57465.1	0.061821	0.08459	0	0	0	0
AT3G57470.1	3.411749	4.38394	4.865655	5.246746	3.940436	5.478493
AT3G57470.2	0	0	0	0	0	0
AT3G57470.3	0.160921	0.071909	0.0736	0	0.315206	0
AT3G57470.4	20.776736	33.435929	26.569593	35.94185	31.555819	33.167754
AT3G57470.5	0	0	0	0	0	0
AT3G57470.6	3.119905	2.548147	4.067594	3.612972	3.295478	3.246163
AT3G57480.1	0.158614	0.054153	0.045883	0.085848	0.298858	0.085941
AT3G57480.2	8.580156	7.985486	8.776202	9.497029	8.004021	9.298642
AT3G57490.1	23.586946	26.610328	23.360502	23.185282	22.682765	14.495958
AT3G57500.1	1.336224	0.64939	0.54181	0.817062	0.637567	0.909511
AT3G57510.1	0.097328	0.022349	0.018855	0.112461	0.04837	0.035044
AT3G57520.1	185.980406	180.944936	187.070241	130.490573	176.449991	184.78299
AT3G57520.2	0.459968	0.654612	0.703913	0.513731	0.554709	0.609136
AT3G57520.3	0	0	0	0	0.267134	0
AT3G57530.1	33.865116	36.626885	33.22395	30.977422	33.976425	37.354774
AT3G57530.2	5.470151	7.218501	6.339104	4.539495	6.232355	5.609547
AT3G57540.1	4.516408	2.953766	4.47624	2.574754	4.022496	4.015157
AT3G57550.1	55.349035	55.818945	51.246798	65.689655	55.594967	52.02327
AT3G57550.2	7.385087	8.555561	10.592522	10.466436	10.33745	8.675069
AT3G57550.3	0	0	0.909985	0	0	0
AT3G57560.1	31.720208	33.247657	33.818779	36.114846	33.225848	30.495263
AT3G57570.1	5.108306	7.143835	5.804968	6.916413	5.891977	7.492449
AT3G57570.2	2.904385	1.335319	3.042951	3.103967	2.461085	1.402784
AT3G57580.1	3.074275	2.898194	3.19173	3.946456	2.899	2.997156
AT3G57587.1	0.120179	0.248129	0.116111	0.208066	0.208762	0.25872
AT3G57590.1	5.188214	6.259111	5.694	6.095793	5.390106	5.81557
AT3G57590.2	0.094752	0	0.099278	0.334547	0.522783	0.229836
AT3G57600.1	1.050001	0.721741	0.924453	0.713132	0.631686	0.535755
AT3G57610.1	43.300089	49.434709	49.050123	58.753281	47.09006	43.369263
AT3G57620.1	0	0	0	0	0	0
AT3G57630.1	4.519797	3.076829	4.018413	4.140368	3.728501	4.318733
AT3G57630.2	0.186879	0	0	1.100681	0.508637	0
AT3G57630.3	0.57551	1.914322	1.187722	1.386786	1.140003	0.820993
AT3G57640.1	2.564439	2.726258	3.15868	2.415579	2.7319	2.005983
AT3G57650.1	46.131574	45.573549	42.395505	49.646486	41.442456	37.82625
AT3G57660.1	0	0	0	0	0	0
AT3G57660.2	5.935376	7.833626	7.394417	10.476622	7.11626	6.327645
AT3G57670.1	1.168921	1.456028	1.114716	1.48992	1.166247	0.945035
AT3G57680.1	0.287352	0.743453	0.202962	0.295186	0.928824	0.295004
AT3G57680.2	0.283155	0.318384	0.524995	0.839666	0.043489	0.576515
AT3G57680.3	0.510058	0.794479	0.776307	1.17317	1.16665	0
AT3G57690.1	0.660484	0	0.244697	0.096027	0.326857	0
AT3G57700.1	3.914275	3.369714	2.89487	2.874984	3.793334	4.302826
AT3G57710.1	4.84162	5.105585	5.227817	6.909844	5.229489	4.497575
AT3G57720.1	0.987642	1.302314	1.254678	1.273205	0.907003	0.811859
AT3G57730.1	2.343917	2.393141	2.407687	2.358481	2.406764	1.774707
AT3G57740.1	0	0	0	0	0	0
AT3G57740.2	1.604889	2.210137	1.863158	1.936747	1.961375	2.489053
AT3G57750.1	9.823932	6.138758	6.311788	5.184651	5.634682	6.647302
AT3G57750.2	0	5.91396	3.527095	5.049841	5.133362	2.970799
AT3G57760.1	0.574638	0.378957	0.291623	1.051442	0.362794	0.571415
AT3G57760.2	0	0	0	0	0	0
AT3G57760.3	0.962272	2.058318	1.928494	3.912292	3.18242	0.952052
AT3G57760.4	2.717773	0.660475	1.287612	0	0.637615	1.828186
AT3G57770.1	22.487541	23.331827	20.66171	16.732979	20.621113	22.547253
AT3G57780.1	4.861169	5.62733	3.98582	5.170431	5.304828	6.971022
AT3G57780.2	0.076791	0.104095	0.087441	0.561784	0	0
AT3G57780.3	1.733954	1.387665	1.484973	0.665349	0.873014	0
AT3G57780.4	6.336655	9.210863	6.423711	6.880712	7.549534	5.995198
AT3G57780.5	0.299112	0.219817	0.484064	0.362439	0.407047	0.774834
AT3G57785.1	75.512714	70.794625	66.849355	72.196756	67.379033	60.334137
AT3G57787.1	0.321988	0	0	0	0	0
AT3G57790.1	4.811348	2.03986	1.987192	0.984005	0	1.603734
AT3G57790.2	20.615305	23.162569	21.417665	22.897284	25.041091	23.507648
AT3G57800.1	0	0.057665	0.053701	0.151889	0	0
AT3G57800.2	50.662799	51.883972	45.038844	46.236154	47.303068	48.86057
AT3G57810.1	0.276586	0.429976	0.703889	0.637981	0.478566	0.331305
AT3G57810.2	8.131479	9.022945	7.28985	7.476692	7.134672	8.236134
