Geneid	Chr	Start	End	Strand	Length	logFC	abs	exon.F	P.Value	FDR
AT5G61910+AT5G61900	5	24859818	24859877	-	60	0.875330367790538	0.875330367790538	27.2871358296294	1.78711788616571E-05	0.00266967774424385
AT3G06480	3	1986718	1986803	-	86	-0.87252305348381	0.87252305348381	32.1420312174218	7.65754592940032E-06	0.0012552399065123
AT5G25570+AT5G25560	5	8902738	8902897	+	160	-0.871824579914252	0.871824579914252	66.4021717615461	3.12170274487522E-14	2.64653508233209E-11
AT1G62290	1	23013416	23013477	-	62	0.870093778145495	0.870093778145495	15.7863137213042	0.00031848195473671	0.0305573816987348
AT2G06025	2	2348061	2348135	+	75	-0.86984834773412	0.86984834773412	22.5613088534683	0.000188012749648154	0.0198805404603918
AT1G03740	1	936573	936654	+	82	0.869262493289797	0.869262493289797	33.8718289799357	7.49194049927627E-08	2.08782710666089E-05
AT1G75110+AT1G75100	1	28194069	28195460	-	1392	-0.867974153859517	0.867974153859517	33.3760746195977	6.54095838748804E-08	1.84075187408204E-05
AT5G61880	5	24850427	24850431	+	5	0.864830008459981	0.864830008459981	64.9837915949252	1.54705075846392E-09	6.02637393680545E-07
AT5G15860	5	5178157	5178504	-	348	0.864823198262823	0.864823198262823	26.5054105528832	4.001128835886E-05	0.00541671760896874
AT4G03440	4	1527174	1527399	-	226	0.864187367214942	0.864187367214942	37.2624780357832	3.66758917421899E-06	0.000669632459687766
AT4G00700+AT4G00690+AT4G00695	4	281722	281798	+	77	0.863936609509363	0.863936609509363	24.0451465828458	1.89604182717997E-06	0.000381238786454507
AT1G08040	1	2498480	2498483	-	4	0.863832572322353	0.863832572322353	50.1280860234551	8.71820298933742E-08	2.38079561880814E-05
AT1G49980	1	18511999	18512089	+	91	0.86382226726678	0.86382226726678	40.8562562040848	1.5310110638347E-08	5.00857832258289E-06
AT3G13970	3	4613756	4613905	-	150	0.86317396148954	0.86317396148954	49.5619792764638	1.30356550471302E-08	4.31386639164996E-06
AT1G77770	1	29247834	29247926	-	93	-0.861125872726975	0.861125872726975	39.1973118832687	1.00994507532575E-05	0.00159892312196728
AT2G43920	2	18190429	18190560	-	132	0.859358518166671	0.859358518166671	22.6086028196687	5.33939600707212E-06	0.00091525826446887
AT5G19500	5	6580884	6581037	+	154	0.858564895847559	0.858564895847559	117.21426571528	1.79640746981582E-20	3.51803025057999E-17
AT5G19500	5	6580403	6580472	+	70	0.858520956105759	0.858520956105759	86.9692466440823	4.08732104085462E-16	4.75063010830583E-13
AT1G79500	1	29906601	29906653	+	53	0.857411874340558	0.857411874340558	21.4665734359351	0.000193675212710786	0.020388563640627
AT5G01950	5	369601	369690	-	90	-0.856755996243461	0.856755996243461	15.7996658852498	0.00027351870532509	0.0270792989141137
AT2G22990	2	9789747	9789750	+	4	0.856134185420663	0.856134185420663	68.4349378976205	9.42784545538442E-15	8.80924322972034E-12
AT1G48175	1	17790364	17790396	+	33	0.855245491911951	0.855245491911951	16.9275482691848	0.000236896095341847	0.0241733780772062
AT3G54010	3	20001314	20001383	+	70	0.853903632884395	0.853903632884395	83.4164087966052	5.22400321017859E-09	1.89070562767175E-06
AT4G38570	4	18033585	18033586	-	2	0.853723025757414	0.853723025757414	33.4535769566781	2.66456198896686E-05	0.0037978907926689
AT2G38780	2	16215236	16215258	+	23	-0.853408735040651	0.853408735040651	23.056365927354	4.5943629015106E-05	0.00606477114277799
AT4G28706+AT4G28710	4	14169944	14170082	+	139	-0.853214805196568	0.853214805196568	107.881144133362	2.96494549354027E-23	7.99757684343415E-20
AT3G04810	3	1317513	1317946	+	434	-0.85320455196727	0.85320455196727	43.2778882733944	1.23582335178859E-06	0.000262128400882861
AT2G22970	2	9778057	9778060	+	4	0.852445243221101	0.852445243221101	19.8798107504907	0.00025866906734031	0.0260053365232335
AT4G14930+AT4G14940	4	8541879	8541899	+	21	-0.850820199608567	0.850820199608567	17.7952276477183	0.000404496895182435	0.0374044506029599
AT2G31900	2	13567080	13567137	-	58	-0.848847638271696	0.848847638271696	23.0838208764535	2.71108580405638E-05	0.00384885340251941
AT4G12020	4	7201856	7202002	+	147	0.846718841377784	0.846718841377784	32.3846067347574	3.56176239506542E-08	1.07424707544504E-05
AT4G17440	4	9728600	9728709	+	110	0.845561547752737	0.845561547752737	17.035682244257	0.000125420053789624	0.0141964974741238
AT3G27090	3	9989685	9989922	+	238	0.845543650117946	0.845543650117946	25.0302700867574	5.54476503615005E-05	0.0070460902607382
AT3G12250	3	3906451	3906525	+	75	0.844899084470187	0.844899084470187	41.3156767820521	2.02031087412341E-06	0.000404517735119827
AT4G36140	4	17103826	17103901	-	76	0.844621878275264	0.844621878275264	16.2854699440204	0.000120870017459336	0.0137796639282329
AT4G24590	4	12697202	12697216	+	15	0.844377767632631	0.844377767632631	42.7672782644177	1.99522424216551E-08	6.32459540763244E-06
AT5G01770	5	293675	294303	-	629	0.844295181831976	0.844295181831976	41.2140521357168	1.41870911358012E-08	4.67327358494302E-06
AT2G30460	2	12978195	12978368	-	174	0.843076760077683	0.843076760077683	17.9175777919977	4.19041982850283E-05	0.00563032527352061
AT5G19500	5	6580746	6580798	+	53	0.839157742144112	0.839157742144112	86.603223489938	4.70785289789867E-16	5.38431486509193E-13
AT2G43490	2	18054392	18054410	-	19	-0.835337881639479	0.835337881639479	14.9677055126507	0.000186769587624482	0.0197930074250434
AT5G09300	5	2884797	2884814	-	18	0.835231083761997	0.835231083761997	14.1405313439792	0.000265823368641487	0.0265166354908146
AT2G21070	2	9040863	9041166	+	304	-0.835182029614118	0.835182029614118	19.5804035533553	1.94600540111234E-05	0.00287696875024221
AT1G33770	1	12243010	12243327	+	318	0.834652537247306	0.834652537247306	13.7518810846189	0.000389720164116034	0.0363199376676613
AT2G14170	2	5977356	5977450	-	95	0.834001678940862	0.834001678940862	29.9330118981543	1.47358218913394E-07	3.78558508020896E-05
AT1G15060+AT1G15050	1	5182605	5182745	-	141	0.833992660654101	0.833992660654101	31.2007311836851	9.97226366553002E-08	2.6747556958496E-05
AT1G05380	1	1582667	1582672	+	6	0.833379425367053	0.833379425367053	34.2910482962968	8.14079330719412E-06	0.0013230618894426
AT1G01770+AT1G01780	1	282767	282848	+	82	-0.832397532031912	0.832397532031912	47.0830795601615	1.66889170107699E-09	6.48332680645836E-07
AT1G51840	1	19250212	19250290	-	79	0.829953929467651	0.829953929467651	14.3965049628931	0.000295646868760743	0.0288074335299493
AT3G09800	3	3007939	3008263	-	325	0.829757984216396	0.829757984216396	120.336610664412	9.30825667258129E-15	8.75472159321641E-12
AT1G72640	1	27347659	27347661	-	3	-0.829116117972639	0.829116117972639	167.168585951009	1.27028993012372E-20	2.52224887083914E-17
AT5G56180	5	22740142	22740255	-	114	0.825779447886578	0.825779447886578	59.1054865997364	3.28048553137263E-10	1.49834342508167E-07
AT5G18980	5	6337893	6338209	-	317	-0.825625120793422	0.825625120793422	27.1747814467311	1.49474481982464E-06	0.000308800887553397
AT5G19500	5	6580558	6580659	+	102	0.824562429514522	0.824562429514522	91.0165678611464	8.56872710464929E-17	1.09374446036408E-13
AT2G43490	2	18058045	18058056	-	12	-0.824436746029075	0.824436746029075	39.3764145062403	2.36001683476618E-09	8.94934659721507E-07
AT2G04270+AT2G04755	2	1479377	1479539	+	163	0.824357149871373	0.824357149871373	37.7719765541776	8.86309849491623E-07	0.000194337028210386
AT2G22970	2	9778061	9778143	+	83	0.823854765857053	0.823854765857053	18.8460970086695	0.000374736962514099	0.0351296858347397
AT5G65610	5	26219442	26219474	+	33	-0.82357025071941	0.82357025071941	24.2746100981745	4.5824772941319E-05	0.0060546722407245
AT4G38570	4	18033587	18033596	-	10	0.823325770105264	0.823325770105264	31.9244029119449	4.07358390497941E-05	0.00550438212324916
AT1G08820	1	2824574	2824791	-	218	0.822726832896828	0.822726832896828	18.6504812750687	0.000186288958695714	0.0197713851700801
AT3G23050	3	8196211	8196522	+	312	0.820201324411912	0.820201324411912	89.9244596778505	1.65799902432378E-15	1.70524603249174E-12
AT5G58140	5	23524550	23524722	+	173	-0.820148934170884	0.820148934170884	23.2483311883431	1.16857694973017E-05	0.00182380927194733
AT3G14415	3	4819755	4819772	+	18	0.81935094903208	0.81935094903208	245.985197383704	9.39032919140606E-25	3.1963115512681E-21
AT3G66654	3	2088501	2088505	+	5	-0.819085070075984	0.819085070075984	32.8364296693168	4.4780448255202E-06	0.000796250953110937
AT4G38570	4	18033597	18033599	-	3	0.818446680044966	0.818446680044966	30.7648671792339	5.62392719434994E-05	0.00711735887368926
AT5G23770+AT5G23760	5	8016248	8016471	-	224	0.818209107204702	0.818209107204702	17.3213779010115	5.33979850400017E-05	0.00685262956849522
AT3G52640	3	19515343	19515628	-	286	0.817938509926742	0.817938509926742	47.0346014206678	9.83297503768227E-06	0.00156366178460745
AT1G70530	1	26589313	26589401	-	89	0.815127393493855	0.815127393493855	23.0858052520426	5.15025797103115E-05	0.00666322198910936
AT5G55550	5	22503296	22503436	-	141	-0.815019005336497	0.815019005336497	18.6810177212288	0.000100093590316153	0.0116812079715817
AT1G79090	1	29753005	29753082	-	78	-0.814887672299381	0.814887672299381	29.8551818138184	1.35380842485473E-05	0.00206995721563594
AT1G26880	1	9317522	9318277	-	756	-0.814419144741951	0.814419144741951	15.6177469443189	0.000169678993947852	0.0182661736850745
AT5G25570+AT5G25560	5	8902609	8902660	+	52	-0.813461305782734	0.813461305782734	45.4923020443565	3.27984725883118E-10	1.49834342508167E-07
AT3G12250	3	3906417	3906450	+	34	0.812549387268787	0.812549387268787	33.3662127860884	1.95575610635357E-05	0.00288839719752492
AT4G26965	4	13539829	13539832	+	4	0.812434044558312	0.812434044558312	64.8620235289049	2.01119983152193E-11	1.14551051439923E-08
AT1G78000	1	29332622	29332733	+	112	0.812326452431593	0.812326452431593	98.1600684000015	1.37330207392974E-19	2.39425168037889E-16
AT5G63680	5	25490376	25490474	+	99	0.811924230893382	0.811924230893382	26.8471081508319	0.000109684483406648	0.0126354580437533
AT4G28706+AT4G28710	4	14170178	14170230	+	53	-0.811797169468022	0.811797169468022	80.2637057011339	4.68895578184803E-18	6.91069904668842E-15
AT1G14380	1	4921459	4921467	-	9	0.811711608963655	0.811711608963655	67.5038887307739	7.28547859502761E-08	2.03425645590575E-05
AT1G02475+AT1G02470	1	512074	512121	-	48	-0.811383741721487	0.811383741721487	16.6931652876495	0.000114768742407	0.0132039920366351
AT3G25840	3	9456874	9456929	-	56	-0.810905448230436	0.810905448230436	45.8215961542985	5.80295421225514E-09	2.07918831362959E-06
AT3G22850+AT3G22845	3	8088031	8088148	+	118	0.810580754381585	0.810580754381585	76.9439921355704	5.72317357318811E-14	4.62254585986749E-11
AT5G51110	5	20777501	20778131	-	631	-0.810266642980318	0.810266642980318	19.9893827040265	0.000287173833400153	0.0281775280691279
AT4G21150	4	11278631	11278643	+	13	0.808404910823798	0.808404910823798	33.6119023995804	2.83143928472066E-07	6.86076934886356E-05
AT3G20090	3	7018403	7018651	+	249	0.808217329714044	0.808217329714044	23.18388704037	8.63561479220514E-06	0.00138929238672345
AT5G46110	5	18700060	18700063	+	4	0.806831779395777	0.806831779395777	36.4651272946956	1.10657848458454E-05	0.00173462244226635
AT4G17190	4	9650566	9650644	-	79	0.806498366356905	0.806498366356905	14.0218009732077	0.000550852937983809	0.0480772203095869
AT4G28706+AT4G28710	4	14170614	14170801	+	188	-0.806483786251595	0.806483786251595	43.7330639124352	8.70194118471858E-11	4.4114830273353E-08
AT4G16845	4	9477448	9477469	+	22	0.806387385491517	0.806387385491517	20.5127482883298	3.63740380799353E-05	0.00500970024850253
AT5G44090	5	17747340	17747759	-	420	0.805091724741128	0.805091724741128	80.4019604656007	4.80401400737816E-12	2.9860288978643E-09
AT4G00700+AT4G00690+AT4G00695	4	281132	281615	+	484	0.804922500223597	0.804922500223597	41.387336872243	8.46228148199135E-10	3.50659774767236E-07
AT4G26550	4	13403828	13404014	-	187	0.803040785560189	0.803040785560189	32.7876427531224	7.24356423100238E-05	0.00878326705706811
AT3G07565	3	2415355	2415381	+	27	-0.8025467870882	0.8025467870882	32.19765584008	3.57405690782283E-05	0.00494149661121141
AT3G13120	3	4220273	4220288	-	16	-0.802198772824372	0.802198772824372	51.0704047398606	2.54798195077152E-07	6.25846683642455E-05
AT4G27040	4	13572885	13572888	-	4	0.799969032201657	0.799969032201657	58.7385139775674	1.42391617298111E-09	5.57849823657035E-07
AT4G16540	4	9316238	9316268	-	31	0.799679912034195	0.799679912034195	16.2258624284744	0.000319526490204387	0.0306370399504422
AT1G76020	1	28533072	28533291	-	220	0.798807845219155	0.798807845219155	26.2785018040927	2.66728735303889E-06	0.000512524283975529
AT4G17150	4	9638821	9638824	+	4	0.79616275044042	0.79616275044042	49.1998471551518	1.31368445872522E-06	0.000275374844433748
AT3G22190	3	7833557	7833722	-	166	0.795182732287785	0.795182732287785	113.443479084079	1.30774100474431E-15	1.36464205678286E-12
AT5G56660	5	22933267	22933634	+	368	-0.79513047729783	0.79513047729783	127.278880005134	3.2179948665123E-16	3.83373136759554E-13
AT4G17570	4	9785984	9785995	-	12	0.794000332387109	0.794000332387109	67.2022030151946	7.53657220880967E-12	4.56540635399847E-09
AT4G13670	4	7950389	7950550	+	162	-0.793166196427654	0.793166196427654	15.9580679999003	0.000125639817370973	0.0142089052434955
AT3G26890+AT3G26900	3	9910873	9910944	-	72	0.792493818787138	0.792493818787138	142.915828483381	2.40243938702691E-23	6.73441445507362E-20
AT1G50910+AT1G07693	1	18869430	18869542	-	113	-0.79153637193032	0.79153637193032	19.1899311511286	5.00783485227623E-05	0.00651738109828302
AT1G33055+AT1G33050	1	11971410	11971532	-	123	0.790978641814149	0.790978641814149	61.4875925670314	2.7166894695999E-13	1.99169560647934E-10
AT5G55390+AT5G55380	5	22446624	22447936	-	1313	0.789844806937836	0.789844806937836	148.703865840623	1.14591200064527E-22	2.92537009864728E-19
AT1G02475+AT1G02470	1	511765	511990	-	226	-0.789820626903438	0.789820626903438	15.4846641419324	0.000203363312961434	0.0212211843680873
AT3G06210	3	1880011	1880140	+	130	-0.789416943115368	0.789416943115368	18.6405144271589	0.000465110430146863	0.0419247491829923
AT1G09985	1	29841542	29842021	-	480	0.788171126326366	0.788171126326366	15.7920249874973	0.000238558787665786	0.0242564742841312
AT5G48545+AT5G48543	5	19677601	19677693	+	93	0.787786158059715	0.787786158059715	88.9417605693598	1.62544514992403E-10	7.96436446360243E-08
AT3G12250	3	3906077	3906108	+	32	-0.78769461771536	0.78769461771536	28.9738162418933	6.92286231465357E-05	0.00846620461390239
AT5G46280	5	18770562	18770653	-	92	0.787211172583518	0.787211172583518	16.810280852501	6.0306555942756E-05	0.00754285699399155
AT2G42670	2	17772653	17773147	-	495	0.78656509501355	0.78656509501355	84.2867426220661	4.77004477235339E-09	1.73961829260309E-06
AT1G23730	1	8397642	8397747	+	106	-0.786513538141485	0.786513538141485	33.2068024414537	7.97940035308868E-08	2.21503505607361E-05
AT5G08400	5	2708940	2708946	-	7	-0.786036268618265	0.786036268618265	17.3106837867818	0.0005123667484087	0.0452709905557825
AT2G25910	2	11049623	11049625	-	3	-0.785814192727615	0.785814192727615	77.6612952594986	4.65549973032815E-08	1.35827529989274E-05
AT1G09000	1	2894368	2894395	+	28	0.785800844700274	0.785800844700274	14.2787373046353	0.000551410004813193	0.0480964769359969
AT4G00230	4	94791	94896	+	106	-0.785667710359618	0.785667710359618	19.6303608191795	2.00016628110219E-05	0.00294789455373866
AT2G06025	2	2348136	2348248	+	113	-0.785509169852466	0.785509169852466	45.4195186162162	1.16520733591756E-07	3.06775701565581E-05
AT2G40640	2	16961961	16962036	-	76	0.784685758095263	0.784685758095263	14.6959482300159	0.000232296513081371	0.0237718982151939
AT4G28706+AT4G28710	4	14170536	14170613	+	78	-0.784243609131522	0.784243609131522	63.9272245043755	7.26889198301453E-15	6.9277871118916E-12
AT1G79620	1	29960602	29960673	-	72	-0.783732425212111	0.783732425212111	17.0994562667017	7.79185530121629E-05	0.00937652715250153
AT3G54380	3	20136357	20136415	-	59	-0.783392293624363	0.783392293624363	37.6037275023287	6.32768355327729E-05	0.00785253444843815
AT3G06440	3	1972622	1972804	-	183	0.781517208245623	0.781517208245623	25.0826629784558	0.000464061394706716	0.0418565811032598
AT3G01310	3	101514	101531	-	18	0.781416530457587	0.781416530457587	243.345541568929	1.42867808657617E-27	6.18924993742474E-24
AT5G17920	5	5935204	5935368	+	165	-0.780648144020512	0.780648144020512	20.1956009378542	0.000512961706474632	0.0452955642491167
AT1G10210	1	3349319	3349564	+	246	0.779922861554034	0.779922861554034	18.6172727139249	0.00015717825849188	0.0170983544591364
AT5G06265	5	1905384	1905754	+	371	0.777041915263364	0.777041915263364	21.6153449573787	2.52644025505409E-05	0.00362269233001792
AT5G28020	5	10027783	10027868	-	86	0.776472304117663	0.776472304117663	18.9295498602778	4.10522499756381E-05	0.00554189868627687
AT5G19500	5	6579904	6579953	+	50	0.776123638267718	0.776123638267718	62.1886009444157	5.99045774644095E-12	3.67554433428731E-09
AT1G48490	1	17927896	17927898	-	3	-0.775269627125676	0.775269627125676	22.0318792657675	3.45261699197293E-05	0.00479213182319846
AT5G23510	5	7928948	7929060	+	113	-0.773287788841433	0.773287788841433	46.2568083595414	2.94860490351911E-08	9.00716892333324E-06
AT1G66940	1	24973603	24973729	-	127	0.773001569444785	0.773001569444785	27.18689176211	1.0337289609321E-06	0.000222229963885434
AT1G79620	1	29960757	29960828	-	72	-0.772060447496024	0.772060447496024	14.5962512539606	0.000262135756056861	0.0262615205477539
AT4G03820	4	1772128	1772224	-	97	0.771484515550751	0.771484515550751	18.8161287376405	0.000263611038451752	0.0263539144532174
AT3G48330	3	17892738	17892794	-	57	0.770125818729806	0.770125818729806	26.5937121621997	1.76263981884365E-06	0.000358447725663879
AT1G10585+AT1G10580	1	3494967	3495244	-	278	0.768858600582963	0.768858600582963	19.2095829437418	5.02428621994715E-05	0.00652385996630213
AT4G10050	4	6286997	6287070	-	74	0.768172800932744	0.768172800932744	33.2347757366048	6.45262901697922E-05	0.0079867904493192
AT5G49840	5	20257877	20257981	+	105	0.767766685432939	0.767766685432939	117.938032027485	5.50380521023315E-16	6.19550784771765E-13
AT2G31900	2	13566906	13567007	-	102	-0.767351904678565	0.767351904678565	22.8975458616923	2.92146912065242E-05	0.00411889691279675
AT2G37370	2	15679495	15679707	+	213	-0.767111593368659	0.767111593368659	13.4788600823201	0.000310436551110547	0.0299867025562939
AT1G10585+AT1G10580	1	3494296	3494613	-	318	0.766801767352467	0.766801767352467	29.3725278304154	1.22392565571106E-06	0.000259990543337457
AT1G30690	1	10887828	10887850	+	23	0.766649387063817	0.766649387063817	28.3162346413834	1.75912267559196E-06	0.000358242075249718
AT2G32320	2	13729286	13729306	+	21	0.765898584517249	0.765898584517249	46.1081338977755	6.28447740942582E-10	2.65809223351753E-07
AT1G49980	1	18511963	18511993	+	31	0.764213599470668	0.764213599470668	36.7074689368603	8.18115891674976E-08	2.25788930482136E-05
AT2G28550	2	12226862	12226968	-	107	0.763306402924686	0.763306402924686	31.7641743550964	5.42519169809842E-07	0.000124693059542098
AT1G56612	1	21214608	21214719	-	112	-0.763101162678735	0.763101162678735	25.1136545392403	3.3198474426035E-06	0.000617176476257528
AT1G55500	1	20722293	20722308	+	16	0.762628697010474	0.762628697010474	19.217947938909	2.20544413690589E-05	0.00321071791503262
AT2G40200	2	16791010	16791379	+	370	0.759197311185757	0.759197311185757	34.0328760290628	3.46947800785376E-06	0.000638352696886462
AT2G41880	2	17476900	17476914	+	15	0.757476532942658	0.757476532942658	15.8929279279597	0.000314465312617317	0.0302583106612209
AT5G05930	5	1780845	1781089	-	245	0.75682593011957	0.75682593011957	215.490631150813	8.19906558718867E-19	1.31701866900009E-15
AT4G03430	4	1517119	1517124	-	6	-0.755624732840017	0.755624732840017	25.4923142192022	3.58000800806261E-06	0.000656998106342283
AT2G28550	2	12227014	12227119	-	106	0.755594810049477	0.755594810049477	34.4789503625662	1.78573567743042E-07	4.49455208065369E-05
AT3G26100	3	9537403	9537584	+	182	0.755541835720356	0.755541835720356	46.2559941426071	1.71333525417484E-08	5.54163170298843E-06
AT5G60250	5	24253212	24253987	+	776	0.754934877545297	0.754934877545297	16.8754375380033	0.000156284785034516	0.0170424326112276
AT1G25420	1	8916191	8916360	+	170	-0.754319448745335	0.754319448745335	27.4739440708201	2.7229201923976E-06	0.000519028524833805
AT1G68290	1	25597678	25597770	+	93	0.752793712248474	0.752793712248474	12.9424290392745	0.000506337499864628	0.0449047861775106
AT3G11470	3	3610341	3610427	-	87	0.752751271111725	0.752751271111725	30.2539451807381	4.47557093480494E-06	0.000796250953110937
AT4G02760	4	1228163	1228236	-	74	-0.752619680142891	0.752619680142891	18.0670686731257	0.000267196844756051	0.0265637886809248
AT1G03400	1	843147	843230	-	84	0.752195377310784	0.752195377310784	14.6327176352966	0.000382885223122911	0.0357762446946892
AT2G45700	2	18827867	18827945	-	79	0.752145206241332	0.752145206241332	58.2586478599457	9.32502540894626E-09	3.17408323211516E-06
AT3G29350	3	11264631	11264685	-	55	0.751914002713857	0.751914002713857	43.0897086505855	3.43308813548442E-06	0.00063410557227001
AT1G63830	1	23685721	23685784	+	64	0.750903317399358	0.750903317399358	20.6694235470174	4.95064608733343E-05	0.00645756674535835
AT3G10650+AT3G10660+AT3G10640	3	3324611	3324836	-	226	-0.750446555246937	0.750446555246937	14.3122624003615	0.000554927507391675	0.0483442970044005
AT1G69230+AT1G69220	1	26026312	26026623	-	312	-0.750218917938389	0.750218917938389	39.3030343268747	7.10665953150708E-06	0.00117725973729291
AT1G02475+AT1G02470	1	512378	512430	-	53	-0.750065294298992	0.750065294298992	14.7840288297373	0.000283655462807133	0.0279089254083761
AT5G27830	5	9862607	9862615	+	9	-0.749710125527233	0.749710125527233	21.8704579333261	0.00028346187618389	0.0279089254083761
AT1G79620	1	29960911	29960985	-	75	-0.748357329189051	0.748357329189051	13.5685858909381	0.000432748054301085	0.0394337815091136
AT3G56210	3	20852385	20852709	-	325	0.747577406061797	0.747577406061797	121.727151647365	2.16910384964701E-19	3.73611151143839E-16
AT4G23470	4	12249033	12249070	+	38	0.747391167488537	0.747391167488537	23.9328114128326	5.67289306106325E-06	0.000965479124884123
AT4G33760	4	16192579	16192687	-	109	-0.745507263725397	0.745507263725397	19.0488409752299	0.000100509131600808	0.0117201353693174
AT5G37780	5	15005347	15005424	-	78	0.744343787402405	0.744343787402405	27.0226703377872	3.72625620166552E-05	0.00510466242343025
AT3G05770	3	1710328	1710734	-	407	0.743747059544036	0.743747059544036	14.4383427002754	0.000314518292699227	0.0302583106612209
AT1G13880	1	4749835	4749837	+	3	0.742535451855034	0.742535451855034	31.7439313012249	5.50753311406326E-07	0.000126179878448653
AT1G02475+AT1G02470	1	512214	512262	-	49	-0.741703666585405	0.741703666585405	15.55283862689	0.000196892877500264	0.0206515059870251
AT5G56180	5	22738263	22738402	-	140	0.741638868215025	0.741638868215025	20.0593506259343	0.000250871626642862	0.0253104153962528
AT2G30800	2	13123747	13124234	-	488	0.740730667593899	0.740730667593899	30.7106709553551	1.78025925292176E-06	0.000361516538433165
AT5G06230	5	1886707	1887031	-	325	-0.73954218926791	0.73954218926791	26.3514177500986	2.05152277968059E-06	0.000409048463188168
AT4G28706+AT4G28710	4	14169762	14169764	+	3	-0.738603720974298	0.738603720974298	27.4801699091128	2.24220332455683E-07	5.55541818859564E-05
AT3G20390	3	7111833	7111929	-	97	0.737418230873086	0.737418230873086	149.371433110483	4.33334366987176E-18	6.45311608738059E-15
AT1G54790	1	20441471	20441741	-	271	-0.735545144024284	0.735545144024284	18.7803822372082	4.36223418095953E-05	0.00580660484864204
AT3G12100	3	3855480	3855531	-	52	-0.734946029217856	0.734946029217856	12.6502992991246	0.000542171521284227	0.0474934943960259
AT4G16540	4	9316023	9316237	-	215	0.734896142713609	0.734896142713609	20.3601774634145	5.54353884377567E-05	0.0070460902607382
AT5G22730	5	7551902	7552009	-	108	0.734442473078357	0.734442473078357	30.86370337464	0.000107617336605894	0.0124273683832918
AT5G27680	5	9794129	9794224	-	96	0.733228405876325	0.733228405876325	13.0789621116219	0.000371165729769251	0.0348405934954313
AT1G03550	1	886527	886553	-	27	0.733090231733197	0.733090231733197	14.4951276258313	0.000280161257709266	0.0276985709290279
AT1G51680	1	19159320	19159650	-	331	0.733002243365434	0.733002243365434	30.5686048665212	3.59031395237263E-07	8.52616068015189E-05
AT2G26810	2	11435807	11435874	-	68	-0.732763580243805	0.732763580243805	24.5129753181524	2.12533405568262E-06	0.000421999836020061
AT5G23155+AT5G23150	5	7794445	7794581	+	137	0.73066929419592	0.73066929419592	29.9025577379987	7.53903978461981E-07	0.000169197592880539
AT3G22104	3	7790523	7790635	+	113	0.728908659124439	0.728908659124439	15.9510188928915	0.000186485651749083	0.0197775780858314
AT5G13960	5	4502194	4502388	+	195	0.728568016824722	0.728568016824722	20.8851073187087	0.000261190942462416	0.0261852162169491
AT5G42400	5	16954064	16954148	-	85	-0.727952728708821	0.727952728708821	25.2169378115191	1.51720017595546E-05	0.00230011086272289
AT5G11640+AT5G11630	5	3740878	3740942	+	65	-0.726697266102562	0.726697266102562	62.5701033592459	4.31081437214359E-10	1.91987019768231E-07
AT3G26100	3	9537585	9537827	+	243	0.726086548601408	0.726086548601408	43.2862921153536	4.90566136154645E-08	1.41680455334958E-05
AT1G50240	1	18608256	18608319	+	64	-0.724538556180443	0.724538556180443	15.4927605854539	0.00010661581361666	0.0123216680116826
AT3G11210+AT3G11220	3	3514976	3515112	-	137	0.724472470891344	0.724472470891344	27.4857166419242	1.13762352951327E-05	0.00177744040877318
AT3G52155	3	19344562	19344647	+	86	-0.720578570616178	0.720578570616178	37.9114333313605	5.91976570956464E-05	0.00743669266788287
AT4G24800	4	12782311	12782448	+	138	0.719452631871341	0.719452631871341	93.2517844920218	4.6170156464981E-15	4.52091214958229E-12
AT3G12250	3	3906109	3906150	+	42	-0.719292184745861	0.719292184745861	29.6927376604205	5.62574095541361E-05	0.00711735887368926
AT5G04700	5	1355934	1356425	-	492	-0.718295882021042	0.718295882021042	13.5263024636693	0.000431599075155581	0.0394009165921565
AT1G26208+AT1G26218+AT1G26230	1	9069093	9069235	-	143	0.717669243308594	0.717669243308594	17.4470542393492	3.65255434192763E-05	0.00502089251227226
AT4G03430	4	1517031	1517118	-	88	-0.716556502614791	0.716556502614791	29.6687016191398	7.72976914371423E-07	0.000172664926024145
AT3G25070	3	9132464	9132935	+	472	0.715560562279672	0.715560562279672	73.7947833804105	1.4515663731306E-11	8.43566586459851E-09
AT1G11360	1	3822147	3822163	-	17	-0.71479370187868	0.71479370187868	74.997095719071	1.44835933255161E-12	9.72107504886903E-10
AT4G08980	4	5758590	5758690	+	101	0.714557152846543	0.714557152846543	64.8992061996646	3.6487205398722E-12	2.29790633083995E-09
AT4G17150	4	9641063	9641218	+	156	0.714232092503369	0.714232092503369	51.3647220514088	7.69454957194666E-07	0.000172147183310652
AT3G25840	3	9452602	9452781	-	180	0.712159338690565	0.712159338690565	34.5014559757799	4.36734301660898E-07	0.000102019562908078
AT1G16780+AT1G16800	1	5744112	5744138	-	27	-0.711763389834651	0.711763389834651	17.1268960474203	4.16234511591456E-05	0.00560841677772159
AT4G03430	4	1516214	1516741	-	528	-0.71054960129953	0.71054960129953	26.1018052590692	2.84899674915968E-06	0.000539464138088234
AT2G20810+AT2G20815	2	8960761	8960923	+	163	-0.710237869094433	0.710237869094433	17.6644794122929	0.000119773895545868	0.013676514282055
AT4G10000	4	6260453	6260675	-	223	-0.709663326624108	0.709663326624108	24.7158430708016	0.000484510051736691	0.0433725995656413
