Geneid	Chr	Start	End	Strand	Length	logFC	abs	exon.F	P.Value	FDR
AT4G36940	4	17417382	17417501	+	120	-0.555722608977712	0.555722608977712	32.9864905714349	1.28123820112009E-07	4.35617677687804E-05
AT3G59520+AT3G59530	3	21993666	21994086	+	421	0.629401887237581	0.629401887237581	37.1413004273892	1.30198382135357E-07	4.40726546656839E-05
AT5G49970	5	20332470	20332486	+	17	1.50373955627941	1.50373955627941	32.6979537361965	1.3029634413509E-07	4.40726546656839E-05
AT3G15390	3	5198976	5199539	-	564	0.79580736562021	0.79580736562021	33.1345236824109	1.34034162878563E-07	4.51292976027125E-05
AT5G48880	5	19816923	19817029	-	107	-0.496602291575407	0.496602291575407	32.0161365246976	1.34106167113754E-07	4.51292976027125E-05
AT2G41430	2	17270076	17270162	+	87	0.383185096993024	0.383185096993024	35.4565911509913	1.41096610448775E-07	4.7360589046529E-05
AT1G14990+AT1G14980	1	5167586	5167702	-	117	-0.588451375756735	0.588451375756735	35.4120694730906	1.43146751361615E-07	4.79264793827224E-05
AT3G46640	3	17185355	17186959	+	1605	0.51895649637925	0.51895649637925	38.7045179948392	1.49674621334684E-07	4.99848654837473E-05
AT3G57050	3	21114060	21114112	-	53	0.786184356180197	0.786184356180197	32.8832504893045	1.50805755621813E-07	5.023511523788E-05
AT2G02790	2	790798	790895	+	98	1.68456647868126	1.68456647868126	33.7276612263929	1.5494629476423E-07	5.14840366635923E-05
AT2G25510	2	10857071	10857217	+	147	0.342017575821441	0.342017575821441	38.457897002779	1.60172492074346E-07	5.30864895079355E-05
AT1G72330+AT1G72340	1	27236455	27236788	+	334	0.802481467350514	0.802481467350514	31.0939286013088	1.70498353577579E-07	5.63668413703123E-05
AT1G36180	1	13547502	13547594	+	93	2.29119359838969	2.29119359838969	29.9547563609082	1.74616537619338E-07	5.75836325900122E-05
AT3G07090	3	2244597	2244756	-	160	-0.774802748365925	0.774802748365925	35.2957344524734	1.82123010317598E-07	5.9908908936448E-05
AT4G25080	4	12878146	12878193	+	48	0.437015402214733	0.437015402214733	32.429252989394	1.93354777353514E-07	6.34449582279253E-05
AT5G45472+AT5G45475+AT5G45469+AT5G45490	5	18427335	18428867	+	1533	0.356300008595934	0.356300008595934	30.6389401006379	1.93878394262773E-07	6.34585204942822E-05
AT2G32690	2	13863717	13864049	-	333	0.319524949680396	0.319524949680396	35.1023125384577	1.94594344199234E-07	6.35348119488611E-05
AT4G18140+AT4G18130	4	10046747	10047045	-	299	-0.735981431082573	0.735981431082573	31.8692860985705	1.9515851870472E-07	6.3561293892694E-05
AT3G26090+AT3G26085	3	9534117	9534397	+	281	-0.579850781171322	0.579850781171322	30.3567487125925	1.96841138797418E-07	6.39510128440136E-05
AT1G13930	1	4761712	4761869	+	158	0.803090595102086	0.803090595102086	40.5269190524729	2.06995520746984E-07	6.69367229519032E-05
AT2G33540	2	14208050	14208174	-	125	0.702007599173562	0.702007599173562	32.2429258641525	2.07048588615391E-07	6.69367229519032E-05
AT2G40290+AT2G40300	2	16832898	16833294	-	397	-0.24623233113109	0.24623233113109	31.2340501982084	2.10774224881412E-07	6.79741709207629E-05
AT4G26530+AT4G26520+AT4G26510	4	13384033	13384106	+	74	0.624660628399125	0.624660628399125	29.2598069452938	2.13820595836998E-07	6.86405931810525E-05
AT5G22450+AT5G22460	5	7438630	7439259	-	630	-0.307849111637131	0.307849111637131	29.9458750785072	2.13884002798559E-07	6.86405931810525E-05
AT1G21651+AT1G21650	1	7602553	7604215	-	1663	-0.337277332675336	0.337277332675336	31.8335033085144	2.24236298101502E-07	7.17878050313808E-05
AT3G26090+AT3G26085	3	9533760	9533844	+	85	-0.546372551579433	0.546372551579433	29.9101344713356	2.36939429913449E-07	7.5670517593645E-05
AT4G28240+AT4G28230	4	13997308	13998347	-	1040	-0.31212405969554	0.31212405969554	39.8458250992826	2.44455550024538E-07	7.78818809120549E-05
AT2G23985	2	10205475	10205501	+	27	1.04081376629044	1.04081376629044	32.2977922381162	2.56882322693585E-07	8.15963893113324E-05
AT1G54440	1	20326957	20327359	+	403	0.758302608636491	0.758302608636491	30.5400749958536	2.57354908945979E-07	8.15963893113324E-05
AT4G21585+AT4G21580	4	11479114	11479206	+	93	-0.973551579163971	0.973551579163971	30.4961523418709	2.61863509743488E-07	8.2826295068602E-05
AT3G57050	3	21114162	21114206	-	45	-0.258551056322977	0.258551056322977	31.5994906001998	2.63219655400681E-07	8.30555852229404E-05
AT1G77060+AT1G77030	1	28949303	28949354	-	52	0.427207829477084	0.427207829477084	30.6070178275468	2.6921006393749E-07	8.47425622077296E-05
AT5G14210+AT5G14220	5	4584821	4584994	-	174	0.326627742927073	0.326627742927073	28.9535096636683	2.7356459490922E-07	8.59077704858241E-05
AT3G57062	3	21122323	21122569	+	247	-0.786254591017817	0.786254591017817	35.4400124237146	2.81133792645938E-07	8.80745316727615E-05
AT3G19460	3	6748905	6748909	+	5	-1.23321621569675	1.23321621569675	32.6089094105542	2.82683456544314E-07	8.83496592129317E-05
AT5G48545+AT5G48543	5	19677035	19677544	+	510	0.509875481205405	0.509875481205405	32.8176044778563	2.84756684465665E-07	8.87867293490705E-05
AT3G14420	3	4821945	4822032	+	88	0.382288563474841	0.382288563474841	29.4430126633077	2.87834100757675E-07	8.9388295328068E-05
AT3G06160+AT3G06170	3	1865665	1865747	+	83	0.956344541051541	0.956344541051541	31.9768479894067	2.88044727647275E-07	8.9388295328068E-05
AT3G54440+AT3G54430	3	20146626	20147429	-	804	0.436603267762282	0.436603267762282	33.7483510247861	2.96012415809436E-07	9.16447474347996E-05
AT1G55490	1	20718707	20718830	-	124	2.11562927495209	2.11562927495209	29.827236438107	3.01556641810163E-07	9.31312901481055E-05
AT4G28706+AT4G28710	4	14167975	14168038	+	64	-0.45530667615974	0.45530667615974	27.7025740115333	3.02229541896815E-07	9.31312901481055E-05
AT2G01510+AT2G01505	2	230553	232518	-	1966	0.735422219290335	0.735422219290335	36.0585804959153	3.13238498438031E-07	9.62981504345272E-05
AT1G16705+AT1G16700	1	5713181	5713333	+	153	1.11481609068975	1.11481609068975	30.5285466573832	3.25230464852058E-07	9.97517467010932E-05
AT4G34150+AT4G34160	4	16358777	16358907	+	131	0.39427801820135	0.39427801820135	31.6166335500627	3.27693460975009E-07	0.000100273436980537
AT5G46510	5	18861001	18862123	+	1123	0.741322283807078	0.741322283807078	31.9288579057681	3.34280138134551E-07	0.000102051615535049
AT4G35090	4	16703287	16703486	-	200	-0.609295524478309	0.609295524478309	31.5319066556695	3.37809678108234E-07	0.000102890415823619
AT4G21750	4	11556190	11556838	+	649	1.31569423310689	1.31569423310689	30.3732705528466	3.45189305610511E-07	0.000104895297096826
AT3G60750	3	22456936	22457458	+	523	0.203421151454139	0.203421151454139	32.0186859697228	3.74419130488971E-07	0.000113307261554429
AT3G10620+AT3G10610	3	3319437	3320162	+	726	0.22727314930194	0.22727314930194	32.4922549319583	3.74593656861479E-07	0.000113307261554429
AT1G70650+AT1G70660	1	26639685	26640061	+	377	0.840338536528849	0.840338536528849	30.3398535902605	3.81620246040854E-07	0.000115167913655526
AT1G01020	1	8571	8593	-	23	-0.9454897185803	0.9454897185803	31.0915284603162	3.95814746806967E-07	0.00011917828048081
AT1G56510	1	21167565	21168173	+	609	0.282527942770837	0.282527942770837	34.2259357470515	4.04309167761877E-07	0.000121333605217961
AT3G60820	3	22471831	22471902	-	72	0.595415037463946	0.595415037463946	38.8401912999395	4.04817278522293E-07	0.000121333605217961
AT3G58610	3	21674732	21674800	+	69	0.455313969657229	0.455313969657229	35.484230518996	4.06683079967393E-07	0.000121615802225067
AT1G36180	1	13547680	13547775	+	96	2.64768664486751	2.64768664486751	27.9915913311695	4.0990788991586E-07	0.000122209498366916
AT4G00620+AT4G00630	4	259546	259713	-	168	0.390184603555037	0.390184603555037	28.2339856974535	4.11050942329127E-07	0.000122209498366916
AT5G45472+AT5G45475+AT5G45469+AT5G45490	5	18431064	18432128	+	1065	-0.202978873115514	0.202978873115514	28.8080405212707	4.11454774519823E-07	0.000122209498366916
AT4G24380	4	12613291	12613377	+	87	1.08843135015879	1.08843135015879	31.2913416100384	4.18508090546332E-07	0.00012402449559909
AT3G23050	3	8195818	8196074	+	257	-0.407121487057692	0.407121487057692	34.3965314781893	4.19948100872229E-07	0.000124171575650937
AT1G49980	1	18511749	18511848	+	100	-2.61646731809607	2.61646731809607	29.0971028682204	4.29620227724116E-07	0.000126746636645093
AT1G74600+AT1G74590	1	28024343	28024839	-	497	-1.46730107654284	1.46730107654284	35.9234252938951	4.51850661083184E-07	0.000133006841464573
AT3G53140+AT3G53130	3	19696624	19696688	+	65	0.953724584840405	0.953724584840405	30.1258884298886	4.54507700711077E-07	0.000133490332035408
AT5G53470+AT5G53460	5	21711341	21711443	+	103	-0.673964364036852	0.673964364036852	32.154402442127	4.61865104566035E-07	0.000135349105999319
AT1G10960+AT1G10950	1	3659204	3659411	+	208	-0.23405145377521	0.23405145377521	31.5101896577638	4.72243365237448E-07	0.000138082910565729
AT2G01130+AT2G01140	2	94028	94115	-	88	-0.909334981615872	0.909334981615872	28.2346212637854	4.77666332770105E-07	0.000139358887803897
AT4G21510+AT4G21520	4	11446630	11447335	-	706	-0.627730051421297	0.627730051421297	29.0839958165304	4.9054498674806E-07	0.000142799599140095
AT5G53470+AT5G53460	5	21712031	21712128	+	98	-0.519883117869586	0.519883117869586	32.0003684098282	4.91957754635413E-07	0.000142894722731066
AT4G21585+AT4G21580	4	11478359	11478539	+	181	-0.968376259963431	0.968376259963431	28.8687397361031	5.00676302083556E-07	0.000145106799893948
AT1G64430	1	23936364	23936694	+	331	0.333731533709349	0.333731533709349	29.2023811789933	5.02515927271535E-07	0.000145319875152662
AT3G23590+AT3G23600	3	8472349	8473626	+	1278	0.255992425194316	0.255992425194316	28.3954511981217	5.12680780029863E-07	0.000147934263937608
AT5G14210+AT5G14220	5	4580000	4582628	-	2629	-0.221996995826816	0.221996995826816	27.3674491955176	5.46321777525588E-07	0.000157296440186082
AT1G06680+AT1G06670	1	2041630	2041704	+	75	0.723224747346034	0.723224747346034	28.4417060755589	5.57014198780824E-07	0.00016002482808162
AT4G23570	4	12299749	12299877	+	129	-0.737278828297589	0.737278828297589	31.2664980567043	5.81155180549542E-07	0.000166596552290911
AT2G01760	2	333150	333212	+	63	1.47145468157108	1.47145468157108	31.6700334964576	5.87725322668106E-07	0.000168113717894232
AT1G10960+AT1G10950	1	3662463	3662836	+	374	-0.223118337968989	0.223118337968989	30.9176709315284	6.0481044842262E-07	0.000172625496731019
AT2G25910	2	11049623	11049625	-	3	-0.994661790894549	0.994661790894549	29.898119639893	6.10388655672379E-07	0.000173840538798086
AT3G54500	3	20178158	20178160	-	3	-0.224662277139139	0.224662277139139	28.0669952122701	6.17878048037175E-07	0.000175593467997156
AT1G50460	1	18695929	18696003	+	75	0.691798152244415	0.691798152244415	30.0768365025291	6.44927654723937E-07	0.000182885637674399
AT2G30800	2	13123747	13124234	-	488	1.67520844470116	1.67520844470116	28.5519565989654	6.98694228648638E-07	0.000197599367724278
AT4G26530+AT4G26520+AT4G26510	4	13388719	13388783	+	65	0.589282300732103	0.589282300732103	26.5823564467486	7.00692236319643E-07	0.000197599367724278
AT5G56030	5	22686473	22686831	+	359	-0.955742220846874	0.955742220846874	31.721559509401	7.01319395399248E-07	0.000197599367724278
AT1G16705+AT1G16700	1	5712877	5712991	+	115	1.03256151866546	1.03256151866546	28.4181996899654	7.36183076365849E-07	0.000206979130352868
AT5G14270+AT5G14280	5	4609078	4609347	+	270	0.710132822313797	0.710132822313797	27.8165406080071	7.65039612961923E-07	0.000214633576191721
AT5G22450+AT5G22460	5	7437794	7438049	-	256	-0.337924272053016	0.337924272053016	26.7962612548902	8.16825231870166E-07	0.000228674568477116
AT1G77060+AT1G77030	1	28951151	28951642	-	492	0.434227080511597	0.434227080511597	27.79809038101	8.19362337087132E-07	0.000228897827922692
AT4G21860	4	11600097	11600109	-	13	0.706396550505209	0.706396550505209	29.355300963414	8.36149794798599E-07	0.000233092698834332
AT1G31360	1	11236536	11236644	+	109	1.2843087853214	1.2843087853214	26.7422360432389	8.65944403870227E-07	0.000240788966121172
AT4G12460	4	7391277	7391726	+	450	-0.473886669428126	0.473886669428126	31.0300645906045	8.6741782458778E-07	0.000240788966121172
AT3G14420	3	4821941	4821944	+	4	0.404962900180083	0.404962900180083	26.8070464300531	8.74235819160696E-07	0.000242170683893358
AT5G63700	5	25494578	25494637	-	60	-0.515650996758207	0.515650996758207	28.8895942695771	8.84012604883008E-07	0.000244345289944995
AT1G42550+AT1G42540	1	15976224	15976773	+	550	-0.330907462920226	0.330907462920226	29.1958017745285	8.85800190788518E-07	0.000244345289944995
AT1G09340	1	3015575	3015910	+	336	0.524778103313155	0.524778103313155	28.5438979875781	9.07646294368276E-07	0.000249467130140079
AT1G69523+AT1G69520	1	26129403	26129550	+	148	-0.797300096619503	0.797300096619503	28.2982933890774	9.08159777298034E-07	0.000249467130140079
AT5G43500	5	17469892	17469993	+	102	0.729089228675774	0.729089228675774	26.9918264568408	9.17705942891662E-07	0.000251564229707796
AT1G61660	1	22754361	22754369	-	9	-0.646614510132622	0.646614510132622	28.1454358205024	9.62851192260361E-07	0.000263390846208786
AT3G23050	3	8196211	8196522	+	312	0.566077918372219	0.566077918372219	32.191804135093	9.83836376903599E-07	0.00026857304281452
AT5G53140	5	21548797	21549020	+	224	1.39245506811204	1.39245506811204	28.8968168252617	9.87225946471737E-07	0.000268940378490279
AT1G72330+AT1G72340	1	27234730	27234808	+	79	0.693312845366799	0.693312845366799	26.7850054422988	1.00048333073571E-06	0.000271988835072055
AT1G01520+AT1G01510	1	191138	191258	+	121	0.531152293429797	0.531152293429797	27.6196391792762	1.00718970242571E-06	0.000273247451248396
AT4G16660	4	9376835	9377178	+	344	-0.564933369065841	0.564933369065841	27.4271291947566	1.01415003665733E-06	0.000274569645418384
AT3G24180+AT3G24170	3	8739297	8739350	-	54	-0.400315929037266	0.400315929037266	29.2638458385315	1.01882615710836E-06	0.000275269254468502
AT5G11850	5	3818548	3818815	-	268	-0.361269702614248	0.361269702614248	27.9512430284782	1.03724479566082E-06	0.000279671379033311
AT4G21585+AT4G21580	4	11478618	11478728	+	111	-1.06746656648656	1.06746656648656	26.9644826056394	1.08156035479258E-06	0.000291023783074138
AT4G20380+AT4G20390	4	11005974	11006073	+	100	0.901002837617845	0.901002837617845	27.0643714901503	1.10096486919582E-06	0.000295640523518198
AT2G41100	2	17138574	17138673	+	100	0.644910663814734	0.644910663814734	27.3905408236588	1.18751059076757E-06	0.000318231071329137
AT5G46410+AT5G46420	5	18832223	18832414	+	192	-0.228438347816835	0.228438347816835	31.0026708964802	1.20722544619524E-06	0.00032220234266129
AT1G72330+AT1G72340	1	27234579	27234640	+	62	0.745405529566257	0.745405529566257	26.3363830797529	1.20722725459242E-06	0.00032220234266129
AT1G65960	1	24557432	24557730	+	299	0.780986090523342	0.780986090523342	27.504224123098	1.23177251588609E-06	0.000327746841225056
AT4G28706+AT4G28710	4	14177258	14177435	+	178	0.616739005679648	0.616739005679648	24.7054033472721	1.23298312349541E-06	0.000327746841225056
AT3G10350	3	3209460	3209476	+	17	0.765371495561432	0.765371495561432	26.9865284820694	1.29355418035383E-06	0.00034315436592092
AT1G78870	1	29651846	29651948	+	103	-0.936292890339523	0.936292890339523	27.7787579784604	1.33560639853691E-06	0.000353597091173216
AT3G04780+AT3G04770	3	1310699	1310887	-	189	0.493264428404707	0.493264428404707	27.0664032701882	1.34804395248374E-06	0.000356173243421403
AT3G01340	3	128880	128891	-	12	-1.64129505186166	1.64129505186166	31.9941818453401	1.35807832161038E-06	0.000358105385729804
AT1G72330+AT1G72340	1	27235098	27235208	+	111	0.598507298308029	0.598507298308029	26.0333718854775	1.37108314620166E-06	0.000360811498588137
AT5G18620	5	6196327	6196335	-	9	0.763949929590844	0.763949929590844	28.1956484171506	1.39268674256657E-06	0.00036555722914437
AT3G24180+AT3G24170	3	8738129	8738270	-	142	-0.328386006132042	0.328386006132042	28.5237811503879	1.39467338276225E-06	0.00036555722914437
AT2G38040	2	15920848	15920855	+	8	0.402303102966272	0.402303102966272	26.9502302297214	1.41086058634921E-06	0.000369064861016388
AT1G50460	1	18696396	18696494	+	99	0.598005673409453	0.598005673409453	27.9011229859805	1.420228449236E-06	0.000370778252226239
AT1G73460+AT1G73470	1	27621691	27623050	+	1360	0.254549794181003	0.254549794181003	25.6806376806864	1.46807786310344E-06	0.000382505298099174
AT1G19690+AT1G19700	1	6808278	6808415	-	138	-0.444470176078276	0.444470176078276	26.0840610440769	1.47335424877097E-06	0.000382505298099174
AT4G14880	4	8517960	8518013	-	54	1.04253656588157	1.04253656588157	27.7351825499678	1.47386882508821E-06	0.000382505298099174
AT1G03310	1	813582	813604	+	23	0.472930267597411	0.472930267597411	31.6923415237442	1.48170299310291E-06	0.000383781492380881
AT2G42890	2	17854533	17854553	+	21	1.12340515191612	1.12340515191612	26.6212419226623	1.49552193429494E-06	0.000386599765407848
AT5G49840	5	20257877	20257981	+	105	0.958440773825487	0.958440773825487	32.9180111233705	1.52461898273419E-06	0.000393348708096436
AT1G07890	1	2437725	2437741	+	17	0.531297999197374	0.531297999197374	25.8750437316124	1.53228995795139E-06	0.000394554169035786
AT2G40550+AT2G40540	2	16931048	16931164	+	117	0.697758558543413	0.697758558543413	25.4642739588574	1.55313850019474E-06	0.000399141427181882
AT2G04030	2	1281754	1281899	+	146	-0.57345522985762	0.57345522985762	29.0340050015564	1.57202940074106E-06	0.000402620091946194
AT5G64460	5	25775306	25775354	-	49	0.594080017499802	0.594080017499802	25.9265741980517	1.57279449806082E-06	0.000402620091946194
AT3G06770	3	2136821	2136961	-	141	0.575950842575294	0.575950842575294	27.0718194387847	1.585994798856E-06	0.000405210892502278
AT1G27900	1	9716399	9716537	-	139	1.14847287686655	1.14847287686655	25.9756047763155	1.62186126309871E-06	0.000413571478948187
AT1G07300+AT1G07310	1	2245758	2246293	-	536	0.344106353422237	0.344106353422237	29.5914475676765	1.63138234817162E-06	0.000415163055914823
AT1G04850	1	1368075	1368461	-	387	3.24793050301964	3.24793050301964	26.7731560626907	1.63441326476017E-06	0.000415163055914823
AT4G13575	4	7890249	7892319	-	2071	-0.289792999074912	0.289792999074912	28.105447285435	1.69242172280654E-06	0.000429069668333646
AT2G35830+AT2G35820	2	15050677	15051084	+	408	0.288513707009615	0.288513707009615	27.3366657746924	1.7486162703548E-06	0.000442463808148104
AT1G55490	1	20718831	20718847	-	17	1.47660193095444	1.47660193095444	25.5546537792424	1.75234397502328E-06	0.000442555984432991
AT2G41720	2	17403809	17403904	-	96	0.627341706444723	0.627341706444723	27.0431836974323	1.76022066202272E-06	0.000443693629287906
AT1G24160	1	8556140	8556144	-	5	1.19402858364383	1.19402858364383	27.588523588306	1.78873900046266E-06	0.000450020055338197
AT1G74600+AT1G74590	1	28023627	28024261	-	635	-1.49783720377533	1.49783720377533	31.0013005597162	1.81141619662805E-06	0.000454855594916263
AT5G05930	5	1780845	1781089	-	245	0.867767039546928	0.867767039546928	26.2969747877501	1.82450287283029E-06	0.000457269073341212
AT3G44485+AT3G44480	3	16096047	16096225	-	179	0.723694786643561	0.723694786643561	26.942807449737	1.82811412245029E-06	0.000457303095281154
AT3G52075+AT3G52060+AT3G52072	3	19312602	19313125	-	524	0.834280045822773	0.834280045822773	26.9343963201205	1.88132704383313E-06	0.000469721311386185
AT5G46410+AT5G46420	5	18831395	18831594	+	200	-0.236085843094535	0.236085843094535	29.838925541218	1.91241426831513E-06	0.000476578706459539
AT2G45070	2	18587017	18587081	-	65	0.580322540632656	0.580322540632656	28.0655884695185	1.98491934880734E-06	0.000493712103963556
AT1G70410	1	26536604	26537403	-	800	-0.286686782855794	0.286686782855794	26.4357308615498	2.02622069771708E-06	0.000503034138084747
AT5G11640+AT5G11630	5	3741504	3741781	+	278	0.504488162320408	0.504488162320408	26.145170507181	2.08750006913919E-06	0.000517271509599369
AT1G76020	1	28533072	28533291	-	220	0.849644191461749	0.849644191461749	28.3632834001627	2.11204925775804E-06	0.000522370919711551
AT1G36180	1	13545972	13546311	+	340	2.91635561714487	2.91635561714487	24.2850323903317	2.11677526905844E-06	0.000522557548081502
AT2G16940	2	7345777	7345901	-	125	-0.362168387750884	0.362168387750884	24.8165044442734	2.12616456194027E-06	0.000523892522276291
AT1G19180	1	6622475	6622672	+	198	1.17471954389236	1.17471954389236	29.5061936805728	2.1900442221983E-06	0.000538623978902111
AT1G01520+AT1G01510	1	191341	191475	+	135	0.586997771575415	0.586997771575415	25.6274899198526	2.22515608598439E-06	0.000546238456413694
AT1G10960+AT1G10950	1	3660325	3660517	+	193	-0.217650242357415	0.217650242357415	27.7890981601569	2.23979183030454E-06	0.000548807391507711
AT1G79650	1	29973974	29974045	-	72	2.06620766272449	2.06620766272449	26.8047542700667	2.28418626982409E-06	0.000558644879548668
AT5G26730	5	9300416	9300478	+	63	-1.7305528709202	1.7305528709202	30.6954255281543	2.2955888413405E-06	0.00056039199286594
AT2G21385+AT2G21390	2	9149977	9150091	+	115	0.777326928385426	0.777326928385426	30.077577705825	2.31185361952778E-06	0.000563317384081195
AT5G22450+AT5G22460	5	7438268	7438338	-	71	-0.465473331545802	0.465473331545802	24.3769952974548	2.33593166086866E-06	0.000568132258790088
AT4G33580+AT4G33565	4	16138360	16138474	+	115	-0.379506523571816	0.379506523571816	25.849963995195	2.34327810870046E-06	0.000568867509713465
AT3G26890+AT3G26900	3	9911415	9911606	-	192	0.499759028858858	0.499759028858858	25.7496290221628	2.35690376083512E-06	0.000571121620528404
AT4G11840	4	7125336	7126317	-	982	-0.411155631983847	0.411155631983847	26.831759709291	2.41533435262163E-06	0.000584204556587504
AT2G20810+AT2G20815	2	8960129	8960616	+	488	-0.747476507226123	0.747476507226123	29.6439917963113	2.44736667350244E-06	0.000590866164280326
AT1G11860	1	4003356	4003442	+	87	0.245204390182957	0.245204390182957	26.7036285144544	2.4688014196097E-06	0.000594949490825687
AT3G52560	3	19495266	19495268	-	3	-0.412737830429743	0.412737830429743	27.4213349598279	2.48190241329208E-06	0.000597013231514732
AT1G68862	1	25888930	25889024	-	95	1.45061137712741	1.45061137712741	26.9975581109987	2.50896281380907E-06	0.000602023008625186
AT1G20960+AT1G20950	1	7297239	7297580	-	342	0.255008789235607	0.255008789235607	24.2114354997956	2.51187979643581E-06	0.000602023008625186
AT1G72330+AT1G72340	1	27236039	27236079	+	41	0.648859601918984	0.648859601918984	24.5742313914379	2.54237507161267E-06	0.000608223944632226
AT5G64390+AT5G64400	5	25750357	25750830	+	474	0.702886417629582	0.702886417629582	24.6818705947792	2.64403360021741E-06	0.000631396183453734
AT4G23250+AT4G23240	4	12160929	12161082	-	154	-1.32500426826605	1.32500426826605	24.6229717013414	2.71022271313672E-06	0.000646029699948944
AT2G35840+AT2G35850	2	15053720	15053932	+	213	0.46784701640823	0.46784701640823	25.8481015072728	2.72041033194143E-06	0.00064728548113295
AT1G47410	1	17395647	17395673	+	27	2.411576629496	2.411576629496	28.0849341386894	2.78311654046994E-06	0.000661010273065873
AT5G46410+AT5G46420	5	18828787	18828890	+	104	0.960422610317544	0.960422610317544	28.8677620091065	2.80886438934498E-06	0.000665923545019142
AT1G54030	1	20169030	20169099	+	70	0.751441456775737	0.751441456775737	27.4003388141619	2.92382919565782E-06	0.000691932593049389
AT5G57030+AT5G57020	5	23074867	23075132	+	266	0.283328606745384	0.283328606745384	25.2539738246026	2.96243535359897E-06	0.0006998101999842
AT4G23250+AT4G23240	4	12161504	12161714	-	211	-1.06684304685881	1.06684304685881	24.380954291335	3.00046338502109E-06	0.000707523246841738
AT5G44090	5	17747340	17747759	-	420	1.14676749131577	1.14676749131577	26.0860691846986	3.05618762796843E-06	0.000719374082111731
AT4G28706+AT4G28710	4	14168464	14168538	+	75	-0.334253543964797	0.334253543964797	22.7856356011812	3.06798897023712E-06	0.00072086235841934
AT3G48880	3	18127231	18127860	+	630	1.03063585342396	1.03063585342396	27.2347676285037	3.09331694502359E-06	0.000725517914989766
AT1G55310	1	20631120	20631352	+	233	0.396487739500479	0.396487739500479	24.9532781392364	3.11305314036178E-06	0.000728001381293229
AT2G09640+AT2G45540	2	18772379	18772421	-	43	1.63980662873034	1.63980662873034	23.1737327255964	3.11497106428904E-06	0.000728001381293229
AT3G23590+AT3G23600	3	8471127	8471784	+	658	0.304434603614693	0.304434603614693	24.0577668479728	3.16935629766988E-06	0.000739398461509053
AT3G24180+AT3G24170	3	8737129	8737196	-	68	-0.372232246455782	0.372232246455782	26.5802066086669	3.18594177794419E-06	0.000741952271150651
AT3G63460	3	23434944	23434949	-	6	-0.448706341775505	0.448706341775505	23.7655215175417	3.24195642177211E-06	0.000753663222650798
AT2G02370	2	621375	621820	+	446	1.75042281375939	1.75042281375939	26.6213505464166	3.28413226023051E-06	0.000762121408587072
AT1G77060+AT1G77030	1	28949083	28949159	-	77	0.341292711049508	0.341292711049508	24.3878493220193	3.29078004202891E-06	0.0007623196252643
AT1G66940	1	24973603	24973729	-	127	0.70638236161491	0.70638236161491	25.3840013257152	3.30866536315339E-06	0.000765115781754586
AT3G10060	3	3103774	3104014	+	241	0.25409041462695	0.25409041462695	25.5843231572952	3.36465519314055E-06	0.000776698185365334
AT3G44670+AT3G44665	3	16219816	16221160	+	1345	-0.200885049814602	0.200885049814602	26.1433979268533	3.41153526024604E-06	0.000786140802115437
AT1G50460	1	18696150	18696305	+	156	0.548939710343614	0.548939710343614	25.5312319411492	3.43276574771694E-06	0.00078735763668858
AT1G54390	1	20306636	20306697	-	62	-1.46063051201654	1.46063051201654	28.6336684293938	3.43421131032507E-06	0.00078735763668858
AT4G20360	4	10991494	10991709	+	216	0.296484308698069	0.296484308698069	31.7942631140875	3.43476758038323E-06	0.00078735763668858
AT4G21585+AT4G21580	4	11479304	11479371	+	68	-0.918212396594033	0.918212396594033	24.1524848803106	3.45651425011049E-06	0.000790964675678761
AT5G63370	5	25385078	25385150	-	73	0.366217082440894	0.366217082440894	24.8391875737349	3.49060173472414E-06	0.00079737827370359
AT5G53470+AT5G53460	5	21711858	21711949	+	92	-0.542003835280566	0.542003835280566	27.1845379580938	3.55982473574435E-06	0.000811345772313415
AT5G41340	5	16539351	16539733	-	383	0.873070971439482	0.873070971439482	26.3892726990686	3.56407828298706E-06	0.000811345772313415
AT5G46410+AT5G46420	5	18830844	18830954	+	111	-0.309473114890028	0.309473114890028	28.2236545952912	3.62553974127893E-06	0.000823911733363974
AT1G69523+AT1G69520	1	26128288	26128402	+	115	-1.585409918758	1.585409918758	24.7281803937436	3.64773381239738E-06	0.000827526150519714
AT1G31550	1	11295991	11295999	-	9	-0.788572407337883	0.788572407337883	26.7465032040991	3.65523849732027E-06	0.000827801422097941
AT3G58460+AT3G58470	3	21627870	21628028	-	159	0.360593946930022	0.360593946930022	23.805681216857	3.67000864838799E-06	0.000829718329804541
AT1G08460	1	2673508	2674166	+	659	0.585861527682226	0.585861527682226	27.8007085488224	3.74416162301953E-06	0.000845030947161726
AT1G10960+AT1G10950	1	3663197	3663470	+	274	-0.207343762937359	0.207343762937359	26.5506793784733	3.76625578933943E-06	0.000848561935797078
AT4G21585+AT4G21580	4	11478946	11479029	+	84	-1.08214623614803	1.08214623614803	23.9424211634066	3.77453798901686E-06	0.000848974246251025
AT3G24180+AT3G24170	3	8739754	8739857	-	104	-0.361949230168724	0.361949230168724	26.1773875717379	3.78194367791245E-06	0.000849188339924986
AT5G16780	5	5515707	5516726	-	1020	-1.34343671701825	1.34343671701825	29.7240556387177	3.86659410037874E-06	0.000866716499376037
