Name	featureID	Chr	Start	End	Strand	Score	Cai	Parker	Sun	Wang
AT2G46100+AT2G46090	E020	2	18954209	18954260	+	0.0033438191650544		0.480101688554733	0.378441536858004	
AT3G26090+AT3G26085	E004	3	9530808	9530911	+	0.0032526715943471	0.361787652657641	0.488024577266644		
AT1G70410	E012	1	26537404	26537422	-	0.0028803880365053	0.230277866752665	0.617533926722952		
AT1G70410	E013	1	26537423	26537426	-	0.002810587198936	0.237426354307793	0.602987066066929		
AT2G31450+AT2G31440	E015	2	13401987	13402124	-	0.0032927309987078	0.354590732321148	0.484839286920362		
AT1G70410	E014	1	26537427	26537492	-	0.0029332919969893	0.22408515061503	0.591210108214925		
AT1G69750	E006	1	26235777	26236361	+	0.0113614369885622		0.189609740617284	0.625540750441587	
AT5G08130	E008	5	2607385	2607387	-	0.0045653731730277	0.412373345382519	0.400386224414165		
AT1G18690	E009	1	6434910	6436922	+	0.008521819183633	0.564520988138941	0.248222309251114		
AT4G27960	E005	4	13917241	13917342	-	0.0056017364520637		0.347583994356354	0.462255097812324	
AT3G26090+AT3G26085	E006	3	9531002	9531042	+	0.0041085611771429	0.382241872078627	0.42590354051392		
AT3G26090+AT3G26085	E008	3	9531130	9531384	+	0.0037578586981401	0.348232992632447	0.45310131047979		
AT4G28706+AT4G28710	E053	4	14179863	14180006	+	0.0109866732622182	0.595223148978834	0.195447542881213		
AT4G27740+AT4G27745	E001	4	13839038	13839240	+	0.0055462447548891		0.350546837545036	0.429823928128954	
AT4G28706+AT4G28710	E046	4	14178291	14178389	+	0.0072255207117472	0.493494151258103	0.286603584149194		
AT1G15810	E005	1	5446128	5446564	+	0.0077869742128781		0.267911960509498	0.511687437400063	
AT1G49660+AT1G49650	E001	1	18377154	18378633	-	0.0077828912204732	0.507440169739985	0.268076319975131		
AT3G15010+AT3G15020	E002	3	5054063	5054605	+	0.0036810696287045		0.458042177671162	0.311235041848194	
AT4G36190+AT4G36195	E012	4	17126546	17126931	+	0.004375499913311	0.355284559301875	0.413127033647132		
AT5G54280	E001	5	22039383	22039388	-	2.83662765956871e-05		0.470071002438557	0.281048029547216	0.389642230925672
AT2G41640+AT2G41650	E010	2	17364033	17364518	+	3.51970035836277e-06	0.619626843834121		0.0776457522612031	0.442878361983434
AT4G36190+AT4G36195	E003	4	17124583	17124738	+	5.50651118731017e-05	0.356684819185304	0.356656153441458	0.418942299381619	
AT3G26000+AT3G25990	E001	3	9504677	9505048	-	0.0008508615292642		-0.852560248153359		1.6023730627545
AT1G51390	E006	1	19051688	19052094	+	0.0047977957514076		0.387488318249179	0.358963942210433	
AT4G36190+AT4G36195	E004	4	17124842	17125027	+	6.57827524304978e-05	0.32272763711787	0.32774224546038	0.467681815085974	
AT5G11850	E003	5	3817170	3817219	-	0.0075639601956306		0.274765813854573	0.469891793441861	
AT5G19500	E007	5	6580215	6580271	+	0.0039196074711597		0.438419398512178	0.292635059546047	
AT4G28706+AT4G28710	E055	4	14180402	14180539	+	0.0100510216020197	0.514287674419894	0.213052628221252		
AT2G14045	E004	2	5906639	5906997	+	0.0039050294885464	0.286244643570443	0.439598851467003		
AT2G46100+AT2G46090	E021	2	18954380	18954619	+	0.0034966446538651	0.255376227093814	0.468927023212922		
AT4G28706+AT4G28710	E044	4	14177522	14177727	+	0.0106655417271298	0.522443630995476	0.200888047338958		
AT2G41430	E003	2	17269403	17269490	+	0.0065788624533403	0.413952147873925	0.309363517521037		
AT3G01220+AT3G01210	E010	3	73814	74199	+	0.0047303547177379	1.10918527397795	-0.390543348350555		
AT2G46100+AT2G46090	E018	2	18953989	18954055	+	2.75289515986367e-05	0.172426785059635	0.559618846437424	0.341009140803397	
AT3G56860	E005	3	21049237	21049348	-	0.0087494244181231		0.241813995070485	0.4731337091358	
AT4G28706+AT4G28710	E054	4	14180096	14180296	+	0.0127858596000095		0.169778204696364	0.542004660427443	
AT1G27630	E006	1	9612009	9612429	+	0.0072452196992948		0.285320196564028		0.426016324953114
AT5G27730	E001	5	9819256	9820187	+	0.0095351752963066		0.223882536079614	0.484486165522185	
AT2G44255	E003	2	18297027	18297148	-	0.0073441070653663		-0.28196406403922	0.990247311276322	
AT4G16520	E006	4	9307397	9307926	-	5.1016055955286e-05	0.422672249773214	0.370543483721109	0.231952892213357	
AT4G28706+AT4G28710	E052	4	14179559	14179729	+	0.0001414342986692	0.42724694175545	0.212514029802415	0.382706874766204	
AT5G54280	E002	5	22039389	22040085	-	0.0046158308095757		0.396685911264553		0.284322328346105
AT2G34410+AT2G08665	E023	2	14522623	14523568	+	0.0004619226630766			0.343755953335826	0.337008230663244
AT4G28706+AT4G28710	E045	4	14177875	14177994	+	0.0076649385698554	0.408007414786344	0.271280829202833		
AT2G40770	E002	2	17013535	17013825	-	0.0064553204054597	0.363638521479637	0.314495377915234		
AT3G53140+AT3G53130	E011	3	19696179	19696515	+	0.0001682738251415	1.49806088154613		-0.820966618248298	
AT5G03560	E006	5	901425	902235	-	0.0063218526155047	0.333133759238246	0.319152527781817		
AT4G15233+AT4G15230	E018	4	8683610	8683763	+	0.0015904819674622		-0.681013766461421	1.33204264793994	
AT4G35750+AT4G35760	E009	4	16943416	16943528	-	0.009679915435494	0.428222576172523	0.220913989694095		
AT1G55310	E008	1	20631353	20631686	+	0.0108423117773457	0.445837725187035	0.19726962562267		
AT2G46610	E008	2	19137831	19138386	-	0.0085303550386074	0.390470478414195	0.247675527046626		
AT5G44020+AT5G44030	E015	5	17716862	17717074	+	0.0016892341251279	1.30104040395893	-0.666914540479914		
AT3G26510	E006	3	9711134	9711338	-	0.0081294990985361	0.367475590069035	0.257244657259246		
AT5G11850	E004	5	3817325	3817492	-	0.0001241949820616	0.344231442167381	0.230121428186051	0.361706126462757	
AT5G19500	E006	5	6580042	6580131	+	0.0054257995933809		0.355884058507937	0.248879528901198	
AT4G36190+AT4G36195	E002	4	17124357	17124482	+	0.0075317850296388	0.328233646134636	0.275633005950812		
AT3G02030	E015	3	348017	348311	+	0.0179705026312868	0.496490556647927	0.10327391821977		
AT1G22400	E002	1	7906091	7906969	-	0.0083435274783097		0.252118189775123	0.34487769824497	
AT5G10540+AT5G01765	E001	5	3324812	3328238	+	0.0097800388001139		0.218233817833775		0.374822058272413
AT1G05170+AT1G05160	E014	1	1491111	1491608	-	0.0048884450337298	0.210814415886434	0.382026326934356		
AT3G15530+AT3G15520	E021	3	5252875	5253632	-	0.0042349350196251		0.417766985720631		0.173872899985678
AT5G19500	E009	5	6580558	6580659	+	0.0087278275079292		0.242624726713274	0.345490826111883	
AT5G16715	E024	5	5492393	5492494	+	0.0133157980610798		0.16217977298286		0.419953421600008
AT2G17700	E015	2	7689076	7689445	-	0.00721764844364		-0.286805930323348		0.868282855758026
AT3G22850+AT3G22845	E003	3	8087844	8088030	+	0.0053235915309381		0.360338111854189		0.220905189511527
AT3G59410	E019	3	21954188	21954357	+	0.0074276777264953		-0.279110241363359		0.857327756684865
AT5G19500	E008	5	6580403	6580472	+	0.0072846961680069		0.283754708541709	0.277213615664528	
AT4G26530+AT4G26520+AT4G26510	E037	4	13391344	13391394	+	0.00105374737855		-0.792630420102769	1.34960550970609	
AT4G01935	E005	4	842097	842364	+	2.34386220052044e-05		0.503169533287075	0.205069929493256	0.127220076402406
AT1G55180	E003	1	20586067	20587448	-	0.014878321554397		0.142859772870857	0.413923297675854	
AT4G03895+AT4G01570	E003	4	681941	682660	+	0.0033357268899149		-0.48119867506464	1.03634532790889	
AT2G01130+AT2G01140	E023	2	94754	95645	-	0.0099311621398714	0.337441228467728	0.215239522732714		
AT2G05310	E002	2	1933536	1933847	-	0.0018128133483225	0.366375396225585		0.18596318750647	
AT1G80040+AT1G80030	E003	1	30105024	30105250	-	0.0026783540294929	0.24898815864022			0.302863966365308
AT2G41640+AT2G41650	E005	2	17361178	17362318	+	6.24772089697988e-07	0.224941784727841	-0.230344742704185	0.663008112103345	0.441661962354414
AT2G36810	E003	2	15425479	15425918	-	0.0127495168949284		0.170440130281923		0.377350205395748
AT3G08940	E005	3	2718870	2718923	+	0.0024394633013481	1.10736378999913	-0.567500023087079		
AT5G44020+AT5G44030	E014	5	17716657	17716782	+	0.0019697054349518	1.16355956369291	-0.625753604465331		
AT3G01540	E006	3	213210	213212	-	0.0065113340442842		0.312202619955935		0.218944921670756
AT1G77060+AT1G77030	E001	1	28947743	28948266	-	0.0019201141594526	0.347518835373657			0.183269666125197
AT3G09710+AT3G09720	E006	3	2978438	2978743	-	0.0063921241539802		-0.317010260182149	0.843705754578063	
AT5G44290	E008	5	17841383	17841598	-	0.0080463060643994		0.259973452467454	0.265742289219027	
AT1G23360	E004	1	8295879	8295940	-	0.0032049188015412	0.19687025863621		0.328025457812425	
AT5G65205+AT5G65207	E001	5	26050790	26051280	-	0.0117921972173996	0.339238945610737	0.18316536727808		
AT5G19500	E011	5	6580884	6581037	+	0.0072728422391774		0.284069750105484	0.227686402482149	
AT5G48880	E017	5	19817030	19817121	-	0.0012713855800601	-0.496034224141272			1.00653045223104
AT4G38370	E001	4	17969907	17970295	-	0.012317309460133		0.175282795594008		0.332987674970564
AT5G44020+AT5G44030	E013	5	17716425	17716562	+	0.0030715071023358	1.00951166875841	-0.503095150340887		
AT4G03430	E007	4	1517213	1520563	-	6.18418543923672e-05	0.323171163302558	0.339228353126163		0.0875655622419185
AT5G11850	E002	5	3816920	3817096	-	0.0082466695315411	0.243789247233229	0.254151225392572		
AT5G44020+AT5G44030	E006	5	17714858	17715050	+	0.0015830074725907	1.17933773411986	-0.68213157240364		
AT4G34200+AT4G34190	E002	4	16372817	16372995	-	0.0104100840120269		0.206025328315182		0.290153206423277
AT1G02030+AT1G02020	E011	1	355125	357258	-	0.0027883303510962	1.02859279606	-0.533518995969515		
AT3G56860	E007	3	21049417	21049532	-	0.0158029275672984		0.131137087550377	0.363313357828512	
AT5G19500	E010	5	6580746	6580798	+	0.0083350831851454		0.252187526280642	0.241645681864508	
AT4G35750+AT4G35760	E010	4	16943625	16943881	-	0.008538895053536	0.245418328116676	0.247202431490404		
AT1G77060+AT1G77030	E005	1	28948905	28948957	-	0.009508154506322	0.266681474714662	0.224352206752133		
AT4G26288	E002	4	13307968	13308306	+	0.0175868142230284		0.108592937808272	0.382404203996431	
AT5G11850	E005	5	3817592	3817670	-	0.0186936124301395	0.392384709571698	0.0925217072388023		
AT1G34110	E004	1	12418405	12421792	-	0.0177385953115962	0.589361323692879	-0.106655480982736		
AT2G22125	E003	2	9407180	9407253	+	0.0105516339670724		-0.203633276828915		0.685324943628649
AT1G03130+AT1G03140	E001	1	753307	754260	-	3.27330539783188e-05	-0.353219712808603	0.447404166174536	0.627806798391576	
AT4G13495	E001	4	7842967	7843166	+	0.0103818853658932	0.271764099134568	0.206236416399443		
AT5G01270	E004	5	108167	108311	-	0.0084112317018002	0.224554928088091	0.250535077065463		
AT1G56500	E018	1	21164334	21164531	+	0.0099403573037268	0.259455048802121	0.215105856355517		
AT5G44020+AT5G44030	E012	5	17715739	17716351	+	0.001984287177686	1.0974995344281	-0.623583494133467		
AT1G15125+AT1G15120	E005	1	5203065	5203092	+	0.0002761394164146	0.25244314590539	0.132411331344288	0.32507547853959	
AT5G44290	E009	5	17841676	17841903	-	0.0078360515286583		0.266490582372931	0.205689797253999	
AT1G15125+AT1G15120	E006	1	5203484	5203568	+	0.0002415444396717	0.258040897208673	0.149629627231977	0.298487358995505	
AT5G19500	E013	5	6581298	6581426	+	0.0057486881706809		0.342138965699467	0.127711281085801	
AT5G16280	E003	5	5324241	5324411	-	0.0128066493233273	0.299623452432448	0.169502661053697		
AT4G34200+AT4G34190	E003	4	16373254	16373364	-	0.0126098066773047		0.172523131993948		0.296340895059108
AT3G57062	E003	3	21121619	21122298	+	0.0129787877083744	0.299774160706264	0.166738653102911		
AT4G33150	E029	4	15990791	15991069	-	0.0044621635805401		-0.407711976466866	0.864443629224874	
AT1G80260	E019	1	30180347	30180741	+	0.0118622400890731		0.182422405529612	0.272613879132507	
AT1G56500	E022	1	21165179	21165336	+	0.0073918052527665	0.172972354170419	0.280326230885722		
AT5G42820	E005	5	17171705	17172787	-	0.0164068816354547		0.124042339573553	0.322822086591412	
AT1G56500	E031	1	21166931	21167321	+	0.0110253260272755	0.249266654974194	0.194929207502049		
AT5G16220+AT5G16210	E022	5	5299762	5300642	-	0.0105990234149794	0.238942457501718	0.202344569832292		
AT1G15125+AT1G15120	E007	1	5203683	5203772	+	0.0002574341106138	0.213545891044523	0.141186793808242	0.292163693755549	
AT4G35750+AT4G35760	E011	4	16944162	16944447	-	0.0084877173666622	0.180290693666231	0.248782577457531		
AT5G44290	E004	5	17840883	17840887	-	0.0105232497613268	0.22407781474104	0.20384504417108		
AT1G73990	E011	1	27827849	27827954	+	0.0032367153862114	0.1933938452409		0.233956485002063	
AT3G62840	E003	3	23236112	23236114	-	0.0099956150756487	0.203348695140656	0.214128551256101		
AT5G05960+AT5G05950	E004	5	1790678	1790833	+	0.0001997722402683	0.577192552314267	-0.171376364653447	0.217754375484237	
AT5G16680+AT5G16660	E002	5	5465484	5465929	-	0.0075841036350057	0.13329864541998	0.274578407078092		
AT5G44020+AT5G44030	E005	5	17714407	17714748	+	0.0020686299622565	1.02115434866254	-0.613722524231661		
AT1G49730	E001	1	18402506	18402529	-	0.006722539782941	0.710205561809051	-0.303473452292016		
AT3G10650+AT3G10660+AT3G10640	E013	3	3325107	3327368	-	0.0111465400925026	0.208497929687178	0.193768329936459		
AT5G44290	E006	5	17840970	17841293	-	0.0001266455285902	0.2291841823069	0.227098181514538	0.141528876126635	
AT5G19150	E001	5	6423305	6423316	-	0.005951099399322		-0.333682980414356	0.730780931594075	
AT5G35170	E004	5	13420124	13420252	+	0.0148895035224999	0.254389593445723	0.142677097090536		
AT1G15125+AT1G15120	E009	1	5203865	5204193	+	0.014417844867283	0.245083353686137	0.149007322469513		
AT5G44290	E003	5	17840750	17840882	-	0.0100140673913008	0.180026074346049	0.213790538205316		
AT1G59990+AT1G60000	E009	1	22092074	22092361	-	0.0108279265659406	0.590473719306738	-0.197326161592857		
AT3G46610	E003	3	17160122	17162475	-	0.0127132242278565		0.170843808747254	0.222041393723353	
AT3G04910	E011	3	1357195	1358160	+	0.0082214928329781	0.137712966816171	0.255015942363336		
AT1G59990+AT1G60000	E010	1	22092565	22093060	-	0.0070649763134964	0.677348728930964	-0.293723844792558		
AT1G56500	E017	1	21164039	21164161	+	0.0114400743533086	0.192676803107998	0.188315062726565		
AT3G09260	E001	3	2840477	2840864	-	0.0162665397463673	0.251374638484192	0.125385087387574		
AT4G13495	E002	4	7843217	7843382	+	0.0123377271933156	0.200105745416824	0.175029807045751		
AT4G25080	E008	4	12878146	12878193	+	0.008196353629606	0.626936624175668	-0.256044468603585		
AT5G05960+AT5G05950	E003	5	1789993	1790589	+	0.0001094016546362	0.503357707059557	-0.248372782571703	0.299331348530151	
AT1G14030	E002	1	4805789	4806193	-	0.0123020069011406	0.191882033589341	0.175380084253588		
AT5G44020+AT5G44030	E016	5	17717146	17717691	+	0.0027489778752626	0.896670521160623	-0.536664708650747		
AT4G35750+AT4G35760	E008	4	16943118	16943265	-	0.0120130082787245	0.179253592880626	0.180081577095612		
AT5G35170	E005	5	13420322	13420456	+	0.0139914784210462	0.203703777790157	0.154608006019947		
AT4G37190	E008	4	17508701	17509747	+	0.0088100339332619		0.240095558100618		0.115189808723994
AT1G06680+AT1G06670	E013	1	2043590	2044576	+	0.0007822972742465	0.660925887069094			-0.312260043564558
AT5G44020+AT5G44030	E017	5	17718253	17718603	+	0.0031601380763571	0.841923696247116	-0.496111620001942		
AT4G28730+AT4G28740	E011	4	14201544	14202122	+	0.0094766773566998	0.112395013957638	0.225063933469876		
AT1G55160	E001	1	20577377	20578405	+	0.0137106685074332		0.15739034156721	0.178340662668168	
AT1G10960+AT1G10950	E014	1	3664265	3665040	+	1.56533634345473e-05	0.293901458178125	0.581290925089048	-0.378701372947367	
AT5G44020+AT5G44030	E018	5	17718977	17719564	+	0.0037807606143629	0.780731382944132	-0.449762679574038		
AT5G16280	E001	5	5323133	5323890	-	0.012023092272405	0.143008911290961	0.179721630462106		
AT1G79990	E024	1	30091483	30091624	+	0.0136194618059835		0.158590652267618		0.163987514113428
AT3G04910	E010	3	1356574	1357093	+	0.0124246851245265	0.136316722963288	0.174288381017064		
AT3G63250	E006	3	23370946	23371149	-	0.017617120292535	0.19954087245134	0.107924968028204		
AT4G39080	E018	4	18214548	18215204	+	0.013188929803696	0.133326848311015	0.164277929313558		
AT5G00685+AT5G60030	E001	5	24170327	24170347	-	0.0011078241959882		-0.780006791057423	1.07108782970227	
AT1G69830	E002	1	26288774	26288941	-	0.016712945786		0.120846417550469		0.160912800787447
AT5G09870	E013	5	3077393	3078416	+	0.0130678987161609	0.107354544069191	0.165229945484397		
AT5G45472+AT5G45475+AT5G45469+AT5G45490	E018	5	18427335	18428867	+	0.0162723757372562	0.39523301448015	-0.125375029684758		
AT3G19960	E034	3	6956967	6957708	+	0.0016262235372136	-0.406657370034326		0.67340159262015	
AT1G13460	E003	1	4616428	4617667	+	0.0200451442038659	0.20626658916887	0.0597797903501789		
AT4G02100	E003	4	930873	932397	+	0.0184262622847307	0.167358643065519	0.0965048524490957		
AT4G25080	E009	4	12878194	12878338	+	0.0078033166198475	0.524273869630051	-0.267170969251442		
AT3G04255+AT3G22200	E022	3	7838889	7838998	+	0.0009980388451404	0.573327198552312			-0.327893978797094
AT4G38260+AT4G09695	E005	4	17937587	17937793	-	0.0184138723955745		0.0967085761864723	0.140651232175122	
AT5G44020+AT5G44030	E010	5	17715499	17715655	+	0.0014194368333441	0.946491905759492	-0.710706656556964		
AT3G10620+AT3G10610	E002	3	3319437	3320162	+	0.0014247470183837	0.449703409512269		-0.214360005516967	
AT1G16920+AT1G16916	E006	1	5787330	5787918	-	0.0190886480729684		0.0857745558035301	0.135382298586167	
AT5G44020+AT5G44030	E007	5	17715131	17715249	+	0.0012232814495223	0.965041662848455	-0.749987124406654		
AT4G11570	E004	4	7004686	7006081	+	0.0141929589388956	0.0608306566772967	0.151722229826614		
AT5G24300	E017	5	8271087	8271183	+	0.0002750818135963	1.06742075470713			-0.861868745709589
AT1G10585+AT1G10580	E006	1	3494296	3494613	-	1.44534132342203e-06	0.919095059853739	1.01150475469842	-1.62237696998322	
AT4G26530+AT4G26520+AT4G26510	E025	4	13388784	13389037	+	0.000111907387373	0.457397466525812	0.244372429390893		-0.412598932788605
AT1G10585+AT1G10580	E002	1	3491951	3493769	-	0.0143793289271646		-0.149368578446159	0.329561025524482	
AT5G57030+AT5G57020	E002	5	23075448	23077119	+	0.0001296839246605	0.347068928083125	-0.223943725889338	0.141662219965605	
AT1G23730	E004	1	8395963	8396017	+	0.0006743771039049		-0.909941199836739		1.08456053173883
AT1G48760	E006	1	18036155	18039405	-	0.0057416482520616		0.34228716389444	-0.174073812153086	
AT1G07820	E001	1	2421089	2421783	-	0.019564093362101		0.0749985149075574	0.0847930980683973	
AT2G41430	E005	2	17269510	17269719	+	0.0009323068391931	0.594941376823117		-0.435919483712354	
AT2G43200+AT2G43190+AT2G43210	E020	2	17958227	17958898	+	0.0013306652149479	-0.478697574427017		0.634976789533615	
AT3G59410	E001	3	21948851	21949824	+	0.0013118903922565		0.730963965868499		-0.579198662388489
AT3G59950+AT3G09275	E016	3	22146422	22146796	-	0.0108471089062853		-0.19719756244039	0.34744401547848	
AT3G56210	E005	3	20853493	20854143	-	0.0053473549512427	-0.210749985927487	0.359476410085209		
AT3G27050+AT3G27060	E009	3	9979844	9980461	-	0.0025233507807544	0.265962065832815			-0.118288038991532
AT3G01670	E004	3	248069	248538	+	0.0170993517903624		-0.115096561190329	0.260499333506296	
AT4G01050+AT4G01040	E010	4	455157	455548	+	0.0067453642384032		-0.303090210714293		0.445440186605941
AT2G40550+AT2G40540	E021	2	16934670	16935094	+	0.0059905555032024	0.464907383678801	-0.3317879076379		
AT1G59840	E013	1	22028487	22029379	+	0.0051787535886761		-0.367702862796733	0.499309577238855	
AT1G70770+AT1G09193	E006	1	26688581	26688903	-	0.0202067386446347		-0.053582929564401	0.168956583456799	
AT5G15400+AT5G15410	E020	5	5004086	5004172	-	0.0063144776957253	-0.209701519032439	0.319243683532667		
AT4G27740+AT4G27745	E002	4	13839392	13839841	+	0.0050954452381696	-0.269300924286417	0.372841760281286		
AT3G19820+AT3G19810	E002	3	6877756	6878167	-	0.0038962955069134	-0.119166366109241			0.219343344262882
AT1G10960+AT1G10950	E006	1	3661341	3661493	+	0.0042531418186338	-0.0680572597018703		0.167619817175083	
AT5G57030+AT5G57020	E001	5	23074867	23075132	+	0.0065713424899201	0.401827478785385	-0.309615157660867		
AT5G47690	E010	5	19320512	19320657	+	0.0117173742522264	0.274291984720149	-0.184105732460365		
AT2G47320	E007	2	19428602	19428933	+	0.0021764948764552	0.308430414046187			-0.219185385566595
AT1G60990	E002	1	22462391	22462393	-	0.0031811727338854		-0.494420945499174	0.581305623403859	
AT5G54280	E013	5	22042774	22042912	-	0.0007065442577582	0.693208943147962		-0.607009047094917	
AT1G10960+AT1G10950	E007	1	3661721	3661855	+	0.0004178936031258	-0.0633250863835553	-0.0209962879159971	0.212682408598653	
AT1G12240	E001	1	4153641	4154101	+	0.017057534746821	0.184479368849578	-0.115559921656248		
AT1G04790	E003	1	1346359	1346839	+	0.0004180950756927	-0.16544356239274	0.0209717714269431	0.235834648564239	
AT1G27595	E007	1	9593852	9594586	+	0.0034994041985636	-0.408190600811061	0.468909042936001		
AT5G15400+AT5G15410	E023	5	5004797	5005116	-	0.0076730450427522	-0.210990011970656	0.271122194719691		
AT4G19500	E001	4	10625562	10626250	+	0.010316232910064	0.265350969801704	-0.207231692124322		
AT3G19790	E002	3	6874748	6875453	-	0.0201290957250937	0.111316976531411	-0.0572080226905936		
AT5G15400+AT5G15410	E021	5	5004259	5004495	-	0.006837039781568	-0.252510911227464	0.300323784536102		
AT2G24070	E006	2	10232706	10234033	-	0.0005476262341684		-0.973909402254448		1.00503699779804
AT3G03776	E003	3	954144	954625	-	0.0056889834088435		-0.343953411980901		0.372406134196042
AT5G15400+AT5G15410	E001	5	4997489	4997940	-	0.0075438428792875	0.2998838666533	-0.275519561119442		
AT1G30470	E021	1	10785713	10786666	+	0.0111903344410163		0.192643021746369		-0.17023461553687
AT2G29630	E013	2	12670237	12671055	+	0.0057205538210587		0.342733580687636	-0.321105266327452	
AT5G20280	E001	5	6844712	6845258	-	0.0135338888806418	-0.14198972077304	0.159695017331341		
AT1G70790+AT1G70800	E017	1	26703360	26703926	+	0.0014568141229662	0.71809599336238	-0.702792911971069		
AT1G14830+AT1G14840	E021	1	5112825	5113352	-	0.0090545070972254	-0.222797778307338	0.234822230340988		
AT1G10960+AT1G10950	E005	1	3661162	3661259	+	0.0199420500951315	0.0735502603338443	-0.0631458505796694		
AT3G60750	E009	3	22455865	22456935	+	0.0194749177872597	-0.0682952884343937	0.0776887997896729		
AT1G48920	E014	1	18100987	18101291	+	0.0040817256310965	-0.0932601331151286			0.0971040241880239
AT2G29630	E012	2	12670093	12670236	+	0.0073719127038449		0.280813897616447	-0.278918575777897	
AT5G15400+AT5G15410	E022	5	5004588	5004699	-	0.007041629686946	-0.29721837120506	0.294060061666032		
AT1G20810+AT1G20816	E014	1	7234671	7234769	+	0.0064776974883331	0.310037758393888	-0.31377220027308		
AT3G14930+AT3G14920	E001	3	5017941	5020460	+	0.0034608679886947	0.466141048386582	-0.470885126544509		
AT3G13100+AT3G13110	E014	3	4214531	4216302	-	0.0025895630530369	0.257271794606529		-0.263086167220267	
AT2G35390	E010	2	14896685	14897107	-	0.0133900755947181	0.151757986090409	-0.161174436647475		
AT3G11010	E003	3	3450988	3453194	-	0.018358167414412	0.0838880637633075	-0.0971081926331987		
AT2G27980+AT2G27970	E001	2	11912151	11912597	-	0.0060481737882292	0.307979109072599	-0.32941464900089		
AT5G15400+AT5G15410	E002	5	4998038	4998127	-	0.0077992294525451	0.245134756033114	-0.267328784920803		
AT5G43900+AT5G43910	E059	5	17669096	17669246	-	0.0038933863144864	-0.471535278935415	0.440221369497062		
AT1G10960+AT1G10950	E010	1	3662463	3662836	+	0.0040698264384066	-0.0955785126089204		0.060757620710536	
AT4G03415	E001	4	1503492	1503572	-	0.0027196443758486		0.538807739734452	-0.573674073639975	
AT5G64390+AT5G64400	E003	5	25744195	25745103	+	0.0126614643755271	-0.210855726452344	0.171572346375683		
AT3G14930+AT3G14920	E009	3	5022080	5022315	+	0.0181361580823496	-0.140179635506968	0.100438572047292		
AT5G01881+AT5G01880	E001	5	338896	339837	+	0.0077177053101108	-0.313838479366375	0.270372460054023		
AT5G19940	E006	5	6740708	6740957	+	0.0036387457452892	0.147073562543275			-0.190681136572472
AT5G44020+AT5G44030	E009	5	17715337	17715406	+	0.0009094705177376	0.788678989956883	-0.836162453640626		
AT5G59290	E019	5	23918070	23918266	-	0.0061970512711602	0.268766603140673	-0.323409646554646		
AT1G10960+AT1G10950	E003	1	3660622	3660726	+	0.0200709575336279	0.0038442097265303	-0.0588460551134347		
AT5G42270	E001	5	16902475	16903948	+	0.0175625874244095	0.038042955955925	-0.108844412569704		
AT5G15400+AT5G15410	E003	5	4998233	4998397	-	0.006586386617909	0.237633882321559	-0.308904701925083		
AT1G10960+AT1G10950	E011	1	3663197	3663470	+	0.020714906572905	-0.0729328915282714	0.0002471940514663		
AT3G56210	E002	3	20852385	20852709	-	1.74382297571624e-06	-0.790036071978871	1.14003575328503	-0.459335291506361	
AT4G22540+AT4G22530	E025	4	11865713	11866441	-	0.0032340597717161	0.410564231374151	-0.490163471188745		
AT1G73090	E002	1	27488621	27488816	+	0.002284826555252	0.292977789157471		-0.374314212419854	
AT1G18100	E004	1	6229916	6230194	-	0.0032553347156973		-0.487942422513608	0.385463834654768	
AT3G56950	E006	3	21079357	21079856	-	0.0062043588556825		-0.323318400217552		0.219665638239437
AT5G15400+AT5G15410	E007	5	4999038	4999241	-	0.0061024358349683	0.221669079982805	-0.326446068608863		
AT3G62700	E009	3	23193316	23195917	-	0.011922436713788	0.0754235265048351	-0.181413445114709		
AT1G08550	E010	1	2709532	2709988	+	0.0004428686196688			0.372369267531058	-0.480049733950187
AT4G05320	E012	4	2718774	2718911	+	0.0205644337706476		-0.0244761122300368		-0.086962543658851
AT1G03130+AT1G03140	E004	1	755381	756303	-	0.0001192130544252	0.477169800679496	-0.236082925790992	-0.409672648070531	
AT1G58602	E007	1	21761385	21763787	+	0.0200064540590754	-0.174082188736831	0.0610521990066744		
AT1G65960	E013	1	24557432	24557730	+	4.39372787532221e-06	1.13542663863801	-0.8051170972135	-0.505662684641873	
AT2G29290	E008	2	12587743	12588174	+	0.0022380807887351	0.298678113795717		-0.433257630719591	
AT1G20620	E005	1	7143805	7144105	+	2.20819025876682e-06	0.952749157105614	0.928301644653646		-2.10903723122462
AT1G10960+AT1G10950	E002	1	3660325	3660517	+	0.0195832278276366	-0.0867195291394687	-0.0739590122046998		
AT5G43900+AT5G43910	E057	5	17668386	17668512	-	0.0061387421655914	-0.492790899545711	0.325686347100593		
AT1G03130+AT1G03140	E003	1	754263	754890	-	0.0001333366144618	0.571914018606853	-0.220319850479761	-0.616670505828608	
AT1G33055+AT1G33050	E013	1	11968971	11970511	-	0.0203039936681866		-0.049775131827996		-0.128635268190823
AT1G07920	E001	1	2454771	2454937	+	0.0194176938007495	-0.101042403751158	-0.0785412672296797		
AT5G43900+AT5G43910	E058	5	17668894	17669004	-	0.00505569235093	-0.558379499059523	0.374738631105204		
AT4G27040	E002	4	13572889	13573060	-	0.0056749795564203		0.344461711439743		-0.529612236501411
