Name	Score	Freq
AT5G65070:25995467:25995665	0.0902280707997792	1
AT5G09690+AT5G09680:3000990:3001076	0.0903042043514478	1
AT1G60995+AT1G61000:22473883:22474187	0.0903042043514478	1
AT3G11620:3671613:3671663	0.0903803367912205	1
AT4G26530+AT4G26520+AT4G26510:13386397:13386591	0.0905325983351215	1
AT1G47500:17433942:17434024	0.0905325983351215	1
AT1G06680+AT1G06670:2042581:2042706	0.0906087274392714	1
AT1G55480+AT1G55475:20712529:20712668	0.0906087274392714	1
AT4G33050:15946888:15947026	0.0906848554315687	1
AT1G06490:1979085:1979185	0.0906848554315687	1
AT4G36960:17426918:17426967	0.0907609823120243	1
AT4G14840:8513885:8513980	0.0907609823120243	1
AT4G19985:10831749:10832018	0.0909132327374532	1
AT3G22190:7833723:7833753	0.0909893562824484	1
AT2G41100:17138207:17138306	0.091065478715645	1
AT5G07325:19885473:19885715	0.091065478715645	1
AT5G48440+AT5G48450:19633131:19633225	0.091141600037054	1
AT4G05190:2679751:2680214	0.091141600037054	1
AT4G14140:8151619:8151837	0.0912938393445523	1
AT4G27230:13637339:13637459	0.0913699573306633	1
AT1G62580:23173333:23173885	0.0913699573306633	1
AT1G06680+AT1G06670:2045873:2046391	0.0914460742050299	1
AT2G34450:14527009:14527511	0.091522189967663	1
AT1G54730:20428112:20428309	0.091522189967663	1
AT1G76990:28932383:28932867	0.0916744181577719	1
AT3G24670:9008389:9008463	0.0917505305852693	1
AT1G59990+AT1G60000:22093808:22094007	0.0918266419010765	1
AT5G40520:16233823:16233908	0.0918266419010765	1
AT3G58610:21674732:21674800	0.0919027521052043	1
AT3G18500:6354700:6354708	0.0919788611976635	1
AT5G07400:2344236:2344320	0.092054969178465	1
AT3G59520+AT3G59530:21994173:21994457	0.0921310760476195	1
AT4G00700+AT4G00690+AT4G00695:282240:282329	0.0921310760476195	1
AT3G23590+AT3G23600:8469688:8470000	0.092207181805138	1
AT1G10930+AT1G10940:3654718:3654876	0.092207181805138	1
AT4G28706+AT4G28710:14172938:14173063	0.0922832864510311	1
AT3G52526+AT3G52535:19487519:19488210	0.0922832864510311	1
AT1G29970+AT1G29965:10500120:10500234	0.0923593899853098	1
AT1G78810:29628546:29628635	0.0924354924079848	1
AT1G21090:7386128:7386558	0.0925115937190671	1
AT5G61910+AT5G61900:24860657:24860852	0.0925115937190671	1
AT5G15845+AT5G15853:5176495:5177889	0.0926637930064965	1
AT2G30170:12879675:12879801	0.0927398909828652	1
AT1G51840:19250359:19250604	0.0927398909828652	1
AT4G32180:15537973:15538071	0.0928159878476845	1
AT5G54260:22034283:22034385	0.0928920836009651	1
AT3G04700+AT3G04710:1277528:1277589	0.0928920836009651	1
AT1G66880:24950292:24950846	0.0929681782427178	1
AT2G07678+AT2G07669:3283130:3283553	0.0929681782427178	1
AT5G54570:22169792:22169850	0.0930442717729534	1
AT1G21651+AT1G21650:7601450:7601569	0.0931203641916829	1
AT4G23895+AT4G23900:12425617:12425667	0.0931964554989169	1
AT5G56660:22934613:22935316	0.0931964554989169	1
AT1G29041+AT1G29040:10134582:10134621	0.0933486347789422	1
AT3G51330:19053862:19053969	0.093424722751755	1
AT3G11040+AT3G11050:3462222:3462274	0.0935008096131157	1
AT4G10930:6710861:6710963	0.0935768953630352	1
AT5G59960:24144550:24144635	0.0935768953630352	1
AT1G04945+AT1G04940:1400976:1401155	0.0936529800015242	1
AT2G42890:17850587:17850614	0.0936529800015242	1
AT5G06670:2051295:2051402	0.0937290635285936	1
AT2G39130:16326921:16327155	0.0937290635285936	1
AT1G06680+AT1G06670:2041630:2041704	0.0938812272485168	1
AT1G54510:20360203:20360745	0.0938812272485168	1
AT1G09230:2979801:2979876	0.0939573074413922	1
AT2G31910+AT2G31902+AT2G08485:13568236:13568489	0.0940333865228913	1
AT3G24460:8888993:8889017	0.0940333865228913	1
AT1G19690+AT1G19700:6807715:6808192	0.094109464493025	1
AT1G66840:24936141:24936218	0.0941855413518039	1
AT2G01330+AT2G01320:155453:155620	0.0941855413518039	1
AT2G37678:15801769:15801846	0.094261617099239	1
AT1G77060+AT1G77030:28949720:28949777	0.0943376917353411	1
AT3G22190:7833754:7833784	0.0943376917353411	1
AT4G21410+AT4G03065+AT4G21400:11399838:11400081	0.0944137652601208	1
AT1G15215:5239234:5239257	0.0944137652601208	1
AT1G60995+AT1G61000:22471747:22471861	0.0944898376735893	1
AT1G27695:9639845:9640151	0.0945659089757571	1
AT5G60960+AT5G60950:24528152:24530032	0.0946419791666352	1
AT2G30505+AT2G30500:13000826:13002574	0.0946419791666352	1
AT4G26530+AT4G26520+AT4G26510:13386134:13386213	0.0947180482462344	1
AT3G11470:3610558:3610665	0.0947180482462344	1
AT1G80850:30386843:30387602	0.0947941162145655	1
AT3G60410:22331427:22331484	0.0948701830716394	1
AT2G24520:10415510:10415629	0.0949462488174667	1
AT1G59990+AT1G60000:22093573:22093807	0.0950223134520584	1
AT1G67480:25276346:25276463	0.0950983769754253	1
AT1G68300+AT1G08973:25596785:25596967	0.0950983769754253	1
AT1G20020:6942956:6943227	0.0951744393875783	1
AT4G09620:6079066:6079142	0.0951744393875783	1
AT1G79830+AT1G79820:30022351:30022580	0.095250500688528	1
AT3G55850:20722233:20722310	0.095250500688528	1
AT2G22240:9454095:9454270	0.0953265608782855	1
AT1G68290:25597678:25597770	0.0953265608782855	1
AT1G57700:21371956:21372273	0.0954026199568614	1
AT3G26840:9894932:9895298	0.0954786779242666	1
AT5G22450+AT5G22460:7441076:7441240	0.0955547347805119	1
AT4G12020:7206355:7206378	0.0955547347805119	1
AT5G66550:26560056:26560150	0.0956307905256082	1
AT2G41600:17345769:17345987	0.095782898682397	1
AT3G27610:10227701:10227723	0.095858951094111	1
AT3G54440+AT3G54430:20146626:20147429	0.0959350023947193	1
AT2G47240:19393584:19393659	0.0960110525842327	1
AT5G01770:301317:301419	0.0960110525842327	1
AT5G22620:7517229:7517461	0.0960871016626619	1
AT3G05910:1764318:1764436	0.0961631496300179	1
AT2G44880:18507452:18507933	0.0961631496300179	1
AT5G11340+AT5G11350:3625338:3625412	0.0962391964863114	1
AT3G11560:3643418:3643559	0.0962391964863114	1
AT5G07130:2209717:2210115	0.0963912868657541	1
AT3G23590+AT3G23600:8470148:8470358	0.0964673303889251	1
AT5G25450:8856997:8857129	0.0965433728010769	1
AT3G49060+AT3G49055:18186180:18186897	0.0965433728010769	1
AT1G05230:1517249:1518089	0.0966194141022203	1
AT4G00620+AT4G00630:259816:260052	0.0966954542923662	1
AT1G21750:7648700:7648855	0.0967714933715254	1
AT1G10930+AT1G10940:3652949:3653079	0.0967714933715254	1
AT3G51750+AT3G51760:19198531:19199074	0.0968475313397087	1
AT2G46170:18966448:18966697	0.0968475313397087	1
AT1G04945+AT1G04940:1402623:1403038	0.0969235681969268	1
AT3G24518+AT3G24517:8941202:8941221	0.0969235681969268	1
AT3G26430+AT3G26420:9675633:9675927	0.0969996039431907	1
AT1G07570:2332533:2332613	0.0969996039431907	1
AT3G24180+AT3G24170:8735373:8736588	0.0970756385785112	1
AT1G26208+AT1G26218+AT1G26230:9071973:9072255	0.0970756385785112	1
AT2G04560:1591437:1591663	0.0971516721028991	1
AT1G54730:20425778:20426203	0.0971516721028991	1
AT1G06680+AT1G06670:2044707:2045786	0.0972277045163651	1
AT3G13062+AT3G13065:4184340:4184568	0.0972277045163651	1
AT5G22450+AT5G22460:7439348:7439413	0.0973037358189201	1
AT3G60920:22505829:22506278	0.0973037358189201	1
AT4G26530+AT4G26520+AT4G26510:13385142:13385211	0.0973797660105751	1
AT4G33350:16064437:16064611	0.0974557950913407	1
AT2G15530:6773965:6773983	0.0975318230612278	1
AT3G21110:7405609:7405662	0.0976078499202472	1
AT3G60600+AT3G60590:22398767:22398885	0.0976838756684097	1
AT4G15233+AT4G15230:8680931:8681004	0.0976838756684097	1
AT4G24530:12669084:12669154	0.0977599003057262	1
AT1G05347+AT1G17870:6151349:6151546	0.0977599003057262	1
AT4G14140:8151373:8151534	0.0978359238322074	1
AT2G31900:13564655:13564774	0.0979119462478643	1
AT4G23895+AT4G23900:12425483:12425520	0.0979879675527075	1
AT3G47490:17498835:17499589	0.098063987746748	1
AT2G40200:16791010:16791379	0.098063987746748	1
AT5G67500:26935143:26935159	0.0981400068299966	1
AT1G59990+AT1G60000:22091872:22091985	0.098216024802464	1
AT3G49840:18484827:18484829	0.098216024802464	1
AT4G24820:12790069:12790316	0.0983680574150987	1
AT5G25630:8949458:8949741	0.0984440720552877	1
AT5G61440:24708392:24708489	0.0984440720552877	1
AT5G48220:19550056:19550131	0.0985200855847388	1
AT1G29700:10386924:10387370	0.098596098003463	1
AT4G01100:477563:477948	0.098596098003463	1
AT5G04670:1335873:1337814	0.0987481195087734	1
AT1G55480+AT1G55475:20712115:20712367	0.0987481195087734	1
AT3G26780+AT3G26782:9850544:9851529	0.0988241285953813	1
AT1G05347+AT1G17870:6151640:6152222	0.0988241285953813	1
AT2G08860+AT2G37250:15643787:15644143	0.0989001365713055	1
AT2G43010:17888578:17888715	0.0989761434365568	1
AT4G28790:14219858:14219924	0.0989761434365568	1
AT2G48070:19663658:19663669	0.099052149191146	1
AT4G15396:8810320:8810512	0.0991281538350839	1
AT1G16130+AT1G16120:5522602:5523581	0.0992041573683813	1
AT1G01520+AT1G01510:190941:190998	0.0992801597910491	1
AT3G60920:22507648:22508270	0.0992801597910491	1
AT4G13850:8022022:8022221	0.099356161103098	1
AT1G54790:20441471:20441741	0.099356161103098	1
AT3G24180+AT3G24170:8739297:8739350	0.099432161304539	1
AT5G59400:23959075:23959167	0.099432161304539	1
AT4G00570+AT4G00560:241743:241902	0.0995081603953828	1
AT2G40860:17056696:17056783	0.0995081603953828	1
AT5G65240:26073671:26074639	0.0995841583756403	1
AT3G24180+AT3G24170:8740567:8740643	0.0996601552453221	1
AT1G59890:22046227:22046241	0.0996601552453221	1
AT3G13190:4240405:4240569	0.0997361510044392	1
AT2G39375:16446574:16446653	0.0997361510044392	1
AT2G31900:13565067:13565272	0.0998121456530025	1
AT3G16020+AT3G16030:5441870:5441935	0.0998881391910226	1
AT1G07890:2437681:2437724	0.0999641316185105	1
AT4G38225:17928197:17928284	0.0999641316185105	1
AT1G09490:3064290:3064704	0.100040122935477	1
AT1G06630:2027930:2027962	0.100040122935477	1
AT4G36940:17416855:17417092	0.100116113141933	1
AT4G26530+AT4G26520+AT4G26510:13387771:13388289	0.100192102237889	1
AT3G61710:22839721:22839828	0.100192102237889	1
AT2G38530:16128939:16129399	0.100268090223356	1
AT3G15180+AT3G15190:5113051:5113117	0.100344077098345	1
AT1G08670:2761250:2761432	0.100344077098345	1
AT3G24180+AT3G24170:8739033:8739071	0.100420062862866	1
AT1G06630:2027817:2027929	0.100420062862866	1
AT3G26000+AT3G25990:9505126:9505350	0.100496047516931	1
AT4G00620+AT4G00630:259546:259713	0.10057203106055	1
AT3G25740:9398662:9398782	0.10057203106055	1
AT5G05360:1589135:1589283	0.100723994816495	1
AT5G55550:22502091:22502184	0.100723994816495	1
AT4G33580+AT4G33565:16138360:16138474	0.100799975028842	1
AT1G07350:2258846:2259002	0.100799975028842	1
AT2G41640+AT2G41650:17363789:17363951	0.100875954130786	1
AT5G24270:8239971:8240088	0.100875954130786	1
AT3G24180+AT3G24170:8741067:8741167	0.100951932122339	1
AT4G26600:13422814:13422927	0.100951932122339	1
AT1G59990+AT1G60000:22091335:22091795	0.101027909003511	1
AT1G78200:29420381:29420476	0.101027909003511	1
AT4G35020:16674027:16674124	0.101103884774313	1
AT5G18240:6029322:6029327	0.101179859434756	1
AT1G19690+AT1G19700:6808498:6808632	0.101255832984851	1
AT2G07360:3053588:3053593	0.101255832984851	1
AT5G55530:22492892:22493062	0.101331805424608	1
AT4G21534:11457423:11457509	0.101407776754039	1
AT3G04700+AT3G04710:1277590:1277824	0.101407776754039	1
AT3G08510:2582382:2582466	0.101483746973153	1
AT3G48425+AT3G48420:17934215:17934318	0.101483746973153	1
AT5G09250:2876082:2876121	0.101559716081962	1
AT1G51670+AT1G51660:19154323:19156134	0.101635684080478	1
AT4G26120:13236253:13236447	0.101635684080478	1
AT2G18590:8072268:8072866	0.101711650968709	1
AT3G24180+AT3G24170:8740382:8740481	0.101787616746668	1
AT4G34000:16295431:16295469	0.101787616746668	1
AT5G05965:1790788:1791075	0.101863581414366	1
AT1G73460+AT1G73470:27624063:27624341	0.101939544971812	1
AT1G59990+AT1G60000:22090238:22090418	0.102015507419018	1
AT1G54730:20428310:20428387	0.102015507419018	1
AT1G79830+AT1G79820:30024228:30024321	0.102167428982753	1
AT4G30850:15020182:15020357	0.102167428982753	1
AT5G22450+AT5G22460:7437794:7438049	0.102243388099304	1
AT1G04080:1053188:1053326	0.102319346105657	1
AT2G45000+AT2G45010:18569376:18569857	0.102395303001825	1
AT1G59710:21939208:21939255	0.102395303001825	1
AT2G43200+AT2G43190+AT2G43210:17959015:17959225	0.102471258787817	1
AT1G60995+AT1G61000:22472504:22472611	0.102471258787817	1
AT3G14420:4821941:4821944	0.102547213463645	1
AT3G26730:9826309:9826402	0.102547213463645	1
AT1G09660:3128188:3128258	0.102623167029319	1
AT3G13190:4240588:4240734	0.102699119484851	1
AT4G27740+AT4G27745:13840079:13840196	0.10277507083025	1
AT4G29750:14572796:14572884	0.10277507083025	1
AT3G17240:5892250:5892332	0.102851021065528	1
AT3G23050:8195818:8196074	0.102926970190696	1
AT2G14820:6358403:6358853	0.102926970190696	1
AT2G23390:9961186:9961351	0.103002918205765	1
AT3G24180+AT3G24170:8739159:8739214	0.103078865110744	1
AT4G00830:352197:352379	0.103306699165259	1
AT1G25420:8916494:8916570	0.103306699165259	1
AT4G03430:1517119:1517124	0.103382641629992	1
AT1G59990+AT1G60000:22090675:22090827	0.10345858298469	1
AT1G18160:6253628:6253711	0.103534523229365	1
AT1G34110:12417372:12417707	0.103686400388686	1
AT4G36080:17076191:17076276	0.103686400388686	1
AT3G14210:4729438:4729589	0.103762337303353	1
AT2G03640:1105775:1105777	0.103762337303353	1
AT4G26530+AT4G26520+AT4G26510:13386677:13386760	0.103838273108041	1
AT3G60930:22514415:22515164	0.103838273108041	1
AT4G12430:7366285:7366443	0.103914207802758	1
AT3G62030:22975289:22975378	0.103914207802758	1
AT1G52260:19463248:19463477	0.103990141387517	1
AT5G03500:877687:877749	0.103990141387517	1
AT3G24180+AT3G24170:8740881:8740991	0.104066073862328	1
AT4G34240:16390690:16390777	0.104066073862328	1
AT4G38950:18159889:18160158	0.104142005227201	1
AT1G07010+AT1G04537:2155270:2155622	0.104142005227201	1
AT1G24240:8586353:8586640	0.104217935482148	1
AT5G61670:24785523:24786156	0.104217935482148	1
AT3G08860:2698513:2698743	0.104293864627179	1
AT5G59960:24142517:24142760	0.104293864627179	1
AT4G00970:420477:420687	0.104445719587538	1
AT4G33180:16001439:16001574	0.104445719587538	1
AT1G13090:4462731:4462812	0.104521645402887	1
AT1G48360:17872419:17872493	0.104521645402887	1
AT2G48130:19685653:19685997	0.104673493703979	1
AT2G31900:13565727:13565787	0.104673493703979	1
AT1G31360:11236211:11236318	0.104749416189743	1
AT1G60995+AT1G61000:22473201:22473291	0.104749416189743	1
AT3G24180+AT3G24170:8740739:8740795	0.104825337565667	1
AT1G55535:20732123:20732231	0.104825337565667	1
AT4G28706+AT4G28710:14173977:14174035	0.104901257831763	1
AT4G21410+AT4G03065+AT4G21400:11399769:11399837	0.104901257831763	1
AT1G80040+AT1G80030:30104911:30105023	0.10497717698804	1
AT4G16540:9316023:9316237	0.10497717698804	1
AT4G08290:5240330:5240403	0.105053095034509	1
AT5G61310+AT5G61300:24653762:24654769	0.105129011971182	1
AT2G31910+AT2G31902+AT2G08485:13562138:13562377	0.105129011971182	1
AT4G13330:7755295:7755524	0.105204927798069	1
AT5G43500:17472812:17472944	0.105204927798069	1
AT1G70610:26623429:26623532	0.105280842515181	1
AT4G35300:16799168:16799289	0.105280842515181	1
AT4G26530+AT4G26520+AT4G26510:13384033:13384106	0.105356756122528	1
AT4G17310:9685455:9685455	0.105356756122528	1
AT3G12520+AT3G02535:3967100:3967815	0.105508580007974	1
AT4G12020:7208344:7208416	0.105584490286094	1
AT1G12320:4186624:4189483	0.105660399454493	1
AT2G43200+AT2G43190+AT2G43210:17959337:17959634	0.105736307513182	1
AT4G36090:17078950:17079045	0.105736307513182	1
AT3G01150:52645:52746	0.105812214462171	1
AT3G09710+AT3G09720:2980221:2980703	0.105888120301472	1
AT3G60290:22282423:22282913	0.105888120301472	1
AT4G26530+AT4G26520+AT4G26510:13387361:13387433	0.105964025031095	1
AT2G37025:15549941:15550015	0.105964025031095	1
AT1G54390:20304926:20305038	0.106039928651052	1
AT3G24180+AT3G24170:8737129:8737196	0.106115831161352	1
AT2G04725:1403806:1404215	0.106191732562007	1
AT1G66530:24821701:24821802	0.106267632853027	1
AT4G33925+AT4G33920:16263237:16263352	0.106267632853027	1
AT1G56510:21173385:21173632	0.106343532034424	1
AT3G07590+AT3G02025:2424595:2424597	0.106343532034424	1
AT2G41705:17399692:17399910	0.106419430106208	1
AT5G22450+AT5G22460:7439499:7439587	0.10649532706839	1
AT4G27610:13787938:13787983	0.10649532706839	1
AT2G36200:15182765:15182845	0.106571222920981	1
AT1G05347+AT1G17870:6151030:6151254	0.106571222920981	1
AT4G15530:8870287:8870382	0.106647117663991	1
AT3G63540+AT3G63530:23458199:23458201	0.106723011297432	1
AT3G24180+AT3G24170:8734634:8735263	0.106798903821314	1
AT4G28990:14291491:14291555	0.106798903821314	1
AT3G44310:15988977:15989025	0.106950685540445	1
AT4G12290:7306675:7306759	0.106950685540445	1
AT2G16900:7325912:7326221	0.107026574735716	1
AT1G78000:29330225:29330291	0.107026574735716	1
AT1G19650:6799504:6799764	0.107102462821471	1
AT1G52500:19560692:19560743	0.107102462821471	1
AT4G29220:14406393:14406592	0.107178349797722	1
AT5G35450:13666524:13667264	0.107178349797722	1
AT3G53240:19734621:19734623	0.107254235664479	1
AT2G45000+AT2G45010:18568755:18568869	0.107406004069554	1
AT2G45920:18898629:18898724	0.107406004069554	1
AT1G23720:8391541:8391584	0.107557768036783	1
AT5G18500:6139094:6139138	0.107633648356233	1
AT3G19280:6683445:6684029	0.107709527566253	1
AT3G14420:4821945:4822032	0.107785405666856	1
AT5G03515+AT5G22799+AT5G00445+AT5G03485+AT5G22796:7614386:7614541	0.107861282658051	1
AT2G33740:14271323:14271441	0.107861282658051	1
AT1G06680+AT1G06670:2043280:2043313	0.10793715853985	1
AT5G01770:300902:301060	0.10793715853985	1
AT3G13000:4157713:4157965	0.108013033312263	1
AT3G11040+AT3G11050:3462599:3463312	0.108088906975301	1
AT5G43900+AT5G43910:17666651:17666689	0.108164779528974	1
AT3G18500:6354697:6354699	0.108164779528974	1
AT1G53710:20055501:20055679	0.108240650973295	1
AT1G06490:1978720:1978996	0.108240650973295	1
AT3G17630+AT3G17626:6027993:6028220	0.108316521308273	1
AT3G15180+AT3G15190:5113215:5113286	0.10839239053392	1
AT4G24520:12662561:12662775	0.10839239053392	1
AT5G62410:25062138:25062212	0.108468258650245	1
AT2G31900:13565890:13565996	0.108468258650245	1
AT4G26530+AT4G26520+AT4G26510:13387571:13387653	0.108544125657261	1
AT5G60580:24356205:24356225	0.108544125657261	1
AT3G54230:20073102:20073305	0.108619991554977	1
AT2G18750:8125711:8125801	0.108619991554977	1
AT4G26530+AT4G26520+AT4G26510:13384762:13384853	0.108695856343405	1
AT1G79730+AT1G79740:30004057:30004083	0.108695856343405	1
AT4G16765:9431903:9432238	0.108771720022556	1
AT5G06230:1886066:1886455	0.108847582592439	1
AT4G00100+AT4G00090:35627:35701	0.108923444053067	1
AT1G77060+AT1G77030:28949899:28951060	0.108999304404449	1
AT1G48970:18114274:18114356	0.108999304404449	1
AT3G08760:2660068:2660471	0.109075163646598	1
AT3G24180+AT3G24170:8739754:8739857	0.109151021779522	1
AT4G26530+AT4G26520+AT4G26510:13387196:13387289	0.109226878803234	1
AT5G22450+AT5G22460:7438630:7439259	0.109302734717744	1
AT5G37780:15005885:15005929	0.109302734717744	1
AT5G63370:25387100:25387248	0.109378589523063	1
AT3G13060:4182914:4182925	0.109378589523063	1
AT2G40770:17016864:17017030	0.109454443219202	1
AT4G21585+AT4G21580:11479372:11479584	0.109454443219202	1
AT3G62220:23029668:23029800	0.109530295806171	1
AT3G54380:20136246:20136356	0.109530295806171	1
AT1G06630:2027963:2028052	0.109606147283982	1
AT2G40700:16977581:16977689	0.109681997652644	1
AT5G18500:6139054:6139093	0.109681997652644	1
AT3G23590+AT3G23600:8467398:8467912	0.10975784691217	1
AT4G34480:16481851:16481971	0.109909542103854	1
AT1G72330+AT1G72340:27233485:27233849	0.109985388036033	1
AT5G66050:26412382:26412457	0.109985388036033	1
AT4G26530+AT4G26520+AT4G26510:13387033:13387093	0.110061232859119	1
AT3G17310:5911520:5912001	0.110061232859119	1
AT1G01520+AT1G01510:190478:190828	0.110137076573122	1
AT1G60995+AT1G61000:22472954:22473133	0.110137076573122	1
AT2G27710:11817868:11817972	0.110212919178053	1
AT3G58460+AT3G58470:21627870:21628028	0.110288760673922	1
AT5G13500:4337894:4338230	0.110288760673922	1
AT1G50460:18696719:18696914	0.110364601060741	1
AT2G42010:17533607:17533681	0.110364601060741	1
AT1G15140:5210245:5210281	0.11051627850727	1
AT2G36355:15242604:15242649	0.11051627850727	1
AT3G58460+AT3G58470:21627305:21627386	0.110592115567002	1
AT5G27410+AT5G27400:9678659:9678665	0.110592115567002	1
AT5G41950+AT5G41960:16790289:16790368	0.110667951517727	1
AT2G31900:13569026:13569092	0.110667951517727	1
AT2G41430:17270076:17270162	0.110743786359455	1
AT3G11040+AT3G11050:3465251:3465506	0.110743786359455	1
AT3G24180+AT3G24170:8737762:8737946	0.110819620092198	1
AT1G31290:11188564:11189241	0.110819620092198	1
AT1G14990+AT1G14980:5167031:5167404	0.110895452715966	1
AT1G30400:10727673:10728066	0.110895452715966	1
AT4G02760:1223962:1224390	0.11097128423077	1
AT5G45472+AT5G45475+AT5G45469+AT5G45490:18430717:18431041	0.11104711463662	1
AT5G22450+AT5G22460:7436932:7437599	0.111122943933528	1
AT3G07565:2415061:2415063	0.111122943933528	1
AT3G48600:18011145:18011376	0.111198772121505	1
AT1G19690+AT1G19700:6809158:6809250	0.111198772121505	1
AT1G33415:12121887:12122943	0.111274599200561	1
AT5G05680:1698270:1698652	0.111350425170707	1
AT3G18750:6454013:6454083	0.111350425170707	1
AT1G08310+AT1G08300+AT1G04647:2619406:2619617	0.111426250031953	1
AT4G31860:15406439:15406439	0.111577896427793	1
AT2G24600:10452750:10452908	0.111653717962407	1
AT1G07170:2200463:2200539	0.111653717962407	1
AT3G19960:6955523:6955634	0.111729538388165	1
AT5G04460:1263024:1263142	0.111805357705078	1
AT1G26260:9086898:9087046	0.111956993012412	1
AT1G30540:10818941:10819363	0.112032809002854	1
AT5G61880:24850316:24850426	0.112108623884495	1
AT4G25090:12878667:12878770	0.112108623884495	1
AT2G31450+AT2G31440:13401590:13401673	0.112184437657345	1
AT1G03290:807632:807950	0.112260250321414	1
AT1G60490:22285572:22285929	0.112336061876714	1
AT5G52290:21230224:21230406	0.112336061876714	1
AT1G03200+AT1G03210:780519:780836	0.112411872323256	1
AT2G14680:6280161:6280301	0.112487681661049	1
AT1G06680+AT1G06670:2046476:2047632	0.112563489890106	1
AT1G60800:22386445:22386701	0.112563489890106	1
AT4G16990:9559908:9560077	0.112639297010437	1
AT4G15233+AT4G15230:8680709:8680832	0.112715103022052	1
AT1G06620:2026756:2026842	0.112790907924962	1
AT1G64561:23974041:23974479	0.112866711719179	1
AT4G02120:943497:943578	0.112866711719179	1
AT4G26530+AT4G26520+AT4G26510:13388363:13388703	0.112942514404713	1
AT2G31900:13565448:13565625	0.112942514404713	1
AT4G38100:17887790:17888035	0.113094116449775	1
AT4G26530+AT4G26520+AT4G26510:13388719:13388783	0.113169915809324	1
AT3G63540+AT3G63530:23458133:23458198	0.113245714060234	1
AT1G17130:5854865:5854885	0.113245714060234	1
AT5G37780:15005930:15006041	0.113321511202516	1
AT3G63540+AT3G63530:23458281:23458459	0.113397307236179	1
AT5G54570:22169924:22169993	0.113397307236179	1
AT1G22430:7920893:7921032	0.113473102161235	1
AT2G16940:7345777:7345901	0.113548895977694	1
AT1G79915:30058403:30058657	0.113624688685568	1
AT3G43740:15644660:15644749	0.113700480284867	1
AT5G35180:13432694:13432781	0.113776270775602	1
AT3G19520:6773874:6773906	0.113852060157783	1
AT3G01920:318669:318749	0.113927848431422	1
AT2G29060:12481791:12481963	0.11400363559653	1
AT1G10930+AT1G10940:3655442:3655672	0.114079421653117	1
AT3G14020:4642657:4642883	0.114155206601194	1
AT3G46640:17183090:17184121	0.11430677317186	1
AT5G09690+AT5G09680:3001716:3001946	0.114382554794472	1
AT3G12977:4144678:4144688	0.114382554794472	1
AT1G48860:18071366:18071667	0.114458335308617	1
AT5G46410+AT5G46420:18826287:18826295	0.114458335308617	1
AT5G45472+AT5G45475+AT5G45469+AT5G45490:18426483:18427016	0.114534114714306	1
AT1G60995+AT1G61000:22472692:22472781	0.114534114714306	1
AT4G15233+AT4G15230:8682393:8682674	0.11460989301155	1
AT5G04545+AT5G27860:9874947:9875019	0.11468567020036	1
AT3G11880:3753107:3753194	0.114761446280746	1
AT1G61010:22474630:22474669	0.114837221252719	1
AT3G06770:2137086:2137280	0.11491299511629	1
AT5G14780:4777734:4777758	0.11491299511629	1
AT2G31900:13566538:13566664	0.114988767871471	1
AT1G77060+AT1G77030:28949443:28949556	0.115064539518271	1
AT3G53930:19967419:19967658	0.115064539518271	1
AT1G79830+AT1G79820:30023981:30024134	0.115140310056702	1
AT1G47740:17566801:17567519	0.115140310056702	1
AT1G78000:29332276:29332365	0.115291847808498	1
AT2G21250+AT2G21240:9102961:9103046	0.115367615021885	1
AT3G03300+AT3G03305:774199:774312	0.115367615021885	1
AT5G44290:17840888:17840969	0.115443381126945	1
AT2G13800:5753640:5753669	0.115443381126945	1
AT1G08910:2856941:2857006	0.115519146123691	1
AT1G48310:17848421:17848619	0.115519146123691	1
AT2G42880:17841009:17841092	0.115594910012132	1
AT4G18140+AT4G18130:10048634:10048774	0.115670672792279	1
AT5G61260:24638790:24638808	0.115746434464143	1
AT3G27990:10394000:10395718	0.115822195027734	1
AT3G32920:13488784:13488808	0.115822195027734	1
AT1G17580:6048234:6048304	0.115973712830144	1
AT1G75290:28254157:28254291	0.115973712830144	1
AT4G38900+AT4G38890:18140322:18141609	0.116049470068984	1
AT3G21100:7402074:7402088	0.116049470068984	1
AT4G10120:6315007:6315016	0.116125226199596	1
AT1G50240:18607758:18607850	0.116125226199596	1
AT4G04920:2502168:2502404	0.116200981221989	1
AT4G03430:1517031:1517118	0.116200981221989	1
AT2G01490:223428:223795	0.116352487942163	1
AT2G26430:11244123:11244127	0.116428239639966	1
AT1G10657:3531343:3531478	0.116503990229595	1
AT5G12860:4061951:4062289	0.116503990229595	1
AT4G26530+AT4G26520+AT4G26510:13384490:13384659	0.116579739711059	1
AT2G28100+AT2G28105:11976741:11976940	0.116579739711059	1
AT1G05347+AT1G17870:6150708:6150946	0.11665548808437	1
AT1G55690:20810407:20810511	0.116731235349539	1
AT1G21170:7415969:7415993	0.116731235349539	1
AT3G14120:4677813:4678072	0.116806981506575	1
AT3G01410:155533:155639	0.116958470496297	1
AT3G24180+AT3G24170:8738129:8738270	0.117034213329004	1
AT1G01860:304622:304696	0.117034213329004	1
AT3G60840:22480281:22480478	0.117109955053622	1
AT2G47730+AT2G47720:19556326:19556623	0.117109955053622	1
AT1G49050:18152416:18152472	0.117185695670162	1
AT5G17710:5839343:5839485	0.117261435178636	1
