groupID	featureID	exonBaseMean	dispersion	stat	pvalue	padj	Col_0	fio1	log2fold_fio1_Col_0	abs_logFC	genomicData.seqnames	genomicData.start	genomicData.end	genomicData.width	genomicData.strand	countData.Wang_Col.0_1.bam	countData.Wang_Col.0_2.bam	countData.Wang_fio1_1.bam	countData.Wang_fio1_2.bam	transcripts
AT1G67120	E027	28.3758807319814	0.0203335607934594	21.9238112692773	2.83691948242427E-06	0.00251525769093968	7.93087026893738	3.93534519357911	-2.02585472002474	2.02585472002474	1	25078068	25078169	102	-	36	49	10	12	"c(""AT1G67120.1"", ""AT1G67120.2"")"
AT4G24450	E015	20.9399339657436	0.025261677410969	16.0097913284104	6.30157402711158E-05	0.0190909713059584	3.31925225075108	6.66325914784875	2.01346933816914	2.01346933816914	4	12637711	12637799	89	+	8	4	44	34	"c(""AT4G24450.3"", ""AT4G24450.2"", ""AT4G24450.1"")"
AT3G26890+AT3G26900	E012	72.3907316004327	0.00542997839001007	66.7454654041301	3.08927233837842E-16	4.84802597334064E-12	6.69872850236325	13.3999856267946	2.01154839318909	2.01154839318909	3	9910945	9911367	423	-	30	34	113	131	"c(""AT3G26890.8"", ""AT3G26890.7"")"
AT3G56960	E012	30.2614185823759	0.0306720824617555	22.5166560101285	2.08329377592367E-06	0.00203064208415824	8.76766965477171	4.38956367745743	-2.00094142585048	2.00094142585048	3	21084104	21084420	317	+	39	42	22	13	AT3G56960.2
AT4G19095	E002	16.8557557163615	0.0312958923106774	15.7250410925506	7.32480278966725E-05	0.0205790526052369	3.12955506443603	6.22427290311458	1.98626286652909	1.98626286652909	4	10453185	10453294	110	-	8	4	22	39	AT4G19095.1
AT1G20060	E031	14.6077465587612	0.0245430961882937	13.7407994544855	0.000209846164136731	0.0374220095274333	2.89488279063505	5.73810786763752	1.97614774668638	1.97614774668638	1	6955205	6955331	127	-	4	6	22	31	"c(""AT1G20060.2"", ""AT1G20060.4"", ""AT1G20060.3"", ""AT1G20060.5"", ""AT1G20060.7"", ""AT1G20060.9"", ""AT1G20060.1"", ""AT1G20060.8"", ""AT1G20060.6"", ""AT1G20060.10"")"
AT3G23800	E006	34.5095248026972	0.0151564018076735	28.3450876500236	1.0150405161309E-07	0.000240184531392082	4.21359357722176	8.33667055928026	1.97307121146998	1.97307121146998	3	8582881	8582988	108	+	6	12	56	76	"c(""AT3G23800.1"", ""AT3G23800.2"")"
AT3G18730	E008	21.4339698152403	0.0409998161378395	13.2610158815266	0.000270982759817916	0.0430421006892565	7.00668117950727	3.54303504357799	-1.97047913193177	1.97047913193177	3	6448035	6448147	113	-	21	41	10	9	AT3G18730.1
AT4G33520	E007	16.8455057908304	0.0235151692414441	14.4945297585094	0.000140567141164357	0.0298468027919048	3.18169083905525	6.28579755470443	1.96700767679699	1.96700767679699	4	16120223	16120501	279	+	5	8	28	31	AT4G33520.4
AT1G53490+AT1G07887	E013	49.5972941476198	0.0202927282469802	40.5123495065419	1.95377259860477E-10	1.13558328767276E-06	11.593755629481	5.89002742014185	-1.96215332209115	1.96215332209115	1	19966479	19966710	232	+	36	26	58	88	"c(""AT1G53490.1"", ""AT1G53490.2"")"
AT3G63480	E004	18.03880982692	0.0276544907341261	15.5769165795257	7.92158041119996E-05	0.0215823183248267	6.49112454682233	3.30137684962983	-1.95335563153476	1.95335563153476	3	23441742	23441833	92	-	31	21	6	11	"c(""AT3G63480.1"", ""AT3G63480.2"")"
AT4G14695	E007	16.5720696598801	0.039573217057093	16.9421719865152	3.85358936196393E-05	0.0142966343300795	5.41136071951479	2.76846867386257	-1.93557452628309	1.93557452628309	4	8420164	8420208	45	+	32	22	2	6	"c(""AT4G14695.1"", ""AT4G14695.3"", ""AT4G14695.2"")"
AT5G45840	E008	18.7153228055186	0.0195174934690543	19.7207026114026	8.96251585027014E-06	0.00576433022499485	6.77864154934147	3.48317690814966	-1.92395035033374	1.92395035033374	5	18595979	18596028	50	-	27	24	9	12	"c(""AT5G45840.2"", ""AT5G45840.1"")"
AT1G48490	E023	30.3902137246058	0.0330546830704584	15.2650160756086	9.34309941545962E-05	0.0234548337581463	4.25840133433292	8.2501077582468	1.91228456213253	1.91228456213253	1	17928634	17928718	85	-	10	12	66	41	"c(""AT1G48490.4"", ""AT1G48490.3"")"
AT1G53490+AT1G07887	E007	13.078654379918	0.0387508226036665	13.0268691186323	0.000307053460722349	0.0460231200044117	5.90629242662692	3.04744825270586	-1.91139555930827	1.91139555930827	1	19965298	19965370	73	+	10	6	15	24	"c(""AT1G53490.1"", ""AT1G53490.2"")"
AT1G54030	E005	28.6863216708035	0.0126294207224785	25.3750214857995	4.71990257326079E-07	0.000740699030724389	4.26101770208524	8.21343552739191	1.89760681959577	1.89760681959577	1	20169030	20169099	70	+	12	12	50	48	AT1G54030.2
AT4G37685	E005	15.8000335801992	0.0358556872257077	15.3971462481734	8.71197644185328E-05	0.0230164844275501	3.01002483897886	5.77992322414019	1.88454108805423	1.88454108805423	4	17706034	17706089	56	+	4	6	28	30	AT4G37685.1
AT3G06778	E004	41.6460964166216	0.026935182105265	24.2465940255812	8.47568310138295E-07	0.00112241981185043	5.15632082577915	9.88585820304959	1.88386398329929	1.88386398329929	3	2141294	2141547	254	-	16	19	50	94	AT3G06778.1
AT3G11040+AT3G11050	E024	18.6365629357575	0.0273968159481654	13.7023564674907	0.000214185568614084	0.0378296860969658	3.43013212217824	6.53388939773706	1.86188484210979	1.86188484210979	3	3465091	3465154	64	+	9	6	38	26	AT3G11050.1
AT3G26744	E008	21.6412038697812	0.0192056734460702	17.2728038851414	3.23788081742668E-05	0.0133365846341099	3.72195123377378	7.08224546181228	1.85926421241313	1.85926421241313	3	9833604	9833785	182	-	8	10	38	36	AT3G26744.5
AT4G35560	E005	23.5149062394698	0.0192311056673772	18.1235999762315	2.07019668886146E-05	0.01017974240122	3.90714501433757	7.39005235888106	1.84215702600094	1.84215702600094	4	16882631	16882684	54	+	12	8	41	39	"c(""AT4G35560.1"", ""AT4G35560.2"")"
AT3G60180	E001	18.0473093786226	0.021824317021927	13.6640179309563	0.000218603239342434	0.0381597607933788	3.28432986072008	6.17916706317143	1.82586710725979	1.82586710725979	3	22242500	22242688	189	-	6	6	27	39	AT3G60180.1
AT4G13400	E015	22.653017110975	0.0210943264828145	18.5615935772018	1.64501657157448E-05	0.00890186536530189	3.8788270237871	7.25929514816539	1.81149696006877	1.81149696006877	4	7790925	7791002	78	-	14	6	42	34	"c(""AT4G13400.2"", ""AT4G13400.1"")"
AT1G33700	E020	35.0432414967427	0.0156340544736387	25.1490877451926	5.30647498132044E-07	0.000808495558537474	4.80543536543698	8.98663678075229	1.81094292740138	1.81094292740138	1	12213215	12213319	105	-	15	15	48	72	"c(""AT1G33700.4"", ""AT1G33700.3"", ""AT1G33700.2"", ""AT1G33700.1"")"
AT5G58160	E010	33.9908507721087	0.0138206434272436	26.0203377807821	3.3783962697954E-07	0.000589083450016958	8.8313097789399	4.75104874894103	-1.79329375927755	1.79329375927755	5	23537909	23537959	51	+	44	50	18	18	AT5G58160.1
AT3G09800	E010	23.3101777483773	0.023459074651755	14.7913566394893	0.000120084644135721	0.027154183413347	3.86191977324728	7.17217824281443	1.78917310748643	1.78917310748643	3	3007939	3008263	325	-	10	8	36	46	"c(""AT3G09800.3"", ""AT3G09800.4"")"
AT5G24740	E046	19.7287224763683	0.0182783279527192	15.5930448245547	7.85429671723112E-05	0.0214995091100253	6.55097292963106	3.53055351835536	-1.78611977499993	1.78611977499993	5	8487199	8487267	69	-	31	26	10	8	"c(""AT5G24740.3"", ""AT5G24740.6"", ""AT5G24740.1"", ""AT5G24740.5"", ""AT5G24740.4"", ""AT5G24740.2"")"
AT1G44890	E005	14.5437519634195	0.0307538751118438	13.2339400081429	0.000274925303613264	0.0433910315412072	2.92856996041644	5.43001792930099	1.78323123199777	1.78323123199777	1	16964395	16964447	53	+	4	5	22	32	AT1G44890.1
AT2G34170	E015	21.5484735381423	0.0269691964272426	13.2776308157453	0.000268591708995158	0.0428357372808121	6.80112959393367	3.66940486975383	-1.7831380735252	1.7831380735252	2	14430328	14430366	39	+	37	26	9	10	"c(""AT2G34170.5"", ""AT2G34170.2"")"
AT1G23970	E004	16.7819136877845	0.0308891285450543	13.7837882031716	0.000205098444879228	0.0370033235528583	6.20536059100388	3.3552864108085	-1.77638665189736	1.77638665189736	1	8483091	8483105	15	-	21	25	12	6	AT1G23970.2
AT2G39090	E016	26.982930957111	0.0259525597212473	15.2575040249927	9.38033285469423E-05	0.023477910928549	4.13337554950962	7.63994921840859	1.77586093624522	1.77586093624522	2	16316274	16316336	63	-	8	12	40	56	"c(""AT2G39090.2"", ""AT2G39090.1"")"
AT5G45840	E005	20.5862467401962	0.0183576687481415	14.2456686453045	0.000160429600502234	0.0319497178127108	3.55492453161852	6.57024498643716	1.77475319103622	1.77475319103622	5	18594986	18595118	133	-	8	6	30	45	"c(""AT5G45840.2"", ""AT5G45840.1"")"
AT2G30150	E004	21.8404614506986	0.0283304982123711	13.9390821282146	0.000188831178845904	0.0351375471807552	7.02599442702586	3.83832032560065	-1.74728661644597	1.74728661644597	2	12876123	12876330	208	+	32	29	6	17	AT2G30150.2
AT4G00355	E004	20.8633705305191	0.0183834095879014	14.6565171047472	0.000128987874881739	0.0285503472398677	3.71966003292098	6.78955376546594	1.73893024387491	1.73893024387491	4	154896	155191	296	+	7	10	34	38	AT4G00355.3
AT1G23360	E007	24.2197306316268	0.0201089279933899	17.0231667890977	3.69265161442722E-05	0.0140092404586035	4.13950134295769	7.55017441797182	1.73736608346626	1.73736608346626	1	8296343	8296418	76	-	8	16	40	38	"c(""AT1G23360.3"", ""AT1G23360.2"")"
AT2G31955	E006	27.8021712708871	0.0237721102575888	16.0206187803695	6.26563940423501E-05	0.0190316688522624	4.39614110156546	8.00179238089507	1.73182611494095	1.73182611494095	2	13584888	13585061	174	-	11	15	53	38	"c(""AT2G31955.6"", ""AT2G31955.4"")"
AT2G24680	E013	23.5797846782098	0.0167084407826101	18.1832820220184	2.00632289721507E-05	0.0100472561813257	3.72946411879619	6.7893670977123	1.73124957750689	1.73124957750689	2	10495313	10495723	411	-	8	6	40	48	"c(""AT2G24680.2"", ""AT2G24680.1"", ""AT2G24680.5"", ""AT2G24680.6"", ""AT2G24680.7"", ""AT2G24680.8"")"
AT4G23000	E011	19.4765732961193	0.0223058208938086	13.6331218913087	0.000222230051198675	0.0385091824125204	3.60624059952605	6.55593885067472	1.72706480422344	1.72706480422344	4	12057228	12057412	185	+	6	10	32	35	"c(""AT4G23000.1"", ""AT4G23000.2"")"
AT3G19210	E007	28.1199023506146	0.0252438030652029	16.0955288862509	6.02260589023555E-05	0.0185684393901877	7.74770965254632	4.27114413284323	-1.72171120449064	1.72171120449064	3	6653955	6654032	78	-	36	45	10	16	"c(""AT3G19210.3"", ""AT3G19210.2"", ""AT3G19210.1"")"
AT3G26910	E005	35.2271754347674	0.0106578958691811	28.0662901590478	1.1723014589786E-07	0.000262814914655672	4.9956296748467	9.024598326887	1.71101043262307	1.71101043262307	3	9916629	9916682	54	-	18	16	57	58	"c(""AT3G26910.3"", ""AT3G26910.2"", ""AT3G26910.1"")"
AT1G74810	E010	18.1933481363212	0.0238205799444085	13.533794106571	0.000234305885505219	0.0398232531346073	6.42014467967417	3.55351601344046	-1.70905533206054	1.70905533206054	1	28108839	28109031	193	+	32	18	10	10	"c(""AT1G74810.2"", ""AT1G74810.7"", ""AT1G74810.3"", ""AT1G74810.6"", ""AT1G74810.1"", ""AT1G74810.5"", ""AT1G74810.4"")"
AT3G45700	E002	19.5603543723535	0.0216199266842217	16.1282496257821	5.9194454599992E-05	0.0184464355718667	6.83972533910045	3.80204864893824	-1.69696628780888	1.69696628780888	3	16778929	16779146	218	+	24	26	10	16	AT3G45700.1
AT3G16785	E004	42.9872233356934	0.0303722446349949	14.3286871308911	0.000153507683485198	0.0313265465240775	5.41987045375294	9.69317520505379	1.68270132177051	1.68270132177051	3	5711886	5711987	102	+	22	14	52	97	"c(""AT3G16785.6"", ""AT3G16785.5"", ""AT3G16785.1"", ""AT3G16785.3"", ""AT3G16785.2"", ""AT3G16785.4"")"
AT1G26440	E014	25.2824420327255	0.0243972846497806	12.9688974522212	0.000316708473501853	0.0466679600517553	4.03090056457734	7.21486711004417	1.68266919233054	1.68266919233054	1	9145697	9145984	288	-	10	8	49	41	"c(""AT1G26440.6"", ""AT1G26440.2"", ""AT1G26440.7"", ""AT1G26440.5"")"
AT2G22530	E016	22.6515503926213	0.0186352418260601	15.1789152525735	9.77892480918524E-05	0.0242435458014257	3.97593069280748	7.0825030828519	1.66874264776439	1.66874264776439	2	9577137	9577233	97	-	10	10	40	36	AT2G22530.1
AT3G58840	E003	31.4545124298415	0.0151936392612412	21.85114133009	2.94641293517697E-06	0.00258314820296233	4.7200464155255	8.3989004541132	1.66674483014098	1.66674483014098	3	21758464	21758466	3	-	12	17	54	50	AT3G58840.1
AT5G57240	E006	33.2611670561787	0.0121337798541443	23.7090873741859	1.12052193440615E-06	0.00137378615381478	4.71863219674526	8.39525903919457	1.66635431558594	1.66635431558594	5	23193949	23194197	249	+	14	12	58	58	"c(""AT5G57240.4"", ""AT5G57240.5"", ""AT5G57240.1"", ""AT5G57240.2"", ""AT5G57240.3"")"
AT5G08600	E006	33.303665386676	0.0229912733786533	17.7334689539714	2.54116087642681E-05	0.0115926429505388	4.76621648243443	8.44852042829191	1.65568694984229	1.65568694984229	5	2787484	2787702	219	+	15	12	46	70	"c(""AT5G08600.1"", ""AT5G08600.3"", ""AT5G08600.2"")"
AT3G59550	E001	20.6382499786545	0.0235781535821535	14.2583798800097	0.000159349727646132	0.031869758290824	7.01494157728663	3.96293279292655	-1.65046496119679	1.65046496119679	3	21997052	21997385	334	+	22	29	17	12	AT3G59550.1
AT4G25160	E001	17.222358994686	0.0225360815800445	14.4922006164468	0.000140741052220464	0.0298468027919048	6.22290630136013	3.52376164822351	-1.64309580149343	1.64309580149343	4	12903180	12903539	360	-	20	26	12	8	AT4G25160.1
AT5G65170	E005	24.560378450101	0.014853088233975	22.9405378480862	1.67090657865997E-06	0.00175984590802475	4.20200820891498	7.41360676063567	1.64124362602181	1.64124362602181	5	26042523	26043267	745	+	13	10	41	40	AT5G65170.1
AT5G46490	E009	36.2844359146981	0.0157233338435622	22.1006181872072	2.58726412624142E-06	0.00236685320068654	8.67866511766789	4.94363528500281	-1.62796147608629	1.62796147608629	5	18852636	18852814	179	+	56	48	20	14	"c(""AT5G46490.8"", ""AT5G46490.2"", ""AT5G46490.5"", ""AT5G46490.6"", ""AT5G46490.3"", ""AT5G46490.4"", ""AT5G46490.7"", ""AT5G46490.1"")"
AT1G63650	E006	28.5989081221244	0.0151277730415207	19.5810271056575	9.64219871225232E-06	0.00607694733378502	8.01851561680027	4.57540653209026	-1.62241598588634	1.62241598588634	1	23599804	23599927	124	+	36	40	18	16	"c(""AT1G63650.2"", ""AT1G63650.1"", ""AT1G63650.3"")"
AT2G34410+AT2G08665	E007	27.6073872194078	0.0180776286284873	24.2385276780984	8.51125383832391E-07	0.00112241981185043	8.04938583638597	4.59403834166488	-1.62180367513804	1.62180367513804	2	14519575	14519613	39	+	33	36	22	16	"c(""AT2G34410.2"", ""AT2G34410.1"")"
AT4G03490	E013	20.1009841884458	0.0186327484727486	15.8213452103709	6.96127507996772E-05	0.0200447680655856	3.79970917541203	6.63485290889025	1.61077019601803	1.61077019601803	4	1552154	1552784	631	-	10	8	26	42	"c(""AT4G03490.2"", ""AT4G03490.5"", ""AT4G03490.3"", ""AT4G03490.1"", ""AT4G03490.4"")"
AT3G26000+AT3G25990	E001	25.5473794864543	0.0202925849165023	14.5190444760479	0.000138749761453997	0.0297111226571178	4.37391862870456	7.61331795347294	1.6023730627545	1.6023730627545	3	9504677	9505048	372	-	10	16	36	46	AT3G25990.1
AT4G21585+AT4G21580	E023	26.7833260708255	0.0171443437942398	15.8027972948017	7.02984993851021E-05	0.0200978331296303	7.64453532068561	4.41371249753914	-1.58805780452269	1.58805780452269	4	11479114	11479206	93	+	36	37	12	18	"c(""AT4G21585.6"", ""AT4G21585.2"", ""AT4G21585.5"", ""AT4G21585.1"", ""AT4G21585.3"", ""AT4G21585.4"")"
AT4G26700	E013	23.7788356210232	0.0198953968160001	14.0259949372241	0.00018030075204953	0.034030552514347	7.30066943075184	4.21961100156955	-1.58473992363149	1.58473992363149	4	13464432	13464516	85	+	31	32	10	19	AT4G26700.7
AT1G63250	E009	22.8810874455603	0.0174788887439628	13.6404514931863	0.000221364198320744	0.0384782698554559	7.05138542380365	4.10823611130232	-1.56146105821668	1.56146105821668	1	23465284	23465390	107	-	32	30	12	14	AT1G63250.1
AT1G18950	E013	26.1029495676696	0.020448187287688	13.3269746916787	0.000261615259922176	0.0421026738953376	4.43154736255568	7.53934771817262	1.53630039036417	1.53630039036417	1	6550670	6550681	12	+	13	12	36	50	AT1G18950.2
AT1G70790+AT1G70800	E007	26.8330875047767	0.0146836231987729	15.2347489931216	9.49403171925626E-05	0.0236869299162894	4.37115003621651	7.43327840584297	1.53492717260833	1.53492717260833	1	26700852	26701418	567	+	12	10	50	42	AT1G70790.4
AT1G16130+AT1G16120	E003	27.4947580991113	0.0259432321068628	19.138205867025	1.21586483023114E-05	0.00717500380531069	7.38693919875806	4.35084331390581	-1.53027730452902	1.53027730452902	1	5523863	5525292	1430	+	30	49	15	10	AT1G16120.1
AT5G62730	E005	27.6026706243716	0.0364260733538101	14.6657309254062	0.00012835888450707	0.028531852839347	4.15891700273582	7.04785095003612	1.52459847597392	1.52459847597392	5	25198684	25200286	1603	+	10	6	53	50	"c(""AT5G62730.1"", ""AT5G62730.2"")"
AT1G77890+AT1G77910	E010	21.7441622965081	0.0163723097050436	15.440637263382	8.51376760960375E-05	0.0227527753438775	6.91347645231971	4.0948601270124	-1.51373165905852	1.51373165905852	1	29293273	29293278	6	+	27	30	12	15	"c(""AT1G77890.4"", ""AT1G77890.1"", ""AT1G77890.2"", ""AT1G77890.5"")"
AT4G33790	E005	19.9824799167162	0.0196685374066007	12.7342909635482	0.000359011904469627	0.0497264758873108	3.81499771152826	6.43538943876271	1.51088707869875	1.51088707869875	4	16205350	16205511	162	-	9	8	34	34	"c(""AT4G33790.2"", ""AT4G33790.1"")"
AT1G21651+AT1G21650	E026	38.6083387057655	0.0149306612272309	18.7591963600377	1.48306450090167E-05	0.00834189230075266	9.05810451084716	5.38882571933061	-1.50281017622088	1.50281017622088	1	7598856	7598920	65	-	46	58	24	20	"c(""AT1G21650.2"", ""AT1G21650.3"", ""AT1G21650.1"")"
AT5G66620	E013	45.7617297048935	0.0259526255324644	15.4787542099409	8.34378482934398E-05	0.022521315786857	9.56375592117513	5.70855971485884	-1.49371406010646	1.49371406010646	5	26591324	26591389	66	+	77	54	18	26	"c(""AT5G66620.1"", ""AT5G66620.2"", ""AT5G66620.4"", ""AT5G66620.3"")"
AT1G79780	E002	25.5307285628983	0.0365586033897799	18.5349397488963	1.668180736815E-05	0.00896538600031213	4.24295150001512	7.05590103202769	1.47012324852781	1.47012324852781	1	30016434	30016569	136	+	10	9	36	55	AT1G79780.1
AT1G06960	E010	54.7428684384494	0.0262932676392346	14.256544346947	0.000159505210542117	0.031869758290824	6.59566065564115	10.9305834615033	1.46377195096441	1.46377195096441	1	2137147	2137263	117	+	30	28	67	107	"c(""AT1G06960.6"", ""AT1G06960.5"", ""AT1G06960.2"")"
AT2G15000	E007	29.8945405910529	0.0153234283676584	14.7876278775466	0.000120322328560754	0.0271687817890184	7.87969098024794	4.75831484671772	-1.45860207140652	1.45860207140652	2	6481828	6481870	43	-	48	34	15	18	"c(""AT2G15000.5"", ""AT2G15000.7"", ""AT2G15000.6"", ""AT2G15000.4"")"
AT5G66620	E012	43.6433269405518	0.0194512311942029	17.0376469335858	3.66459949643014E-05	0.0139945818464638	9.30830339975475	5.64524125938647	-1.44744384014439	1.44744384014439	5	26591174	26591236	63	+	71	53	18	25	"c(""AT5G66620.1"", ""AT5G66620.2"", ""AT5G66620.4"", ""AT5G66620.3"")"
AT4G17570	E008	63.0031800902253	0.00557758688568247	34.0197757876003	5.45547715341879E-09	2.12872770334439E-05	7.03359227710004	11.5671065077921	1.44227987488091	1.44227987488091	4	9785984	9785995	12	-	30	33	99	104	"c(""AT4G17570.2"", ""AT4G17570.3"")"
AT2G34410+AT2G08665	E008	30.2747524288359	0.024542035557893	17.4867482660906	2.89317281218355E-05	0.0126021690349671	8.27085050531505	5.04173593952331	-1.43174495772067	1.43174495772067	2	14519614	14519647	34	+	44	29	18	28	"c(""AT2G34410.3"", ""AT2G34410.2"", ""AT2G34410.1"")"
AT4G03270	E004	43.9726308014726	0.0167637816115969	22.5653415794729	2.03115992783968E-06	0.00200472929959628	5.80747533946891	9.49230735768705	1.42230400164537	1.42230400164537	4	1432851	1433058	208	-	24	16	80	66	"c(""AT4G03270.1"", ""AT4G03270.2"")"
AT5G24630+AT5G03805	E021	31.0754934718947	0.0118142079704905	16.6296443739166	4.54352963794757E-05	0.0158449033247278	8.11010491974477	4.96306532268525	-1.42034209261945	1.42034209261945	5	8435056	8435117	62	-	43	39	18	20	"c(""AT5G24630.12"", ""AT5G24630.10"", ""AT5G24630.9"", ""AT5G24630.11"", ""AT5G24630.4"", ""AT5G24630.7"", ""AT5G24630.3"", ""AT5G24630.2"", ""AT5G24630.5"", ""AT5G24630.8"", ""AT5G24630.1"", ""AT5G24630.6"")"
AT2G03620	E003	31.0206329396186	0.0119011390448748	17.1814273634474	3.3974174114212E-05	0.0136707720972241	8.13576564601075	4.98101988327718	-1.41905720218557	1.41905720218557	2	1100799	1100846	48	-	42	39	18	21	"c(""AT2G03620.2"", ""AT2G03620.1"")"
AT2G34410+AT2G08665	E006	44.7977044472315	0.0109367814421288	32.1215151418339	1.4482455790589E-08	4.63880109084093E-05	10.0108514966651	6.1415917281069	-1.41486891882997	1.41486891882997	2	14519442	14519498	57	+	56	51	38	30	"c(""AT2G34410.3"", ""AT2G34410.2"", ""AT2G34410.1"")"
AT3G10310	E005	36.8780570524169	0.0170849404370114	16.071922722672	6.09815134306154E-05	0.0187131883328598	5.4613497817499	8.90244335823203	1.41392840391742	1.41392840391742	3	3190576	3190713	138	+	23	16	50	67	"c(""AT3G10310.2"", ""AT3G10310.1"")"
AT5G52410	E009	30.1068802729747	0.0136805835705381	14.4090995616127	0.000147089830000569	0.0305330080844171	7.77698720549503	4.78442174182675	-1.40480720907614	1.40480720907614	5	21277108	21277196	89	+	38	45	18	14	"c(""AT5G52410.3"", ""AT5G52410.2"", ""AT5G52410.1"")"
AT1G04733+AT1G09800	E012	25.9612891345891	0.0356230189101499	16.1074311412023	5.98487342473364E-05	0.0185248948997411	7.23775505186111	4.46414214468706	-1.39697260869867	1.39697260869867	1	3180082	3180088	7	-	44	28	10	18	AT1G09800.1
AT5G43080	E002	57.1093582883739	0.024816362001368	15.1406764358853	9.9789881730803E-05	0.0244689467654635	11.402302424428	7.05804779856319	-1.39052181221448	1.39052181221448	5	17292994	17293523	530	+	76	52	46	52	"c(""AT5G43080.2"", ""AT5G43080.1"")"
AT5G40830	E006	31.7345913948411	0.014839823866238	14.3395217048312	0.000152626784704765	0.0311873358730514	8.08789980485392	5.00189102560435	-1.38988577695872	1.38988577695872	5	16356196	16356214	19	-	37	48	17	20	"c(""AT5G40830.2"", ""AT5G40830.1"")"
AT4G04940	E001	32.3834493016876	0.0205397243976684	13.512801033205	0.000236941612062766	0.04015057218109	5.13388443268963	8.28229444139166	1.38341283915292	1.38341283915292	4	2511028	2511211	184	-	12	22	52	50	AT4G04940.1
AT1G51890	E006	32.2944493233526	0.0194703256357423	15.8414009368987	6.88788248201155E-05	0.0199786597011765	8.30089142598266	5.16336386741932	-1.37336388800972	1.37336388800972	1	19275298	19275487	190	-	38	44	23	20	"c(""AT1G51890.3"", ""AT1G51890.2"", ""AT1G51890.5"", ""AT1G51890.4"", ""AT1G51890.1"")"
AT2G34410+AT2G08665	E010	66.3285616835737	0.00537005032230687	52.2755615911306	4.82339847526972E-13	3.98389866380291E-09	12.1102884804306	7.54875266977402	-1.37117341322536	1.37117341322536	2	14520164	14520313	150	+	83	74	51	52	"c(""AT2G34410.3"", ""AT2G34410.2"", ""AT2G34410.1"")"
AT1G77080	E019	26.8826013556548	0.0158814655017694	12.7766980006145	0.000350963895097369	0.0492639669244412	4.84576709665279	7.77737311951429	1.36814156524752	1.36814156524752	1	28959372	28959577	206	+	20	16	32	44	"c(""AT1G77080.7"", ""AT1G77080.11"", ""AT1G77080.6"")"
AT2G34410+AT2G08665	E016	75.1051188198604	0.029413754566513	19.1000497620496	1.24041652846225E-05	0.00726342560552646	12.8590870501959	8.03648900623025	-1.36453462550964	1.36453462550964	2	14521553	14521609	57	+	83	94	71	45	"c(""AT2G34410.3"", ""AT2G34410.2"", ""AT2G34410.1"")"
AT2G35650	E002	42.5507549982142	0.0113854497536669	19.7670875316434	8.74760966427335E-06	0.00571987971760034	9.64108147704255	6.02207449949077	-1.36250251324132	1.36250251324132	2	14985488	14985690	203	+	49	54	32	31	"c(""AT2G35650.1"", ""AT2G35650.3"", ""AT2G35650.2"")"
AT1G63820	E004	26.2670298243882	0.0332768456400753	13.0704355231655	0.000299993371979538	0.0457212146976647	4.78034555587371	7.64905249021336	1.35924774547441	1.35924774547441	1	23683604	23684373	770	-	22	12	30	46	AT1G63820.1
AT3G13560	E008	53.2777383330664	0.0188258673409879	15.5934167882293	7.85275176343721E-05	0.0214995091100253	6.64378998815312	10.6191486975884	1.35878837478249	1.35878837478249	3	4427850	4427864	15	-	32	26	93	72	"c(""AT3G13560.4"", ""AT3G13560.5"", ""AT3G13560.3"", ""AT3G13560.2"")"
AT4G09640	E004	81.1812680485995	0.00511678768208715	43.346359029374	4.58588759751995E-11	2.99861636069335E-07	12.8681235007958	8.06837667561433	-1.35511239097116	1.35511239097116	4	6089184	6089321	138	-	91	124	51	46	AT4G09640.1
AT3G07550	E002	33.3095958175106	0.0142323490704555	15.2961828358997	9.19020326725065E-05	0.0234548337581463	5.11963079132281	8.15609819050084	1.34697462149782	1.34697462149782	3	2409489	2409726	238	+	18	12	49	63	"c(""AT3G07550.2"", ""AT3G07550.1"")"
AT2G41050	E013	30.889208097637	0.0143685837886512	15.4219718378222	8.59827277057558E-05	0.0228313966862808	8.14747347330032	5.12425185239718	-1.34130324318892	1.34130324318892	2	17125186	17125212	27	-	38	38	26	18	"c(""AT2G41050.1"", ""AT2G41050.3"", ""AT2G41050.5"", ""AT2G41050.4"")"
AT4G10390	E002	30.2374520444774	0.0159800121985849	17.0766676710962	3.59006705762352E-05	0.0139183021859205	7.70694322142475	4.84941575442136	-1.33962937925507	1.33962937925507	4	6442843	6443554	712	-	46	38	14	18	AT4G10390.1
AT5G22750	E012	42.9429408799124	0.0244447659898399	14.1438541141487	0.000169349433306759	0.0328506500843795	9.48166736342216	5.97814845636009	-1.33531175081063	1.33531175081063	5	7568423	7568569	147	-	67	44	23	33	AT5G22750.1
AT3G25560	E014	30.525327100441	0.0149223204484864	13.4746872168165	0.000241803496312875	0.0406279062953703	7.93333443299773	5.01160641131378	-1.3284009012873	1.3284009012873	3	9282434	9282688	255	-	42	38	18	20	"c(""AT3G25560.2"", ""AT3G25560.3"", ""AT3G25560.1"")"
AT2G07629	E002	22.9673994662062	0.0637448154582826	21.975761108454	2.76115650858406E-06	0.00247606315456346	6.81395978417373	4.31610874036778	-1.31979784395489	1.31979784395489	2	3312925	3313332	408	-	42	20	10	17	"c(""AT2G07629.1"", ""AT2G07629.2"")"
